condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_speedInvalidReason,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,4,4,0,4,435362.454,0.879,-0.029,-0.050,0.473,3144,587,2065,2716,1875,2141,282,2271,0,0.000,0,WARMING_UP,101,0,2.690,0.044,-2.125,-0.688,1.500,-0.137,-0.023,1.004,0.043,-0.008,0.023,0.000,0.000,0.000,0.000,3,NULL,NULL,1148.000,3,0,2,1,255,0,200,0,0
baseline,9,9,0,9,435367.455,0.879,-0.029,-0.050,0.473,3141,585,2071,2715,1877,2141,292,2277,0,0.000,0,WARMING_UP,101,0,3.449,0.049,-3.375,-0.438,0.563,-0.129,-0.023,0.988,-0.043,0.023,-0.035,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,14,14,0,14,435372.454,0.879,-0.029,-0.050,0.473,3139,586,2077,2720,1879,2142,297,2280,0,0.000,0,WARMING_UP,101,0,2.502,0.049,-1.750,-1.063,1.438,-0.117,-0.016,0.984,-0.043,0.023,-0.035,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,19,19,0,19,435377.454,0.879,-0.029,-0.050,0.473,3133,594,2087,2709,1885,2146,303,2282,0,0.000,0,WARMING_UP,101,0,3.146,0.036,-1.438,-1.125,2.563,-0.129,-0.020,1.004,0.027,0.023,-0.035,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,24,24,0,24,435382.455,0.879,-0.029,-0.050,0.473,3132,597,2095,2707,1893,2147,311,2287,0,0.000,0,WARMING_UP,101,0,3.168,0.030,-2.375,-0.938,1.875,-0.133,-0.031,0.992,0.027,0.012,-0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,29,29,0,29,435387.454,0.879,-0.029,-0.050,0.473,3128,601,2109,2701,1899,2148,317,2291,0,0.000,0,WARMING_UP,101,0,2.791,0.012,-1.438,-1.313,2.000,-0.125,-0.020,0.988,0.000,0.012,-0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,34,34,0,34,435392.454,0.879,-0.029,-0.050,0.472,3127,603,2121,2699,1903,2148,326,2295,0,0.000,0,WARMING_UP,101,0,3.414,0.048,-1.875,-1.375,2.500,-0.129,-0.023,1.004,-0.047,0.012,-0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,39,39,0,39,435397.455,0.880,-0.029,-0.050,0.472,3123,607,2126,2697,1912,2147,335,2296,0,0.000,0,WARMING_UP,101,0,3.197,0.048,-2.500,-1.313,1.500,-0.133,-0.031,0.984,-0.047,0.012,-0.055,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,44,44,0,44,435402.454,0.880,-0.029,-0.050,0.472,3119,601,2139,2629,1914,2146,339,2311,0,0.000,0,WARMING_UP,101,0,2.808,0.047,-2.063,-1.438,1.250,-0.125,-0.023,0.996,-0.047,-0.004,0.027,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,49,49,0,49,435407.454,0.880,-0.029,-0.050,0.472,3119,611,2143,2685,1925,2143,345,2301,0,0.000,0,WARMING_UP,101,0,2.807,0.031,-1.875,-1.313,1.625,-0.121,-0.027,0.984,-0.031,-0.004,-0.066,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,54,54,0,54,435412.455,0.880,-0.029,-0.050,0.472,3118,607,2153,2685,1925,2139,349,2309,0,0.000,0,WARMING_UP,101,0,2.403,0.031,-0.875,-1.313,1.813,-0.125,-0.023,0.992,-0.031,-0.004,0.000,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,59,59,0,59,435417.454,0.880,-0.028,-0.050,0.472,3117,605,2167,2681,1935,2137,358,2312,0,0.000,0,WARMING_UP,101,0,2.837,0.042,-2.375,-1.188,1.000,-0.125,-0.027,1.008,-0.031,-0.027,0.000,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,64,64,0,64,435422.454,0.880,-0.028,-0.050,0.472,3115,611,2175,2680,1941,2137,367,2313,0,0.000,0,WARMING_UP,101,0,2.986,0.020,-2.438,-1.188,1.250,-0.121,-0.016,0.980,-0.020,-0.004,0.000,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,69,69,0,69,435427.455,0.880,-0.028,-0.050,0.472,3113,614,2187,2679,1948,2137,377,2316,0,0.000,0,WARMING_UP,101,0,1.915,0.055,-1.438,-1.063,0.688,-0.129,-0.012,1.000,0.055,0.004,0.047,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,74,74,0,74,435432.454,0.880,-0.028,-0.050,0.472,3113,621,2201,2676,1951,2135,395,2320,0,0.000,0,WARMING_UP,101,0,2.008,0.055,-1.625,-1.000,0.625,-0.121,-0.023,0.988,0.055,0.004,-0.066,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,79,79,0,79,435437.455,0.880,-0.028,-0.050,0.472,3111,627,2207,2675,1959,2135,405,2323,0,0.000,0,WARMING_UP,101,0,2.112,0.021,-1.438,-1.125,1.063,-0.121,-0.031,0.992,-0.008,-0.020,-0.023,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
baseline,84,84,0,84,435442.454,0.880,-0.028,-0.050,0.472,3109,623,2217,2671,1965,2135,421,2327,0,0.000,0,WARMING_UP,101,0,3.019,0.021,-2.313,-1.063,1.625,-0.129,-0.020,0.996,-0.008,-0.020,-0.023,0.000,0.000,0.000,0.000,3,NULL,NULL,,3,0,2,1,255,0,200,0,0
