condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,121,121,0,41600.831,0.055,-0.320,0.022,-0.945,0,0,55,0,0,0,21,53,51,1.373,19,0,587.458,28.479,-120.560,-538.660,201.040,-1.815,0.759,2.282,25.180,-13.304,1.226,1.396,1.416,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,107,0
pre_stim,121,121,0,41605.832,0.046,-0.340,0.034,-0.939,0,0,29,0,0,0,0,61,51,1.373,19,0,595.300,28.479,-158.880,-543.040,185.060,-1.925,0.720,1.655,25.180,-13.304,-6.454,1.472,1.492,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,112,0
pre_stim,147,147,0,41610.831,0.036,-0.360,0.046,-0.931,0,0,25,0,0,0,0,55,51,1.373,19,0,606.738,25.765,-152.180,-556.960,186.460,-1.973,0.617,1.233,22.312,-12.884,-12.910,1.560,1.580,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,117,0
pre_stim,147,147,0,41615.831,0.025,-0.379,0.061,-0.923,0,0,18,0,0,0,0,44,51,1.373,19,0,621.045,23.526,-204.980,-543.040,220.880,-1.824,1.018,0.846,20.050,-12.308,-17.094,1.646,1.666,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,122,0
pre_stim,147,147,0,41620.832,0.024,-0.392,0.083,-0.916,0,0,14,0,27,0,0,45,51,1.373,19,0,616.484,19.596,-438.180,-405.040,154.900,-0.787,2.501,0.454,15.248,-12.308,-19.644,1.746,1.766,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,127,0
pre_stim,147,147,0,41625.831,0.037,-0.403,0.104,-0.909,0,0,18,122,29,0,0,42,51,1.373,19,0,646.058,24.636,-582.600,-244.820,-134.280,0.497,3.286,-0.508,1.774,-24.572,-19.644,1.840,1.860,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,132,0
pre_stim,147,147,0,41630.831,0.059,-0.408,0.121,-0.903,0,0,6,29,33,0,0,45,51,1.373,19,0,648.358,28.823,-575.280,-70.760,-290.540,0.310,1.025,-1.368,-15.066,-24.572,-17.982,1.942,1.962,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,137,0
pre_stim,147,147,0,41635.831,0.069,-0.403,0.128,-0.904,0,0,11,0,29,0,0,45,51,1.373,19,0,303.687,15.434,-248.800,155.260,-78.860,0.025,-0.646,-2.354,-15.066,-3.348,-17.982,2.024,2.046,1.240,1.284,4,NULL,NULL,2,0,2,7,255,1070,250,142,0
pre_stim,159,159,0,41640.831,0.064,-0.396,0.125,-0.908,0,0,12,0,29,0,0,30,51,1.373,19,0,233.254,19.418,116.680,156.300,127.920,-0.823,-0.914,-1.290,-14.004,13.452,-20.408,2.114,2.138,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,147,0
pre_stim,159,159,0,41645.831,0.053,-0.390,0.112,-0.912,0,0,7,0,24,0,0,35,51,1.373,19,0,404.386,13.466,365.580,117.780,126.520,-1.613,-0.108,0.000,-0.606,13.452,-20.556,2.194,2.220,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,152,0
pre_stim,159,159,0,41650.831,0.052,-0.386,0.103,-0.915,0,0,5,0,28,0,0,0,51,1.373,19,0,251.331,10.363,207.200,139.500,-27.840,-1.609,0.533,1.208,10.336,0.744,-20.556,2.282,2.308,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,157,0
pre_stim,159,159,0,41655.831,0.058,-0.380,0.098,-0.918,0,0,5,0,0,0,0,0,51,1.373,19,0,227.489,19.424,46.440,190.600,-115.180,-1.391,0.616,1.626,16.628,-10.040,-16.406,2.356,2.382,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,162,0
pre_stim,178,178,0,41660.831,0.068,-0.372,0.099,-0.920,0,0,8,0,0,0,0,0,51,1.373,19,0,298.074,19.424,-122.260,241.620,-124.580,-0.730,0.584,0.888,16.628,-10.040,-12.214,2.428,2.456,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,167,0
pre_stim,178,178,0,41665.831,0.076,-0.364,0.103,-0.923,0,0,8,0,0,0,0,0,51,1.373,19,0,275.412,12.758,-154.440,220.620,-57.680,-0.306,0.649,0.257,8.496,-9.518,-12.214,2.482,2.512,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,172,0
pre_stim,178,178,0,41670.831,0.080,-0.355,0.106,-0.925,0,0,6,0,0,0,0,0,51,1.373,19,0,241.854,7.482,-118.720,210.180,14.940,-0.219,0.761,-0.166,1.302,-7.368,-12.276,2.532,2.562,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,177,0
pre_stim,178,178,0,41675.831,0.081,-0.347,0.108,-0.928,0,0,8,0,0,0,0,0,51,1.373,19,0,207.821,6.887,-48.900,194.320,55.120,-0.387,0.743,-0.386,-2.328,-6.482,-14.588,2.568,2.598,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,182,0
pre_stim,197,197,0,41680.831,0.081,-0.339,0.106,-0.931,0,0,6,0,0,0,0,0,51,1.373,19,0,200.445,5.908,23.980,189.140,61.880,-0.555,0.582,-0.374,-2.328,-5.430,-17.142,2.600,2.632,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,187,0
pre_stim,197,197,0,41685.831,0.080,-0.331,0.103,-0.935,0,0,7,0,0,0,0,0,51,1.373,19,0,211.652,4.213,63.280,196.700,45.840,-0.571,0.357,-0.230,-0.460,-4.188,-17.142,2.630,2.662,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,192,0
pre_stim,197,197,0,41690.831,0.080,-0.323,0.099,-0.938,0,0,8,0,0,0,0,0,51,1.373,19,0,218.241,3.205,78.660,201.400,29.660,-0.442,0.163,-0.073,1.372,-2.896,-16.278,2.658,2.692,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,197,0
pre_stim,197,197,0,41695.831,0.080,-0.314,0.095,-0.941,0,0,8,0,0,0,0,0,51,1.373,19,0,228.072,2.795,83.540,209.580,33.380,-0.303,0.096,0.091,2.086,-1.860,-13.782,2.684,2.718,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,202,0
pre_stim,208,208,0,41700.831,0.079,-0.305,0.091,-0.945,0,0,9,0,0,0,0,2,51,1.373,19,0,245.467,2.899,89.820,222.100,53.460,-0.242,0.208,0.224,2.224,-1.860,-11.524,2.704,2.738,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,207,0
pre_stim,208,208,0,41705.831,0.078,-0.295,0.087,-0.948,0,0,4,0,0,0,0,0,51,1.373,19,0,264.089,4.053,94.220,236.000,71.900,-0.308,0.377,0.380,2.266,-3.360,-10.450,2.712,2.748,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,212,0
pre_stim,244,244,0,41710.831,0.076,-0.284,0.082,-0.952,0,0,2,0,0,0,0,0,51,1.373,19,0,278.956,6.335,95.320,250.780,76.420,-0.441,0.463,0.496,3.080,-5.536,-10.168,2.712,2.746,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,217,0
pre_stim,244,244,0,41715.831,0.076,-0.273,0.078,-0.956,0,0,5,0,0,0,0,0,51,1.373,19,0,290.486,8.187,92.700,267.140,66.520,-0.543,0.427,0.589,4.486,-6.848,-10.116,2.702,2.738,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,222,0
pre_stim,244,244,0,41720.831,0.076,-0.261,0.074,-0.959,0,0,10,0,0,0,0,0,51,1.373,19,0,298.986,9.031,80.980,283.360,50.420,-0.586,0.341,0.670,5.888,-6.848,-9.792,2.684,2.722,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,227,0
pre_stim,244,244,0,41725.831,0.077,-0.249,0.070,-0.963,0,0,2,0,0,0,0,2,51,1.373,19,0,305.612,9.462,67.800,295.700,36.920,-0.606,0.257,0.696,6.868,-6.508,-8.974,2.668,2.708,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,232,0
pre_stim,244,244,0,41730.831,0.078,-0.237,0.066,-0.966,0,0,3,0,0,0,0,0,51,1.373,19,0,315.122,9.393,65.120,307.000,28.500,-0.621,0.205,0.700,7.350,-5.848,-8.430,2.656,2.696,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,237,0
pre_stim,244,244,0,41735.831,0.080,-0.224,0.061,-0.969,0,0,8,0,0,0,0,9,51,1.373,19,0,320.120,9.434,63.880,313.220,17.020,-0.632,0.218,0.723,7.580,-5.616,-8.094,2.652,2.692,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,242,0
pre_stim,257,257,0,41740.831,0.083,-0.211,0.057,-0.972,0,0,4,0,0,0,0,14,51,1.373,19,0,325.541,9.434,64.500,319.080,2.140,-0.619,0.244,0.739,7.580,-5.616,-7.742,2.658,2.698,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,247,0
pre_stim,257,257,0,41745.831,0.086,-0.198,0.052,-0.975,0,0,6,0,0,0,0,12,51,1.373,19,0,328.928,9.420,60.600,322.920,-15.620,-0.567,0.230,0.744,7.480,-5.726,-7.350,2.672,2.714,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,252,0
pre_stim,257,257,0,41750.831,0.090,-0.185,0.047,-0.977,0,0,8,0,0,0,0,11,51,1.373,19,0,336.255,9.030,68.580,328.240,-24.960,-0.488,0.189,0.691,6.982,-5.726,-6.786,2.698,2.740,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,257,0
pre_stim,257,257,0,41755.831,0.094,-0.172,0.042,-0.980,0,0,12,0,0,0,0,15,51,1.373,19,0,338.968,7.934,74.760,329.140,-31.260,-0.417,0.159,0.626,6.098,-5.076,-6.552,2.728,2.772,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,262,0
pre_stim,278,278,0,41760.831,0.098,-0.159,0.036,-0.982,0,0,6,0,0,0,0,18,51,1.373,19,0,343.137,6.863,87.440,330.180,-32.840,-0.375,0.146,0.580,5.204,-4.474,-6.552,2.770,2.812,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,267,0
pre_stim,278,278,0,41765.831,0.101,-0.146,0.029,-0.984,0,0,9,0,0,0,0,12,51,1.373,19,0,348.020,6.184,108.140,329.140,-33.020,-0.369,0.126,0.531,4.608,-4.124,-6.568,2.812,2.856,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,272,0
pre_stim,279,279,0,41770.831,0.105,-0.133,0.022,-0.985,0,0,4,0,0,0,0,17,51,1.373,19,0,355.215,5.794,133.540,327.440,-33.580,-0.358,0.133,0.550,4.360,-3.816,-6.568,2.866,2.910,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,277,0
pre_stim,279,279,0,41775.831,0.108,-0.120,0.013,-0.987,0,0,7,0,0,0,0,13,51,1.373,19,0,364.265,5.679,154.580,327.860,-36.080,-0.301,0.163,0.626,4.206,-3.816,-6.396,2.914,2.960,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,282,0
pre_stim,287,287,0,41780.831,0.111,-0.107,0.003,-0.988,0,0,9,0,0,0,0,16,51,1.373,19,0,380.167,5.429,172.040,337.140,-35.580,-0.198,0.168,0.676,3.690,-3.982,-5.410,2.968,3.012,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,287,0
pre_stim,287,287,0,41785.831,0.114,-0.095,-0.007,-0.989,0,0,9,0,0,0,0,19,51,1.373,19,0,370.859,4.821,186.760,319.020,-29.720,-0.124,0.164,0.728,2.718,-3.982,-4.510,3.012,3.058,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,292,0
pre_stim,303,303,0,41790.831,0.115,-0.083,-0.018,-0.990,0,0,7,0,0,0,0,21,51,1.373,19,0,375.690,4.462,205.920,313.760,-17.160,-0.090,0.248,0.909,2.014,-3.982,-3.692,3.056,3.104,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,297,0
pre_stim,303,303,0,41795.831,0.117,-0.070,-0.029,-0.990,0,0,7,0,0,0,0,25,51,1.373,19,0,392.030,4.967,218.500,325.480,-2.880,-0.068,0.333,1.053,1.670,-4.678,-1.892,3.094,3.140,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,302,0
pre_stim,352,352,0,41800.831,0.117,-0.056,-0.040,-0.991,0,0,7,0,0,0,0,28,51,1.373,19,0,410.433,5.596,217.880,347.640,11.400,-0.071,0.341,1.163,1.288,-5.446,-0.438,3.130,3.178,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,307,0
pre_stim,352,352,0,41805.832,0.118,-0.041,-0.052,-0.991,0,0,6,0,0,0,0,25,51,1.373,19,0,442.827,5.596,224.160,380.780,29.240,-0.145,0.263,1.192,1.288,-5.446,0.764,3.160,3.208,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,312,0
pre_stim,352,352,0,41810.831,0.117,-0.027,-0.066,-0.991,0,0,8,0,0,0,0,27,51,1.373,19,0,434.979,4.972,274.340,334.880,42.420,-0.281,0.220,1.418,1.838,-4.620,1.182,3.192,3.242,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,317,0
pre_stim,352,352,0,41815.831,0.116,-0.016,-0.079,-0.990,0,0,11,0,0,0,0,24,51,1.373,19,0,399.505,5.591,273.980,288.260,38.020,-0.370,0.242,1.766,3.186,-4.594,3.436,3.220,3.270,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,322,0
pre_stim,352,352,0,41820.831,0.115,-0.004,-0.090,-0.989,0,0,6,0,0,0,0,29,51,1.373,19,0,388.888,5.920,229.780,313.100,20.080,-0.401,0.241,1.998,3.980,-4.382,6.916,3.252,3.302,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,327,0
pre_stim,352,352,0,41825.832,0.116,0.009,-0.100,-0.988,0,0,11,0,0,0,0,21,51,1.373,19,0,368.774,5.849,186.320,318.040,11.400,-0.302,0.312,1.912,3.980,-4.286,8.718,3.276,3.328,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,332,0
pre_stim,352,352,0,41830.831,0.116,0.022,-0.109,-0.987,0,0,12,0,0,0,0,28,51,1.373,19,0,358.076,4.929,164.040,317.680,19.720,-0.295,0.260,1.843,2.448,-4.278,8.718,3.302,3.354,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,337,0
pre_stim,352,352,0,41835.831,0.116,0.035,-0.117,-0.986,0,0,11,0,0,0,0,27,51,1.373,19,0,358.428,4.188,165.400,316.580,29.840,-0.366,0.142,1.739,2.448,-3.398,8.164,3.324,3.376,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,342,0
pre_stim,353,353,0,41840.831,0.115,0.048,-0.126,-0.984,0,0,18,0,0,0,0,23,51,1.373,19,0,358.320,3.340,172.220,312.980,27.880,-0.483,0.104,1.823,2.610,-2.084,8.164,3.346,3.400,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,347,0
pre_stim,353,353,0,41845.831,0.116,0.060,-0.135,-0.982,0,0,15,0,0,0,0,27,51,1.373,19,0,357.462,3.808,171.500,313.340,13.600,-0.541,0.155,1.866,3.372,-1.770,8.202,3.370,3.424,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,352,0
pre_stim,353,353,0,41850.831,0.116,0.073,-0.144,-0.980,0,0,16,0,0,0,0,23,51,1.373,19,0,353.544,3.717,174.920,307.240,-0.180,-0.539,0.126,1.997,3.372,-1.564,8.800,3.396,3.452,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,357,0
pre_stim,353,353,0,41855.831,0.118,0.085,-0.152,-0.978,0,0,21,0,0,0,0,28,51,1.373,19,0,350.695,3.036,155.740,313.880,-14.540,-0.461,0.065,2.015,2.876,-0.974,10.150,3.424,3.480,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,362,0
pre_stim,367,367,0,41860.831,0.119,0.098,-0.160,-0.975,0,0,20,0,0,0,0,28,51,1.373,19,0,348.755,1.785,152.760,313.040,-17.340,-0.400,-0.049,1.965,1.776,0.180,10.150,3.456,3.512,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,367,0
pre_stim,367,367,0,41865.831,0.121,0.111,-0.168,-0.972,0,0,18,0,0,0,0,23,51,1.373,19,0,351.376,2.010,157.940,313.400,-17.340,-0.361,-0.046,1.992,1.056,1.710,9.748,3.482,3.540,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,372,0
pre_stim,383,383,0,41870.831,0.123,0.123,-0.177,-0.969,0,0,20,0,0,0,0,21,51,1.373,19,0,358.255,2.187,168.200,315.040,-28.380,-0.256,0.007,2.038,0.176,2.180,9.748,3.514,3.572,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,377,0
pre_stim,383,383,0,41875.831,0.125,0.136,-0.186,-0.965,0,0,22,0,0,0,0,24,51,1.373,19,0,368.698,2.794,182.660,317.000,-45.660,-0.053,0.035,2.131,-1.474,2.374,9.968,3.544,3.602,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,382,0
pre_stim,383,383,0,41880.831,0.129,0.148,-0.195,-0.961,0,0,17,0,0,0,0,22,51,1.373,19,0,379.722,5.140,196.400,320.360,-54.640,0.205,0.008,2.227,-4.074,3.134,10.268,3.576,3.636,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,387,0
pre_stim,383,383,0,41885.831,0.131,0.161,-0.206,-0.956,0,0,22,0,0,0,0,21,51,1.373,19,0,398.497,8.418,222.580,326.760,-49.860,0.444,-0.013,2.274,-7.060,4.584,10.268,3.604,3.664,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,392,0
pre_stim,399,399,0,41890.831,0.134,0.173,-0.218,-0.951,0,0,11,0,0,0,0,24,51,1.373,19,0,407.802,11.411,248.280,320.900,-41.020,0.709,0.060,2.557,-9.762,5.908,10.268,3.632,3.692,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,397,0
pre_stim,399,399,0,41895.831,0.136,0.185,-0.230,-0.946,0,0,23,0,0,0,0,23,51,1.373,19,0,411.052,15.256,260.860,316.580,-26.320,0.916,0.030,2.868,-13.520,7.068,11.110,3.654,3.714,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,402,0
pre_stim,415,415,0,41900.831,0.137,0.196,-0.242,-0.940,0,0,23,0,0,0,0,25,51,1.373,19,0,409.442,19.005,265.300,311.760,-8.000,0.997,-0.019,3.008,-16.592,9.268,12.606,3.672,3.734,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,407,0
pre_stim,415,415,0,41905.831,0.138,0.207,-0.254,-0.935,0,0,19,0,0,0,0,23,51,1.373,19,0,393.340,21.117,252.860,300.880,15.800,1.063,-0.079,3.139,-18.028,10.996,12.784,3.682,3.744,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,412,0
pre_stim,447,447,0,41910.831,0.137,0.218,-0.265,-0.929,0,0,21,0,0,0,0,22,51,1.373,19,0,374.468,22.841,238.940,285.940,37.040,0.985,-0.200,3.227,-18.954,12.746,12.826,3.684,3.746,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,417,0
pre_stim,447,447,0,41915.831,0.134,0.226,-0.280,-0.923,0,0,21,0,0,0,0,24,51,1.373,19,0,406.504,23.822,310.420,245.400,93.080,0.962,0.215,3.840,-19.284,13.986,12.862,3.678,3.740,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,422,0
pre_stim,447,447,0,41920.831,0.134,0.236,-0.286,-0.919,0,0,28,0,0,0,0,25,51,1.373,19,0,289.071,26.080,137.080,254.500,0.860,1.053,-0.076,3.499,-21.604,14.610,13.784,3.656,3.720,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,427,0
pre_stim,447,447,0,41925.831,0.135,0.247,-0.288,-0.915,0,0,25,0,0,0,0,22,51,1.373,19,0,272.723,25.850,32.520,264.940,-55.920,1.389,0.001,2.573,-21.740,13.986,13.784,3.626,3.688,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,432,0
pre_stim,447,447,0,41930.831,0.137,0.257,-0.292,-0.911,0,0,27,0,0,0,0,24,51,1.373,19,0,273.366,24.800,68.660,261.040,-43.280,1.714,0.262,2.303,-21.740,11.934,4.354,3.568,3.632,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,437,0
pre_stim,447,447,0,41935.831,0.136,0.266,-0.298,-0.907,0,0,20,0,0,0,0,24,51,1.373,19,0,275.474,27.275,123.940,245.960,5.360,1.890,0.008,2.380,-24.526,11.934,0.814,3.504,3.568,1.240,1.284,0,NULL,NULL,2,0,2,7,255,1070,250,442,0
