condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,15,15,0,742663.829,0.983,0.057,-0.065,-0.161,2314,0,153,2441,272,873,35,573,1,0.000,3,0,0.489,0.048,0.040,-0.160,-0.460,-0.168,-0.111,0.997,0.014,0.046,-0.016,0.000,0.000,0.000,0.000,1,2,0,2,7,255,1020,200,0,0
stim,15,15,0,742668.829,0.983,0.057,-0.065,-0.161,2295,0,155,2427,227,868,28,570,1,0.000,3,0,2.083,0.087,-0.520,-0.780,-1.860,-0.148,-0.098,0.992,0.014,-0.086,0.052,0.000,0.000,0.000,0.000,1,2,0,2,7,255,1020,200,0,0
stim,31,31,0,742673.829,0.983,0.056,-0.065,-0.161,2311,0,157,2451,304,875,29,583,1,0.000,3,0,0.832,0.093,-0.140,0.020,0.820,-0.131,-0.067,0.973,0.036,-0.086,0.052,0.000,0.000,0.000,0.000,1,2,0,2,7,255,1020,200,0,1020
stim,31,31,0,742678.829,0.983,0.056,-0.065,-0.161,2312,0,157,2443,287,877,33,573,1,0.000,3,0,1.456,0.047,0.940,0.680,0.880,-0.155,-0.088,0.987,0.036,-0.030,0.002,0.000,0.000,0.000,0.000,1,2,0,2,7,255,1020,200,0,1020
stim,31,31,0,742683.829,0.983,0.056,-0.065,-0.161,2295,0,156,2407,203,880,33,576,1,0.000,3,0,1.399,0.078,0.100,-0.600,-1.260,-0.145,-0.099,1.003,0.072,-0.030,0.002,0.000,0.000,0.000,0.000,1,2,0,2,7,255,1020,200,0,1020
stim,31,31,0,742688.829,0.983,0.056,-0.065,-0.161,2299,0,154,2453,231,871,29,575,1,0.000,3,0,1.619,0.038,-0.940,-0.220,1.300,-0.139,-0.076,0.971,0.024,-0.030,0.002,0.000,0.000,0.000,0.000,1,2,0,2,7,255,1020,200,0,1020
stim,15,15,0,742693.829,0.983,0.056,-0.065,-0.161,2311,0,157,2442,236,872,33,581,1,0.000,3,0,1.432,0.080,1.080,0.820,-0.460,-0.165,-0.103,0.991,0.024,-0.076,0.064,0.000,0.000,0.000,0.000,1,2,0,1,7,255,1020,200,1,1020
stim,15,15,0,742698.829,0.983,0.056,-0.065,-0.161,2303,0,159,2440,231,875,31,558,1,0.000,3,0,1.766,0.070,-0.280,-1.320,-1.140,-0.129,-0.089,1.003,0.024,0.066,0.064,0.000,0.000,0.000,0.000,1,2,0,1,7,255,1020,200,6,1020
stim,15,15,0,742703.830,0.983,0.056,-0.065,-0.161,2311,0,159,2449,217,871,29,579,1,0.000,3,0,2.618,0.089,-0.460,0.940,2.400,-0.145,-0.069,0.960,-0.060,0.066,0.064,0.000,0.000,0.000,0.000,1,2,0,1,7,255,1020,200,11,1020
stim,15,15,0,742708.829,0.983,0.056,-0.065,-0.161,2313,0,153,2441,234,876,37,573,1,0.000,3,0,2.251,0.076,1.000,0.260,-2.000,-0.164,-0.114,1.012,-0.038,0.066,0.120,0.000,0.000,0.000,0.000,1,2,0,1,7,255,1020,200,16,1020
stim,47,47,0,742713.829,0.983,0.056,-0.065,-0.161,2311,0,152,2451,236,873,36,576,1,0.000,3,0,1.790,0.147,-1.060,-1.320,0.580,-0.127,-0.074,0.983,-0.038,0.142,-0.084,0.000,0.000,0.000,0.000,1,2,0,1,7,255,1020,200,21,1020
stim,47,47,0,742718.829,0.983,0.056,-0.065,-0.161,2317,0,157,2447,233,871,37,571,1,0.000,3,0,1.596,0.044,0.820,1.240,0.580,-0.156,-0.085,0.974,-0.038,-0.022,-0.084,0.000,0.000,0.000,0.000,1,2,0,1,7,255,1020,200,26,1020
stim,47,47,0,742723.829,0.983,0.056,-0.065,-0.161,2317,0,155,2443,233,871,27,576,1,0.000,3,0,1.215,0.060,-0.640,-0.160,-1.020,-0.150,-0.105,1.009,0.056,-0.022,-0.084,0.000,0.000,0.000,0.000,1,2,0,1,7,255,1020,200,31,1020
