condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,39,39,0,39,5334104.457,0.897,0.045,-0.096,-0.428,2453,239,303,2569,741,1451,167,1039,36,0.000,1,3583,1,7.992,0.230,-7.625,1.563,1.813,-0.195,-0.070,0.918,0.215,-0.082,-0.238,0.000,0.000,0.655,1.015,2,NULL,NULL,1125.000,2,0,1,7,255,1125,200,0,0
pre_stim,39,39,0,39,5334109.454,0.897,0.046,-0.096,-0.428,2469,235,311,2584,757,1479,171,1063,36,0.000,1,3583,1,3.848,0.304,-3.313,1.875,-0.563,-0.234,-0.043,0.988,0.215,-0.215,-0.238,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,39,39,0,39,5334114.455,0.897,0.046,-0.096,-0.428,2483,237,319,2599,777,1502,173,1080,36,0.000,1,3583,1,6.520,0.215,-6.000,1.313,-2.188,-0.195,-0.020,0.996,0.016,-0.215,0.133,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,39,39,0,39,5334119.454,0.897,0.046,-0.096,-0.428,2495,235,326,2613,785,1519,172,1085,36,0.000,1,3583,1,8.054,0.068,-7.875,1.688,0.000,-0.188,-0.047,0.969,0.016,0.066,0.133,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,39,39,0,39,5334124.455,0.897,0.047,-0.095,-0.428,2516,237,333,2621,813,1541,179,1099,36,0.000,1,3583,1,9.522,0.128,-8.500,1.188,4.125,-0.203,-0.043,0.977,0.109,0.066,-0.020,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,39,39,0,39,5334129.454,0.897,0.047,-0.095,-0.428,2535,239,349,2637,844,1557,183,1111,36,0.000,1,3583,1,9.512,0.111,-9.313,1.813,0.688,-0.230,-0.035,1.008,0.109,0.020,-0.020,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,39,39,0,39,5334134.457,0.897,0.048,-0.095,-0.428,2553,239,364,2648,861,1575,199,1119,36,0.000,1,3583,1,16.070,0.073,-15.750,2.438,-2.063,-0.215,-0.027,0.984,-0.070,0.020,0.066,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,39,39,0,39,5334139.454,0.897,0.048,-0.095,-0.429,2577,262,397,2662,886,1592,205,1141,36,0.000,1,3583,1,8.894,0.120,-8.563,1.125,2.125,-0.152,-0.105,0.887,-0.070,-0.098,0.066,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,76,76,0,76,5334144.455,0.897,0.048,-0.095,-0.429,2587,269,419,2677,907,1611,216,1161,36,0.000,1,3583,1,5.234,0.161,-2.313,0.813,4.625,-0.238,-0.051,0.977,-0.070,-0.145,0.047,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
pre_stim,76,76,0,76,5334149.454,0.897,0.048,-0.095,-0.429,2603,277,429,2687,919,1627,227,1164,36,0.000,1,3583,1,4.188,0.149,-3.938,1.125,0.875,-0.211,-0.023,1.027,-0.035,-0.145,0.047,0.000,0.000,0.655,1.015,2,NULL,NULL,,2,0,1,7,255,1125,200,0,0
