condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,34,34,0,34,4479454.455,0.307,0.067,-0.087,-0.945,2919,264,1013,2986,2388,2591,28,2605,43,0.687,1,2980,1,19.491,0.381,-14.625,-12.875,-0.500,-0.172,0.105,0.992,-0.375,-0.066,0.047,0.024,0.012,1.000,1.148,2,NULL,NULL,1125.000,2,0,2,7,255,1125,300,0,0
pre_stim,34,34,0,34,4479459.454,0.307,0.067,-0.086,-0.946,2906,283,1068,2975,2420,2595,61,2616,43,0.687,1,2980,1,21.253,0.178,-17.375,-11.500,-4.188,-0.176,0.055,0.984,-0.176,-0.027,-0.012,0.024,0.012,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,34,34,0,34,4479464.455,0.307,0.067,-0.085,-0.946,2893,299,1131,2969,2449,2599,73,2631,43,0.687,1,2980,1,23.909,0.349,-20.500,-11.500,-4.375,-0.180,0.047,0.973,0.164,0.309,-0.012,0.024,0.012,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,34,34,0,34,4479469.454,0.307,0.067,-0.084,-0.946,2877,304,1195,2959,2477,2601,88,2644,43,0.687,1,2980,1,24.995,0.384,-20.125,-12.188,-8.438,-0.227,0.012,0.977,0.223,0.313,-0.012,0.024,0.012,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,34,34,0,34,4479474.455,0.308,0.067,-0.082,-0.946,2859,316,1285,2939,2511,2603,154,2659,43,0.687,1,2980,1,29.164,0.701,-23.125,-12.313,-12.813,-0.211,0.027,0.953,0.629,0.309,-0.098,0.024,0.012,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,34,34,0,34,4479479.454,0.308,0.067,-0.081,-0.945,2841,324,1343,2931,2540,2607,213,2671,43,0.687,1,2980,1,27.586,0.708,-18.063,-13.875,-15.563,-0.184,0.023,0.945,0.629,0.324,-0.262,0.024,0.012,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,53,53,0,53,4479484.455,0.309,0.066,-0.080,-0.945,2821,329,1407,2915,2569,2612,247,2683,43,0.687,1,2980,1,26.854,0.516,-18.188,-14.188,-13.750,-0.184,0.031,0.977,0.410,0.313,-0.262,0.024,0.012,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,53,53,0,53,4479489.454,0.310,0.066,-0.079,-0.945,2803,339,1487,2901,2595,2613,297,2701,43,0.687,1,2980,1,28.412,0.508,-18.750,-15.000,-15.188,-0.160,0.012,0.957,0.355,0.363,-0.320,0.024,0.012,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,53,53,0,53,4479494.455,0.310,0.065,-0.078,-0.945,2783,344,1547,2887,2611,2619,361,2717,43,0.687,1,2980,1,24.246,0.659,-14.313,-16.188,-11.000,-0.148,-0.008,0.945,0.336,0.566,-0.320,0.026,0.014,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
pre_stim,53,53,0,53,4479499.454,0.310,0.065,-0.077,-0.945,2765,363,1605,2873,2631,2621,421,2730,43,0.687,1,2980,1,22.697,0.659,-12.375,-16.188,-10.000,-0.156,0.008,0.961,0.309,0.582,-0.320,0.026,0.016,1.000,1.148,2,NULL,NULL,,2,0,2,7,255,1125,300,0,0
