condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,32,32,0,32,2089134.455,-0.733,-0.071,-0.034,0.676,0,0,3031,203,2976,2093,2549,2843,40,0.000,1,1351,0,41.310,0.696,8.938,-38.563,11.813,-0.137,-0.125,1.273,0.039,-0.695,2.121,0.000,0.000,0.916,1.015,3,NULL,NULL,1125.000,2,0,1,7,255,1125,300,0,0
pre_stim,32,32,0,32,2089139.454,-0.733,-0.070,-0.036,0.676,0,0,3035,186,2985,2067,2555,2855,40,0.000,1,1351,0,40.730,0.978,-14.625,-37.375,6.938,-0.090,-0.125,1.078,-0.707,-0.676,2.121,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,32,32,0,32,2089144.453,-0.732,-0.069,-0.037,0.676,0,0,3049,168,2987,2025,2579,2848,40,0.000,1,1351,0,41.800,0.791,-8.938,-40.313,6.500,-0.043,-0.160,0.984,-0.707,-0.355,0.801,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,32,32,0,32,2089149.455,-0.732,-0.068,-0.038,0.677,0,0,3040,146,2997,2005,2585,2857,40,0.000,1,1351,0,47.896,0.393,6.875,-43.875,17.938,-0.082,-0.234,0.992,-0.168,-0.355,0.172,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,77,77,0,77,2089154.454,-0.731,-0.066,-0.039,0.678,0,0,3045,137,2992,1963,2591,2848,40,0.000,1,1351,0,49.442,0.496,10.625,-46.250,13.875,-0.129,-0.203,1.098,-0.020,-0.496,0.172,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,77,77,0,77,2089159.454,-0.731,-0.065,-0.041,0.678,0,0,3059,138,2997,1928,2595,2868,40,0.000,1,1351,0,46.452,0.633,3.563,-46.125,4.188,-0.094,-0.188,1.031,-0.008,-0.633,0.461,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,77,77,0,77,2089164.454,-0.731,-0.063,-0.042,0.679,0,0,3050,133,3003,1873,2598,2857,40,0.000,1,1351,0,53.541,0.633,14.000,-50.000,13.063,-0.066,-0.172,1.086,-0.020,-0.633,0.938,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,77,77,0,77,2089169.455,-0.730,-0.061,-0.043,0.679,0,0,3049,109,3003,1816,2608,2861,40,0.000,1,1351,0,53.142,0.457,7.500,-51.500,10.750,-0.066,-0.160,1.105,-0.230,-0.395,0.938,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,77,77,0,77,2089174.454,-0.730,-0.059,-0.045,0.680,0,0,3055,87,3021,1753,2621,2859,40,0.000,1,1351,0,54.739,0.547,5.125,-53.750,9.000,-0.086,-0.145,1.074,-0.379,-0.395,0.938,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
pre_stim,77,77,0,77,2089179.455,-0.729,-0.057,-0.046,0.680,0,0,3051,83,3017,1661,2623,2860,40,0.000,1,1351,0,58.160,0.644,10.563,-55.500,13.813,-0.063,-0.148,1.082,-0.434,-0.477,0.871,0.000,0.000,0.916,1.015,3,NULL,NULL,,2,0,1,7,255,1125,300,0,0
