condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,22,22,0,22,2602124.455,0.461,0.024,-0.087,0.883,2221,504,2282,2467,2415,2031,1500,2540,32,0.000,0,1692,1,4.609,0.037,-4.563,-0.625,0.188,-0.055,-0.184,0.980,-0.020,0.031,-0.043,0.000,0.000,0.000,0.000,2,NULL,NULL,1125.000,2,0,3,7,255,1125,300,0,0
pre_stim,22,22,0,22,2602129.454,0.461,0.024,-0.087,0.883,2231,506,2297,2463,2423,2057,1501,2540,32,0.000,0,1692,1,5.303,0.111,-1.750,0.250,-5.000,-0.043,-0.211,0.977,-0.086,0.070,-0.043,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,22,22,0,22,2602134.455,0.461,0.024,-0.087,0.883,2239,523,2301,2469,2442,2063,1516,2551,32,0.000,0,1692,1,5.689,0.073,-5.625,-0.500,-0.688,-0.031,-0.195,0.977,-0.020,0.070,-0.043,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,22,22,0,22,2602139.453,0.461,0.024,-0.087,0.883,2233,527,2313,2472,2437,2059,1523,2554,32,0.000,0,1692,1,3.545,0.020,-0.563,0.063,-3.500,-0.039,-0.199,0.996,-0.020,-0.004,-0.027,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602144.455,0.461,0.025,-0.087,0.883,2234,539,2329,2461,2445,2063,1534,2567,32,0.000,0,1692,1,6.771,0.051,-6.750,-0.438,-0.313,-0.039,-0.199,0.992,0.051,-0.004,0.086,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602149.453,0.461,0.025,-0.087,0.883,2255,548,2347,2469,2453,2070,1555,2569,32,0.000,0,1692,1,4.146,0.055,-2.750,-0.500,-3.063,-0.043,-0.188,0.984,0.055,-0.004,0.086,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602154.455,0.461,0.025,-0.088,0.883,2247,549,2351,2469,2461,2077,1565,2582,32,0.000,0,1692,1,5.075,0.055,-5.000,-0.438,-0.750,-0.047,-0.203,0.980,0.055,0.000,0.004,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602159.454,0.461,0.025,-0.088,0.883,2248,555,2365,2471,2471,2087,1572,2581,32,0.000,0,1692,1,4.234,0.129,-2.313,-0.875,-3.438,-0.043,-0.191,0.988,0.129,-0.004,0.004,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602164.455,0.460,0.025,-0.088,0.883,2250,548,2386,2467,2500,2091,1582,2587,32,0.000,0,1692,1,5.413,0.048,-4.625,-0.063,-2.813,-0.035,-0.207,0.988,0.039,0.027,0.023,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602169.453,0.460,0.025,-0.088,0.883,2254,562,2392,2471,2493,2103,1594,2597,32,0.000,0,1692,1,6.064,0.028,-4.500,-0.125,-4.063,-0.039,-0.203,0.980,-0.008,0.027,0.023,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602174.455,0.460,0.025,-0.088,0.883,2263,565,2403,2486,2491,2111,1608,2600,32,0.000,0,1692,1,7.114,0.058,-5.875,0.313,-4.000,-0.031,-0.211,0.973,-0.051,0.027,-0.008,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602179.453,0.460,0.025,-0.088,0.883,2269,569,2421,2464,2503,2121,1611,2603,32,0.000,0,1692,1,6.687,0.126,-5.375,0.563,-3.938,-0.031,-0.223,0.965,-0.117,0.047,-0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602184.455,0.460,0.025,-0.089,0.883,2273,573,2427,2479,2511,2123,1615,2617,32,0.000,0,1692,1,5.858,0.130,-5.500,-0.563,-1.938,-0.031,-0.215,0.977,-0.125,0.035,-0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
pre_stim,71,71,0,71,2602189.454,0.460,0.026,-0.089,0.883,2276,587,2441,2471,2519,2127,1627,2629,32,0.000,0,1692,1,6.806,0.190,-6.438,0.313,-2.188,-0.035,-0.223,0.969,-0.168,0.090,-0.074,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1125,300,0,0
