condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,4112,4112,0,12067.373,0.994,0.013,0.105,-0.002,59,99,84,43,55,20,73,5,0,0.000,0,0,0.057,0.006,0.040,0.000,0.040,-0.003,-0.038,1.001,0.002,-0.006,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4112,4112,0,12072.374,0.994,0.013,0.105,-0.002,85,91,67,69,37,8,47,46,0,0.000,0,0,0.057,0.006,0.040,0.000,0.040,-0.003,-0.037,1.001,0.002,-0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4112,4112,0,12077.373,0.994,0.013,0.105,-0.002,74,93,61,45,59,26,50,20,0,0.000,0,0,0.028,0.006,-0.020,0.000,-0.020,-0.004,-0.037,1.001,0.002,-0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4112,4112,0,12082.373,0.994,0.013,0.105,-0.002,43,60,89,84,39,11,57,51,0,0.000,0,0,0.028,0.004,-0.020,0.000,-0.020,-0.004,-0.036,1.000,-0.004,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4128,4128,0,12087.373,0.994,0.013,0.105,-0.002,75,75,69,51,42,17,51,50,0,0.000,0,0,0.045,0.004,-0.020,0.000,0.040,-0.003,-0.037,1.001,-0.004,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4128,4128,0,12092.373,0.994,0.013,0.105,-0.002,61,72,88,43,55,19,76,21,0,0.000,0,0,0.045,0.004,0.040,0.000,-0.020,-0.004,-0.037,1.000,-0.004,-0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4143,4143,0,12097.373,0.994,0.013,0.105,-0.002,73,72,71,58,41,13,51,47,0,0.000,0,0,0.045,0.004,0.040,0.000,-0.020,-0.005,-0.037,0.999,-0.004,-0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4143,4143,0,12102.375,0.994,0.013,0.105,-0.002,53,73,89,45,59,26,75,43,0,0.000,0,0,0.045,0.004,0.040,0.000,-0.020,-0.004,-0.037,1.001,-0.004,-0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4143,4143,0,12107.373,0.994,0.013,0.105,-0.002,79,77,63,71,31,22,45,47,0,0.000,0,0,0.057,0.004,0.040,0.000,0.040,-0.004,-0.037,1.001,-0.004,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,4143,4143,0,12112.373,0.994,0.013,0.105,-0.002,79,91,69,83,41,17,56,51,0,0.000,0,0,0.075,0.004,0.040,0.060,-0.020,-0.003,-0.036,1.000,-0.004,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
