condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,30,30,0,1325736.822,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.714,0.182,-2.040,3.100,-0.160,0.002,0.002,1.003,-0.146,-0.108,-0.002,0.000,0.000,0.014,0.008,2,NULL,NULL,1014.000,0,0,0,7,255,0,250,0,0
baseline,30,30,0,1325741.822,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.785,0.185,-2.160,3.100,-0.220,0.004,0.004,1.001,-0.150,-0.108,-0.002,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30,30,0,1325746.820,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.698,0.196,-2.100,3.040,-0.160,0.004,0.007,1.003,-0.154,-0.122,-0.008,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30,30,0,1325751.820,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.647,0.216,-2.100,2.980,-0.100,0.005,0.009,1.004,-0.156,-0.150,-0.008,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60,60,0,1325756.821,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.631,0.215,-1.980,3.040,-0.160,0.001,0.006,1.003,-0.154,-0.150,-0.006,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60,60,0,1325761.821,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.615,0.187,-2.040,2.980,-0.160,0.000,-0.002,1.000,-0.126,-0.138,-0.006,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60,60,0,1325766.821,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.894,0.137,-2.340,3.100,-0.280,0.002,-0.005,1.001,-0.126,-0.054,-0.018,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60,60,0,1325771.820,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.890,0.159,-2.340,3.100,-0.220,0.005,0.009,1.004,-0.150,-0.054,-0.018,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,1325776.822,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.534,0.227,-1.900,2.980,-0.040,0.004,0.014,1.007,-0.152,-0.168,0.002,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,1325781.821,0.062,0.007,-0.009,0.998,0,0,0,0,0,0,0,0,7,0.010,158,0,3.586,0.227,-1.900,3.040,-0.100,0.000,-0.004,1.000,-0.152,-0.168,0.002,0.000,0.000,0.014,0.008,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
