condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,9566,9566,0,1479621.817,0.822,-0.077,-0.088,-0.558,55,63,91,51,25,0,68,51,0,0.000,0,0,0.060,0.016,-0.040,0.020,-0.040,0.004,0.027,1.002,-0.016,0.004,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,1070.000,0,0,0,7,255,0,250,0,0
baseline,9566,9566,0,1479626.816,0.822,-0.077,-0.088,-0.558,84,89,83,70,13,0,45,43,0,0.000,0,0,0.060,0.004,0.020,-0.040,-0.040,0.004,0.029,1.004,0.002,0.004,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,9566,9566,0,1479631.816,0.822,-0.077,-0.088,-0.558,25,48,85,40,55,0,71,33,0,0.000,0,0,0.060,0.009,-0.040,0.020,-0.040,0.003,0.028,1.002,0.008,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,9566,9566,0,1479636.816,0.822,-0.077,-0.088,-0.558,57,99,53,38,33,0,41,16,0,0.000,0,0,0.092,0.002,0.080,0.020,-0.040,0.002,0.030,1.002,0.002,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,9584,9584,0,1479641.816,0.822,-0.077,-0.088,-0.558,47,68,85,41,33,0,63,37,0,0.000,0,0,0.060,0.008,-0.040,0.020,-0.040,0.002,0.030,1.001,-0.008,-0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,9584,9584,0,1479646.816,0.822,-0.077,-0.088,-0.558,77,87,58,61,17,0,47,25,0,0.000,0,0,0.060,0.009,-0.040,0.020,-0.040,0.003,0.028,1.003,-0.008,-0.004,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,9599,9599,0,1479651.816,0.822,-0.077,-0.088,-0.558,56,61,86,57,26,2,67,49,0,0.000,0,0,0.098,0.006,0.080,-0.040,-0.040,0.004,0.029,1.004,0.006,-0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,9599,9599,0,1479656.816,0.822,-0.077,-0.088,-0.558,86,93,54,69,21,0,40,38,0,0.000,0,0,0.060,0.006,-0.040,0.020,-0.040,0.003,0.029,1.003,0.006,0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,9599,9599,0,1479661.816,0.822,-0.077,-0.088,-0.558,79,61,59,71,25,0,37,39,0,0.000,0,0,0.060,0.002,0.020,-0.040,-0.040,0.002,0.029,1.002,0.000,0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,450,250,0,0
baseline,9599,9599,0,1479666.816,0.822,-0.077,-0.088,-0.558,60,73,76,53,39,0,59,43,0,0.000,0,0,0.049,0.004,0.020,0.020,-0.040,0.002,0.030,1.002,0.000,-0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,450,250,0,0
