condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,59207.093,0.831,-0.034,0.076,0.550,3264,0,1115,2933,2264,844,309,1766,52,0.707,21,1,18.232,0.039,16.940,-5.380,4.060,0.137,0.152,0.974,-0.038,0.008,-0.092,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,13,0
pre_stim,0,0,0,59212.091,0.831,-0.034,0.076,0.550,3257,0,1039,2925,2345,832,309,1769,52,0.707,21,1,16.419,0.329,14.860,-6.960,0.580,0.111,0.053,0.994,-0.328,-0.028,-0.056,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,18,0
pre_stim,47,47,0,59217.093,0.831,-0.033,0.076,0.550,3209,0,1002,2919,2959,857,317,1771,52,0.707,21,1,14.470,0.338,13.260,-3.720,4.440,0.109,0.056,1.021,-0.328,-0.080,-0.056,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,23,0
pre_stim,47,47,0,59222.092,0.831,-0.034,0.077,0.550,3179,0,1083,2855,3927,860,327,1786,52,0.707,21,1,19.568,0.338,18.040,-7.580,0.100,0.129,0.172,0.965,-0.328,-0.080,-0.056,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,28,0
pre_stim,47,47,0,59227.093,0.831,-0.033,0.078,0.550,3149,0,1109,2869,4095,862,310,1801,52,0.707,21,1,14.601,0.348,12.840,-6.160,3.220,0.089,0.023,1.027,-0.348,-0.014,0.202,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,33,0
pre_stim,47,47,0,59232.091,0.831,-0.034,0.078,0.550,3095,0,1159,2856,4095,844,296,1775,52,0.707,21,1,18.571,0.628,17.360,-5.200,4.060,0.141,0.148,0.973,0.628,-0.012,-0.102,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,38,0
pre_stim,47,47,0,59237.093,0.831,-0.033,0.079,0.550,3061,0,1093,2831,4095,837,309,1801,52,0.707,21,1,15.122,0.384,12.660,-8.240,-0.700,0.107,0.055,1.009,-0.384,-0.014,0.086,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,43,0
pre_stim,47,47,0,59242.091,0.831,-0.034,0.079,0.550,3013,0,1079,2811,4095,841,336,1785,52,0.707,21,1,16.661,0.284,15.460,-4.700,4.060,0.125,0.121,0.992,0.284,-0.012,0.034,0.000,0.000,0.931,1.001,2,NULL,NULL,2,0,3,7,255,1040,300,48,0
pre_stim,63,63,0,59247.093,0.831,-0.034,0.080,0.550,2957,0,1029,2791,4095,844,345,1792,52,0.790,21,0,15.381,0.133,12.300,-9.220,-0.520,0.110,0.083,0.996,-0.124,0.048,0.034,0.000,0.000,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,53,0
pre_stim,63,63,0,59252.091,0.831,-0.034,0.080,0.549,2937,0,1049,2744,4095,832,342,1789,52,0.790,21,0,15.159,0.080,13.200,-5.380,5.160,0.115,0.092,1.010,-0.064,0.048,0.034,0.000,0.000,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,58,0
pre_stim,63,63,0,59257.093,0.831,-0.034,0.081,0.549,2871,0,1071,2720,4095,840,347,1799,52,0.790,21,0,15.453,0.130,13.140,-8.060,1.080,0.126,0.074,1.003,-0.124,0.038,0.072,0.000,0.002,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,63,0
pre_stim,63,63,0,59262.091,0.831,-0.034,0.081,0.549,2787,0,1062,2683,4095,843,353,1773,52,0.790,21,0,15.576,0.126,14.120,-6.040,2.600,0.132,0.090,1.021,-0.064,-0.108,0.158,0.002,0.002,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,68,0
pre_stim,63,63,0,59267.093,0.831,-0.034,0.082,0.549,2735,0,1229,2675,4095,830,352,1773,52,0.790,21,0,17.719,0.208,15.520,-8.420,-1.480,0.124,0.073,1.006,-0.178,-0.108,0.100,0.002,0.004,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,73,0
pre_stim,63,63,0,59272.093,0.831,-0.035,0.083,0.549,2637,0,1207,2632,4095,825,351,1752,52,0.790,21,0,18.117,0.119,16.680,-7.020,0.840,0.109,0.111,1.009,-0.058,-0.104,0.168,0.002,0.004,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,78,0
pre_stim,79,79,0,59277.093,0.831,-0.035,0.083,0.549,2471,0,1167,2595,4085,810,357,1691,52,0.790,21,0,17.694,0.249,15.780,-7.940,1.020,0.132,0.056,0.997,-0.226,-0.104,0.100,0.002,0.006,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,83,0
pre_stim,79,79,0,59282.091,0.831,-0.035,0.084,0.549,2117,0,1104,2535,3403,680,309,1445,52,0.790,21,0,18.462,0.073,17.240,-6.600,0.280,0.135,0.108,0.989,0.036,-0.064,-0.004,0.002,0.008,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,88,0
pre_stim,99,99,0,59287.093,0.831,-0.035,0.085,0.549,2139,0,1173,2515,3599,723,328,1553,52,0.790,21,0,15.824,0.260,13.340,-8.420,-1.240,0.126,0.076,1.009,-0.242,-0.094,-0.004,0.002,0.008,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,93,0
pre_stim,99,99,0,59292.091,0.831,-0.035,0.085,0.549,2267,0,1320,2443,4095,820,371,1771,52,0.790,21,0,18.869,0.140,17.360,-7.140,-1.920,0.126,0.123,0.994,0.124,-0.064,0.056,0.002,0.010,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,98,0
pre_stim,99,99,0,59297.093,0.831,-0.036,0.086,0.549,2127,0,1335,2394,2975,808,367,1759,52,0.790,21,0,17.957,0.197,15.780,-8.480,-1.240,0.118,0.132,1.002,0.182,0.076,0.132,0.002,0.010,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,103,0
pre_stim,99,99,0,59302.091,0.831,-0.036,0.086,0.549,1945,0,1336,2339,2356,825,371,1767,52,0.790,21,0,18.950,0.197,17.000,-8.240,-1.480,0.135,0.073,0.991,0.182,0.076,0.056,0.002,0.012,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,108,0
pre_stim,112,112,0,59307.093,0.830,-0.036,0.087,0.549,1631,0,1225,2293,1894,717,330,1603,52,0.790,21,0,17.803,0.286,14.240,-9.700,-4.480,0.108,0.157,0.998,0.210,0.194,0.126,0.002,0.014,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,113,0
pre_stim,112,112,0,59312.091,0.830,-0.036,0.088,0.549,1660,0,1333,2183,1558,791,351,1751,52,0.790,21,0,17.298,0.086,14.560,-9.340,0.040,0.126,0.102,1.008,-0.084,0.018,0.126,0.002,0.014,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,118,0
pre_stim,128,128,0,59317.093,0.830,-0.036,0.088,0.549,1408,0,1331,2151,1315,789,346,1741,52,0.790,21,0,16.242,0.086,11.560,-10.800,-3.680,0.118,0.077,1.014,-0.084,0.018,0.154,0.002,0.016,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,123,0
pre_stim,128,128,0,59322.092,0.830,-0.036,0.089,0.549,1061,0,1231,2075,1102,704,339,1613,52,0.790,21,0,18.349,0.086,14.620,-10.560,-3.380,0.119,0.125,1.016,-0.084,0.018,0.164,0.002,0.018,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,128,0
pre_stim,144,144,0,59327.093,0.830,-0.037,0.090,0.549,891,0,1221,1981,953,711,339,1591,52,0.790,21,0,19.739,0.173,15.280,-12.400,-1.540,0.126,0.135,1.009,0.060,0.162,0.220,0.004,0.020,0.965,1.110,3,NULL,NULL,2,0,3,7,255,1040,300,133,0
pre_stim,144,144,0,59332.091,0.830,-0.037,0.091,0.549,0,0,0,1895,620,0,0,0,52,0.790,21,0,18.468,0.173,12.780,-12.880,-3.440,0.140,0.053,1.030,0.060,0.162,0.258,0.004,0.022,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,138,0
pre_stim,144,144,0,59337.093,0.830,-0.037,0.091,0.550,0,0,0,1806,436,0,0,0,52,0.790,21,0,20.056,0.330,12.360,-14.340,-6.620,0.143,0.084,1.039,-0.294,-0.150,0.306,0.004,0.024,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,143,0
pre_stim,144,144,0,59342.091,0.829,-0.037,0.092,0.550,0,0,0,1688,299,0,0,0,52,0.790,21,0,21.620,0.385,14.420,-14.460,-7.100,0.148,0.082,1.047,-0.328,-0.202,0.438,0.004,0.024,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,148,0
pre_stim,162,162,0,59347.093,0.829,-0.037,0.093,0.550,0,0,0,1568,203,0,0,0,52,0.790,21,0,23.753,0.385,14.620,-16.000,-9.720,0.160,0.043,1.050,-0.328,-0.202,0.500,0.004,0.026,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,153,0
pre_stim,162,162,0,59352.091,0.829,-0.036,0.094,0.551,496,0,1421,1457,403,767,405,1789,52,0.790,21,0,25.468,0.738,11.320,-17.580,-14.540,0.147,0.030,1.077,-0.646,-0.356,0.520,0.004,0.028,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,158,0
pre_stim,162,162,0,59357.093,0.828,-0.036,0.095,0.551,493,0,1419,1365,467,767,411,1792,52,0.790,21,0,28.100,0.738,11.080,-19.280,-17.180,0.134,0.095,1.104,-0.646,-0.356,0.726,0.004,0.028,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,163,0
pre_stim,162,162,0,59362.091,0.828,-0.036,0.095,0.552,437,0,1437,1270,512,773,413,1805,52,0.790,21,0,27.174,0.875,6.000,-21.740,-15.160,0.117,0.038,1.210,-0.874,0.040,1.072,0.004,0.030,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,168,0
pre_stim,163,163,0,59367.093,0.827,-0.036,0.097,0.553,347,0,1445,1183,555,787,419,1809,52,0.790,21,0,33.501,1.205,11.800,-25.700,-17.960,0.147,0.009,1.188,-1.204,0.040,1.758,0.004,0.032,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,173,0
pre_stim,163,163,0,59372.093,0.827,-0.036,0.098,0.553,263,0,1447,1075,579,787,423,1811,52,0.790,21,0,39.025,1.251,21.580,-26.300,-19.120,0.157,0.031,1.080,-1.204,-0.340,1.758,0.004,0.034,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,178,0
pre_stim,175,175,0,59377.093,0.826,-0.036,0.099,0.554,212,0,1461,999,596,773,442,1815,52,0.790,21,0,41.031,0.977,16.740,-27.460,-25.480,0.134,0.062,1.087,-0.916,-0.340,0.850,0.004,0.034,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,183,0
pre_stim,175,175,0,59382.091,0.825,-0.036,0.101,0.555,173,0,1462,907,589,752,440,1809,52,0.790,21,0,45.681,0.759,15.040,-30.340,-30.660,0.120,0.142,1.141,-0.758,-0.034,0.850,0.004,0.036,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,188,0
pre_stim,197,197,0,59387.093,0.824,-0.036,0.102,0.556,133,0,1463,845,590,759,463,1809,52,0.790,21,0,51.215,0.501,26.760,-31.920,-29.800,0.112,0.173,1.111,-0.232,0.444,1.234,0.004,0.036,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,193,0
pre_stim,197,197,0,59392.091,0.823,-0.036,0.104,0.557,53,0,1468,815,597,745,507,1807,52,0.790,21,0,56.790,0.611,31.400,-33.320,-33.600,0.109,0.156,1.102,-0.144,0.594,1.234,0.004,0.038,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,198,0
pre_stim,197,197,0,59397.093,0.822,-0.037,0.106,0.558,0,0,1479,789,600,725,520,1792,52,0.790,21,0,57.391,0.632,28.780,-35.220,-35.000,0.104,0.205,1.096,0.044,0.630,1.130,0.004,0.038,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,203,0
pre_stim,197,197,0,59402.091,0.821,-0.037,0.109,0.559,0,0,1467,709,591,729,536,1803,52,0.790,21,0,63.834,0.875,40.360,-37.960,-31.700,0.084,0.243,1.063,0.246,0.840,1.116,0.004,0.040,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,208,0
pre_stim,207,207,0,59407.093,0.820,-0.039,0.111,0.560,0,0,1477,715,585,702,549,1788,52,0.790,21,0,71.479,1.274,57.880,-34.000,-24.560,0.073,0.252,1.021,0.544,1.152,0.860,0.004,0.042,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,213,0
pre_stim,207,207,0,59412.091,0.819,-0.039,0.113,0.561,0,0,1497,677,573,695,551,1791,52,0.790,21,0,57.918,1.306,31.280,-42.000,-24.740,0.108,0.243,1.019,0.616,1.152,0.470,0.004,0.042,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,218,0
pre_stim,228,228,0,59417.093,0.818,-0.039,0.115,0.562,0,0,1503,633,572,693,548,1776,52,0.790,21,0,54.704,1.117,22.360,-42.300,-26.520,0.115,0.230,1.039,0.616,0.932,0.470,0.006,0.044,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,223,0
pre_stim,228,228,0,59422.092,0.817,-0.038,0.117,0.563,0,0,1493,597,568,667,544,1783,52,0.790,21,0,56.461,1.077,19.920,-46.080,-25.840,0.102,0.245,1.026,0.540,0.932,0.532,0.008,0.046,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,228,0
pre_stim,262,262,0,59427.093,0.817,-0.038,0.120,0.563,0,0,1480,556,554,646,563,1789,52,0.790,21,0,55.467,1.177,16.500,-48.580,-21.080,0.081,0.257,1.024,0.540,1.046,0.532,0.010,0.048,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,233,0
pre_stim,262,262,0,59432.091,0.816,-0.037,0.122,0.564,0,0,1499,489,537,635,557,1769,52,0.790,21,0,54.611,1.417,11.140,-51.160,-15.520,0.083,0.257,1.028,0.540,1.310,0.532,0.012,0.052,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,238,0
pre_stim,262,262,0,59437.093,0.815,-0.036,0.124,0.565,0,0,1507,446,535,605,567,1775,52,0.790,21,0,54.728,1.412,5.340,-53.160,-11.860,0.105,0.236,1.062,0.526,1.310,0.542,0.012,0.056,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,243,0
pre_stim,262,262,0,59442.091,0.815,-0.035,0.126,0.565,0,0,1509,382,501,555,568,1752,52,0.790,21,0,57.397,1.160,2.100,-56.340,-10.760,0.123,0.206,1.095,0.310,1.118,0.858,0.016,0.060,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,248,0
pre_stim,262,262,0,59447.093,0.814,-0.033,0.128,0.565,0,0,1507,344,476,531,571,1747,52,0.790,21,0,60.111,0.928,0.760,-58.900,-11.980,0.143,0.187,1.119,-0.002,0.928,1.132,0.018,0.066,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,253,0
pre_stim,262,262,0,59452.091,0.813,-0.032,0.130,0.566,0,0,1484,301,457,473,567,1731,52,0.790,21,0,62.158,0.772,4.900,-60.620,-12.840,0.159,0.143,1.119,-0.190,0.748,1.290,0.022,0.070,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,258,0
pre_stim,263,263,0,59457.093,0.813,-0.031,0.132,0.567,0,0,1265,285,397,394,467,1472,52,0.790,21,0,65.196,0.744,9.120,-62.260,-17.060,0.165,0.137,1.100,-0.556,0.494,1.290,0.024,0.074,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,263,0
pre_stim,263,263,0,59462.091,0.812,-0.030,0.135,0.567,0,0,1459,221,383,410,591,1675,52,0.790,21,0,68.661,0.744,6.000,-65.560,-19.500,0.160,0.140,1.080,-0.556,0.494,1.112,0.026,0.078,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,268,0
pre_stim,264,264,0,59467.093,0.811,-0.028,0.137,0.568,0,0,1484,202,367,404,613,1705,52,0.790,21,0,73.134,0.777,3.800,-69.700,-21.820,0.152,0.149,1.100,-0.558,0.540,1.102,0.030,0.082,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,273,0
pre_stim,264,264,0,59472.093,0.810,-0.027,0.140,0.569,0,0,1401,179,343,349,581,1613,52,0.790,21,0,76.137,0.916,2.100,-72.460,-23.280,0.159,0.142,1.143,-0.558,0.726,1.102,0.032,0.086,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,278,0
pre_stim,274,274,0,59477.093,0.809,-0.025,0.143,0.570,0,0,1464,164,341,335,591,1672,52,0.790,21,0,84.402,0.933,-2.840,-80.260,-25.960,0.149,0.170,1.134,-0.558,0.748,1.454,0.036,0.090,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,283,0
pre_stim,274,274,0,59482.091,0.808,-0.022,0.145,0.571,0,0,1441,131,285,281,576,1626,52,0.790,21,0,88.068,1.146,-7.420,-85.200,-21.020,0.168,0.153,1.168,-0.730,0.884,1.504,0.038,0.094,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,288,0
pre_stim,292,292,0,59487.093,0.807,-0.020,0.148,0.572,0,0,1451,63,267,245,605,1637,52,0.790,21,0,91.193,1.146,-7.840,-88.260,-21.560,0.179,0.130,1.168,-0.730,0.884,1.744,0.042,0.098,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,293,0
pre_stim,292,292,0,59492.091,0.805,-0.017,0.151,0.573,0,0,1456,45,237,229,612,1616,52,0.790,21,0,95.738,1.216,-9.140,-91.920,-25.160,0.215,0.079,1.229,-0.928,0.786,1.772,0.044,0.102,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,298,0
pre_stim,293,293,0,59497.093,0.804,-0.015,0.154,0.574,0,0,1451,20,211,203,617,1580,52,0.790,21,0,102.704,1.644,-10.720,-97.300,-31.080,0.189,0.057,1.247,-1.462,0.752,2.288,0.048,0.106,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,303,0
pre_stim,293,293,0,59502.091,0.802,-0.013,0.157,0.576,0,0,1421,0,189,184,619,1551,52,0.790,21,0,100.252,1.869,-7.180,-90.400,-42.740,0.319,-0.017,1.319,-1.810,0.466,2.344,0.050,0.110,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,308,0
pre_stim,306,306,0,59507.093,0.800,-0.011,0.161,0.578,0,0,1433,0,151,121,626,1515,52,0.790,21,0,114.100,2.336,12.900,-96.140,-60.080,0.286,-0.002,1.437,-2.330,0.166,3.166,0.054,0.116,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,313,0
pre_stim,306,306,0,59512.091,0.798,-0.010,0.166,0.580,0,0,1392,0,128,109,630,1481,52,0.790,21,0,124.136,2.673,30.300,-107.720,-53.740,0.171,0.022,1.387,-2.668,0.166,3.488,0.058,0.122,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,318,0
pre_stim,351,351,0,59517.093,0.796,-0.008,0.170,0.581,0,0,1381,0,112,81,637,1432,52,0.790,21,0,119.547,3.012,35.920,-108.460,-35.180,0.146,0.001,1.329,-2.710,1.314,3.488,0.062,0.126,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,323,0
pre_stim,351,351,0,59522.092,0.795,-0.007,0.175,0.581,0,0,1369,0,101,61,653,1381,52,0.790,21,0,117.300,3.055,42.940,-104.920,-30.120,0.250,0.002,1.352,-2.758,1.314,3.268,0.066,0.130,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,328,0
pre_stim,351,351,0,59527.093,0.793,-0.006,0.180,0.582,0,0,1337,0,71,42,649,1325,52,0.790,21,0,128.291,3.130,45.500,-116.700,-27.740,0.167,0.121,1.363,-2.758,1.480,3.268,0.068,0.134,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,333,0
pre_stim,351,351,0,59532.091,0.792,-0.005,0.185,0.582,0,0,1323,0,4095,38,635,1271,52,0.790,21,0,123.445,2.799,40.060,-115.900,-14.180,0.156,0.161,1.355,-2.024,1.934,3.332,0.070,0.138,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,338,0
pre_stim,351,351,0,59537.093,0.791,-0.004,0.190,0.582,0,0,1299,0,1229,29,637,1219,52,0.790,21,0,119.864,2.799,44.160,-110.780,-12.040,0.351,0.085,1.473,-2.024,1.934,3.376,0.072,0.140,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,343,0
pre_stim,351,351,0,59542.091,0.789,-0.003,0.196,0.582,0,0,1275,0,1233,29,639,1143,52,0.790,21,0,132.745,2.517,55.200,-119.820,-14.740,0.319,-0.031,1.528,-2.394,0.776,4.774,0.074,0.144,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,348,0
pre_stim,367,367,0,59547.093,0.788,-0.002,0.202,0.582,0,0,1229,0,1181,25,644,1092,52,0.790,21,0,143.497,3.882,65.640,-127.260,-9.360,0.164,-0.015,1.710,-3.804,0.776,4.890,0.078,0.146,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,353,0
pre_stim,367,367,0,59552.091,0.787,-0.001,0.208,0.581,0,0,1198,0,1180,13,647,1003,52,0.790,21,0,155.098,5.480,74.540,-135.920,4.980,0.067,0.008,1.920,-4.724,2.778,6.040,0.080,0.150,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,358,0
pre_stim,367,367,0,59557.093,0.785,0.000,0.215,0.580,0,0,1149,0,1187,11,629,939,52,0.790,21,0,169.797,7.078,83.940,-147.520,4.800,0.097,0.034,1.984,-5.576,4.360,7.592,0.082,0.152,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,363,0
pre_stim,367,367,0,59562.091,0.784,0.002,0.223,0.579,0,0,1102,0,1131,6,616,863,52,0.790,21,0,184.964,7.255,85.300,-164.120,0.400,0.049,0.023,2.027,-5.676,4.518,8.220,0.084,0.154,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,368,0
pre_stim,367,367,0,59567.093,0.782,0.003,0.232,0.579,0,0,1069,0,1093,9,587,809,52,0.790,21,0,201.452,8.126,89.740,-180.360,0.220,0.019,0.015,2.116,-6.224,5.224,8.288,0.086,0.158,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,373,0
pre_stim,367,367,0,59572.093,0.780,0.005,0.241,0.577,0,0,1030,0,1036,7,583,724,52,0.790,21,0,230.291,9.094,100.800,-206.240,18.400,-0.060,0.034,2.103,-6.886,5.940,8.288,0.090,0.162,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,378,0
pre_stim,383,383,0,59577.093,0.779,0.007,0.251,0.574,0,0,988,0,1001,8,560,647,52,0.790,21,0,239.659,9.248,104.220,-211.800,41.420,0.107,-0.138,1.929,-7.088,5.940,8.248,0.092,0.164,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,383,0
pre_stim,383,383,0,59582.091,0.777,0.009,0.262,0.572,0,0,927,0,947,1,532,590,52,0.790,21,0,256.587,9.136,120.500,-225.400,22.620,0.210,-0.159,1.972,-7.850,4.674,7.266,0.096,0.168,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,388,0
pre_stim,383,383,0,59587.093,0.775,0.013,0.273,0.570,0,0,887,0,854,1,476,544,52,0.790,21,0,282.322,9.136,96.280,-262.820,36.900,0.024,-0.030,1.794,-7.850,4.674,6.742,0.104,0.176,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,393,0
pre_stim,383,383,0,59592.091,0.773,0.017,0.282,0.568,0,0,815,0,794,8,466,517,52,0.790,21,0,249.351,10.145,62.580,-240.000,25.680,0.125,0.000,2.240,-8.244,5.912,7.266,0.112,0.184,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,398,0
pre_stim,399,399,0,59597.093,0.770,0.021,0.294,0.566,0,0,748,0,679,2,445,463,52,0.790,21,0,282.808,11.015,82.480,-270.260,11.700,0.089,0.049,2.263,-8.534,6.964,9.066,0.124,0.196,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,403,0
pre_stim,399,399,0,59602.091,0.766,0.024,0.306,0.564,0,0,680,0,569,3,407,439,52,0.790,21,0,300.565,11.653,121.240,-275.020,-2.040,0.050,0.045,2.380,-8.544,7.924,9.170,0.136,0.210,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,408,0
pre_stim,415,415,0,59607.093,0.763,0.026,0.319,0.561,0,0,597,0,442,1,341,411,52,0.790,21,0,333.943,13.076,151.940,-297.000,14.940,-0.057,-0.042,2.126,-9.456,9.032,9.066,0.156,0.230,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,413,0
pre_stim,415,415,0,59612.091,0.759,0.029,0.333,0.558,0,0,535,0,327,3,327,393,52,0.790,21,0,340.088,13.212,150.840,-303.840,24.260,-0.054,-0.139,2.155,-9.620,9.056,6.310,0.176,0.250,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,418,0
pre_stim,415,415,0,59617.093,0.755,0.032,0.347,0.555,0,0,483,0,233,1,288,374,52,0.790,21,0,353.806,13.942,156.160,-317.020,17.060,-0.009,-0.085,2.123,-10.542,9.124,5.836,0.200,0.276,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,423,0
pre_stim,415,415,0,59622.092,0.751,0.034,0.362,0.552,0,0,422,0,155,6,232,363,52,0.790,21,0,366.926,13.942,169.820,-325.260,1.380,0.110,0.096,2.025,-10.542,9.124,5.718,0.224,0.302,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,428,0
pre_stim,447,447,0,59627.093,0.745,0.037,0.377,0.549,0,0,397,0,45,1,191,341,52,0.790,21,0,364.061,12.434,164.700,-324.640,-4.840,0.301,0.241,1.933,-8.728,8.856,5.718,0.252,0.330,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,433,0
pre_stim,447,447,0,59632.091,0.740,0.039,0.390,0.546,0,0,361,0,55,0,148,332,52,0.790,21,0,349.058,11.910,146.200,-316.600,-15.220,0.354,0.066,2.135,-8.728,8.104,6.316,0.280,0.360,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,438,0
pre_stim,447,447,0,59637.093,0.734,0.041,0.404,0.544,0,0,296,0,0,5,131,327,52,0.790,21,0,348.991,12.822,149.200,-313.120,-38.600,0.411,-0.012,2.365,-9.936,8.104,7.046,0.316,0.394,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,443,0
pre_stim,447,447,0,59642.091,0.727,0.042,0.419,0.543,0,0,248,0,560,8,135,309,52,0.790,21,0,373.824,14.532,167.500,-326.660,-70.580,0.196,0.034,2.226,-11.508,8.874,7.046,0.350,0.430,0.965,1.110,4,NULL,NULL,2,0,3,7,255,1040,300,448,0
