condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,5346462.422,-0.896,-0.157,-0.097,-0.404,0,2319,0,3178,529,2747,181,1932,34,0.240,1,3150,1,4.074,0.060,-1.375,1.250,-3.625,0.305,-0.180,0.938,0.051,-0.031,0.152,0.070,0.022,0.255,0.430,2,NULL,NULL,1106.000,2,0,2,7,255,1106,150,0,0
pre_stim,0,0,0,0,5346467.421,-0.896,-0.157,-0.097,-0.404,0,2315,0,3191,529,2751,175,1933,34,0.240,1,3150,1,3.845,0.051,-0.500,0.688,-3.750,0.301,-0.152,0.922,0.051,-0.008,-0.004,0.070,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,0,0,0,0,5346472.422,-0.896,-0.157,-0.097,-0.404,0,2319,0,3195,521,2747,171,1928,34,0.240,1,3150,1,3.722,0.246,-1.063,0.688,-3.500,0.305,-0.148,0.930,0.207,0.133,-0.137,0.072,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,0,0,0,0,5346477.422,-0.896,-0.157,-0.097,-0.404,0,2311,0,3197,491,2746,163,1929,34,0.240,1,3150,1,4.445,0.246,-2.688,1.250,-3.313,0.301,-0.164,0.941,0.207,0.133,-0.137,0.072,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,0,0,0,0,5346482.422,-0.896,-0.157,-0.097,-0.404,0,2296,0,3172,484,2751,148,1925,34,0.240,1,3150,1,4.184,0.220,-2.375,0.688,-3.375,0.297,-0.156,0.922,0.176,0.133,-0.137,0.072,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,0,0,0,0,5346487.421,-0.896,-0.157,-0.097,-0.405,0,2296,0,3183,483,2752,137,1918,34,0.240,1,3150,1,6.389,0.218,-3.813,0.125,-5.125,0.313,-0.145,0.930,0.176,0.129,-0.121,0.072,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,13,13,0,13,5346492.422,-0.896,-0.157,-0.097,-0.405,0,2311,0,3182,459,2751,122,1937,34,0.240,1,3150,1,7.129,0.218,-5.438,1.250,-4.438,0.285,-0.184,0.973,0.176,0.129,-0.121,0.074,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,13,13,0,13,5346497.421,-0.896,-0.157,-0.097,-0.405,0,2312,0,3187,456,2760,121,1931,34,0.240,1,3150,1,2.363,0.238,-2.000,0.563,-1.125,0.277,-0.176,0.949,-0.109,0.211,0.016,0.074,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,19,19,0,19,5346502.422,-0.896,-0.158,-0.097,-0.405,0,2295,0,3194,445,2759,115,1933,34,0.240,1,3150,1,1.100,0.238,-0.938,-0.563,-0.125,0.309,-0.160,0.938,-0.109,0.211,0.016,0.074,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
pre_stim,19,19,0,19,5346507.422,-0.896,-0.158,-0.096,-0.405,0,2294,0,3189,431,2757,109,1940,34,0.240,1,3150,1,3.837,0.107,-3.750,0.813,0.000,0.313,-0.195,0.945,-0.020,0.105,0.016,0.074,0.022,0.255,0.430,2,NULL,NULL,,2,0,2,7,255,1106,150,0,0
