condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,2546797.421,-0.375,0.089,0.112,-0.916,3080,1464,1220,3027,0,2987,867,903,33,0.000,0,1435,0,2.059,0.055,-0.688,0.500,1.875,-0.234,-0.137,0.973,0.055,0.008,-0.031,0.000,0.000,0.000,0.000,3,NULL,NULL,1106.000,2,0,1,7,255,,200,0,0
pre_stim,0,0,0,0,2546802.422,-0.375,0.089,0.112,-0.916,3052,1459,1209,3040,0,2995,868,904,33,0.000,0,1435,0,1.476,0.130,0.375,0.563,-1.313,-0.238,-0.125,0.969,-0.129,-0.020,0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,,200,0,0
pre_stim,0,0,0,0,2546807.422,-0.375,0.089,0.112,-0.916,3078,1465,1196,3030,0,2997,865,901,33,0.000,0,1435,0,0.990,0.130,0.063,0.563,-0.813,-0.270,-0.090,0.953,-0.129,-0.016,0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,0,0,0,0,2546812.422,-0.375,0.089,0.113,-0.916,3092,1468,1191,3044,0,2991,855,896,33,0.000,0,1435,0,2.319,0.054,-0.688,0.625,2.125,-0.250,-0.109,0.965,0.051,-0.020,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,0,0,0,0,2546817.421,-0.375,0.089,0.113,-0.916,3019,1463,1195,3045,0,2987,851,891,33,0.000,0,1435,0,0.622,0.053,-0.188,0.563,0.188,-0.227,-0.137,0.969,0.051,-0.016,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,0,0,0,0,2546822.422,-0.375,0.089,0.113,-0.916,3093,1471,1193,3047,0,2987,845,893,33,0.000,0,1435,0,2.138,0.051,0.000,0.563,-2.063,-0.254,-0.109,0.961,0.051,0.004,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,11,11,0,11,2546827.422,-0.375,0.090,0.113,-0.916,3089,1462,1196,3032,0,2985,843,885,33,0.000,0,1435,0,0.793,0.086,-0.250,0.563,0.500,-0.266,-0.105,0.965,0.086,0.004,0.016,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,11,11,0,11,2546832.422,-0.375,0.090,0.113,-0.916,3055,1453,1191,3060,0,2988,827,857,33,0.000,0,1435,0,1.579,0.086,-0.188,0.625,1.438,-0.234,-0.121,0.965,0.086,0.004,-0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,12,12,0,12,2546837.420,-0.375,0.090,0.113,-0.916,3093,1459,1189,3037,0,2983,822,852,33,0.000,0,1435,0,1.320,0.092,-0.125,0.563,-1.188,-0.238,-0.117,0.961,-0.074,-0.055,-0.016,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,12,12,0,12,2546842.422,-0.375,0.090,0.113,-0.916,3103,1475,1187,3058,0,2979,808,857,33,0.000,0,1435,0,1.483,0.092,-0.688,0.563,-1.188,-0.258,-0.109,0.965,-0.074,-0.055,-0.016,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,50,50,0,50,2546847.422,-0.375,0.090,0.113,-0.916,3068,1464,1187,3048,0,2983,800,851,33,0.000,0,1435,0,0.884,0.025,-0.375,0.625,0.500,-0.254,-0.117,0.969,-0.008,0.023,0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,50,50,0,50,2546852.422,-0.375,0.090,0.113,-0.916,3101,1465,1187,3049,0,2980,797,851,33,0.000,0,1435,0,0.569,0.025,-0.063,0.563,-0.063,-0.238,-0.121,0.965,-0.008,0.023,0.008,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,51,51,0,51,2546857.424,-0.375,0.090,0.113,-0.916,3093,1455,1180,3051,0,2984,790,849,33,0.000,0,1435,0,1.432,0.016,-0.500,0.625,-1.188,-0.250,-0.117,0.965,-0.016,0.000,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,51,51,0,51,2546862.422,-0.375,0.090,0.113,-0.916,3107,1462,1176,3061,0,2987,789,846,33,0.000,0,1435,0,0.877,0.016,-0.250,0.625,-0.563,-0.254,-0.113,0.965,-0.016,0.000,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,51,51,0,51,2546867.421,-0.375,0.090,0.113,-0.916,3098,1459,1175,3046,0,2985,779,847,33,0.000,0,1435,0,0.628,0.016,-0.063,0.625,0.000,-0.250,-0.117,0.965,-0.016,0.000,0.004,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,51,51,0,51,2546872.422,-0.375,0.090,0.113,-0.916,3104,1465,1171,3060,0,2987,773,847,33,0.000,0,1435,0,1.010,0.016,-0.375,0.563,-0.750,-0.246,-0.117,0.961,-0.016,-0.004,-0.012,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
pre_stim,66,66,0,66,2546877.422,-0.375,0.090,0.113,-0.916,3096,1456,1171,3048,0,2983,773,839,33,0.000,0,1435,0,1.127,0.016,-0.375,0.500,-0.938,-0.254,-0.113,0.965,-0.016,-0.004,-0.012,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,200,0,0
