condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,19,19,0,19,4923812.421,-0.983,-0.083,-0.161,0.031,0,63,0,0,0,0,0,0,41,0.682,1,2872,0,232.998,12.461,-84.813,162.188,144.188,1.988,0.238,1.672,11.156,5.551,11.293,2.144,2.190,0.940,0.982,0,NULL,NULL,1106.000,2,0,3,7,255,,150,0,0
pre_stim,19,19,0,19,4923817.420,-0.983,-0.088,-0.154,0.036,0,67,0,0,0,0,0,0,41,0.682,1,2872,0,214.978,14.481,-76.375,141.375,142.813,2.133,0.277,1.598,13.102,6.168,11.293,2.170,2.216,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,,150,0,0
pre_stim,19,19,0,19,4923822.422,-0.984,-0.092,-0.149,0.041,0,67,0,0,0,0,0,0,41,0.682,1,2872,0,197.570,16.390,-68.063,120.500,141.000,2.250,0.305,1.488,14.875,6.883,10.750,2.196,2.240,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,19,19,0,19,4923827.422,-0.984,-0.095,-0.144,0.047,0,62,0,0,0,0,0,0,41,0.682,1,2872,0,181.688,18.047,-59.438,100.000,139.563,2.352,0.340,1.348,16.438,7.449,9.762,2.220,2.266,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,19,19,0,19,4923832.420,-0.984,-0.099,-0.141,0.052,0,69,0,0,0,0,0,0,41,0.682,1,2872,0,168.180,19.609,-53.125,81.813,137.000,2.418,0.375,1.207,17.887,8.035,8.438,2.246,2.290,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,19,19,0,19,4923837.421,-0.984,-0.102,-0.137,0.057,0,63,0,0,0,0,0,0,41,0.682,1,2872,0,160.270,20.747,-55.688,65.000,135.500,2.484,0.340,1.121,18.945,8.457,7.023,2.270,2.316,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,24,24,0,24,4923842.421,-0.983,-0.105,-0.135,0.063,0,71,0,0,0,0,0,0,41,0.682,1,2872,0,157.742,21.625,-48.688,52.313,140.625,2.605,0.285,1.063,19.902,8.457,6.285,2.294,2.340,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,24,24,0,24,4923847.422,-0.983,-0.107,-0.133,0.069,0,71,0,0,0,0,0,0,41,0.682,1,2872,0,147.800,22.878,-30.188,39.500,139.188,2.754,0.320,0.922,21.258,8.457,5.961,2.318,2.362,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,25,25,0,25,4923852.420,-0.983,-0.109,-0.131,0.074,0,72,0,0,0,0,0,0,41,0.682,1,2872,0,135.613,24.653,-24.375,30.750,129.813,2.852,0.371,0.668,22.953,8.996,4.777,2.340,2.384,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,25,25,0,25,4923857.421,-0.982,-0.111,-0.129,0.079,0,71,0,0,0,0,0,0,41,0.682,1,2872,0,122.922,26.248,-25.125,25.063,117.688,2.836,0.438,0.477,24.469,9.500,2.395,2.362,2.406,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,40,40,0,40,4923862.420,-0.982,-0.113,-0.128,0.083,0,71,0,0,0,0,0,0,41,0.682,1,2872,0,114.181,26.454,-30.000,18.750,108.563,2.750,0.508,0.254,24.469,10.055,0.301,2.382,2.426,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,40,40,0,40,4923867.422,-0.981,-0.116,-0.128,0.087,0,71,0,0,0,0,0,0,41,0.682,1,2872,0,111.669,26.481,-46.375,10.875,101.000,2.668,0.633,0.203,24.344,10.422,-2.230,2.400,2.444,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,47,47,0,47,4923872.421,-0.981,-0.119,-0.127,0.091,0,71,0,0,0,0,0,0,41,0.682,1,2872,0,113.386,26.099,-58.063,3.938,97.313,2.531,0.617,0.250,23.461,11.434,-3.238,2.416,2.460,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
pre_stim,47,47,0,47,4923877.422,-0.980,-0.122,-0.127,0.095,0,59,0,0,0,0,0,0,41,0.682,1,2872,0,119.856,24.839,-68.063,-7.438,98.375,2.438,0.605,0.328,22.035,11.465,-3.238,2.430,2.474,0.940,0.982,0,NULL,NULL,,2,0,3,7,255,1106,150,0,0
