condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,2968437.421,-0.646,0.040,0.155,-0.746,3407,1067,0,3246,0,3173,0,1501,7,0.566,1,1719,1,7.125,0.291,1.563,0.438,-6.938,-0.277,-0.188,0.961,-0.281,-0.074,0.164,0.022,0.020,0.751,0.772,2,NULL,NULL,1106.000,2,0,1,7,255,1106,300,0,0
pre_stim,0,0,0,0,2968442.422,-0.646,0.040,0.155,-0.746,3407,1097,0,3243,0,3181,0,1515,7,0.566,1,1719,1,6.138,0.077,3.688,0.563,-4.875,-0.262,-0.133,0.977,0.039,-0.066,0.164,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,3,3,0,3,2968447.421,-0.646,0.040,0.155,-0.746,3411,1113,0,3241,0,3177,0,1519,7,0.566,1,1719,1,7.434,0.289,2.313,0.188,-7.063,-0.254,-0.191,0.973,-0.281,-0.066,0.164,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,3,3,0,3,2968452.422,-0.646,0.040,0.155,-0.747,3407,1141,0,3241,0,3161,0,1511,7,0.566,1,1719,1,7.291,0.138,4.688,0.500,-5.563,-0.270,-0.145,0.965,0.121,-0.066,0.160,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,41,41,0,41,2968457.421,-0.645,0.040,0.155,-0.747,3406,1175,0,3236,0,3187,0,1539,7,0.566,1,1719,1,8.302,0.028,3.688,0.125,-7.438,-0.273,-0.160,0.977,0.008,0.027,0.211,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,41,41,0,41,2968462.422,-0.645,0.040,0.155,-0.747,3411,1197,0,3251,0,3189,0,1561,7,0.566,1,1719,1,5.711,0.048,5.063,0.313,-2.625,-0.273,-0.160,0.961,0.008,0.047,0.105,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,43,43,0,43,2968467.421,-0.645,0.041,0.155,-0.747,3416,1213,0,3243,0,3131,0,1580,7,0.566,1,1719,1,7.451,0.048,4.813,-0.125,-5.688,-0.258,-0.172,0.984,-0.008,0.047,0.238,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,43,43,0,43,2968472.422,-0.645,0.041,0.155,-0.747,3405,1253,0,3253,0,3186,0,1606,7,0.566,1,1719,1,7.749,0.094,6.125,-0.750,-4.688,-0.281,-0.160,0.977,-0.008,0.094,0.258,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,48,48,0,48,2968477.421,-0.645,0.041,0.154,-0.747,3415,1290,0,3251,0,3187,6,1625,7,0.566,1,1719,1,8.762,0.184,7.125,-1.000,-5.000,-0.289,-0.172,0.984,-0.090,0.160,0.301,0.022,0.020,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
pre_stim,48,48,0,48,2968482.422,-0.645,0.041,0.154,-0.748,3421,1320,10,3251,0,3179,33,1639,7,0.566,1,1719,1,7.979,0.191,7.813,-1.563,-0.438,-0.289,-0.129,0.961,0.004,0.191,0.258,0.022,0.018,0.751,0.772,2,NULL,NULL,,2,0,1,7,255,1106,300,0,0
