condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,1701592.421,-0.606,0.056,0.123,-0.784,2645,1310,2000,2518,779,3029,1961,1624,14,0.000,0,897,1,3.161,0.062,1.188,-1.625,2.438,-0.246,-0.039,0.957,-0.035,0.051,0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,1106.000,2,0,3,7,255,1106,250,0,0
pre_stim,0,0,0,0,1701597.422,-0.606,0.056,0.123,-0.784,2649,1307,2009,2504,800,3032,1961,1629,14,0.000,0,897,1,3.914,0.173,-0.938,-2.250,3.063,-0.238,-0.121,0.961,-0.164,0.055,-0.055,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,7,7,0,7,1701602.421,-0.606,0.056,0.122,-0.784,2623,1295,2023,2483,851,3038,1976,1640,14,0.000,0,897,1,3.435,0.600,-0.625,-2.125,2.625,-0.242,-0.035,0.949,0.598,-0.055,-0.176,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,7,7,0,7,1701607.422,-0.606,0.056,0.122,-0.784,2621,1307,2031,2469,890,3007,1965,1659,14,0.000,0,897,1,3.692,0.192,-2.000,-2.750,1.438,-0.230,-0.133,0.977,-0.191,-0.008,-0.055,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,21,21,0,21,1701612.421,-0.606,0.056,0.122,-0.784,2611,1287,2035,2448,936,3041,2001,1677,14,0.000,0,897,1,3.184,0.317,-1.000,-2.625,1.500,-0.234,-0.070,0.969,0.313,-0.055,-0.055,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,21,21,0,21,1701617.422,-0.606,0.056,0.122,-0.784,2605,1287,2024,2452,969,3044,2007,1687,14,0.000,0,897,1,2.975,0.142,-1.250,-2.688,0.250,-0.234,-0.117,0.969,-0.141,-0.020,0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,52,52,0,52,1701622.421,-0.606,0.056,0.122,-0.784,2591,1268,2037,2419,993,3046,2005,1694,14,0.000,0,897,1,3.176,0.168,-1.688,-2.688,0.125,-0.234,-0.086,0.969,0.148,-0.078,-0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,52,52,0,52,1701627.422,-0.606,0.055,0.122,-0.784,2584,1263,2040,2407,1013,3049,2011,1712,14,0.000,0,897,1,2.801,0.086,-1.250,-2.500,-0.188,-0.230,-0.109,0.977,-0.059,-0.063,0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,53,53,0,53,1701632.421,-0.606,0.055,0.122,-0.784,2570,1244,2044,2387,1035,3053,2012,1727,14,0.000,0,897,1,3.001,0.086,-1.750,-2.438,-0.063,-0.227,-0.133,0.973,-0.059,-0.063,0.047,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
pre_stim,53,53,0,53,1701637.422,-0.606,0.055,0.122,-0.784,2552,1247,2063,2365,1048,3043,2018,1741,14,0.000,0,897,1,2.883,0.181,-1.000,-2.250,-1.500,-0.238,-0.125,0.992,-0.180,-0.023,0.066,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1106,250,0,0
