condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,12,12,0,12,2124207.422,-0.737,0.063,0.127,-0.661,942,379,172,1735,0,1401,0,0,52,0.000,0,1167,0,1.077,0.017,-0.188,0.750,0.750,-0.277,-0.070,0.973,0.008,-0.016,-0.074,0.000,0.000,0.000,0.000,3,NULL,NULL,1106.000,2,0,1,7,255,1106,150,0,0
pre_stim,12,12,0,12,2124212.422,-0.737,0.063,0.127,-0.661,951,383,165,1741,0,1402,0,0,52,0.000,0,1167,0,0.563,0.017,-0.500,0.063,-0.250,-0.270,-0.016,0.957,0.008,0.016,-0.074,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,18,18,0,18,2124217.421,-0.736,0.063,0.127,-0.661,951,381,165,1745,0,1413,0,0,52,0.000,0,1167,0,0.590,0.196,-0.563,-0.125,-0.125,-0.273,-0.105,0.977,-0.195,0.016,0.109,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,18,18,0,18,2124222.422,-0.737,0.063,0.127,-0.661,956,381,163,1751,0,1404,0,0,52,0.000,0,1167,0,2.126,0.353,1.250,0.563,1.625,-0.266,-0.008,0.949,0.352,0.027,-0.090,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,25,25,0,25,2124227.422,-0.736,0.063,0.127,-0.661,957,381,157,1747,0,1405,0,0,52,0.000,0,1167,0,2.830,0.042,-0.063,-0.313,-2.813,-0.277,-0.055,0.969,-0.031,0.027,0.070,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,25,25,0,25,2124232.422,-0.737,0.063,0.127,-0.661,965,383,153,1751,0,1403,0,0,52,0.000,0,1167,0,3.721,0.042,-1.875,0.750,3.125,-0.270,-0.098,0.973,-0.031,0.027,0.070,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,55,55,0,55,2124237.422,-0.736,0.063,0.127,-0.661,954,383,157,1751,0,1407,0,0,52,0.000,0,1167,0,3.648,0.042,2.438,-0.375,-2.688,-0.270,0.027,0.941,-0.031,0.027,0.070,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,55,55,0,55,2124242.422,-0.737,0.063,0.127,-0.661,966,389,153,1756,0,1405,0,0,52,0.000,0,1167,0,2.707,0.454,-2.125,0.750,1.500,-0.277,-0.129,0.992,-0.445,-0.086,0.090,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,56,56,0,56,2124247.420,-0.737,0.063,0.127,-0.661,965,380,147,1749,0,1403,0,0,52,0.000,0,1167,0,1.207,0.616,0.938,-0.125,-0.750,-0.262,0.016,0.938,0.613,0.055,-0.250,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
pre_stim,56,56,0,56,2124252.422,-0.737,0.063,0.127,-0.661,971,391,133,1759,0,1402,0,0,52,0.000,0,1167,0,0.504,0.363,0.000,0.500,-0.063,-0.281,-0.090,0.980,-0.363,0.000,0.195,0.000,0.000,0.000,0.000,3,NULL,NULL,,2,0,1,7,255,1106,150,0,0
