condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,56,56,0,2333214.420,-0.940,0.142,0.065,0.303,2915,0,0,0,0,10,31,94,38,0.000,313,1,9.012,0.029,6.200,0.720,6.500,-0.302,-0.009,0.948,0.024,0.016,0.002,0.000,0.000,0.709,0.973,2,NULL,NULL,1198.000,1,0,1,7,255,,250,0,0
stim,75,75,0,2333219.422,-0.940,0.142,0.065,0.303,2911,0,0,0,0,8,31,94,38,0.000,313,1,9.343,0.033,6.620,0.660,6.560,-0.304,-0.008,0.945,0.024,-0.022,-0.022,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,75,75,0,2333224.420,-0.940,0.143,0.065,0.304,2913,0,0,0,0,7,33,94,38,0.000,313,1,9.641,0.022,7.100,0.540,6.500,-0.304,-0.004,0.947,0.002,-0.022,-0.024,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,75,75,0,2333229.420,-0.940,0.143,0.065,0.304,2907,0,0,0,0,10,31,93,38,0.000,313,1,9.847,0.014,7.420,0.660,6.440,-0.304,-0.002,0.951,-0.010,-0.010,-0.024,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,75,75,0,2333234.420,-0.940,0.143,0.066,0.304,2905,0,0,0,0,8,35,95,38,0.000,313,1,9.841,0.012,7.300,0.720,6.560,-0.302,0.000,0.952,-0.010,0.006,0.010,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,92,92,0,2333239.421,-0.939,0.144,0.066,0.304,2932,0,0,0,0,11,34,103,38,0.000,313,1,9.822,0.010,7.220,0.720,6.620,-0.302,-0.002,0.950,-0.008,0.006,0.010,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,92,92,0,2333244.421,-0.939,0.144,0.066,0.304,2909,0,0,0,0,9,29,103,38,0.000,313,1,9.958,0.004,7.300,0.660,6.740,-0.302,-0.002,0.950,0.004,0.000,-0.002,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,92,92,0,2333249.421,-0.939,0.144,0.066,0.304,2941,0,0,0,0,20,37,104,38,0.000,313,1,10.111,0.007,7.660,0.720,6.560,-0.304,-0.001,0.948,0.004,-0.006,-0.008,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,92,92,0,2333254.421,-0.939,0.145,0.066,0.305,2931,0,0,0,0,10,39,101,38,0.000,313,1,10.343,0.006,8.020,0.640,6.500,-0.302,0.000,0.949,-0.002,-0.006,-0.018,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,92,92,0,2333259.420,-0.939,0.145,0.066,0.305,2924,0,0,0,0,8,29,109,38,0.000,313,1,10.431,0.003,8.080,0.700,6.560,-0.301,0.000,0.952,-0.002,0.002,-0.018,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
