condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,58,58,0,58,234213.337,-0.638,-0.034,0.131,-0.758,1681,525,2536,2273,2637,2329,1999,2856,46,0.742,132,1,39.909,0.859,-13.063,-17.438,-33.438,-0.129,-0.129,1.063,0.449,0.090,0.727,2.876,2.712,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,58,58,0,58,234218.321,-0.637,-0.036,0.131,-0.759,1557,501,2583,2205,2669,2319,2053,2861,46,0.742,132,1,39.856,0.859,-18.813,-17.000,-30.750,-0.109,-0.160,1.012,0.449,0.090,0.727,2.876,2.710,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,234223.337,-0.636,-0.037,0.131,-0.759,1415,472,2615,2126,2697,2313,2104,2875,46,0.742,132,1,37.400,0.323,-13.625,-18.813,-29.313,-0.121,-0.195,0.961,0.121,0.090,0.285,2.872,2.706,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,234228.332,-0.635,-0.038,0.131,-0.760,1277,443,2657,2058,2713,2301,2153,2888,46,0.742,132,1,37.980,0.377,-6.813,-22.188,-30.063,-0.117,-0.215,0.977,-0.254,0.277,0.023,2.864,2.698,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,234233.343,-0.635,-0.039,0.130,-0.761,1123,423,2679,1971,2731,2287,2203,2890,46,0.742,132,1,36.717,0.377,-7.750,-25.000,-25.750,-0.090,-0.176,0.992,-0.254,0.277,0.023,2.854,2.688,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,234238.313,-0.634,-0.040,0.129,-0.762,995,395,2716,1863,2757,2279,2264,2917,46,0.742,132,1,35.240,0.293,3.250,-24.750,-24.875,-0.129,-0.164,0.992,-0.039,0.277,0.086,2.840,2.672,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,234243.332,-0.633,-0.040,0.129,-0.762,861,353,2729,1755,2773,2269,2299,2919,46,0.742,132,1,37.532,0.234,3.188,-25.875,-27.000,-0.109,-0.168,1.020,0.117,0.168,0.113,2.822,2.652,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,234248.332,-0.632,-0.041,0.128,-0.763,702,347,2759,1636,2791,2237,2345,2933,46,0.742,132,1,38.835,0.434,3.813,-28.875,-25.688,-0.102,-0.160,1.031,0.168,0.168,0.363,2.798,2.628,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,82,82,0,82,234253.298,-0.631,-0.042,0.127,-0.764,569,311,2743,1497,2813,2221,2385,2936,46,0.742,132,1,40.279,0.501,4.250,-29.063,-27.563,-0.113,-0.203,1.059,0.117,0.168,0.457,2.768,2.600,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,110,110,0,110,234258.321,-0.631,-0.043,0.126,-0.764,419,259,2789,1311,2833,2211,2415,2961,46,0.742,132,1,38.616,0.664,2.500,-31.938,-21.563,-0.094,-0.172,1.051,0.090,0.086,0.652,2.732,2.564,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,110,110,0,110,234263.310,-0.630,-0.044,0.125,-0.765,311,237,2813,1149,2853,2182,2467,2955,46,0.742,132,1,41.297,0.775,6.688,-33.250,-23.563,-0.102,-0.145,1.066,0.090,0.113,0.762,2.692,2.524,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,110,110,0,110,234268.327,-0.630,-0.045,0.123,-0.766,167,205,2827,971,2868,2151,2491,2968,46,0.742,132,1,40.414,0.870,8.625,-35.813,-16.625,-0.082,-0.133,1.086,0.414,0.070,0.762,2.646,2.480,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,151,151,0,151,234273.320,-0.629,-0.046,0.122,-0.766,53,179,2839,815,2891,2105,2533,2983,46,0.742,132,1,42.388,1.038,8.000,-36.875,-19.313,-0.059,-0.086,1.141,0.508,-0.078,0.902,2.598,2.432,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,151,151,0,151,234278.328,-0.629,-0.048,0.121,-0.767,9,136,2855,681,2913,2056,2575,2989,46,0.742,132,1,43.267,1.659,0.750,-39.563,-17.500,-0.031,-0.055,1.141,0.996,-0.410,1.262,2.548,2.380,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,151,151,0,151,234283.336,-0.628,-0.049,0.119,-0.767,0,95,2869,507,2935,1995,2611,3003,46,0.742,132,1,46.344,1.926,5.188,-44.750,-10.875,-0.043,-0.027,1.160,1.246,-0.602,1.340,2.492,2.326,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,151,151,0,151,234288.331,-0.628,-0.050,0.118,-0.767,0,85,2877,345,2931,1957,2629,2996,46,0.742,132,1,46.850,2.202,0.000,-46.750,-3.063,-0.039,-0.004,1.180,1.535,-0.660,1.434,2.434,2.270,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,151,151,0,151,234293.337,-0.629,-0.052,0.116,-0.767,0,46,2887,295,2952,1915,2651,3007,46,0.742,132,0,49.303,2.280,10.375,-48.063,-3.625,-0.121,-0.102,1.258,1.535,-0.602,1.574,2.374,2.210,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,151,151,0,151,234298.329,-0.630,-0.052,0.112,-0.767,0,43,2893,272,2959,1863,2677,2999,46,0.742,132,0,97.633,2.831,63.313,-64.313,37.250,-0.313,-0.164,1.488,1.199,0.297,2.547,2.310,2.148,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,151,151,0,151,234303.298,-0.632,-0.053,0.109,-0.765,0,20,2901,262,2971,1801,2702,3014,46,0.742,132,0,88.282,5.559,29.938,-69.438,45.563,-0.348,-0.277,1.555,1.148,2.160,4.992,2.246,2.084,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,171,171,0,171,234308.314,-0.632,-0.056,0.109,-0.765,0,12,2909,229,2980,1723,2739,3013,46,0.742,132,0,79.899,5.693,-42.125,-67.563,6.688,-0.344,-0.406,1.422,0.223,2.727,4.992,2.178,2.016,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,171,171,0,171,234313.333,-0.632,-0.061,0.110,-0.765,0,18,2927,211,2989,1624,2763,3015,46,0.742,132,0,108.290,5.538,-84.813,-66.375,-11.313,-0.277,-0.453,1.219,-1.109,2.727,4.691,2.110,1.948,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,171,171,0,171,234318.319,-0.631,-0.066,0.111,-0.765,0,17,2923,148,3001,1505,2787,3012,46,0.742,132,0,105.210,4.123,-76.938,-71.625,-4.438,-0.164,-0.363,1.047,-1.406,2.699,2.781,2.040,1.878,1.253,1.099,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,171,171,0,171,234323.336,-0.631,-0.070,0.111,-0.764,0,10,2919,104,3007,1367,2797,3004,46,0.742,132,0,98.873,2.336,-61.188,-77.625,2.500,-0.113,-0.238,0.949,-1.406,1.613,0.938,1.968,1.806,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,171,171,0,171,234328.327,-0.632,-0.073,0.110,-0.764,0,0,2921,53,3021,1225,2825,3000,46,0.742,132,0,91.634,1.449,-33.938,-84.250,12.125,-0.152,-0.191,0.961,-0.422,1.371,-0.203,1.894,1.732,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,171,171,0,171,234333.341,-0.633,-0.077,0.108,-0.763,0,0,2915,13,3035,1063,2840,3003,46,0.742,132,0,93.125,1.394,-6.500,-91.375,16.750,-0.215,-0.184,1.063,0.148,1.371,-0.203,1.816,1.654,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,194,194,0,194,234338.313,-0.633,-0.079,0.105,-0.763,0,0,2911,0,3034,931,2847,2989,46,0.742,132,0,96.143,2.139,5.750,-95.500,9.500,-0.254,-0.238,1.145,0.223,1.980,0.777,1.738,1.576,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,194,194,0,194,234343.331,-0.633,-0.082,0.103,-0.763,0,0,2907,0,3046,788,2863,2982,46,0.742,132,0,99.884,3.001,6.250,-99.688,-0.500,-0.238,-0.301,1.207,0.223,2.492,1.656,1.656,1.492,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,194,194,0,194,234348.333,-0.633,-0.086,0.100,-0.763,0,0,2903,0,3060,650,2872,2967,46,0.742,132,0,104.467,3.418,-1.750,-104.188,-7.438,-0.199,-0.313,1.258,-0.266,2.492,2.324,1.566,1.404,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,194,194,0,194,234353.339,-0.633,-0.090,0.097,-0.763,0,0,2895,0,3059,478,2885,2959,46,0.742,132,0,108.656,3.532,-11.188,-107.688,-9.188,-0.164,-0.285,1.250,-0.266,2.258,2.703,1.476,1.314,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,194,194,0,194,234358.326,-0.633,-0.094,0.095,-0.762,0,0,2887,0,3063,331,2903,2979,46,0.742,132,0,114.222,3.353,-13.438,-113.313,-5.125,-0.160,-0.230,1.246,-0.125,1.980,2.703,1.382,1.220,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,194,194,0,194,234363.328,-0.633,-0.098,0.092,-0.762,0,0,2872,0,3060,236,2911,2925,46,0.742,132,0,120.599,3.339,-9.813,-120.188,-1.688,-0.168,-0.145,1.277,0.414,1.980,2.656,1.284,1.122,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,217,217,0,217,234368.320,-0.633,-0.102,0.088,-0.762,0,0,2853,0,3079,133,2919,2905,46,0.742,132,0,127.291,3.571,-5.625,-127.000,-6.500,-0.160,-0.047,1.309,1.332,1.980,2.656,1.184,1.024,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,217,217,0,217,234373.323,-0.633,-0.106,0.085,-0.762,0,0,2837,0,3067,39,2925,2871,46,0.742,132,0,135.356,4.130,0.563,-134.938,-10.625,-0.160,-0.020,1.344,2.316,2.000,2.773,1.080,0.922,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234378.317,-0.633,-0.111,0.080,-0.762,0,0,2807,0,3067,0,2939,2841,46,0.742,132,0,146.112,4.515,3.375,-145.625,-11.438,-0.152,-0.016,1.367,2.680,2.027,3.016,0.974,0.822,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234383.323,-0.633,-0.115,0.076,-0.762,0,0,2787,0,3068,0,2941,2796,46,0.742,132,0,156.786,4.731,6.813,-156.188,-11.875,-0.148,-0.012,1.418,2.754,2.082,3.234,0.870,0.724,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234388.318,-0.633,-0.121,0.071,-0.762,0,0,2745,0,3077,0,2943,2763,46,0.742,132,0,164.106,5.180,8.625,-163.563,-10.188,-0.152,0.020,1.473,2.879,2.250,3.672,0.766,0.630,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234393.328,-0.632,-0.126,0.065,-0.762,0,0,2716,0,3059,0,2957,2709,46,0.742,132,0,174.280,5.808,15.500,-173.375,-8.625,-0.172,-0.008,1.570,3.281,2.473,4.105,0.666,0.546,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234398.328,-0.632,-0.132,0.060,-0.761,0,0,2677,0,3051,0,2962,2651,46,0.742,132,0,186.661,6.713,15.125,-186.000,-4.188,-0.219,-0.008,1.688,3.316,3.012,5.000,0.568,0.466,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234403.343,-0.632,-0.138,0.054,-0.760,0,0,2629,0,3052,0,2955,2575,46,0.742,132,0,197.059,7.995,0.750,-197.000,-4.750,-0.258,-0.004,1.813,3.613,3.832,6.016,0.476,0.394,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234408.334,-0.632,-0.145,0.049,-0.760,0,0,2553,0,3048,0,2963,2493,46,0.742,132,0,206.902,9.338,-9.063,-206.563,-7.625,-0.324,-0.027,1.902,3.992,4.617,7.066,0.404,0.346,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234413.327,-0.631,-0.153,0.043,-0.759,0,0,2471,0,3028,0,2951,2403,46,0.742,132,0,221.414,10.482,-14.563,-220.563,-12.813,-0.348,0.020,2.004,4.145,5.680,7.773,0.356,0.318,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,255,255,0,255,234418.332,-0.630,-0.161,0.037,-0.759,0,0,2385,0,3031,0,2957,2291,46,0.742,132,0,235.215,11.653,-18.500,-233.750,-18.563,-0.375,0.051,2.125,4.895,6.328,8.473,0.328,0.308,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,234423.327,-0.629,-0.170,0.031,-0.758,0,0,2269,0,2981,0,2936,2169,46,0.742,132,0,251.322,12.989,-33.375,-248.375,-18.938,-0.371,0.172,2.211,5.555,7.105,9.348,0.354,0.334,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,234428.339,-0.627,-0.181,0.025,-0.757,0,0,2124,0,2952,0,2916,1997,46,0.742,132,0,271.694,14.110,-58.063,-264.375,-23.500,-0.355,0.281,2.266,7.004,7.410,9.754,0.394,0.368,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,234433.336,-0.626,-0.192,0.020,-0.756,0,0,1964,0,2915,0,2884,1789,46,0.742,132,0,293.405,14.961,-71.750,-283.688,-21.438,-0.340,0.391,2.313,8.309,7.609,9.844,0.444,0.406,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,234438.313,-0.624,-0.204,0.013,-0.754,0,0,1763,0,2872,0,2841,1565,46,0.742,132,0,310.797,15.824,-68.438,-302.688,-17.063,-0.391,0.445,2.406,9.609,7.805,9.855,0.478,0.428,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,234443.327,-0.622,-0.216,0.006,-0.753,0,0,1557,0,2815,0,2799,1355,46,0.742,132,0,328.482,17.186,-67.438,-320.938,-18.750,-0.441,0.566,2.594,10.605,8.930,10.156,0.498,0.430,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,234448.340,-0.619,-0.230,-0.000,-0.751,0,0,1403,0,2749,0,2732,1133,46,0.742,132,0,352.299,19.576,-94.500,-338.313,-27.000,-0.477,0.699,2.758,12.473,10.227,11.094,0.506,0.420,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,234453.338,-0.616,-0.245,-0.006,-0.749,0,0,1287,0,2660,0,2651,937,46,0.742,132,0,377.405,21.547,-126.875,-354.188,-29.813,-0.547,0.660,2.789,14.461,11.367,11.223,0.508,0.398,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,234458.329,-0.612,-0.261,-0.011,-0.746,0,0,1135,0,2578,0,2513,813,46,0.742,132,0,408.817,22.323,-165.625,-373.438,-15.625,-0.668,0.559,2.715,14.461,12.777,11.223,0.516,0.382,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,300,300,0,300,234463.336,-0.608,-0.278,-0.016,-0.743,0,0,983,0,2455,0,2316,647,46,0.742,132,0,426.700,22.278,-191.688,-380.563,-22.375,-0.723,0.512,2.672,13.961,14.426,9.660,0.526,0.368,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,323,323,0,323,234468.316,-0.603,-0.296,-0.020,-0.741,0,0,775,0,2302,0,2103,563,46,0.742,132,0,438.412,22.408,-197.250,-388.375,-49.625,-0.664,0.383,2.621,13.891,15.438,8.418,0.528,0.354,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,323,323,0,323,234473.323,-0.596,-0.314,-0.025,-0.738,0,0,555,0,2142,0,1861,484,46,0.742,132,0,456.784,21.581,-205.438,-402.188,-68.500,-0.465,0.063,2.488,12.906,15.438,7.801,0.520,0.328,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234478.319,-0.590,-0.333,-0.030,-0.735,0,0,403,0,1911,0,1527,453,46,0.742,132,0,482.227,19.233,-237.250,-416.688,-51.250,-0.223,-0.219,2.199,9.813,14.609,7.758,0.506,0.298,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234483.328,-0.584,-0.353,-0.033,-0.730,0,0,239,0,1647,0,1197,413,46,0.742,132,0,500.349,15.674,-257.500,-428.813,-12.750,-0.059,-0.469,1.715,6.477,12.551,6.797,0.490,0.262,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234488.326,-0.579,-0.372,-0.038,-0.724,0,0,103,0,1351,0,832,355,46,0.742,132,0,488.374,11.226,-198.750,-445.688,19.250,-0.004,-0.621,1.359,2.684,10.063,4.191,0.480,0.236,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234493.336,-0.577,-0.389,-0.047,-0.717,0,0,64,0,1017,0,499,303,46,0.742,132,0,469.659,9.405,-100.938,-457.563,32.063,0.109,-0.375,1.449,2.684,8.746,2.180,0.476,0.216,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234498.325,-0.575,-0.404,-0.058,-0.709,0,0,29,0,701,0,197,237,46,0.742,132,0,461.069,9.450,-9.313,-459.563,36.063,0.008,-0.039,1.926,2.840,8.746,2.180,0.480,0.210,1.253,1.099,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234503.341,-0.575,-0.419,-0.069,-0.699,0,0,21,0,476,0,1,199,46,0.809,132,0,473.716,13.961,-17.313,-466.000,83.375,-0.129,0.352,2.426,7.898,11.016,3.344,0.000,0.000,1.296,1.214,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234508.313,-0.574,-0.436,-0.075,-0.689,0,0,17,0,291,0,0,167,46,0.809,132,0,490.503,20.088,-121.125,-458.938,123.688,-0.297,0.531,2.578,13.461,14.531,3.344,0.002,0.000,1.296,1.214,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234513.328,-0.571,-0.457,-0.076,-0.678,0,0,16,0,59,0,0,121,46,0.809,132,0,526.649,22.775,-261.125,-432.938,147.438,-0.531,0.637,2.277,15.488,16.539,2.293,0.002,0.002,1.296,1.214,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,234518.310,-0.565,-0.478,-0.073,-0.668,0,0,0,0,0,0,0,115,46,0.809,132,0,573.146,22.802,-378.125,-400.938,157.375,-0.711,0.926,1.711,15.488,16.539,-2.555,0.004,0.002,1.296,1.214,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,385,385,0,385,234523.323,-0.558,-0.500,-0.068,-0.658,0,0,0,0,0,0,0,123,46,0.809,132,0,586.461,22.303,-423.750,-378.875,144.313,-0.875,1.160,1.129,15.371,13.305,-9.172,0.006,0.004,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,385,385,0,385,234528.336,-0.551,-0.521,-0.063,-0.649,0,0,0,0,0,0,0,117,46,0.809,132,0,548.122,23.034,-394.188,-361.750,119.125,-1.047,1.180,0.754,14.246,9.676,-15.297,0.008,0.006,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,385,385,0,385,234533.332,-0.544,-0.539,-0.061,-0.641,0,0,0,0,0,0,0,109,46,0.809,132,0,491.498,24.087,-343.563,-339.000,92.813,-1.152,0.973,0.633,11.992,8.121,-19.246,0.008,0.006,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,385,385,0,385,234538.314,-0.535,-0.555,-0.058,-0.635,0,0,0,0,0,0,0,119,46,0.809,132,0,434.739,22.746,-329.188,-283.813,9.188,-0.930,0.531,0.590,9.188,7.910,-19.246,0.010,0.008,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,403,403,0,403,234543.323,-0.524,-0.566,-0.057,-0.634,0,0,0,0,0,0,0,165,46,0.809,132,0,370.939,19.695,-299.438,-199.750,-89.625,-0.707,-0.402,0.457,5.727,8.121,-17.004,0.012,0.008,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,404,404,0,404,234548.331,-0.515,-0.575,-0.056,-0.633,0,0,0,0,0,0,0,176,46,0.809,132,0,294.770,14.102,-240.375,-145.563,-89.000,-0.395,-0.621,0.438,-1.754,7.805,-11.613,0.014,0.010,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,404,404,0,404,234553.298,-0.507,-0.584,-0.053,-0.632,0,0,0,0,0,0,0,212,46,0.809,132,0,276.755,11.542,-251.938,-104.375,-47.188,-0.164,-0.246,0.516,-1.754,7.805,-8.320,0.016,0.014,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,404,404,0,404,234558.323,-0.498,-0.591,-0.045,-0.633,0,0,0,0,0,0,0,209,46,0.809,132,0,311.645,10.051,-310.188,-28.563,-9.500,-0.168,0.266,0.238,1.035,5.543,-8.320,0.018,0.016,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,404,404,0,404,234563.336,-0.490,-0.597,-0.035,-0.634,0,0,0,0,0,0,0,205,46,0.809,132,0,337.167,12.131,-334.563,40.375,10.938,-0.211,0.746,-0.297,2.906,1.422,-11.691,0.020,0.018,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,404,404,0,404,234568.316,-0.482,-0.601,-0.024,-0.637,0,0,0,0,0,0,0,203,46,0.809,132,0,322.166,16.933,-305.563,101.125,14.000,-0.246,0.898,-0.867,2.906,-4.125,-16.164,0.022,0.022,1.296,1.214,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
