condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,98,98,0,98,132663.312,-0.453,-0.147,0.017,0.879,2613,1275,2413,2573,1528,2003,542,1968,38,0.331,31,1,3.871,0.073,-2.750,-2.188,1.625,-0.262,-0.012,0.953,-0.043,-0.035,-0.047,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,98,98,0,98,132668.312,-0.453,-0.147,0.016,0.879,2602,1286,2425,2559,1545,2006,551,1980,38,0.331,31,1,4.800,0.113,-2.063,-3.813,-2.063,-0.277,-0.043,0.973,-0.012,-0.027,0.109,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,98,98,0,98,132673.312,-0.453,-0.147,0.016,0.879,2592,1295,2447,2553,1547,1999,556,1993,38,0.331,31,1,3.507,0.186,-2.313,-2.625,0.250,-0.270,-0.027,0.945,0.051,-0.105,-0.145,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,98,98,0,98,132678.312,-0.453,-0.147,0.016,0.879,2601,1301,2455,2549,1563,2009,557,1999,38,0.331,31,1,4.497,0.140,-0.813,-3.250,-3.000,-0.273,-0.027,0.969,0.051,-0.109,0.070,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,98,98,0,98,132683.312,-0.453,-0.147,0.016,0.879,2582,1307,2464,2551,1565,2008,567,2011,38,0.331,31,1,3.600,0.144,-1.063,-3.250,-1.125,-0.270,-0.023,0.957,0.043,-0.113,-0.078,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,98,98,0,98,132688.312,-0.453,-0.147,0.016,0.879,2573,1308,2475,2541,1581,2004,573,2021,38,0.331,31,1,4.266,0.140,-1.688,-3.250,-2.188,-0.266,-0.055,0.977,0.043,-0.113,0.070,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,120,120,0,120,132693.312,-0.453,-0.147,0.016,0.879,2565,1323,2485,2532,1604,2019,575,2030,38,0.331,31,1,4.554,0.239,-3.188,-3.250,0.125,-0.281,-0.074,0.949,0.223,0.039,-0.078,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,120,120,0,120,132698.312,-0.453,-0.147,0.015,0.879,2563,1323,2503,2531,1608,2010,591,2046,38,0.331,31,1,5.083,0.353,-2.063,-4.375,-1.563,-0.285,-0.051,0.945,0.340,0.039,-0.086,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,120,120,0,120,132703.312,-0.453,-0.147,0.015,0.879,2544,1333,2507,2511,1623,2011,599,2063,38,0.331,31,1,5.429,0.372,1.438,-2.875,-4.375,-0.301,-0.020,0.953,0.340,-0.125,-0.086,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,120,120,0,120,132708.312,-0.454,-0.146,0.015,0.879,2536,1337,2517,2505,1629,2013,614,2070,38,0.331,31,1,7.870,0.240,1.875,-4.813,-5.938,-0.277,-0.020,0.973,0.156,-0.180,-0.027,0.086,0.000,0.466,0.533,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,120,120,0,120,132713.312,-0.454,-0.146,0.015,0.879,2523,1341,2526,2508,1643,2017,628,2079,38,0.331,31,1,9.196,0.228,1.813,-2.625,-8.625,-0.277,-0.012,0.992,-0.012,-0.195,0.117,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,120,120,0,120,132718.312,-0.454,-0.146,0.015,0.879,2513,1351,2537,2476,1662,2011,645,2087,38,0.331,31,1,7.089,0.238,-1.688,-2.750,-6.313,-0.262,-0.031,0.980,-0.012,-0.180,0.156,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,132723.312,-0.454,-0.146,0.015,0.879,2495,1354,2549,2467,1687,2010,649,2099,38,0.331,31,1,6.841,0.241,-1.875,-1.625,-6.375,-0.262,0.000,0.980,-0.090,-0.160,0.156,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,132728.312,-0.455,-0.146,0.015,0.878,2485,1362,2555,2457,1701,2012,650,2107,38,0.331,31,1,6.677,0.267,-0.188,0.813,-6.625,-0.270,-0.008,0.977,-0.168,-0.160,0.133,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,132733.312,-0.455,-0.147,0.015,0.878,2473,1367,2571,2444,1707,2008,654,2119,38,0.331,31,1,6.094,0.267,-0.563,3.438,-5.000,-0.254,-0.035,0.980,-0.168,-0.160,0.133,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,132738.312,-0.455,-0.147,0.015,0.878,2463,1367,2571,2436,1721,2011,671,2123,38,0.331,31,1,8.750,0.132,-0.250,6.750,-5.563,-0.258,-0.027,0.980,-0.063,0.027,0.113,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,132743.312,-0.455,-0.147,0.015,0.878,2441,1371,2587,2426,1728,2008,679,2131,38,0.331,31,1,10.305,0.130,-0.938,9.313,-4.313,-0.258,-0.039,0.965,-0.023,0.059,0.113,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,141,141,0,141,132748.312,-0.455,-0.148,0.016,0.878,2441,1373,2591,2407,1743,2007,683,2136,38,0.331,31,1,9.801,0.074,-0.313,9.563,-2.125,-0.266,-0.047,0.953,0.066,0.027,-0.020,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,176,176,0,176,132753.312,-0.455,-0.148,0.016,0.878,2410,1371,2602,2387,1761,2013,699,2151,38,0.331,31,1,9.089,0.083,0.938,8.688,-2.500,-0.277,-0.027,0.957,0.070,0.027,-0.035,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,176,176,0,176,132758.312,-0.455,-0.148,0.016,0.878,2411,1380,2617,2364,1771,2009,701,2153,38,0.331,31,1,9.133,0.197,1.438,8.313,-3.500,-0.281,-0.035,0.961,0.133,-0.141,-0.035,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,202,202,0,202,132763.312,-0.456,-0.149,0.016,0.878,2387,1384,2619,2351,1782,2007,725,2160,38,0.331,31,1,8.570,0.194,1.000,7.375,-4.250,-0.281,-0.043,0.965,0.133,-0.141,0.008,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132768.312,-0.456,-0.149,0.016,0.877,2373,1390,2633,2333,1791,2013,741,2175,38,0.331,31,1,8.974,0.164,1.313,7.500,-4.750,-0.277,-0.031,0.965,0.133,-0.094,0.020,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132773.312,-0.456,-0.149,0.017,0.877,2347,1387,2642,2317,1813,2009,746,2184,38,0.331,31,1,9.011,0.118,1.938,7.563,-4.500,-0.273,-0.023,0.969,0.063,-0.094,0.035,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132778.312,-0.456,-0.149,0.017,0.877,2329,1383,2649,2297,1834,2011,747,2187,38,0.331,31,1,9.261,0.101,2.438,8.438,-2.938,-0.277,-0.027,0.973,-0.012,-0.094,0.035,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132783.312,-0.456,-0.150,0.017,0.877,2317,1384,2659,2272,1847,2005,755,2193,38,0.331,31,1,10.105,0.142,1.813,9.750,-1.938,-0.281,-0.027,0.973,-0.012,-0.094,0.105,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132788.312,-0.456,-0.150,0.017,0.877,2287,1385,2669,2257,1856,2005,763,2211,38,0.331,31,1,10.775,0.172,1.250,10.375,-2.625,-0.285,-0.031,0.969,0.031,-0.133,0.105,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132793.312,-0.456,-0.150,0.018,0.877,2267,1384,2684,2229,1882,2005,776,2207,38,0.331,31,1,10.724,0.194,1.313,9.938,-3.813,-0.281,-0.035,0.961,0.102,-0.133,0.098,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132798.312,-0.456,-0.151,0.018,0.877,2235,1389,2683,2203,1896,2011,787,2219,38,0.331,31,1,9.336,0.147,1.438,8.313,-4.000,-0.281,-0.039,0.953,0.109,-0.094,0.027,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132803.312,-0.456,-0.151,0.018,0.877,2211,1384,2697,2175,1919,2003,790,2237,38,0.331,31,1,7.311,0.150,1.813,6.500,-2.813,-0.277,-0.035,0.953,0.109,-0.070,-0.074,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,203,203,0,203,132808.312,-0.456,-0.151,0.018,0.877,2182,1383,2716,2139,1934,1997,811,2247,38,0.331,31,1,3.058,0.162,0.750,1.688,-2.438,-0.285,-0.039,0.945,0.121,-0.070,-0.082,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,231,231,0,231,132813.312,-0.457,-0.151,0.018,0.877,2140,1384,2727,2109,1911,1999,819,2265,38,0.331,31,1,8.115,0.234,-1.938,-7.313,-2.938,-0.297,-0.043,0.965,0.180,-0.125,-0.082,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,231,231,0,231,132818.312,-0.457,-0.151,0.018,0.877,2125,1384,2728,2075,1977,2003,839,2271,38,0.331,31,1,7.612,0.236,-1.750,-6.563,-3.438,-0.293,-0.035,0.961,0.180,-0.148,0.035,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,231,231,0,231,132823.312,-0.457,-0.151,0.017,0.877,2069,1387,2744,2035,1993,1997,843,2286,38,0.331,31,1,7.418,0.265,0.375,-6.688,-3.188,-0.293,-0.035,0.949,0.191,-0.180,0.035,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,231,231,0,231,132828.312,-0.457,-0.150,0.017,0.877,2025,1393,2759,1981,2013,1995,861,2295,38,0.331,31,1,8.416,0.264,2.688,-7.688,-2.125,-0.297,-0.043,0.957,0.191,-0.180,0.023,0.034,0.000,0.009,0.003,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,231,231,0,231,132833.312,-0.457,-0.150,0.017,0.876,1981,1381,2775,1961,2041,1991,859,2319,38,0.331,31,1,9.517,0.264,2.750,-8.813,-2.313,-0.297,-0.035,0.977,0.191,-0.180,0.023,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,231,231,0,231,132838.312,-0.457,-0.150,0.017,0.877,1925,1381,2782,1891,2063,1993,869,2329,38,0.331,31,1,8.915,0.305,2.375,-8.438,-1.625,-0.297,-0.039,0.973,0.203,-0.180,0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,263,263,0,263,132843.312,-0.457,-0.149,0.017,0.877,1845,1373,2797,1823,2086,1988,877,2347,38,0.331,31,1,10.218,0.330,1.813,-10.000,-1.063,-0.305,-0.031,0.977,0.199,-0.191,0.180,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,263,263,0,263,132848.312,-0.457,-0.149,0.017,0.877,1767,1359,2811,1761,2104,1983,904,2363,38,0.331,31,1,12.075,0.406,0.813,-11.938,-1.625,-0.305,-0.016,0.980,0.199,-0.293,0.199,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,263,263,0,263,132853.312,-0.458,-0.148,0.017,0.877,1683,1337,2828,1663,2132,1979,931,2384,38,0.331,31,1,14.300,0.435,-1.375,-13.813,-3.438,-0.305,-0.016,0.992,0.047,-0.344,0.262,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,263,263,0,263,132858.312,-0.458,-0.148,0.016,0.876,1577,1321,2840,1558,2155,1972,941,2397,38,0.331,31,1,18.799,0.497,-7.625,-16.125,-5.938,-0.305,-0.031,1.020,0.047,-0.344,0.355,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132863.312,-0.458,-0.147,0.015,0.876,1491,1296,2844,1431,2186,1959,973,2413,38,0.331,31,1,21.152,0.487,-12.563,-16.188,-5.250,-0.305,-0.031,0.988,0.125,-0.309,0.355,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132868.312,-0.458,-0.147,0.014,0.876,1353,1253,2870,1306,2217,1951,992,2440,38,0.331,31,1,20.595,0.478,-10.563,-17.250,-3.875,-0.313,-0.035,0.945,0.188,-0.309,0.313,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132873.312,-0.458,-0.147,0.014,0.877,1251,1227,2872,1187,2249,1945,1034,2455,38,0.331,31,1,17.146,0.542,0.000,-17.063,-1.688,-0.301,-0.031,0.914,0.301,-0.445,-0.074,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132878.312,-0.458,-0.146,0.014,0.877,1141,1204,2899,1064,2279,1931,1051,2475,38,0.331,31,1,21.069,0.547,9.250,-18.875,-1.438,-0.305,-0.059,0.969,0.309,-0.445,-0.074,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132883.312,-0.459,-0.145,0.014,0.877,1045,1173,2899,941,2289,1917,1085,2493,38,0.331,31,1,21.623,0.418,10.813,-18.625,-1.938,-0.289,-0.059,1.004,0.324,-0.230,0.129,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132888.312,-0.459,-0.144,0.014,0.877,942,1149,2917,820,2314,1903,1101,2508,38,0.331,31,1,21.060,0.553,9.188,-18.750,-2.750,-0.289,-0.043,1.016,0.324,-0.125,0.430,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132893.312,-0.459,-0.143,0.014,0.877,843,1108,2929,681,2343,1871,1116,2537,38,0.331,31,1,21.418,0.527,8.125,-19.813,-0.438,-0.289,-0.031,1.008,0.207,-0.125,0.469,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,132898.312,-0.459,-0.142,0.014,0.877,691,1064,2936,542,2359,1839,1135,2541,38,0.331,31,1,22.884,0.538,9.000,-20.875,2.625,-0.285,-0.031,1.004,0.148,-0.219,0.469,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,324,324,0,324,132903.312,-0.459,-0.141,0.014,0.877,588,1019,2938,427,2385,1813,1159,2553,38,0.331,31,1,23.275,0.540,11.063,-20.188,3.438,-0.305,-0.047,1.020,0.148,-0.223,0.469,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,324,324,0,324,132908.312,-0.459,-0.140,0.014,0.877,456,970,2947,316,2415,1785,1182,2573,38,0.331,31,1,23.113,0.738,16.500,-14.375,7.438,-0.309,-0.047,1.066,0.316,-0.223,0.629,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,324,324,0,324,132913.312,-0.459,-0.140,0.015,0.877,357,889,2957,206,2439,1747,1199,2591,38,0.331,31,1,19.497,1.162,16.375,-7.000,7.938,-0.324,-0.035,1.066,0.316,-0.266,1.086,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,324,324,0,324,132918.312,-0.458,-0.139,0.015,0.878,303,821,2967,109,2453,1694,1227,2603,38,0.331,31,1,27.942,1.219,10.188,-21.688,14.375,-0.379,-0.043,1.094,0.316,-0.371,1.117,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,324,324,0,324,132923.312,-0.458,-0.137,0.014,0.878,238,761,2972,51,2476,1637,1237,2605,38,0.331,31,0,51.259,1.767,0.813,-47.500,19.250,-0.426,-0.039,1.176,0.652,-0.711,1.480,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,324,324,0,324,132928.312,-0.457,-0.135,0.013,0.879,209,717,2985,37,2491,1583,1247,2617,38,0.331,31,0,42.970,1.948,-4.375,-41.438,10.500,-0.355,0.035,1.105,0.652,-1.000,1.539,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,132933.312,-0.458,-0.134,0.013,0.879,183,667,2988,20,2507,1503,1262,2629,38,0.331,31,0,39.620,1.995,8.125,-38.625,3.438,-0.387,-0.039,1.059,0.781,-1.000,1.539,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,132938.312,-0.457,-0.132,0.012,0.880,157,591,3002,8,2527,1457,1279,2630,38,0.331,31,0,57.607,1.734,16.500,-51.563,19.688,-0.355,-0.035,1.078,0.625,-0.961,1.301,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,132943.312,-0.456,-0.129,0.012,0.880,107,517,2999,4,2537,1341,1296,2637,38,0.331,31,0,58.613,1.668,14.000,-52.750,21.375,-0.340,0.023,1.145,0.625,-0.836,1.301,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,132948.312,-0.456,-0.127,0.012,0.881,67,428,3015,6,2553,1257,1305,2633,38,0.331,31,0,57.151,1.771,8.813,-53.063,19.313,-0.355,0.035,1.109,0.090,-0.836,1.559,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,132953.312,-0.455,-0.125,0.011,0.882,47,357,3029,0,2578,1149,1321,2643,38,0.331,31,0,64.037,1.955,8.750,-59.313,22.500,-0.352,0.035,1.117,0.090,-1.117,1.602,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,132958.312,-0.455,-0.122,0.010,0.882,15,285,3023,0,2584,1077,1337,2641,38,0.331,31,0,65.986,1.920,5.813,-61.313,23.688,-0.344,0.012,1.109,0.098,-1.117,1.559,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,396,396,0,396,132963.313,-0.454,-0.120,0.009,0.883,2,212,3018,0,2595,1011,1355,2647,38,0.331,31,0,68.742,1.822,2.375,-64.625,23.313,-0.340,-0.023,1.086,0.324,-0.965,1.512,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,396,396,0,396,132968.312,-0.453,-0.117,0.008,0.884,0,199,3032,0,2611,919,1363,2645,38,0.331,31,0,71.981,1.671,1.563,-67.688,24.438,-0.336,-0.035,1.082,0.648,-0.836,1.293,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,396,396,0,396,132973.312,-0.453,-0.114,0.006,0.884,0,143,3031,0,2621,821,1371,2641,38,0.331,31,0,75.821,1.638,1.875,-71.313,25.688,-0.324,-0.016,1.086,0.648,-0.836,1.250,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,396,396,0,396,132978.312,-0.452,-0.111,0.005,0.885,0,123,3035,0,2633,745,1382,2636,38,0.331,31,0,79.235,1.622,3.375,-74.750,26.063,-0.324,0.008,1.066,0.598,-0.855,1.242,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,396,396,0,396,132983.312,-0.451,-0.108,0.004,0.886,0,103,3034,0,2634,694,1395,2628,38,0.331,31,0,82.737,1.624,6.563,-78.188,26.250,-0.320,0.004,1.074,0.523,-1.039,1.133,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,396,396,0,396,132988.312,-0.450,-0.105,0.003,0.887,0,77,3035,0,2639,649,1399,2627,38,0.331,31,0,85.202,1.624,8.125,-80.750,25.938,-0.316,-0.012,1.109,0.523,-1.039,1.133,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,419,419,0,419,132993.312,-0.450,-0.102,0.002,0.887,0,45,3036,0,2632,553,1406,2605,38,0.331,31,0,88.165,1.814,8.688,-83.438,27.125,-0.316,-0.020,1.113,0.641,-0.926,1.422,0.000,0.000,0.000,0.000,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
