condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,116,116,0,116,223564.393,0.889,-0.064,0.032,0.453,888,0,909,1287,697,18,464,359,10,0.000,1,63,1,0.515,0.026,-0.375,0.250,-0.250,-0.113,0.051,0.996,0.023,-0.012,-0.004,0.000,0.000,0.300,0.258,2,NULL,NULL,1236.000,0,0,0,7,255,0,250,0,0
baseline,116,116,0,116,223569.394,0.889,-0.064,0.032,0.453,887,0,908,1291,699,16,463,361,10,0.000,1,63,1,0.446,0.045,-0.063,0.063,0.438,-0.113,0.055,0.992,-0.027,-0.035,-0.004,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223574.394,0.889,-0.064,0.032,0.453,889,0,911,1291,697,18,463,359,10,0.000,1,63,1,0.234,0.045,0.125,-0.063,-0.188,-0.117,0.066,0.996,-0.027,-0.035,-0.004,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223579.394,0.889,-0.064,0.032,0.453,890,0,910,1291,699,18,467,362,10,0.000,1,63,1,0.455,0.034,-0.438,0.125,0.000,-0.113,0.055,0.996,-0.027,-0.020,0.000,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223584.393,0.889,-0.064,0.032,0.453,891,0,911,1293,701,18,467,361,10,0.000,1,63,1,0.177,0.014,0.000,-0.125,0.125,-0.113,0.059,0.992,-0.012,0.008,0.000,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223589.394,0.889,-0.064,0.032,0.453,891,0,913,1291,702,18,470,361,10,0.000,1,63,1,0.234,0.017,-0.125,-0.063,0.188,-0.113,0.059,0.996,-0.012,-0.012,0.000,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223594.393,0.889,-0.064,0.032,0.453,891,0,909,1291,701,18,469,359,10,0.000,1,63,1,0.370,0.014,-0.313,0.063,-0.188,-0.117,0.059,0.996,-0.012,0.008,0.020,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223599.394,0.889,-0.064,0.032,0.453,891,0,911,1292,702,17,470,361,10,0.000,1,63,1,0.286,0.026,-0.063,-0.125,0.250,-0.109,0.051,0.996,-0.023,-0.012,0.020,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223604.393,0.889,-0.064,0.032,0.453,891,0,915,1291,703,19,471,361,10,0.000,1,63,1,0.225,0.039,-0.188,0.000,-0.125,-0.117,0.063,0.996,-0.023,0.031,0.020,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,137,137,0,137,223609.394,0.889,-0.064,0.032,0.453,892,0,916,1292,703,18,471,363,10,0.000,1,63,1,0.234,0.075,-0.125,-0.063,0.188,-0.109,0.051,0.992,-0.035,-0.066,0.000,0.000,0.000,0.300,0.258,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
