condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,122,122,0,122,162395.362,0.690,0.062,0.069,-0.717,2787,983,0,2887,2252,2203,1279,2333,42,0.000,41,0,4.988,0.050,-2.438,-2.500,-3.563,0.000,-0.238,0.977,0.012,-0.023,0.043,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,122,122,0,122,162400.363,0.690,0.062,0.070,-0.717,2784,985,0,2891,2247,2191,1293,2345,42,0.000,41,0,3.580,0.112,-2.125,-2.813,-0.625,0.000,-0.230,0.965,0.102,-0.047,0.004,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,122,122,0,122,162405.362,0.691,0.062,0.070,-0.717,2792,987,0,2887,2251,2191,1301,2341,42,0.000,41,0,4.544,0.122,-0.625,-2.750,-3.563,0.016,-0.223,0.973,0.102,-0.023,-0.063,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,123,123,0,123,162410.363,0.691,0.062,0.070,-0.717,2772,981,0,2876,2251,2195,1303,2343,42,0.000,41,0,3.385,0.069,-0.625,-3.313,0.313,0.008,-0.223,0.988,0.027,0.012,-0.063,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,123,123,0,123,162415.362,0.691,0.062,0.070,-0.717,2775,980,0,2867,2251,2187,1310,2340,42,0.000,41,0,4.257,0.080,-2.750,-3.000,-1.250,0.004,-0.230,0.984,0.027,0.012,0.074,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,123,123,0,123,162420.363,0.691,0.062,0.070,-0.717,2761,977,0,2861,2257,2187,1311,2345,42,0.000,41,0,3.404,0.076,-2.125,-2.438,-1.063,0.008,-0.215,0.965,-0.012,0.012,0.074,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,142,142,0,142,162425.363,0.691,0.062,0.070,-0.717,2761,971,0,2855,2274,2185,1305,2351,42,0.000,41,0,3.709,0.076,-1.750,-2.938,-1.438,0.016,-0.230,0.977,0.074,0.016,0.004,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,142,142,0,142,162430.363,0.691,0.062,0.071,-0.717,2749,972,2287,2853,2266,2194,1333,2347,42,0.000,41,0,3.254,0.075,-2.063,-2.438,-0.625,0.012,-0.215,0.977,-0.047,0.043,-0.039,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,142,142,0,142,162435.362,0.691,0.062,0.071,-0.717,2741,972,2291,2847,2269,2195,1351,2348,42,0.000,41,0,3.392,0.071,-1.813,-2.688,-1.000,0.004,-0.215,0.977,-0.047,0.043,-0.031,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,142,142,0,142,162440.363,0.691,0.062,0.071,-0.717,2749,973,2297,2851,2267,2185,1355,2355,42,0.000,41,0,3.336,0.079,-1.625,-2.375,-1.688,0.008,-0.215,0.980,-0.070,-0.016,-0.031,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,163,163,0,163,162445.363,0.691,0.062,0.071,-0.717,2741,972,2297,2845,2280,2188,1367,2357,42,0.000,41,0,3.341,0.085,-2.063,-2.375,-1.125,0.004,-0.219,0.980,-0.070,-0.047,-0.012,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,163,163,0,163,162450.363,0.691,0.062,0.071,-0.717,2725,971,2311,2839,2285,2200,1369,2373,42,0.000,41,0,3.947,0.081,-2.000,-2.438,-2.375,0.012,-0.211,0.973,-0.078,-0.016,-0.012,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,163,163,0,163,162455.362,0.691,0.062,0.071,-0.717,2723,971,2304,2839,2292,2189,1387,2358,42,0.000,41,0,3.472,0.034,-1.938,-2.813,-0.625,0.008,-0.230,0.973,-0.023,0.008,-0.023,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,163,163,0,163,162460.363,0.691,0.062,0.071,-0.717,2716,970,2315,2843,2299,2189,1399,2361,42,0.000,41,0,3.936,0.093,-2.688,-2.875,-0.063,-0.008,-0.238,0.973,0.090,0.008,-0.023,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162465.362,0.691,0.062,0.072,-0.717,2715,971,2329,2828,2295,2199,1415,2379,42,0.000,41,0,4.358,0.143,-1.875,-2.750,-2.813,-0.004,-0.219,0.961,0.090,-0.109,-0.023,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162470.363,0.691,0.062,0.072,-0.717,2697,971,2330,2823,2296,2188,1417,2365,42,0.000,41,0,4.167,0.165,-0.688,-2.938,-2.875,0.020,-0.234,0.969,0.113,-0.109,-0.051,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162475.363,0.691,0.062,0.072,-0.717,2697,976,2335,2811,2303,2199,1428,2365,42,0.000,41,0,3.620,0.168,-1.438,-3.250,-0.688,0.020,-0.246,0.980,0.113,0.113,-0.051,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162480.363,0.691,0.062,0.072,-0.717,2695,975,2355,2806,2327,2189,1432,2373,42,0.000,41,0,3.536,0.168,-1.625,-3.125,-0.313,0.004,-0.219,0.969,0.113,0.113,-0.051,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162485.362,0.691,0.061,0.072,-0.717,2685,979,2355,2807,2315,2198,1444,2386,42,0.000,41,0,3.637,0.067,-0.688,-3.000,-1.938,0.004,-0.219,0.973,-0.020,-0.039,-0.051,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162490.363,0.691,0.061,0.072,-0.717,2679,975,2358,2808,2317,2191,1445,2389,42,0.000,41,0,3.613,0.067,-0.875,-3.000,-1.813,0.020,-0.230,0.977,-0.020,-0.039,-0.051,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162495.362,0.691,0.061,0.072,-0.717,2667,978,2359,2802,2323,2203,1465,2389,42,0.000,41,0,3.469,0.124,-1.625,-3.063,-0.125,0.020,-0.230,0.969,0.082,0.078,-0.051,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,162500.363,0.691,0.061,0.073,-0.717,2665,975,2367,2797,2327,2189,1469,2395,42,0.000,41,0,2.936,0.129,-1.188,-2.625,-0.563,0.012,-0.223,0.965,0.082,0.078,-0.063,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,223,223,0,223,162505.363,0.691,0.061,0.073,-0.717,2664,981,2377,2798,2343,2189,1491,2395,42,0.000,41,0,2.867,0.103,-0.250,-2.625,-1.125,0.020,-0.215,0.977,0.023,0.078,-0.063,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,223,223,0,223,162510.363,0.691,0.061,0.073,-0.717,2671,993,2385,2795,2343,2189,1497,2403,42,0.000,41,0,2.829,0.112,-0.875,-2.688,-0.125,0.020,-0.219,0.984,-0.070,0.078,-0.039,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,223,223,0,223,162515.362,0.691,0.061,0.073,-0.717,2663,987,2385,2785,2351,2194,1501,2411,42,0.000,41,0,3.376,0.106,-2.125,-2.563,0.563,0.012,-0.223,0.980,-0.070,0.078,0.012,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,223,223,0,223,162520.363,0.691,0.061,0.073,-0.717,2659,993,2386,2789,2345,2191,1511,2403,42,0.000,41,0,3.197,0.026,-2.250,-2.250,-0.313,0.012,-0.227,0.969,-0.023,0.000,0.012,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,248,248,0,248,162525.363,0.691,0.061,0.073,-0.717,2656,989,2391,2795,2345,2200,1525,2409,42,0.000,41,0,2.658,0.047,-1.375,-2.188,-0.625,0.020,-0.227,0.973,0.031,0.000,-0.035,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,248,248,0,248,162530.363,0.691,0.061,0.073,-0.717,2653,991,2400,2786,2365,2195,1526,2407,42,0.000,41,0,2.632,0.081,-1.625,-2.063,0.188,0.020,-0.223,0.980,0.031,0.066,-0.035,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,248,248,0,248,162535.362,0.691,0.061,0.073,-0.717,2655,991,2399,2797,2363,2203,1541,2410,42,0.000,41,0,3.214,0.072,-2.438,-2.000,0.625,0.016,-0.227,0.980,0.016,0.066,0.023,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,248,248,0,248,162540.363,0.691,0.061,0.074,-0.717,2655,1001,2411,2779,2365,2209,1543,2410,42,0.000,41,0,3.447,0.034,-2.875,-1.875,0.313,0.012,-0.230,0.973,0.016,0.020,0.023,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,248,248,0,248,162545.362,0.691,0.061,0.074,-0.717,2663,999,2411,2787,2373,2203,1547,2407,42,0.000,41,0,2.865,0.041,-2.188,-1.813,0.375,0.016,-0.227,0.973,0.023,0.020,-0.027,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,248,248,0,248,162550.363,0.691,0.061,0.074,-0.717,2651,1003,2415,2777,2379,2202,1561,2421,42,0.000,41,0,2.695,0.036,-1.688,-1.938,0.813,0.012,-0.215,0.988,0.023,0.004,-0.027,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162555.363,0.691,0.061,0.074,-0.717,2647,1007,2425,2775,2379,2205,1557,2423,42,0.000,41,0,2.876,0.159,-2.125,-1.813,0.688,0.012,-0.207,0.992,-0.137,0.004,0.082,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162560.363,0.691,0.061,0.074,-0.717,2645,1013,2423,2771,2389,2210,1563,2427,42,0.000,41,0,3.470,0.166,-3.000,-1.688,0.438,0.016,-0.219,0.988,-0.137,0.004,0.094,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162565.363,0.691,0.061,0.074,-0.717,2649,1007,2423,2765,2377,2213,1568,2425,42,0.000,41,0,3.687,0.145,-3.250,-1.625,0.625,0.012,-0.227,0.980,-0.109,-0.012,0.094,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162570.363,0.691,0.061,0.074,-0.717,2635,1011,2429,2763,2381,2205,1575,2422,42,0.000,41,0,3.242,0.054,-2.563,-1.750,0.938,0.008,-0.227,0.980,-0.020,-0.020,0.047,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162575.363,0.691,0.061,0.074,-0.717,2635,1015,2438,2771,2387,2213,1578,2416,42,0.000,41,0,2.618,0.071,-1.938,-1.750,0.188,0.008,-0.211,0.980,-0.020,-0.059,0.035,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162580.363,0.691,0.061,0.075,-0.717,2631,1021,2447,2750,2393,2211,1583,2427,42,0.000,41,0,2.381,0.160,-1.313,-1.938,-0.438,0.016,-0.215,0.984,-0.145,-0.059,0.035,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162585.362,0.691,0.061,0.075,-0.717,2627,1033,2451,2758,2395,2212,1585,2439,42,0.000,41,0,2.847,0.157,-1.938,-2.063,0.313,0.016,-0.227,0.988,-0.145,0.016,0.059,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162590.363,0.691,0.061,0.075,-0.717,2615,1039,2456,2745,2403,2215,1595,2432,42,0.000,41,0,3.547,0.065,-2.875,-2.000,0.563,0.008,-0.230,0.977,-0.023,0.016,0.059,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162595.362,0.691,0.061,0.075,-0.717,2610,1043,2464,2745,2406,2214,1609,2443,42,0.000,41,0,3.155,0.063,-2.438,-2.000,-0.125,0.008,-0.234,0.961,0.047,-0.039,0.016,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,299,299,0,299,162600.363,0.691,0.061,0.075,-0.717,2600,1035,2472,2733,2407,2213,1611,2453,42,0.000,41,0,2.387,0.132,-1.063,-2.063,-0.563,0.008,-0.250,0.965,0.109,-0.039,-0.063,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,323,323,0,323,162605.362,0.691,0.061,0.075,-0.717,2592,1035,2476,2725,2414,2215,1612,2456,42,0.000,41,0,2.323,0.191,-0.438,-2.250,-0.375,0.008,-0.246,0.973,0.176,-0.039,-0.063,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,323,323,0,323,162610.363,0.691,0.061,0.075,-0.717,2587,1041,2484,2719,2413,2207,1621,2457,42,0.000,41,0,2.395,0.181,-0.500,-2.313,-0.375,0.004,-0.230,0.980,0.176,-0.039,0.016,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,323,323,0,323,162615.363,0.691,0.061,0.075,-0.717,2581,1043,2493,2709,2422,2214,1637,2457,42,0.000,41,0,2.457,0.109,-0.563,-2.250,-0.813,0.004,-0.223,0.984,0.031,-0.086,0.059,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,323,323,0,323,162620.363,0.691,0.061,0.075,-0.717,2567,1048,2489,2665,2427,2211,1645,2455,42,0.000,41,0,2.919,0.143,-0.250,-2.563,-1.375,0.004,-0.219,0.988,-0.051,-0.113,0.070,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,162625.363,0.691,0.061,0.076,-0.717,2564,1053,2504,2639,2441,2217,1654,2457,42,0.000,41,0,3.161,0.180,-0.063,-2.875,-1.313,0.000,-0.219,0.992,-0.098,-0.121,0.090,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,162630.363,0.691,0.061,0.076,-0.717,2539,1053,2509,2635,2453,2213,1661,2462,42,0.000,41,0,3.611,0.212,-0.188,-3.250,-1.563,-0.008,-0.223,0.996,-0.098,-0.137,0.129,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,162635.362,0.691,0.061,0.076,-0.717,2523,1059,2519,2629,2453,2219,1677,2472,42,0.000,41,0,4.467,0.269,-0.125,-3.250,-3.063,-0.008,-0.223,0.988,-0.090,-0.219,0.129,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,344,344,0,344,162640.363,0.691,0.061,0.076,-0.716,2521,1061,2535,2617,2459,2218,1683,2479,42,0.000,41,0,5.526,0.257,1.125,-3.500,-4.125,0.008,-0.219,0.988,-0.090,-0.219,0.102,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,367,367,0,367,162645.362,0.691,0.061,0.076,-0.716,2504,1055,2537,2601,2472,2217,1691,2487,42,0.000,41,0,5.592,0.155,2.125,-3.750,-3.563,0.016,-0.215,0.996,-0.090,-0.074,0.102,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,367,367,0,367,162650.363,0.691,0.060,0.076,-0.716,2471,1051,2548,2595,2483,2207,1696,2481,42,0.000,41,0,5.281,0.231,1.250,-4.250,-2.875,0.008,-0.215,1.000,-0.152,-0.074,0.156,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162655.363,0.691,0.060,0.076,-0.716,2450,1047,2568,2587,2479,2215,1709,2499,42,0.000,41,0,5.721,0.239,0.313,-4.563,-3.438,0.000,-0.223,0.988,-0.152,-0.098,0.156,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162660.363,0.691,0.060,0.076,-0.716,2428,1047,2553,2551,2485,2215,1719,2493,42,0.000,41,0,6.577,0.154,1.063,-5.063,-4.063,0.004,-0.238,0.973,-0.051,-0.117,0.086,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162665.362,0.691,0.060,0.076,-0.716,2399,1043,2581,2527,2491,2213,1737,2495,42,0.000,41,0,7.428,0.156,2.813,-5.500,-4.125,0.016,-0.242,0.973,0.102,-0.117,-0.016,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162670.363,0.691,0.059,0.076,-0.716,2381,1019,2575,2503,2495,2213,1749,2501,42,0.000,41,0,7.890,0.104,4.125,-5.625,-3.688,0.020,-0.230,0.980,0.102,-0.016,-0.016,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162675.363,0.692,0.059,0.076,-0.716,2360,1013,2591,2479,2506,2211,1767,2504,42,0.000,41,0,8.233,0.044,4.563,-6.000,-3.313,0.016,-0.215,0.992,0.027,-0.016,0.031,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162680.362,0.692,0.059,0.076,-0.716,2325,1003,2589,2455,2519,2206,1784,2515,42,0.000,41,0,8.174,0.174,4.000,-6.313,-3.313,0.012,-0.211,1.000,-0.129,-0.043,0.109,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162685.363,0.692,0.058,0.077,-0.716,2291,991,2597,2441,2521,2206,1799,2519,42,0.000,41,0,8.218,0.238,3.250,-6.688,-3.500,0.004,-0.215,0.996,-0.156,-0.105,0.145,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,397,397,0,397,162690.363,0.692,0.058,0.077,-0.716,2253,975,2603,2407,2535,2206,1807,2522,42,0.000,41,0,8.983,0.262,3.813,-7.313,-3.563,0.004,-0.211,0.992,-0.156,-0.152,0.145,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,423,423,0,423,162695.362,0.692,0.058,0.077,-0.716,2203,967,2627,2375,2531,2193,1849,2539,42,0.000,41,0,9.906,0.267,4.625,-7.625,-4.313,0.000,-0.215,0.996,-0.148,-0.172,0.141,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,423,423,0,423,162700.363,0.692,0.057,0.077,-0.715,2149,955,2631,2343,2541,2193,1844,2536,42,0.000,41,0,10.621,0.245,4.750,-7.875,-5.313,0.008,-0.219,0.992,-0.113,-0.172,0.133,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,423,423,0,423,162705.362,0.692,0.057,0.077,-0.715,2079,947,2645,2309,2565,2189,1863,2542,42,0.000,41,0,11.629,0.219,5.688,-8.563,-5.438,0.008,-0.227,0.988,-0.078,-0.156,0.133,0.000,0.000,0.192,0.648,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
