condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,15,15,0,101883.829,0.998,0.058,-0.027,-0.013,199,0,331,991,3820,901,309,763,0,0.000,1,0,1.160,0.021,-0.960,0.460,-0.460,-0.059,-0.122,0.999,-0.014,-0.016,-0.038,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,15,15,0,101888.829,0.998,0.058,-0.027,-0.013,209,0,335,982,3835,896,309,771,0,0.000,1,0,0.922,0.021,-0.040,-0.760,-0.520,-0.047,-0.108,1.004,-0.014,-0.016,0.042,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,39,39,0,101893.829,0.998,0.058,-0.027,-0.013,203,0,332,985,3819,905,311,763,0,0.000,1,0,1.816,0.084,1.000,-0.220,1.500,-0.048,-0.101,0.985,0.054,0.064,0.042,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,39,39,0,101898.829,0.998,0.058,-0.027,-0.013,211,0,337,996,3835,909,308,764,0,0.000,1,0,1.751,0.084,-0.780,1.560,0.160,-0.077,-0.137,0.989,0.054,0.064,-0.022,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,63,63,0,101903.830,0.998,0.058,-0.027,-0.013,203,0,334,999,3837,896,311,761,0,0.000,1,0,2.973,0.050,-1.020,-1.020,-2.600,-0.056,-0.121,1.018,0.002,-0.050,-0.022,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,63,63,0,101908.829,0.998,0.058,-0.027,-0.013,205,0,336,987,3819,907,311,761,0,0.000,1,0,2.775,0.050,1.480,-1.260,1.980,-0.031,-0.076,0.980,0.002,-0.050,-0.022,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,79,79,0,101913.829,0.998,0.058,-0.027,-0.013,211,0,333,996,3827,905,307,766,0,0.000,1,0,2.948,0.050,-0.540,2.780,0.820,-0.079,-0.144,0.982,0.002,-0.050,-0.084,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,79,79,0,101918.830,0.998,0.058,-0.027,-0.013,213,0,334,995,3823,907,311,765,0,0.000,1,0,3.355,0.039,-0.900,-1.920,-2.600,-0.053,-0.119,1.030,0.036,-0.016,-0.084,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,79,79,0,101923.829,0.998,0.058,-0.027,-0.013,203,0,331,998,3827,906,312,773,0,0.000,1,0,2.828,0.039,1.420,-0.640,2.360,-0.045,-0.085,0.964,0.036,-0.016,-0.084,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
stim,79,79,0,101928.829,0.998,0.058,-0.027,-0.013,213,0,337,998,3829,904,309,766,0,0.000,1,0,3.420,0.039,-1.520,2.600,-1.620,-0.067,-0.147,1.003,0.036,-0.016,0.118,0.000,0.000,0.000,0.000,0,0,0,0,7,255,0,250,0,0
