condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
stim,3905,3905,0,88026.369,0.993,0.092,0.007,-0.073,3217,573,1511,3567,976,1462,400,4095,42,0.000,4,1,4.912,0.185,-2.780,3.880,1.160,-0.220,-0.184,0.966,-0.160,0.092,-0.060,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,475,1728
stim,3905,3905,0,88031.369,0.993,0.092,0.007,-0.073,3209,616,1489,3591,923,1448,395,4095,42,0.000,4,1,5.977,0.193,-4.980,2.520,-2.140,-0.160,-0.182,0.938,-0.160,0.108,-0.060,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,480,1728
stim,3936,3936,0,88036.369,0.993,0.093,0.007,-0.072,3217,653,1545,3576,1000,1513,381,4095,42,0.000,4,1,6.770,0.092,-4.040,4.780,-2.580,-0.208,-0.223,0.958,-0.002,0.092,0.004,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,485,1728
stim,3936,3936,0,88041.369,0.993,0.092,0.007,-0.072,3211,634,1515,3575,991,1437,401,4095,42,0.000,4,1,5.369,0.108,-3.980,3.560,-0.560,-0.232,-0.160,0.970,-0.002,0.108,0.004,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,490,1728
stim,3936,3936,0,88046.369,0.993,0.093,0.007,-0.072,3223,615,1495,3588,909,1471,372,4095,42,0.000,4,1,5.686,0.168,-4.700,3.180,-0.360,-0.201,-0.179,0.967,-0.002,0.168,0.004,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,495,1728
stim,3936,3936,0,88051.369,0.993,0.093,0.007,-0.073,3223,570,1517,3578,907,1401,375,4095,42,0.000,4,1,4.680,0.170,-2.980,3.600,-0.240,-0.195,-0.243,0.957,0.026,0.168,0.006,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,500,1728
stim,3936,3936,0,88056.369,0.993,0.093,0.007,-0.072,3223,562,1527,3575,925,1429,348,4095,42,0.000,4,1,5.248,0.170,-2.980,4.320,0.000,-0.220,-0.169,0.967,0.026,0.168,0.006,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,505,1728
stim,3936,3936,0,88061.369,0.993,0.093,0.006,-0.073,3223,567,1523,3574,953,1465,373,4095,42,0.000,4,1,5.563,0.180,-1.940,4.320,2.920,-0.225,-0.211,0.978,-0.130,-0.124,0.014,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,510,1728
stim,3936,3936,0,88066.369,0.993,0.093,0.006,-0.073,3227,627,1505,3597,857,1463,349,4095,42,0.000,4,1,4.780,0.130,-1.620,3.140,3.220,-0.211,-0.195,0.960,-0.130,0.002,0.014,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,515,1728
stim,3936,3936,0,88071.369,0.993,0.094,0.006,-0.073,3230,568,1463,3590,871,1433,333,4095,42,0.000,4,1,5.222,0.132,-4.180,3.080,-0.560,-0.164,-0.229,0.935,-0.044,-0.124,-0.020,0.000,0.000,0.266,0.193,2,2,0,2,7,255,1728,200,520,1728
