condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,93,93,0,137506.025,0.530,0.207,-0.016,-0.823,3928,0,167,3175,29,681,20,1109,47,1.140,19,1,31.683,0.177,20.960,-9.720,21.680,-0.329,-0.146,0.945,0.132,0.118,0.012,0.000,0.000,1.059,1.220,1,NULL,NULL,2,0,3,7,255,1040,150,62,0
pre_stim,93,93,0,137511.023,0.529,0.206,-0.017,-0.823,3921,0,168,3167,37,702,17,1116,47,1.140,19,1,33.766,0.257,21.320,-9.900,24.240,-0.345,-0.139,0.937,0.228,0.118,-0.012,0.000,0.000,1.059,1.220,1,NULL,NULL,2,0,3,7,255,1040,150,67,0
pre_stim,93,93,0,137516.025,0.528,0.205,-0.018,-0.824,3911,0,183,3175,39,683,22,1139,47,1.140,19,1,36.701,0.233,20.900,-9.660,28.580,-0.332,-0.134,0.943,0.228,0.046,-0.006,0.000,0.000,1.059,1.220,1,NULL,NULL,2,0,3,7,255,1040,150,72,0
pre_stim,93,93,0,137521.023,0.527,0.204,-0.019,-0.825,3879,0,229,3171,41,677,23,1150,47,1.140,19,1,39.044,0.203,21.260,-8.740,31.560,-0.313,-0.143,0.959,0.198,0.046,-0.006,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,77,0
pre_stim,93,93,0,137526.025,0.526,0.203,-0.020,-0.826,3872,0,219,3161,41,685,24,1169,47,1.140,19,1,39.240,0.340,23.040,-8.800,30.520,-0.299,-0.137,0.958,0.184,0.286,0.022,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,82,0
pre_stim,93,93,0,137531.023,0.526,0.201,-0.021,-0.826,3866,0,253,3147,53,677,26,1182,47,1.140,19,1,39.244,0.308,25.360,-8.560,28.700,-0.313,-0.125,0.956,0.114,0.286,0.028,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,87,0
pre_stim,118,118,0,137536.025,0.525,0.200,-0.022,-0.827,3834,0,283,3147,57,671,31,1207,47,1.140,19,1,38.748,0.384,26.640,-7.280,27.180,-0.284,-0.120,0.931,0.102,0.370,0.022,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,92,0
pre_stim,118,118,0,137541.024,0.524,0.199,-0.023,-0.828,3806,0,307,3127,57,677,29,1214,47,1.140,19,1,34.249,0.375,27.920,-5.700,19.000,-0.298,-0.113,0.997,0.062,0.370,0.028,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,97,0
pre_stim,119,119,0,137546.025,0.524,0.198,-0.024,-0.828,3815,0,309,3131,69,683,42,1208,47,1.140,19,1,41.546,0.375,32.120,-8.740,24.860,-0.414,-0.091,0.943,0.062,0.370,0.212,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,102,0
pre_stim,119,119,0,137551.023,0.523,0.197,-0.026,-0.829,3795,0,331,3125,73,675,43,1241,47,1.140,19,1,48.020,0.477,30.060,-8.880,36.380,-0.371,-0.087,0.938,0.170,-0.446,0.212,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,107,0
pre_stim,119,119,0,137556.025,0.521,0.196,-0.027,-0.830,3771,0,363,3119,74,676,48,1255,47,1.140,19,1,53.348,0.477,28.640,-9.660,43.960,-0.360,-0.068,0.950,0.170,-0.446,0.054,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,112,0
pre_stim,119,119,0,137561.023,0.520,0.195,-0.028,-0.831,3739,0,383,3108,77,635,51,1254,47,1.140,19,1,57.446,0.399,29.560,-10.340,48.160,-0.323,-0.068,0.953,-0.024,-0.398,0.014,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,117,0
pre_stim,126,126,0,137566.025,0.519,0.194,-0.030,-0.832,3705,0,411,3097,87,637,55,1272,47,1.140,19,1,52.353,0.148,32.440,-7.720,40.360,-0.242,-0.092,0.959,-0.132,-0.068,-0.044,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,122,0
pre_stim,126,126,0,137571.023,0.518,0.192,-0.031,-0.833,3687,0,440,3083,93,638,59,1285,47,1.140,19,1,46.491,0.726,39.400,-8.740,23.080,-0.235,-0.046,1.002,-0.220,0.692,-0.044,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,127,0
pre_stim,126,126,0,137576.025,0.518,0.191,-0.033,-0.833,3671,0,434,3049,99,635,57,1291,47,1.140,19,1,44.274,0.726,37.380,-7.220,22.600,-0.329,-0.061,0.864,-0.220,0.692,-0.222,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,132,0
pre_stim,126,126,0,137581.023,0.517,0.190,-0.034,-0.834,3637,0,462,3043,104,622,62,1303,47,1.140,19,1,37.330,0.211,30.360,-8.380,20.040,-0.333,-0.062,0.930,0.068,-0.200,-0.198,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,137,0
pre_stim,141,141,0,137586.025,0.517,0.188,-0.035,-0.834,3603,0,487,3046,107,639,73,1315,47,1.140,19,1,36.885,0.351,24.560,-9.840,25.700,-0.380,0.012,0.921,0.068,-0.344,-0.210,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,142,0
pre_stim,141,141,0,137591.024,0.516,0.187,-0.036,-0.835,3555,0,506,3031,109,629,87,1323,47,1.140,19,1,42.460,0.564,23.340,-9.900,34.060,-0.365,-0.017,0.987,-0.268,-0.496,-0.198,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,147,0
pre_stim,157,157,0,137596.025,0.515,0.186,-0.038,-0.836,3511,0,542,3013,115,637,90,1339,47,1.140,19,1,48.308,0.564,28.040,-9.060,38.280,-0.339,-0.053,0.989,-0.268,-0.496,0.350,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,152,0
pre_stim,157,157,0,137601.023,0.514,0.185,-0.039,-0.837,3465,0,563,2987,119,636,103,1337,47,1.140,19,1,50.157,0.102,31.880,-10.820,37.180,-0.332,-0.085,0.944,-0.028,-0.098,0.350,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,157,0
pre_stim,157,157,0,137606.025,0.513,0.184,-0.040,-0.838,3431,1,582,2964,123,633,99,1353,47,1.140,19,1,45.718,0.087,29.500,-11.500,32.980,-0.312,-0.055,0.937,0.086,0.012,-0.044,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,162,0
pre_stim,157,157,0,137611.023,0.512,0.183,-0.041,-0.839,3383,0,614,2935,126,620,109,1384,47,1.140,19,1,44.543,0.087,26.140,-11.860,34.060,-0.348,-0.040,0.959,0.086,0.012,-0.044,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,167,0
pre_stim,189,189,0,137616.025,0.510,0.181,-0.042,-0.840,3340,0,645,2902,149,631,116,1389,47,1.140,19,1,48.917,0.216,25.720,-13.080,39.500,-0.346,-0.044,0.972,0.086,-0.198,0.102,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,172,0
pre_stim,189,189,0,137621.023,0.509,0.180,-0.043,-0.841,3289,0,680,2867,150,613,125,1401,47,1.140,19,1,49.444,0.227,26.320,-12.960,39.800,-0.308,-0.067,0.970,0.110,-0.198,0.102,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,177,0
pre_stim,189,189,0,137626.025,0.508,0.179,-0.044,-0.841,3209,0,702,2825,151,615,135,1432,47,1.140,19,1,46.138,0.256,26.200,-13.700,35.420,-0.292,-0.059,0.954,0.128,0.222,0.094,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,182,0
pre_stim,189,189,0,137631.023,0.507,0.178,-0.045,-0.842,3149,3,718,2780,151,622,135,1455,47,1.140,19,1,42.409,0.288,26.580,-13.640,30.100,-0.308,-0.060,0.969,0.184,0.222,0.088,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,187,0
pre_stim,189,189,0,137636.025,0.506,0.176,-0.046,-0.843,3089,13,743,2747,157,615,169,1459,47,1.140,19,1,39.885,0.234,24.560,-15.460,27.360,-0.329,-0.036,0.956,0.140,0.188,0.010,0.000,0.000,1.059,1.220,2,NULL,NULL,2,0,3,7,255,1040,150,192,0
pre_stim,189,189,0,137641.025,0.506,0.175,-0.047,-0.844,2981,8,773,2705,165,610,184,1471,47,0.994,19,0,40.262,0.190,22.540,-15.580,29.500,-0.335,-0.038,0.980,0.160,-0.102,0.088,0.000,0.000,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,197,0
pre_stim,205,205,0,137646.025,0.505,0.174,-0.048,-0.844,2901,0,789,2642,171,621,203,1493,47,0.994,19,0,44.967,0.190,25.420,-16.620,33.160,-0.328,-0.046,1.000,0.160,-0.102,0.260,0.000,0.002,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,202,0
pre_stim,205,205,0,137651.023,0.504,0.172,-0.049,-0.845,2797,4,816,2597,183,599,201,1512,47,0.994,19,0,46.648,0.193,28.100,-17.660,32.780,-0.324,-0.077,0.999,0.186,0.050,0.424,0.002,0.004,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,207,0
pre_stim,221,221,0,137656.025,0.503,0.171,-0.049,-0.846,2697,0,837,2531,197,573,207,1498,47,0.994,19,0,45.617,0.520,29.080,-19.500,29.240,-0.319,-0.086,0.986,0.470,0.222,0.424,0.004,0.006,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,212,0
pre_stim,221,221,0,137661.023,0.502,0.169,-0.050,-0.847,2587,8,871,2453,211,543,210,1511,47,0.994,19,0,44.323,0.638,26.760,-21.020,28.400,-0.328,-0.081,0.988,0.598,0.222,0.354,0.004,0.008,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,217,0
pre_stim,221,221,0,137666.025,0.501,0.168,-0.051,-0.847,2451,0,889,2387,227,512,239,1533,47,0.994,19,0,42.014,0.678,23.220,-23.160,26.260,-0.336,-0.129,1.045,0.618,0.280,0.354,0.006,0.008,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,222,0
pre_stim,221,221,0,137671.023,0.501,0.166,-0.051,-0.848,2267,6,908,2293,233,530,273,1561,47,0.994,19,0,41.419,0.796,24.560,-24.800,22.300,-0.300,-0.106,1.057,0.624,0.494,0.918,0.006,0.010,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,227,0
pre_stim,237,237,0,137676.025,0.500,0.165,-0.052,-0.848,2116,0,949,2218,246,499,281,1575,47,0.994,19,0,39.494,1.192,24.200,-26.580,16.360,-0.329,-0.147,1.114,0.968,0.696,0.944,0.008,0.012,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,232,0
pre_stim,237,237,0,137681.023,0.500,0.163,-0.052,-0.849,1941,0,985,2143,283,483,279,1592,47,0.994,19,0,37.065,1.285,21.320,-30.240,2.200,-0.378,-0.232,1.230,1.006,0.800,1.574,0.008,0.014,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,237,0
pre_stim,237,237,0,137686.025,0.501,0.161,-0.052,-0.849,1817,0,999,2073,303,461,310,1581,47,0.994,19,0,49.268,1.619,32.740,-34.260,-13.480,-0.381,-0.188,1.251,1.364,0.872,2.868,0.010,0.014,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,242,0
pre_stim,237,237,0,137691.024,0.502,0.159,-0.053,-0.848,1627,0,1023,1999,327,447,310,1591,47,0.994,19,0,62.641,1.619,50.380,-35.720,-10.480,-0.393,-0.080,1.120,1.364,0.872,2.868,0.014,0.016,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,247,0
pre_stim,253,253,0,137696.025,0.503,0.157,-0.054,-0.848,1471,0,1047,1959,358,445,338,1591,47,0.994,19,0,61.089,0.836,44.220,-39.320,-15.180,-0.440,-0.025,1.070,0.832,-0.086,1.786,0.018,0.020,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,252,0
pre_stim,253,253,0,137701.023,0.504,0.154,-0.054,-0.848,1337,0,1065,1903,381,423,372,1593,47,0.994,19,0,63.951,1.141,42.680,-43.360,-19.700,-0.409,0.078,1.069,0.734,-0.874,1.438,0.024,0.024,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,257,0
pre_stim,286,286,0,137706.025,0.505,0.151,-0.055,-0.848,1213,0,1069,1875,399,420,381,1619,47,0.994,19,0,68.548,1.154,44.760,-46.960,-22.140,-0.420,0.139,1.033,-0.234,-1.130,1.260,0.028,0.028,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,262,0
pre_stim,286,286,0,137711.023,0.507,0.149,-0.055,-0.847,1107,0,1093,1862,404,400,382,1621,47,0.994,19,0,70.802,1.729,42.140,-50.680,-25.860,-0.445,0.224,1.004,-0.588,-1.626,0.930,0.032,0.034,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,267,0
pre_stim,286,286,0,137716.025,0.508,0.146,-0.055,-0.847,996,0,1111,1823,405,379,383,1621,47,0.994,19,0,70.924,2.571,37.800,-55.920,-21.780,-0.458,0.267,0.983,-1.104,-2.322,0.692,0.036,0.038,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,272,0
pre_stim,286,286,0,137721.023,0.509,0.143,-0.055,-0.847,799,0,1119,1785,426,361,381,1623,47,0.994,19,0,70.191,2.571,33.720,-59.660,-15.180,-0.423,0.159,1.008,-1.104,-2.322,0.692,0.040,0.044,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,277,0
pre_stim,287,287,0,137726.025,0.510,0.140,-0.055,-0.847,669,0,1143,1743,433,353,410,1626,47,0.994,19,0,71.641,1.967,29.620,-63.680,-14.140,-0.387,0.060,1.014,-0.560,-1.886,0.694,0.046,0.050,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,282,0
pre_stim,287,287,0,137731.023,0.511,0.137,-0.054,-0.847,527,0,1147,1703,459,320,398,1635,47,0.994,19,0,74.164,1.169,24.500,-67.900,-17.020,-0.364,-0.003,1.025,0.176,-1.156,0.698,0.050,0.058,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,287,0
pre_stim,308,308,0,137736.025,0.512,0.134,-0.053,-0.847,453,0,1167,1663,462,325,404,1629,47,0.994,19,0,78.039,0.947,20.280,-72.160,-21.720,-0.370,-0.018,1.039,0.640,-0.698,0.764,0.056,0.064,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,292,0
pre_stim,308,308,0,137741.024,0.513,0.131,-0.052,-0.847,383,0,1194,1621,469,287,435,1627,47,0.994,19,0,82.207,0.947,16.020,-76.200,-26.360,-0.378,0.029,1.053,0.640,-0.698,0.910,0.062,0.072,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,297,0
pre_stim,308,308,0,137746.025,0.514,0.127,-0.050,-0.847,361,0,1207,1591,485,262,476,1624,47,0.994,19,0,86.068,1.113,12.840,-80.900,-26.420,-0.419,0.080,1.050,0.460,-1.014,1.040,0.066,0.078,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,302,0
pre_stim,308,308,0,137751.023,0.515,0.124,-0.049,-0.847,319,0,1222,1541,501,239,517,1627,47,0.994,19,0,89.012,1.678,9.180,-84.560,-26.240,-0.412,0.104,1.096,0.234,-1.662,1.090,0.072,0.084,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,307,0
pre_stim,309,309,0,137756.025,0.517,0.121,-0.047,-0.846,173,0,1239,1456,499,221,551,1617,47,0.994,19,0,93.212,1.662,10.460,-88.940,-25.860,-0.368,0.106,1.094,-0.034,-1.662,1.348,0.078,0.090,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,312,0
pre_stim,309,309,0,137761.023,0.518,0.117,-0.045,-0.846,151,0,1245,1383,487,190,563,1595,47,0.994,19,0,97.818,1.405,14.980,-92.180,-29.100,-0.321,0.079,1.077,-0.092,-1.402,1.348,0.082,0.096,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,317,0
pre_stim,339,339,0,137766.025,0.520,0.113,-0.043,-0.846,41,0,1254,1307,530,190,579,1597,47,0.994,19,0,104.941,0.992,16.140,-96.280,-38.500,-0.309,0.036,1.059,-0.092,-0.988,1.080,0.088,0.104,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,322,0
pre_stim,339,339,0,137771.023,0.522,0.109,-0.041,-0.845,0,0,1255,1175,571,169,570,1581,47,0.994,19,0,114.085,1.034,13.700,-102.140,-48.940,-0.332,0.014,1.050,0.304,-0.988,0.896,0.094,0.110,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,327,0
pre_stim,339,339,0,137776.025,0.524,0.105,-0.039,-0.844,0,0,1257,1043,573,149,611,1565,47,0.994,19,0,121.408,1.192,8.700,-107.680,-55.400,-0.347,-0.013,1.087,0.646,-1.002,0.896,0.098,0.116,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,332,0
pre_stim,339,339,0,137781.023,0.526,0.101,-0.037,-0.844,0,0,1263,883,590,137,646,1544,47,0.994,19,0,124.673,1.367,8.500,-110.180,-57.720,-0.332,-0.042,1.155,0.930,-1.002,1.262,0.104,0.122,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,337,0
pre_stim,340,340,0,137786.025,0.529,0.096,-0.034,-0.843,0,0,1262,703,611,111,645,1509,47,0.994,19,0,128.791,1.333,14.240,-113.300,-59.560,-0.333,-0.053,1.197,1.080,-0.782,1.884,0.108,0.126,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,342,0
pre_stim,340,340,0,137791.024,0.531,0.092,-0.032,-0.842,0,0,1273,569,647,75,655,1489,47,0.994,19,0,132.487,1.416,19.560,-116.180,-60.600,-0.338,-0.079,1.229,1.180,-0.782,2.286,0.112,0.130,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,347,0
pre_stim,365,365,0,137796.025,0.534,0.087,-0.030,-0.841,0,0,1273,410,669,61,685,1463,47,0.994,19,0,138.355,1.639,30.480,-119.840,-62.060,-0.311,-0.077,1.188,1.440,-0.782,2.286,0.118,0.136,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,352,0
pre_stim,365,365,0,137801.023,0.536,0.082,-0.028,-0.840,0,0,1263,267,680,35,695,1426,47,0.994,19,0,137.494,1.623,33.100,-120.380,-57.600,-0.307,-0.132,1.254,1.452,-0.726,2.598,0.124,0.142,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,357,0
pre_stim,381,381,0,137806.025,0.538,0.076,-0.026,-0.839,0,0,1257,93,701,30,731,1394,47,0.994,19,0,139.712,2.012,25.780,-126.060,-54.440,-0.333,-0.183,1.251,1.912,-0.628,2.792,0.130,0.150,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,362,0
pre_stim,381,381,0,137811.023,0.541,0.071,-0.024,-0.838,0,0,1243,20,723,29,745,1359,47,0.994,19,0,143.220,2.624,19.440,-130.760,-55.100,-0.352,-0.219,1.355,2.548,-0.628,2.810,0.140,0.160,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,367,0
pre_stim,381,381,0,137816.025,0.543,0.066,-0.021,-0.837,0,0,1221,0,731,19,748,1317,47,0.994,19,0,147.468,2.855,31.520,-134.540,-51.500,-0.356,-0.194,1.394,2.776,-0.668,3.836,0.148,0.168,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,372,0
pre_stim,381,381,0,137821.023,0.545,0.059,-0.020,-0.836,0,0,1211,0,743,13,767,1273,47,0.994,19,0,153.867,2.990,42.140,-140.160,-47.480,-0.327,-0.209,1.397,2.896,-0.744,4.164,0.160,0.180,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,377,0
pre_stim,397,397,0,137826.025,0.547,0.053,-0.018,-0.835,0,0,1195,0,759,11,776,1225,47,0.994,19,0,164.169,3.038,45.680,-147.000,-57.060,-0.369,-0.248,1.430,2.896,-0.918,4.186,0.172,0.192,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,382,0
pre_stim,397,397,0,137831.023,0.550,0.046,-0.016,-0.834,0,0,1173,0,777,9,780,1105,47,0.994,19,0,176.949,3.666,52.580,-155.600,-65.840,-0.462,-0.257,1.458,3.500,-1.092,4.510,0.188,0.208,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,387,0
pre_stim,413,413,0,137836.025,0.552,0.039,-0.014,-0.833,0,0,1146,0,767,5,783,1053,47,0.994,19,0,183.818,4.535,62.820,-163.160,-56.760,-0.550,-0.265,1.559,4.046,-2.048,4.842,0.204,0.224,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,392,0
pre_stim,413,413,0,137841.024,0.554,0.031,-0.012,-0.832,0,0,1112,0,768,6,775,996,47,0.994,19,0,191.402,5.407,55.320,-177.520,-45.400,-0.633,-0.328,1.658,4.544,-2.930,5.832,0.224,0.246,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,397,0
pre_stim,413,413,0,137846.025,0.555,0.022,-0.009,-0.831,0,0,1069,0,747,16,756,939,47,0.994,19,0,209.930,6.156,63.440,-196.060,-40.080,-0.622,-0.253,1.662,4.998,-3.594,6.706,0.246,0.268,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,402,0
pre_stim,413,413,0,137851.023,0.557,0.013,-0.006,-0.831,0,0,1007,0,739,1,729,875,47,0.994,19,0,221.881,6.682,65.080,-210.100,-29.220,-0.633,-0.267,1.835,5.334,-4.024,6.792,0.272,0.294,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,407,0
pre_stim,413,413,0,137856.025,0.558,0.003,-0.003,-0.830,0,0,956,0,711,0,711,798,47,0.994,19,0,241.331,6.844,70.520,-229.260,-26.600,-0.716,-0.416,1.852,5.334,-4.288,8.300,0.302,0.326,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,412,0
pre_stim,413,413,0,137861.023,0.559,-0.008,-0.000,-0.829,0,0,904,0,650,0,660,717,47,0.994,19,0,258.011,8.665,78.880,-244.220,-26.540,-0.904,-0.552,2.006,7.222,-4.788,8.328,0.342,0.366,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,417,0
pre_stim,429,429,0,137866.025,0.559,-0.019,0.003,-0.829,0,0,841,0,580,0,607,665,47,0.994,19,0,275.903,11.352,88.280,-260.880,-16.460,-1.163,-0.660,2.251,9.422,-6.332,9.626,0.388,0.412,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,422,0
pre_stim,429,429,0,137871.023,0.558,-0.032,0.005,-0.829,0,0,749,0,540,1,615,623,47,0.994,19,0,300.372,14.600,118.060,-275.900,12.820,-1.344,-0.560,2.365,11.712,-8.718,11.666,0.448,0.472,1.114,1.172,3,NULL,NULL,2,0,3,7,255,1040,150,427,0
