condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
stim,46,46,0,1697520.002,0.554,-0.126,-0.033,0.822,0,0,0,3099,0,0,0,0,28,0.000,342,1,1.287,0.059,0.420,0.560,1.080,-0.246,0.080,0.970,-0.020,0.056,0.010,0.000,0.000,0.515,0.753,2,NULL,NULL,1089.000,1,0,2,7,255,,250,0,0
stim,46,46,0,1697525.001,0.554,-0.126,-0.033,0.822,0,0,0,3113,0,0,0,0,28,0.000,342,1,1.476,0.059,0.540,0.500,1.280,-0.240,0.085,0.969,-0.020,0.056,0.010,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,46,46,0,1697530.001,0.554,-0.126,-0.033,0.822,0,0,0,3109,0,0,0,0,28,0.000,342,1,0.813,0.011,0.180,0.440,0.660,-0.232,0.097,0.967,-0.008,-0.008,-0.006,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,46,46,0,1697535.001,0.554,-0.126,-0.033,0.822,0,0,0,3102,0,0,0,0,28,0.000,342,1,0.481,0.075,-0.140,0.380,-0.260,-0.242,0.096,0.968,0.070,-0.026,-0.006,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,46,46,0,1697540.001,0.554,-0.126,-0.033,0.822,0,0,0,3109,0,0,0,0,28,0.000,342,1,1.102,0.075,0.540,0.560,0.780,-0.258,0.076,0.967,0.070,-0.026,0.000,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,62,62,0,1697545.001,0.555,-0.126,-0.033,0.822,0,0,0,3099,0,0,0,0,28,0.000,342,1,2.590,0.038,1.200,0.500,2.240,-0.236,0.083,0.965,-0.028,-0.026,0.000,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,62,62,0,1697550.001,0.555,-0.126,-0.032,0.822,0,0,0,3103,0,0,0,0,28,0.000,342,1,0.564,0.038,-0.260,0.020,-0.500,-0.217,0.107,0.966,-0.028,-0.026,-0.048,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,62,62,0,1697555.001,0.555,-0.126,-0.033,0.822,0,0,0,3115,0,0,0,0,28,0.000,342,1,1.851,0.049,-1.240,0.200,-1.360,-0.274,0.062,0.973,-0.042,-0.026,-0.048,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,62,62,0,1697560.001,0.555,-0.126,-0.033,0.822,0,0,0,3108,0,0,0,0,28,0.000,342,1,4.772,0.281,0.540,1.300,4.560,-0.263,0.063,0.976,-0.112,0.258,0.098,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
stim,62,62,0,1697565.003,0.555,-0.126,-0.032,0.822,0,0,0,3098,0,0,0,0,28,0.000,342,1,1.801,0.281,1.700,0.200,-0.560,-0.178,0.161,0.954,-0.112,0.258,0.098,0.000,0.000,0.515,0.753,2,NULL,NULL,,1,0,2,7,255,,250,0,0
