condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,15,15,0,263878.802,-0.820,0.103,0.079,-0.558,2029,367,2627,2565,2633,1781,1648,2591,44,0.536,147,1,14.482,0.324,-11.660,-8.160,-2.680,-0.287,0.068,0.963,0.108,0.306,0.046,1.228,0.010,0.231,0.592,2,NULL,NULL,1062.000,4,0,0,7,255,,0,0,0
stim,15,15,0,263883.802,-0.820,0.103,0.079,-0.558,1963,373,2637,2509,2643,1775,1699,2621,44,0.536,147,1,11.874,0.262,-7.860,-8.200,-3.460,-0.313,0.021,0.971,0.070,0.252,0.006,1.228,0.006,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,15,15,0,263888.803,-0.820,0.101,0.079,-0.558,1891,342,2663,2451,2647,1769,1763,2595,44,0.536,147,1,15.233,0.273,-8.760,-9.720,-7.800,-0.302,-0.004,1.001,-0.186,0.200,0.006,1.228,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,15,15,0,263893.802,-0.820,0.100,0.079,-0.558,1813,336,2683,2387,2691,1770,1784,2637,44,0.536,147,1,17.165,0.186,-12.900,-11.040,-2.520,-0.256,0.061,0.986,-0.186,-0.004,0.006,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,31,31,0,263898.802,-0.820,0.099,0.079,-0.558,1724,325,2703,2343,2700,1765,1827,2645,44,0.536,147,1,17.281,0.304,-13.480,-10.400,-2.960,-0.327,0.007,1.005,-0.304,-0.004,0.236,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,31,31,0,263903.802,-0.820,0.098,0.079,-0.558,1611,319,2743,2247,2727,1755,1864,2672,44,0.536,147,1,24.113,0.240,-18.100,-12.760,-9.540,-0.286,0.048,1.011,0.230,0.070,0.308,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,47,47,0,263908.802,-0.820,0.096,0.079,-0.558,1513,307,2751,2157,2751,1743,1907,2705,44,0.536,147,1,23.504,0.298,-20.260,-11.280,-3.840,-0.283,0.051,0.971,0.230,0.190,0.308,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,47,47,0,263913.802,-0.820,0.095,0.080,-0.559,1377,281,2788,2031,2792,1739,1935,2698,44,0.536,147,1,24.110,0.298,-15.940,-12.960,-12.620,-0.313,0.008,0.973,0.230,0.190,0.010,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,64,64,0,263918.802,-0.820,0.094,0.079,-0.559,1245,284,2779,1947,2780,1707,1963,2732,44,0.536,147,1,20.867,0.327,-15.060,-13.420,-5.340,-0.261,0.053,0.962,0.266,0.190,-0.072,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,64,64,0,263923.802,-0.820,0.093,0.079,-0.559,1144,275,2825,1909,2823,1691,2033,2731,44,0.536,147,1,20.871,0.378,-11.180,-14.140,-10.520,-0.331,0.010,1.004,-0.216,0.310,0.010,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,64,64,0,263928.803,-0.820,0.092,0.079,-0.560,1047,239,2829,1821,2861,1669,2073,2745,44,0.536,147,1,23.449,0.416,-15.860,-15.080,-8.420,-0.277,0.056,0.993,0.382,0.164,0.122,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,64,64,0,263933.802,-0.820,0.090,0.079,-0.560,913,217,2873,1673,2869,1640,2119,2747,44,0.536,147,1,27.288,0.356,-15.700,-16.020,-15.540,-0.317,-0.005,1.008,-0.222,0.278,0.342,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,65,65,0,263938.802,-0.819,0.089,0.079,-0.561,823,222,2878,1557,2907,1623,2156,2777,44,0.536,147,1,29.763,0.188,-21.040,-16.000,-13.680,-0.256,0.011,1.004,0.092,0.164,0.138,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,65,65,0,263943.802,-0.819,0.087,0.079,-0.561,697,206,2904,1445,2921,1591,2191,2791,44,0.536,147,1,30.790,0.285,-20.020,-16.320,-16.760,-0.279,-0.025,0.989,-0.284,-0.018,0.138,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,79,79,0,263948.802,-0.819,0.086,0.079,-0.561,569,159,2907,1335,2932,1551,2237,2813,44,0.000,147,1,26.166,0.108,-17.360,-16.960,-9.780,-0.257,-0.003,0.991,-0.002,-0.108,0.048,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,79,79,0,263953.802,-0.819,0.084,0.079,-0.562,488,121,2920,1181,2942,1493,2279,2821,44,0.000,147,1,24.918,0.018,-12.860,-17.300,-12.500,-0.271,0.001,0.992,-0.002,-0.018,0.048,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,95,95,0,263958.802,-0.819,0.083,0.078,-0.562,393,99,2917,981,2950,1448,2279,2807,44,0.000,147,1,24.996,0.050,-14.740,-18.420,-8.260,-0.278,0.054,1.023,0.002,0.050,0.062,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,95,95,0,263963.802,-0.819,0.082,0.078,-0.563,295,85,2963,855,3000,1432,2328,2841,44,0.000,147,1,30.999,0.536,-19.100,-19.060,-15.260,-0.272,0.076,1.041,0.482,0.234,0.400,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,95,95,0,263968.802,-0.819,0.080,0.078,-0.563,220,62,2927,701,2997,1352,2357,2827,44,0.000,147,1,29.400,0.749,-16.920,-20.800,-12.060,-0.254,0.085,1.058,0.712,0.234,0.554,0.000,0.000,0.231,0.592,2,NULL,NULL,,4,0,0,7,255,,0,0,0
