condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,44,44,0,173803.409,0.370,-0.024,0.137,0.919,3829,0,0,0,0,159,652,309,30,0.000,71,1,1.362,0.079,0.520,-0.220,1.240,-0.236,-0.059,0.980,-0.032,-0.072,-0.040,0.000,0.000,0.498,0.926,2,NULL,NULL,1130.000,0,0,0,7,255,,250,0,0
stim,44,44,0,173808.409,0.370,-0.024,0.137,0.919,3828,0,0,0,0,168,651,313,30,0.000,71,1,0.652,0.105,0.100,-0.580,-0.280,-0.231,-0.050,0.979,-0.032,0.100,0.070,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,45,45,0,173813.412,0.370,-0.024,0.137,0.919,3827,0,0,0,0,164,648,307,30,0.000,71,1,0.742,0.100,0.160,-0.340,0.640,-0.213,-0.029,0.968,-0.004,0.100,0.070,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,45,45,0,173818.409,0.370,-0.024,0.137,0.919,3836,0,0,0,0,168,649,310,30,0.000,71,1,1.238,0.004,0.160,0.340,1.180,-0.220,-0.043,0.971,-0.004,-0.002,-0.030,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,45,45,0,173823.409,0.370,-0.024,0.137,0.919,3820,0,0,0,0,169,653,310,30,0.000,71,1,1.285,0.084,-1.180,-0.340,0.380,-0.216,-0.038,0.981,-0.018,-0.082,-0.030,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,45,45,0,173828.409,0.370,-0.024,0.137,0.919,3817,0,0,0,0,160,651,310,30,0.000,71,1,2.425,0.084,0.100,-0.820,2.280,-0.213,-0.021,0.965,-0.018,-0.082,-0.030,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,58,58,0,173833.409,0.370,-0.024,0.137,0.919,3831,0,0,0,0,174,650,312,30,0.000,71,1,2.299,0.083,2.040,0.760,0.740,-0.251,-0.068,0.971,0.010,-0.082,0.048,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,58,58,0,173838.410,0.370,-0.024,0.137,0.919,3827,0,0,0,0,171,651,315,30,0.000,71,1,2.258,0.022,-1.380,-0.940,-1.520,-0.219,-0.047,0.990,0.010,-0.020,0.048,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,58,58,0,173843.409,0.370,-0.024,0.137,0.919,3845,0,0,0,0,167,655,310,30,0.000,71,1,2.816,0.022,-0.760,-1.000,2.520,-0.199,-0.013,0.960,0.010,-0.020,0.048,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,58,58,0,173848.409,0.370,-0.024,0.137,0.919,3824,0,0,0,0,153,649,310,30,0.000,71,1,1.961,0.020,1.620,0.820,0.740,-0.240,-0.060,0.967,-0.002,-0.020,-0.012,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,73,73,0,173853.410,0.370,-0.024,0.137,0.919,3816,0,0,0,0,153,652,307,30,0.000,71,1,0.877,0.022,-0.400,-0.760,-0.180,-0.224,-0.047,0.987,-0.002,0.022,-0.012,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,73,73,0,173858.409,0.370,-0.024,0.137,0.919,3825,0,0,0,0,151,657,311,30,0.000,71,1,1.493,0.022,-0.020,-0.940,1.160,-0.215,-0.034,0.973,-0.002,0.022,-0.012,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,73,73,0,173863.410,0.370,-0.024,0.137,0.919,3823,0,0,0,0,164,651,312,30,0.000,71,1,1.319,0.018,0.700,-0.200,1.100,-0.225,-0.040,0.966,0.012,0.014,-0.022,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,73,73,0,173868.409,0.370,-0.024,0.137,0.919,3832,0,0,0,0,155,651,312,30,0.000,71,1,0.441,0.018,-0.020,-0.020,0.440,-0.229,-0.051,0.978,0.012,0.014,-0.022,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,73,73,0,173873.409,0.370,-0.024,0.137,0.919,3822,0,0,0,0,159,649,313,30,0.000,71,1,1.126,0.023,-0.100,-1.120,0.060,-0.216,-0.032,0.980,0.018,0.014,0.044,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,73,73,0,173878.409,0.370,-0.024,0.137,0.919,3823,0,0,0,0,163,651,308,30,0.000,71,1,1.123,0.029,0.400,-0.140,1.040,-0.215,-0.044,0.967,-0.024,-0.016,0.044,0.000,0.000,0.498,0.926,2,NULL,NULL,,0,0,0,7,255,,250,0,0
stim,32,32,0,173883.410,0.370,-0.024,0.137,0.919,3810,0,0,0,0,173,651,312,30,0.000,71,1,0.564,0.023,-0.020,-0.260,0.500,-0.229,-0.050,0.974,-0.016,-0.016,0.018,0.000,0.000,0.498,0.926,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,32,32,0,173888.409,0.370,-0.024,0.137,0.919,3819,0,0,0,0,168,652,315,30,0.000,71,1,1.318,0.023,-0.280,-0.760,1.040,-0.214,-0.032,0.976,-0.016,-0.016,0.004,0.000,0.000,0.498,0.926,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,34,34,0,173893.409,0.370,-0.024,0.137,0.919,3823,0,0,0,0,172,653,312,30,0.000,71,1,1.354,0.099,1.000,-0.440,0.800,-0.232,-0.046,0.968,0.012,0.098,0.004,0.000,0.000,0.498,0.926,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,34,34,0,173898.409,0.370,-0.024,0.137,0.919,3829,0,0,0,0,173,653,309,30,0.000,71,1,0.840,0.065,-0.820,0.040,0.180,-0.216,-0.039,0.974,0.012,-0.064,-0.008,0.000,0.000,0.498,0.926,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,63,63,0,173903.409,0.370,-0.024,0.137,0.919,3819,0,0,0,0,179,653,307,30,0.000,71,1,1.833,0.007,1.260,-1.120,0.720,-0.222,-0.042,0.975,-0.006,-0.004,-0.008,0.000,0.000,0.498,0.926,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,63,63,0,173908.410,0.370,-0.024,0.137,0.919,3819,0,0,0,0,171,657,305,30,0.000,71,1,1.108,0.035,-0.700,0.360,0.780,-0.215,-0.044,0.971,-0.024,-0.026,-0.008,0.000,0.000,0.498,0.926,2,NULL,NULL,,1,0,1,7,255,,250,0,0
