condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,31,31,0,2784091.816,0.709,-0.060,-0.101,-0.695,51,67,79,40,39,0,59,37,0,0.000,0,0,0.035,0.004,0.020,0.020,-0.020,0.005,0.030,1.003,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,1070.000,1,0,1,7,255,,250,0,0
stim,31,31,0,2784096.816,0.709,-0.060,-0.101,-0.695,79,89,55,41,37,0,39,17,0,0.000,0,0,0.035,0.004,0.020,0.020,-0.020,0.005,0.029,1.002,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,31,31,0,2784101.818,0.709,-0.060,-0.101,-0.695,47,59,78,38,18,0,62,34,0,0.000,0,0,0.092,0.008,0.020,0.080,0.040,0.005,0.031,1.003,0.002,0.008,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,31,31,0,2784106.816,0.709,-0.060,-0.101,-0.695,53,63,82,62,18,0,63,45,0,0.000,0,0,0.035,0.008,0.020,0.020,-0.020,0.004,0.030,1.004,-0.002,0.008,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,31,31,0,2784111.816,0.709,-0.060,-0.101,-0.695,53,60,77,59,11,0,42,41,0,0.000,0,0,0.085,0.002,0.080,0.020,-0.020,0.004,0.030,1.002,-0.002,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,31,31,0,2784116.816,0.709,-0.060,-0.101,-0.695,51,85,56,37,37,0,61,16,0,0.000,0,0,0.085,0.002,0.080,0.020,-0.020,0.005,0.030,1.003,0.002,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,48,48,0,2784121.816,0.709,-0.060,-0.101,-0.695,77,89,52,41,31,0,53,12,0,0.000,0,0,0.049,0.004,0.020,0.020,0.040,0.005,0.031,1.003,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,48,48,0,2784126.816,0.709,-0.060,-0.101,-0.695,83,89,59,69,19,0,39,41,0,0.000,0,0,0.092,0.009,-0.040,0.080,-0.020,0.005,0.031,1.003,-0.008,0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,48,48,0,2784131.816,0.709,-0.060,-0.101,-0.695,71,53,74,63,11,0,36,41,0,0.000,0,0,0.085,0.013,0.080,0.020,-0.020,0.005,0.031,1.002,-0.012,0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,48,48,0,2784136.816,0.709,-0.060,-0.101,-0.695,85,72,81,69,20,0,43,44,0,0.000,0,0,0.085,0.013,0.080,0.020,-0.020,0.004,0.030,1.002,-0.012,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,67,67,0,2784141.817,0.709,-0.060,-0.101,-0.695,76,89,50,57,28,0,35,11,0,0.000,0,0,0.085,0.003,0.080,0.020,-0.020,0.003,0.030,1.004,-0.002,-0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,67,67,0,2784146.816,0.709,-0.060,-0.101,-0.695,51,85,59,38,41,0,67,17,0,0.000,0,0,0.035,0.006,0.020,0.020,-0.020,0.004,0.030,1.003,-0.002,-0.006,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,67,67,0,2784151.816,0.709,-0.060,-0.101,-0.695,57,88,75,37,28,0,63,17,0,0.000,0,0,0.060,0.006,-0.040,0.020,0.040,0.004,0.030,1.003,-0.002,-0.006,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,67,67,0,2784156.816,0.709,-0.060,-0.101,-0.695,55,63,83,68,13,0,61,42,0,0.000,0,0,0.085,0.006,0.080,0.020,-0.020,0.003,0.031,1.003,-0.002,-0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,79,79,0,2784161.816,0.709,-0.060,-0.101,-0.695,74,63,57,69,16,0,39,43,0,0.000,0,0,0.035,0.006,0.020,0.020,-0.020,0.005,0.029,1.002,0.002,-0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,1,0,1,7,255,,250,0,0
