condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,11,11,0,11,5193995.393,-0.808,0.029,0.006,0.589,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,137.426,1.875,-63.188,110.375,-52.063,0.031,-0.098,1.293,1.438,1.203,2.730,0.000,0.000,0.000,0.000,0,NULL,NULL,1339.000,2,0,3,7,255,,300,0,0
pre_stim,13,13,0,13,5194000.402,-0.809,0.024,0.007,0.587,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,134.327,2.132,-62.188,109.125,-47.625,0.109,-0.117,1.258,1.352,1.648,2.496,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,13,13,0,13,5194005.420,-0.811,0.019,0.009,0.585,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,137.545,1.921,-61.500,108.500,-58.000,0.055,-0.082,1.254,0.953,1.668,2.395,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,13,13,0,13,5194010.412,-0.812,0.014,0.011,0.583,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,135.970,2.140,-62.375,107.188,-55.750,0.094,-0.051,1.242,0.840,1.969,2.363,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,13,13,0,13,5194015.386,-0.814,0.009,0.013,0.581,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,139.322,2.209,-63.250,107.000,-62.938,0.078,-0.102,1.242,0.840,2.043,2.219,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,13,13,0,13,5194020.407,-0.815,0.004,0.014,0.579,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,137.969,2.323,-62.000,105.563,-63.625,0.047,0.000,1.270,0.648,2.230,2.219,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,15,15,0,15,5194025.386,-0.817,-0.001,0.016,0.577,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,138.308,2.427,-62.188,104.313,-66.188,0.074,-0.102,1.258,0.957,2.230,2.316,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,15,15,0,15,5194030.402,-0.819,-0.006,0.017,0.574,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,136.940,2.231,-57.938,103.250,-68.813,0.016,-0.008,1.297,-0.047,2.230,2.445,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,17,17,0,17,5194035.403,-0.820,-0.010,0.019,0.572,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,132.985,2.301,-56.938,100.063,-66.563,0.055,-0.055,1.277,0.441,2.258,2.484,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
pre_stim,17,17,0,17,5194040.414,-0.822,-0.014,0.021,0.569,0,0,0,0,0,0,0,0,48,0.000,0,3112,0,132.504,2.210,-51.188,98.438,-72.438,-0.016,-0.012,1.297,-0.117,2.207,2.703,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1339,300,0,0
