condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,2007650.398,0.676,0.104,0.549,0.480,0,0,21,0,0,0,0,0,50,0.888,1,1185,0,118.588,4.922,-5.188,36.188,-112.813,-0.402,-0.020,0.309,-2.477,4.254,-11.488,1.758,1.902,1.002,1.123,0,NULL,NULL,1339.000,2,0,1,7,255,1339,300,0,0
pre_stim,0,0,0,0,2007655.399,0.675,0.101,0.548,0.484,0,0,21,0,0,0,0,0,50,0.888,1,1185,0,134.609,4.922,-13.063,60.938,-119.313,-0.445,-0.195,0.332,-2.477,4.254,-11.512,1.784,1.930,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,6,6,0,6,2007660.394,0.674,0.098,0.545,0.489,0,0,22,0,0,0,0,0,50,0.888,1,1185,0,145.150,5.496,-14.563,83.438,-117.875,-0.563,-0.293,0.344,-3.480,4.254,-12.281,1.812,1.956,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,6,6,0,6,2007665.406,0.674,0.094,0.543,0.493,0,0,21,0,0,0,0,0,50,0.888,1,1185,0,145.722,5.757,-17.188,100.938,-103.688,-0.668,-0.242,0.332,-3.805,4.320,-13.461,1.840,1.984,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,23,23,0,23,2007670.393,0.674,0.090,0.539,0.497,0,0,22,0,0,0,0,0,50,0.888,1,1185,0,145.553,6.433,-21.000,113.438,-88.750,-0.676,-0.152,0.359,-3.805,5.188,-13.609,1.866,2.010,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,23,23,0,23,2007675.387,0.675,0.087,0.535,0.501,0,0,19,0,0,0,0,0,50,0.888,1,1185,0,147.175,6.677,-21.500,121.813,-79.750,-0.645,-0.105,0.359,-3.223,5.848,-13.609,1.894,2.038,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,26,26,0,26,2007680.388,0.675,0.083,0.532,0.504,0,0,17,0,0,0,0,0,50,0.888,1,1185,0,149.778,6.508,-19.688,129.188,-73.188,-0.629,-0.086,0.320,-2.855,5.848,-13.102,1.918,2.062,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,26,26,0,26,2007685.393,0.677,0.079,0.527,0.508,0,0,19,0,0,0,0,0,50,0.888,1,1185,0,150.896,6.215,-20.563,134.375,-65.500,-0.621,-0.066,0.254,-2.488,5.695,-13.102,1.944,2.086,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,69,69,0,69,2007690.416,0.678,0.076,0.523,0.511,0,0,17,0,0,0,0,0,50,0.888,1,1185,0,152.114,5.798,-24.125,138.875,-57.188,-0.625,-0.020,0.230,-1.969,5.453,-13.105,1.970,2.112,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,69,69,0,69,2007695.401,0.680,0.072,0.518,0.514,0,0,12,0,0,0,0,0,50,0.888,1,1185,0,154.236,5.648,-28.750,143.625,-48.313,-0.613,0.023,0.215,-1.473,5.453,-13.105,1.996,2.138,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,72,72,0,72,2007700.394,0.682,0.069,0.513,0.516,0,0,16,0,0,0,0,0,50,0.888,1,1185,0,157.373,5.560,-33.063,148.688,-39.563,-0.586,0.031,0.219,-1.086,5.453,-12.855,2.024,2.164,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,72,72,0,72,2007705.399,0.684,0.066,0.508,0.519,0,0,13,0,0,0,0,0,50,0.888,1,1185,0,162.184,5.602,-37.813,154.750,-30.438,-0.590,0.043,0.242,-1.086,5.496,-12.543,2.050,2.190,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,72,72,0,72,2007710.400,0.687,0.063,0.502,0.521,0,0,12,0,0,0,0,0,50,0.888,1,1185,0,168.178,5.726,-41.750,161.750,-19.438,-0.547,0.023,0.297,-1.090,5.621,-12.316,2.078,2.214,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,72,72,0,72,2007715.386,0.690,0.060,0.496,0.523,0,0,15,0,0,0,0,0,50,0.888,1,1185,0,175.671,5.844,-42.438,170.125,-10.813,-0.492,0.016,0.336,-1.598,5.621,-11.695,2.106,2.242,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,80,80,0,80,2007720.390,0.694,0.057,0.490,0.525,0,0,11,0,0,0,0,0,50,0.888,1,1185,0,184.929,5.689,-42.125,180.063,-1.375,-0.461,0.043,0.344,-1.699,5.430,-11.039,2.134,2.270,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
pre_stim,80,80,0,80,2007725.397,0.698,0.054,0.483,0.526,0,0,12,0,0,0,0,0,50,0.888,1,1185,0,194.536,5.607,-44.688,189.188,7.438,-0.430,0.063,0.316,-1.699,5.344,-10.605,2.164,2.298,1.002,1.123,0,NULL,NULL,,2,0,1,7,255,1339,300,0,0
