condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,4714115.387,0.574,0.096,-0.004,-0.813,0,0,0,0,0,0,0,0,26,0.000,1,2814,0,23.979,14.999,7.438,-15.188,17.000,1.219,0.359,1.078,-9.449,11.648,-2.516,0.284,0.042,0.485,0.289,0,NULL,NULL,1339.000,2,0,2,7,255,1339,200,0,0
pre_stim,0,0,0,0,4714120.386,0.574,0.095,-0.004,-0.814,0,0,0,0,0,0,0,0,26,0.000,1,2814,0,23.567,14.689,6.750,-22.188,4.188,1.148,0.289,1.109,-8.949,11.648,-3.039,0.264,0.048,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,0,0,0,0,4714125.400,0.574,0.093,-0.003,-0.814,0,0,0,0,0,0,0,0,26,0.000,1,2814,0,34.963,15.133,-2.500,-34.813,-2.063,1.176,0.281,1.477,-9.660,11.648,-3.039,0.250,0.054,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,3,3,0,3,4714130.388,0.574,0.091,-0.002,-0.814,0,0,0,0,0,0,0,0,26,0.000,1,2814,0,50.524,15.323,16.500,-44.813,-16.500,1.098,0.234,1.637,-9.559,11.977,0.367,0.238,0.062,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,18,18,0,18,4714135.390,0.575,0.089,-0.002,-0.813,0,0,0,0,0,0,0,0,26,0.000,1,2814,0,67.729,15.526,45.438,-47.125,-17.375,1.160,0.203,1.625,-9.559,12.234,2.074,0.240,0.056,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,18,18,0,18,4714140.402,0.576,0.085,-0.003,-0.813,0,0,0,0,0,0,0,0,26,0.000,1,2814,0,90.252,15.190,67.750,-54.500,-24.188,1.012,0.207,1.578,-9.344,11.977,2.094,0.244,0.048,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,18,18,0,18,4714145.407,0.577,0.081,-0.004,-0.813,0,0,0,0,0,0,0,0,26,0.000,1,2814,0,109.649,14.628,89.750,-60.688,-16.875,1.070,0.277,1.520,-9.270,11.316,2.074,0.254,0.034,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,19,19,0,19,4714150.386,0.579,0.075,-0.006,-0.812,379,0,0,89,0,0,0,0,26,0.000,1,2814,0,127.091,14.398,101.938,-73.500,-18.938,0.988,0.340,1.383,-9.125,11.137,1.383,0.264,0.022,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,19,19,0,19,4714155.397,0.580,0.070,-0.007,-0.812,759,0,0,499,0,0,0,0,26,0.000,1,2814,0,138.245,13.624,102.500,-89.438,-24.625,0.645,0.395,1.305,-9.125,10.117,0.430,0.274,0.008,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
pre_stim,31,31,0,31,4714160.400,0.581,0.063,-0.009,-0.811,1383,0,0,1035,0,0,0,0,26,0.000,1,2814,0,156.780,10.657,132.813,-78.750,-27.188,0.387,0.332,0.875,-8.316,6.664,0.336,0.278,0.004,0.485,0.289,0,NULL,NULL,,2,0,2,7,255,1339,200,0,0
