condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,2967635.401,-0.672,0.020,0.025,-0.740,1052,0,0,677,11,1,0,0,50,0.916,1,1893,0,46.283,15.995,-45.938,-3.563,4.375,1.398,0.156,1.020,1.566,-15.918,-0.680,0.304,0.454,0.939,1.063,1,NULL,NULL,1339.000,2,0,1,7,255,1339,250,0,0
pre_stim,0,0,0,0,2967640.417,-0.672,0.018,0.028,-0.740,781,0,0,435,0,0,0,0,50,0.916,1,1893,0,80.822,15.497,-80.500,5.000,-5.188,1.348,0.254,1.219,1.566,-15.418,-0.719,0.276,0.430,0.939,1.063,1,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,0,0,0,0,2967645.422,-0.672,0.016,0.032,-0.740,599,0,0,269,0,0,0,0,50,0.916,1,1893,0,102.067,15.517,-97.375,26.938,-14.500,1.254,0.301,1.328,2.063,-15.379,-0.719,0.248,0.408,0.939,1.063,1,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,0,0,0,0,2967650.387,-0.671,0.015,0.037,-0.740,473,0,0,136,0,0,0,0,50,0.916,1,1893,0,120.728,14.909,-107.563,50.563,-21.188,1.176,0.219,1.387,2.223,-14.742,0.363,0.222,0.386,0.939,1.063,1,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,0,0,0,0,2967655.410,-0.671,0.013,0.042,-0.741,317,0,9,0,0,0,0,0,50,0.916,1,1893,0,134.252,14.366,-112.625,69.500,-22.563,1.188,0.227,1.328,2.328,-14.176,0.363,0.194,0.362,0.939,1.063,1,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,0,0,0,0,2967660.391,-0.670,0.013,0.048,-0.741,207,0,9,0,0,0,0,0,50,0.916,1,1893,0,140.884,14.366,-111.625,81.563,-27.125,1.363,0.324,1.297,2.328,-14.176,0.355,0.166,0.336,0.939,1.063,1,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,0,0,0,0,2967665.417,-0.668,0.012,0.055,-0.742,121,0,5,0,0,0,0,0,50,0.916,1,1893,0,146.936,15.908,-113.250,83.063,-43.188,1.316,0.391,1.277,3.109,-15.602,-0.547,0.138,0.308,0.939,1.063,1,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,1,1,0,1,2967670.387,-0.667,0.011,0.061,-0.743,49,0,4,0,0,0,0,0,50,0.916,1,1893,0,152.376,16.061,-107.938,96.188,-48.125,1.262,0.449,1.332,3.813,-15.602,-0.547,0.114,0.280,0.939,1.063,1,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,1,1,0,1,2967675.407,-0.665,0.011,0.067,-0.744,45,0,0,0,0,0,0,0,50,0.916,0,1893,0,152.220,16.061,-102.188,98.750,-54.563,1.289,0.344,1.332,3.813,-15.602,-0.574,0.000,0.000,0.000,0.000,4,NULL,NULL,,2,0,1,7,255,1339,250,0,0
pre_stim,8,8,0,8,2967680.388,-0.663,0.011,0.074,-0.745,83,0,0,0,0,0,0,0,50,0.916,0,1893,0,159.403,15.903,-105.125,102.500,-62.063,1.168,0.406,1.191,4.078,-15.371,-0.574,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,1,7,255,1339,250,0,0
