condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,71,71,0,71,854749.230,0.754,-0.440,-0.096,0.479,264,0,0,903,0,0,0,269,41,0.000,15,0,272.669,18.751,-176.625,125.875,165.250,0.352,2.348,-0.018,2.168,-10.414,15.442,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,95,854754.236,0.761,-0.443,-0.102,0.464,581,0,0,1159,0,3,0,298,41,0.000,15,0,408.167,14.802,-127.125,298.688,247.438,-0.012,1.837,-0.226,14.622,0.200,2.294,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,95,854759.227,0.766,-0.449,-0.108,0.446,891,0,0,1404,0,47,0,315,41,0.000,15,0,474.116,14.802,-47.188,365.063,298.813,-0.862,1.109,1.126,14.622,0.200,2.294,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,95,854764.227,0.774,-0.450,-0.115,0.431,1226,0,0,1624,0,58,0,327,41,0.000,15,0,417.864,7.982,-164.938,285.625,256.563,-1.292,0.933,1.375,0.156,-2.128,7.692,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,95,854769.228,0.783,-0.443,-0.122,0.419,1517,0,0,1822,0,69,0,335,41,0.000,15,0,401.378,10.588,-301.063,158.250,213.125,-1.626,1.375,0.808,-1.664,-2.128,10.238,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,132,132,0,132,854774.243,0.793,-0.433,-0.128,0.410,1722,0,0,1997,0,93,0,343,41,0.000,15,0,411.268,11.556,-365.813,93.125,163.250,-1.675,1.441,0.326,-1.664,5.094,10.238,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,132,132,0,132,854779.230,0.800,-0.423,-0.136,0.404,1941,0,0,2157,0,110,0,347,41,0.000,15,0,364.293,13.816,-348.375,88.000,60.000,-1.752,1.402,0.243,-1.040,9.630,9.852,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,132,132,0,132,854784.236,0.805,-0.412,-0.145,0.402,2122,0,0,2287,0,111,0,348,41,0.000,15,0,339.954,13.525,-329.938,68.813,-44.438,-1.500,0.894,0.103,-1.040,9.630,9.440,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,132,132,0,132,854789.252,0.809,-0.401,-0.154,0.402,2277,0,0,2391,0,102,0,359,41,0.000,15,0,352.682,10.760,-337.563,41.438,-93.375,-1.195,0.070,0.061,-2.828,9.500,4.188,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,132,132,0,132,854794.239,0.812,-0.390,-0.160,0.403,2391,0,0,2489,0,103,0,372,41,0.000,15,0,294.243,9.459,-283.063,-10.688,-79.625,-0.864,-0.551,-0.055,-6.894,6.004,-2.430,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,132,132,0,132,854799.219,0.815,-0.382,-0.162,0.404,2471,0,0,2555,0,89,0,396,41,0.000,15,0,213.993,12.941,-202.313,-64.500,-26.500,-0.728,-0.672,-0.135,-9.372,3.294,-8.294,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,854804.236,0.818,-0.375,-0.159,0.406,2543,0,0,2635,0,86,0,415,41,0.000,15,0,185.032,14.195,-120.625,-140.063,8.313,-0.389,-0.348,-0.377,-9.372,3.294,-10.140,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,854809.223,0.820,-0.371,-0.153,0.409,2597,0,0,2683,0,79,0,439,41,0.000,15,0,200.071,11.617,-22.875,-198.313,13.313,-0.178,0.044,-0.252,-4.606,3.016,-10.230,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,854814.241,0.821,-0.368,-0.143,0.413,2651,0,0,2728,0,76,0,448,41,0.000,15,0,245.576,10.989,54.813,-238.188,23.875,-0.402,0.019,0.290,-2.646,3.016,-10.230,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,854819.224,0.821,-0.366,-0.131,0.417,2697,0,0,2748,0,83,0,471,41,0.000,15,0,289.186,6.343,75.563,-276.313,39.625,-0.526,0.195,0.722,-2.646,0.242,-5.760,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,854824.242,0.822,-0.364,-0.119,0.422,2745,0,0,2797,0,88,0,491,41,0.000,15,0,308.602,3.348,81.438,-294.938,40.188,-0.335,0.441,0.839,-2.646,-1.472,-1.428,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,854829.247,0.822,-0.362,-0.107,0.426,2787,0,0,2807,0,116,0,535,41,0.000,15,0,299.143,2.494,89.375,-283.500,33.563,-0.098,0.646,1.052,-0.100,-2.476,-0.282,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,178,178,0,178,854834.247,0.822,-0.360,-0.097,0.430,2825,0,0,2839,0,175,0,587,41,0.000,15,0,257.519,5.038,74.563,-245.750,19.063,-0.003,0.624,1.455,1.638,-4.618,1.172,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,178,178,0,178,854839.242,0.823,-0.357,-0.089,0.433,2844,0,0,2872,0,208,0,647,41,0.000,15,0,197.101,8.777,28.438,-193.625,23.438,0.062,0.586,1.647,1.638,-7.918,3.414,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,178,178,0,178,854844.242,0.825,-0.353,-0.083,0.434,2887,0,0,2900,0,233,0,717,41,0.000,15,0,157.929,10.440,-24.938,-147.438,50.813,0.140,0.616,1.598,1.638,-9.526,3.946,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,178,178,0,178,854849.224,0.828,-0.349,-0.080,0.432,2915,0,0,2914,0,283,0,795,41,0.000,15,0,153.261,10.471,-73.625,-102.625,86.813,0.144,0.646,1.400,1.826,-9.526,3.946,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,178,178,0,178,854854.228,0.831,-0.344,-0.078,0.429,2939,0,0,2937,0,397,0,877,41,0.000,15,0,163.895,8.698,-104.750,-54.313,113.750,0.002,0.613,1.148,1.990,-7.976,2.842,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,178,178,0,178,854859.231,0.835,-0.340,-0.076,0.425,2959,0,0,2961,0,555,0,966,41,0.000,15,0,162.583,6.055,-109.250,-29.938,116.625,-0.276,0.688,0.981,1.990,-5.362,1.988,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,209,209,0,209,854864.242,0.839,-0.336,-0.075,0.422,2973,0,0,2985,25,671,0,1041,41,0.000,15,0,152.058,2.879,-106.625,-36.375,102.125,-0.476,0.747,0.751,1.230,-2.072,1.576,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,209,209,0,209,854869.241,0.842,-0.331,-0.074,0.420,3007,0,0,2995,105,777,0,1113,41,0.000,15,0,133.985,2.189,-93.688,-55.063,78.375,-0.468,0.744,0.516,1.230,1.038,1.484,0.000,0.000,0.222,0.509,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,240,240,0,240,854874.242,0.844,-0.328,-0.071,0.419,3025,0,0,3018,198,889,0,1207,41,0.000,15,0,115.158,2.493,-66.375,-77.375,53.563,-0.450,0.671,0.517,0.992,2.272,-0.266,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,240,240,0,240,854879.214,0.845,-0.325,-0.068,0.419,3049,0,0,3036,336,1016,0,1277,41,0.000,15,0,111.426,2.588,-41.500,-97.875,33.375,-0.379,0.514,0.638,0.992,2.272,-0.742,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,240,240,0,240,854884.228,0.846,-0.321,-0.064,0.420,3045,0,0,3046,431,1165,0,1379,41,0.000,15,0,116.002,1.124,-27.938,-108.500,30.063,-0.232,0.383,0.714,0.012,0.532,-0.990,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,240,240,0,240,854889.229,0.847,-0.319,-0.060,0.420,3077,0,0,3062,563,1354,0,1453,41,0.000,15,0,123.865,2.080,-18.063,-116.000,39.500,-0.081,0.422,0.766,0.012,-1.326,-1.602,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,240,240,0,240,854894.232,0.848,-0.316,-0.054,0.422,3067,0,0,3089,661,1515,8,1542,41,0.000,15,0,152.124,3.024,8.375,-150.563,20.063,0.021,0.642,0.836,0.856,-2.418,-1.602,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,240,240,0,240,854899.244,0.848,-0.315,-0.049,0.424,3083,0,0,3087,789,1595,24,1598,41,0.000,15,0,112.624,3.740,16.938,-111.188,5.875,-0.015,0.860,0.961,2.844,-2.418,-0.226,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,240,240,0,240,854904.230,0.847,-0.313,-0.046,0.426,3091,0,0,3109,855,1701,37,1640,41,0.000,15,0,97.180,4.858,13.875,-94.813,-16.188,-0.068,0.952,1.130,3.692,-2.412,2.038,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,241,241,0,241,854909.227,0.847,-0.311,-0.044,0.428,3100,0,0,3116,941,1776,55,1669,41,0.000,15,0,74.844,5.942,-16.875,-68.313,-25.500,-0.148,0.941,1.224,3.692,-2.392,3.994,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,241,241,0,241,854914.228,0.848,-0.308,-0.044,0.430,3101,0,0,3141,1001,1837,85,1693,41,0.000,15,0,79.388,5.471,-57.063,-46.000,-30.500,-0.222,0.805,1.136,2.874,-2.392,3.994,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,241,241,0,241,854919.237,0.848,-0.305,-0.044,0.431,3107,0,0,3142,1081,1903,95,1723,41,0.000,15,0,95.694,4.528,-82.938,-33.250,-34.250,-0.209,0.626,0.897,1.694,-1.834,3.778,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,273,273,0,273,854924.234,0.849,-0.301,-0.046,0.433,3101,0,0,3158,1175,1944,125,1755,41,0.000,15,0,97.276,1.902,-84.625,-27.313,-39.438,-0.208,0.486,0.809,1.122,-1.182,0.980,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,273,273,0,273,854929.248,0.849,-0.297,-0.047,0.435,3100,0,0,3167,1262,1971,151,1777,41,0.000,15,0,87.009,1.313,-73.688,-26.125,-38.188,-0.193,0.374,0.745,0.376,-1.182,-0.430,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,273,273,0,273,854934.246,0.849,-0.294,-0.047,0.436,3109,0,0,3173,1329,2009,165,1798,41,0.000,15,0,74.611,1.959,-61.438,-27.500,-32.188,-0.222,0.347,0.746,-0.156,-1.190,-1.548,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,273,273,0,273,854939.241,0.849,-0.292,-0.048,0.438,3111,0,0,3178,1402,2055,173,1822,41,0.000,15,0,63.766,2.013,-47.813,-28.688,-30.938,-0.264,0.360,0.767,-0.490,-1.190,-1.548,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,273,273,0,273,854944.227,0.849,-0.290,-0.048,0.439,3123,0,0,3191,1446,2083,199,1849,41,0.000,15,0,56.699,1.652,-37.000,-29.875,-30.875,-0.274,0.365,0.772,-0.664,-0.924,-1.198,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,273,273,0,273,854949.238,0.849,-0.288,-0.048,0.441,3115,0,0,3189,1492,2104,201,1855,41,0.000,15,0,53.170,1.577,-29.313,-32.563,-30.125,-0.263,0.375,0.805,-0.664,-0.924,-1.092,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,854954.245,0.849,-0.286,-0.047,0.442,3115,0,0,3213,1543,2132,204,1875,41,0.000,15,0,48.258,1.489,-21.938,-31.438,-29.313,-0.234,0.316,0.849,-0.678,-1.016,-0.852,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,854959.225,0.849,-0.285,-0.047,0.444,3119,6,0,3195,1575,2159,221,1885,41,0.000,15,0,40.172,2.042,-16.938,-28.938,-22.125,-0.188,0.301,0.868,-0.826,-1.662,-0.852,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,854964.235,0.848,-0.283,-0.047,0.444,3108,25,0,3209,1603,2185,229,1909,41,0.000,15,0,28.764,2.440,-12.000,-21.625,-14.688,-0.173,0.313,0.878,-0.826,-2.132,-0.852,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,854969.233,0.849,-0.283,-0.046,0.445,3115,54,0,3207,1625,2211,233,1928,41,0.000,15,0,18.339,2.382,-10.375,-14.438,-4.500,-0.199,0.347,0.880,-0.672,-2.132,-0.824,0.000,0.000,0.222,0.509,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,854974.238,0.849,-0.282,-0.046,0.445,3113,96,1,3213,1644,2216,236,1943,40,0.000,16,0,12.743,2.053,-9.313,-8.625,1.125,-0.249,0.407,0.863,-0.574,-1.890,-0.558,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,854979.238,0.849,-0.281,-0.046,0.445,3113,135,17,3200,1678,2247,245,1955,40,0.000,16,0,11.635,1.264,-9.188,-6.688,2.500,-0.272,0.460,0.830,-0.368,-1.186,-0.238,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,854984.246,0.849,-0.281,-0.046,0.445,3121,145,37,3198,1691,2261,247,1967,40,0.000,16,0,9.380,0.646,-6.938,-6.313,-0.125,-0.277,0.474,0.819,-0.026,-0.624,-0.166,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,854989.251,0.849,-0.281,-0.046,0.445,3111,181,77,3211,1695,2278,245,1980,40,0.000,16,0,7.711,0.650,-4.625,-6.000,-1.438,-0.259,0.459,0.818,0.072,-0.624,-0.166,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,854994.234,0.849,-0.280,-0.046,0.445,3117,192,119,3197,1711,2287,261,2001,40,0.000,16,0,7.063,0.684,-4.063,-5.750,0.563,-0.262,0.453,0.830,0.072,-0.640,-0.230,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,854999.231,0.849,-0.280,-0.045,0.445,3113,215,135,3207,1719,2295,259,2000,40,0.000,16,0,5.667,0.684,-2.625,-4.813,1.438,-0.261,0.476,0.828,0.076,-0.640,-0.230,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,855004.234,0.849,-0.280,-0.045,0.445,3117,235,175,3217,1724,2312,255,2023,40,0.000,16,0,4.587,0.634,-1.500,-3.938,1.813,-0.269,0.491,0.824,0.160,-0.598,-0.138,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,338,338,0,338,855009.214,0.849,-0.280,-0.045,0.445,3123,237,196,3192,1735,2317,251,2025,40,0.000,16,0,4.095,0.518,-1.438,-3.625,1.250,-0.278,0.506,0.832,0.238,-0.456,-0.064,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,855014.242,0.849,-0.280,-0.045,0.445,3115,268,213,3196,1743,2331,247,2024,40,0.000,16,0,3.022,0.500,-1.500,-2.563,-0.563,-0.274,0.505,0.834,0.278,-0.404,0.096,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,855019.248,0.850,-0.279,-0.045,0.445,3111,281,225,3203,1743,2341,247,2022,40,0.000,16,0,3.815,0.500,-2.875,-2.500,0.188,-0.271,0.483,0.826,0.278,-0.404,0.096,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,855024.238,0.850,-0.279,-0.045,0.445,3111,309,264,3207,1751,2344,245,2031,40,0.000,16,0,1.690,0.534,-1.188,-1.188,-0.188,-0.265,0.492,0.828,0.254,-0.468,-0.044,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,855029.251,0.850,-0.279,-0.045,0.445,3115,326,281,3194,1766,2351,243,2035,40,0.000,16,0,1.662,0.519,-1.563,0.063,0.563,-0.274,0.493,0.843,0.172,-0.488,-0.044,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,855034.229,0.850,-0.279,-0.045,0.445,3123,331,299,3194,1766,2362,246,2031,40,0.000,16,0,3.438,0.560,-3.188,0.813,1.000,-0.276,0.508,0.834,0.254,-0.488,0.106,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,855039.234,0.850,-0.279,-0.045,0.445,3116,331,315,3191,1773,2376,243,2035,40,0.000,16,0,3.870,0.432,-3.563,0.938,1.188,-0.279,0.489,0.815,0.188,-0.374,0.106,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,387,387,0,387,855044.252,0.850,-0.279,-0.045,0.445,3115,341,328,3187,1781,2375,238,2038,40,0.000,16,1,2.452,0.390,-2.063,0.188,1.313,-0.280,0.480,0.808,0.188,-0.322,-0.116,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,387,387,0,387,855049.231,0.850,-0.279,-0.045,0.445,3112,340,345,3183,1779,2383,240,2038,40,0.000,16,1,0.908,0.407,0.688,-0.188,0.563,-0.274,0.486,0.813,0.188,-0.322,-0.162,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,387,387,0,387,855054.236,0.850,-0.279,-0.045,0.445,3111,349,355,3179,1773,2376,233,2035,40,0.000,16,1,1.491,0.435,0.750,-0.313,1.250,-0.274,0.501,0.829,0.194,-0.354,-0.162,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,387,387,0,387,855059.233,0.850,-0.279,-0.045,0.445,3104,347,357,3180,1773,2378,230,2030,40,0.000,16,1,1.943,0.445,-0.688,-0.125,1.813,-0.276,0.508,0.833,0.266,-0.354,0.040,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,387,387,0,387,855064.228,0.850,-0.279,-0.045,0.445,3104,365,361,3180,1767,2387,230,2031,40,0.000,16,1,1.972,0.462,-1.000,0.500,1.625,-0.275,0.506,0.827,0.296,-0.352,0.046,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,387,387,0,387,855069.226,0.850,-0.279,-0.044,0.445,3112,357,366,3174,1767,2380,228,2025,40,0.000,16,1,2.063,0.454,-1.000,0.438,1.750,-0.275,0.508,0.820,0.304,-0.334,0.046,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,434,434,0,434,855074.219,0.850,-0.279,-0.044,0.445,3116,361,371,3175,1767,2387,220,2031,40,0.000,16,1,1.389,0.441,-0.375,0.813,1.063,-0.279,0.517,0.821,0.334,-0.284,0.046,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,434,434,0,434,855079.255,0.850,-0.279,-0.044,0.445,3103,370,368,3163,1767,2392,217,2029,40,0.000,16,1,1.966,0.410,-1.188,0.750,1.375,-0.291,0.520,0.820,0.334,-0.226,0.072,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,434,434,0,434,855084.251,0.850,-0.278,-0.044,0.445,3099,367,371,3171,1753,2392,217,2024,40,0.000,16,1,1.569,0.402,-1.438,-0.063,0.625,-0.294,0.528,0.813,0.368,-0.126,0.100,0.000,0.000,0.222,0.509,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
