condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,30616,30616,0,30616,532322.851,0.796,-0.009,0.483,-0.364,0,0,0,63,0,37,0,74,55,1.183,96,0,181.321,20.560,-150.125,98.750,-24.250,-1.345,0.746,0.552,-11.752,-8.536,-14.552,2.088,2.180,1.183,1.295,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30616,30616,0,30616,532327.813,0.800,-0.003,0.480,-0.360,0,0,0,41,0,24,0,69,55,1.183,96,0,207.445,23.344,-120.063,159.188,-57.250,-1.073,0.877,0.158,-11.752,-4.106,-19.748,2.162,2.254,1.183,1.295,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30616,30616,0,30616,532332.808,0.805,0.001,0.474,-0.357,0,0,0,30,0,22,0,71,55,1.183,96,0,211.008,21.732,-63.875,196.375,-43.375,-0.858,0.768,0.233,-9.070,-0.160,-19.748,2.230,2.324,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30636,30636,0,30636,532337.820,0.810,0.005,0.467,-0.355,0,0,0,22,0,21,0,63,55,1.183,96,0,219.570,19.806,-36.500,215.750,-18.188,-0.880,0.708,0.415,-9.070,-0.160,-17.606,2.298,2.394,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30636,30636,0,30636,532342.807,0.815,0.011,0.459,-0.354,0,0,0,24,0,22,0,67,55,1.183,96,0,234.528,18.784,-56.375,227.438,-9.875,-0.884,0.449,0.493,-8.966,-1.112,-16.468,2.370,2.468,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30648,30648,0,30648,532347.820,0.819,0.017,0.452,-0.352,0,0,0,23,0,26,0,71,55,1.183,96,0,248.168,18.537,-83.938,233.438,-7.000,-0.782,0.398,0.124,-8.966,-1.936,-16.108,2.438,2.536,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30648,30648,0,30648,532352.847,0.824,0.023,0.445,-0.350,0,0,0,23,0,20,0,61,55,1.183,96,0,243.786,17.197,-70.688,233.313,0.375,-0.596,0.416,-0.326,-5.702,-1.936,-16.108,2.494,2.592,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30648,30648,0,30648,532357.821,0.828,0.028,0.437,-0.350,0,0,0,34,0,26,0,57,55,1.183,96,0,231.115,17.469,-24.188,229.125,18.188,-0.460,0.375,-0.504,-1.924,0.478,-17.356,2.542,2.642,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30648,30648,0,30648,532362.808,0.832,0.031,0.429,-0.351,0,0,0,27,0,28,0,59,55,1.183,96,0,230.099,17.380,16.875,226.688,35.688,-0.405,0.311,-0.404,-0.280,0.862,-17.356,2.586,2.686,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30697,30697,0,30697,532367.818,0.835,0.034,0.420,-0.353,0,0,0,31,0,22,0,63,55,1.183,96,0,235.849,16.181,38.875,227.813,47.063,-0.381,0.306,-0.308,-0.280,0.862,-16.156,2.626,2.726,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30697,30697,0,30697,532372.809,0.839,0.037,0.410,-0.356,0,0,0,36,0,18,0,61,55,1.183,96,0,243.687,15.424,57.750,229.750,57.125,-0.354,0.307,-0.211,-0.954,0.660,-15.380,2.654,2.756,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30697,30697,0,30697,532377.834,0.842,0.039,0.401,-0.360,0,0,0,31,0,18,0,71,55,1.183,96,0,254.842,14.682,76.313,233.500,67.813,-0.367,0.306,-0.075,-1.626,0.544,-14.582,2.674,2.776,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30697,30697,0,30697,532382.807,0.845,0.041,0.390,-0.363,0,0,0,25,0,17,0,64,55,1.183,96,0,266.996,13.998,90.438,239.500,75.813,-0.423,0.309,0.114,-2.704,0.096,-13.734,2.686,2.788,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30697,30697,0,30697,532387.807,0.848,0.042,0.379,-0.367,0,0,0,24,0,9,0,64,55,1.183,96,0,275.330,13.500,96.000,246.625,75.938,-0.524,0.321,0.338,-4.312,-0.694,-12.774,2.692,2.796,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30697,30697,0,30697,532392.849,0.851,0.044,0.368,-0.371,0,0,0,29,0,9,0,71,55,1.183,96,0,280.122,13.518,93.125,255.438,67.438,-0.599,0.367,0.536,-6.370,-1.760,-11.792,2.700,2.804,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30698,30698,0,30698,532397.838,0.855,0.046,0.357,-0.374,0,0,0,28,0,13,0,64,55,1.183,96,0,284.559,13.843,87.813,265.063,54.813,-0.627,0.379,0.660,-8.294,-2.346,-10.832,2.706,2.812,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30698,30698,0,30698,532402.843,0.859,0.048,0.345,-0.376,0,0,0,27,0,9,0,67,55,1.183,96,0,290.323,13.878,80.813,275.563,42.688,-0.644,0.344,0.777,-9.304,-2.684,-9.942,2.718,2.824,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30699,30699,0,30699,532407.822,0.862,0.051,0.333,-0.378,0,0,0,17,0,11,0,64,55,1.183,96,0,296.729,13.645,71.000,286.563,29.813,-0.657,0.308,0.839,-9.904,-3.236,-8.810,2.732,2.840,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30699,30699,0,30699,532412.843,0.867,0.053,0.321,-0.378,0,0,0,33,0,16,0,73,55,1.183,96,0,304.103,13.303,63.813,296.938,15.313,-0.650,0.287,0.846,-9.960,-3.624,-8.040,2.754,2.862,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30715,30715,0,30715,532417.825,0.871,0.056,0.308,-0.378,0,0,0,33,0,13,0,69,55,1.183,96,0,311.514,13.046,59.313,305.813,1.188,-0.606,0.264,0.829,-9.960,-3.624,-7.606,2.784,2.892,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30715,30715,0,30715,532422.818,0.875,0.059,0.296,-0.378,0,0,0,34,0,10,0,69,55,1.183,96,0,318.293,12.359,55.313,313.250,-11.188,-0.556,0.226,0.818,-9.470,-3.398,-7.178,2.818,2.928,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30728,30728,0,30728,532427.819,0.880,0.062,0.282,-0.377,0,0,0,30,0,6,0,73,55,1.183,96,0,325.347,11.652,52.875,320.250,-22.250,-0.505,0.215,0.730,-8.874,-3.196,-6.842,2.858,2.968,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30728,30728,0,30728,532432.851,0.885,0.065,0.269,-0.375,0,0,0,31,0,14,0,75,55,1.183,96,0,332.178,10.877,60.125,325.188,-31.313,-0.456,0.190,0.645,-8.008,-2.716,-6.842,2.902,3.014,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30728,30728,0,30728,532437.824,0.889,0.067,0.255,-0.374,0,0,0,37,0,10,0,79,55,1.183,96,0,339.335,10.130,74.563,328.875,-37.813,-0.415,0.157,0.616,-7.088,-2.358,-6.842,2.948,3.060,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30728,30728,0,30728,532442.847,0.894,0.068,0.241,-0.372,0,0,0,31,0,11,0,73,55,1.183,96,0,345.800,9.627,90.500,331.063,-42.250,-0.385,0.138,0.632,-6.450,-2.188,-6.804,2.994,3.108,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30745,30745,0,30745,532447.824,0.898,0.069,0.226,-0.370,0,0,0,37,0,16,0,73,55,1.183,96,0,351.410,9.054,106.250,331.875,-45.375,-0.340,0.126,0.653,-6.172,-2.036,-6.304,3.040,3.154,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30745,30745,0,30745,532452.809,0.902,0.069,0.212,-0.369,0,0,0,33,0,15,0,81,55,1.183,96,0,356.588,8.369,122.188,331.625,-47.438,-0.233,0.103,0.684,-5.840,-1.728,-5.740,3.084,3.200,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30760,30760,0,30760,532457.826,0.907,0.068,0.196,-0.367,0,0,0,30,0,14,0,83,55,1.183,96,0,360.596,7.098,138.938,330.250,-40.750,-0.135,0.068,0.697,-5.050,-1.086,-4.868,3.126,3.244,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30760,30760,0,30760,532462.807,0.910,0.067,0.181,-0.367,0,0,0,30,0,8,0,83,55,1.183,96,0,363.774,6.250,159.750,325.688,-27.188,-0.117,0.139,0.778,-4.590,-0.586,-4.202,3.166,3.284,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30792,30792,0,30792,532467.824,0.913,0.065,0.165,-0.366,0,0,0,23,0,13,0,89,55,1.183,96,0,366.491,5.757,174.125,321.813,-20.813,-0.123,0.240,0.903,-4.590,0.100,-3.474,3.202,3.322,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30792,30792,0,30792,532472.842,0.916,0.063,0.150,-0.366,0,0,0,5,0,16,0,87,55,1.183,96,0,369.080,5.992,186.813,317.750,-18.875,-0.107,0.230,0.998,-5.404,0.836,-2.450,3.236,3.356,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30792,30792,0,30792,532477.822,0.919,0.060,0.134,-0.366,0,0,0,9,0,15,0,91,55,1.183,96,0,372.394,5.651,198.688,314.688,-13.125,-0.072,0.218,1.117,-5.404,0.948,-1.354,3.268,3.390,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30793,30793,0,30793,532482.808,0.921,0.056,0.118,-0.366,0,0,0,0,0,8,0,85,55,1.183,96,0,374.163,5.484,205.625,312.563,-4.563,-0.059,0.244,1.285,-5.358,1.168,0.026,3.298,3.422,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532487.809,0.923,0.053,0.103,-0.366,0,0,0,2,0,13,0,89,55,1.183,96,0,373.575,5.839,207.063,310.938,1.063,-0.107,0.284,1.414,-5.358,1.534,1.740,3.324,3.448,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532492.848,0.925,0.050,0.087,-0.366,0,0,0,0,0,14,0,89,55,1.183,96,0,372.744,6.713,206.688,310.188,1.438,-0.133,0.268,1.560,-5.818,1.534,2.978,3.348,3.474,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532497.813,0.927,0.046,0.071,-0.367,0,0,0,0,0,9,0,89,55,1.183,96,0,367.886,7.518,199.438,309.125,2.625,-0.157,0.253,1.695,-5.818,1.414,4.546,3.372,3.496,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532502.849,0.928,0.044,0.055,-0.367,0,0,0,0,0,13,0,86,55,1.183,96,0,360.947,8.363,187.563,308.375,2.813,-0.196,0.249,1.771,-5.664,1.284,6.018,3.394,3.520,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532507.815,0.929,0.042,0.040,-0.366,0,0,0,0,0,7,0,87,55,1.183,96,0,354.314,8.917,176.125,307.438,0.938,-0.212,0.259,1.825,-5.518,1.254,6.892,3.416,3.542,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532512.850,0.929,0.040,0.025,-0.366,0,0,0,0,0,13,0,89,55,1.183,96,0,348.081,9.268,165.313,306.313,-2.188,-0.222,0.237,1.826,-5.260,1.174,7.540,3.438,3.564,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532517.823,0.930,0.038,0.010,-0.365,0,0,0,0,0,13,0,87,55,1.183,96,0,344.043,9.085,160.063,304.500,-5.063,-0.224,0.171,1.813,-4.670,1.174,7.704,3.460,3.586,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30811,30811,0,30811,532522.811,0.930,0.036,-0.005,-0.365,0,0,0,0,0,5,0,85,55,1.183,96,0,342.171,8.631,157.563,303.625,-8.188,-0.214,0.119,1.845,-3.712,0.828,7.748,3.484,3.610,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30824,30824,0,30824,532527.821,0.931,0.035,-0.020,-0.364,0,0,0,0,0,2,0,87,55,1.183,96,0,341.471,8.679,155.688,303.750,-10.000,-0.196,0.053,1.846,-2.794,0.688,8.188,3.508,3.634,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30824,30824,0,30824,532532.851,0.931,0.033,-0.035,-0.363,0,0,0,0,0,0,0,86,55,1.183,96,0,343.288,8.419,158.375,304.313,-12.563,-0.207,0.022,1.834,-1.698,0.482,8.232,3.532,3.658,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30844,30844,0,30844,532537.826,0.931,0.031,-0.050,-0.361,0,0,0,0,0,5,0,87,55,1.183,96,0,348.823,8.304,168.000,305.063,-19.750,-0.221,0.000,1.824,-1.042,0.330,8.232,3.556,3.682,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30844,30844,0,30844,532542.807,0.931,0.028,-0.065,-0.359,0,0,0,0,0,2,0,89,55,1.183,96,0,358.756,8.248,185.563,305.438,-31.313,-0.215,-0.044,1.873,-0.470,0.200,8.232,3.578,3.704,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30844,30844,0,30844,532547.837,0.931,0.025,-0.081,-0.356,0,0,0,0,0,0,0,87,55,1.183,96,0,369.633,8.666,203.000,305.875,-43.125,-0.139,-0.100,2.006,0.448,0.200,8.652,3.598,3.724,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30844,30844,0,30844,532552.808,0.930,0.021,-0.096,-0.353,0,0,0,0,0,0,0,73,55,1.183,96,0,378.025,10.025,216.125,306.000,-50.563,0.010,-0.140,2.168,2.100,0.398,9.794,3.614,3.740,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30856,30856,0,30856,532557.832,0.930,0.017,-0.112,-0.349,0,0,0,0,0,3,0,76,55,1.183,96,0,384.849,11.874,228.375,304.625,-56.188,0.158,-0.108,2.257,4.296,1.294,10.994,3.626,3.754,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30856,30856,0,30856,532562.847,0.930,0.012,-0.128,-0.345,0,0,0,0,0,7,0,73,55,1.183,96,0,395.357,13.133,244.563,304.000,-63.875,0.451,-0.065,2.478,6.006,2.602,11.386,3.634,3.762,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30889,30889,0,30889,532567.843,0.929,0.006,-0.144,-0.341,0,0,0,0,0,12,0,75,55,1.183,96,0,400.372,16.296,253.125,303.750,-62.938,0.716,-0.035,2.647,9.038,4.996,12.606,3.636,3.766,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30889,30889,0,30889,532572.808,0.928,0.001,-0.160,-0.337,0,0,0,0,0,10,0,77,55,1.183,96,0,398.944,19.145,253.938,303.188,-52.438,0.958,-0.036,2.830,11.962,7.010,13.202,3.634,3.766,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30889,30889,0,30889,532577.841,0.926,-0.004,-0.176,-0.334,0,0,0,0,0,7,0,77,55,1.183,96,0,390.207,21.895,244.438,301.875,-37.188,1.133,-0.054,2.906,15.022,8.632,13.388,3.624,3.756,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30889,30889,0,30889,532582.846,0.924,-0.009,-0.191,-0.331,0,0,0,0,0,8,0,74,55,1.183,96,0,384.629,23.988,240.125,299.250,-27.000,1.269,-0.024,2.865,17.446,9.582,13.388,3.604,3.738,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30889,30889,0,30889,532587.832,0.922,-0.015,-0.207,-0.328,0,0,0,0,0,9,0,71,55,1.183,96,0,385.927,24.704,242.688,299.188,-23.000,1.311,-0.050,2.842,18.882,10.490,11.988,3.574,3.708,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30889,30889,0,30889,532592.847,0.919,-0.020,-0.222,-0.326,0,0,0,0,0,10,0,76,55,1.183,96,0,385.518,25.117,245.500,296.750,-17.125,1.488,-0.063,2.951,20.010,10.528,10.938,3.530,3.666,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30909,30909,0,30909,532597.825,0.916,-0.025,-0.237,-0.323,0,0,0,0,0,6,0,73,55,1.183,96,0,372.663,27.493,231.750,291.375,-16.438,1.455,0.016,3.100,22.458,11.482,10.938,3.474,3.610,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30909,30909,0,30909,532602.807,0.913,-0.029,-0.252,-0.320,0,0,0,0,0,5,0,75,55,1.183,96,0,350.927,28.364,200.438,287.188,-22.313,1.546,0.175,3.180,23.132,11.980,11.222,3.404,3.538,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30909,30909,0,30909,532607.807,0.910,-0.031,-0.265,-0.318,0,0,0,0,0,5,0,79,55,1.183,96,0,324.718,29.785,167.063,276.938,-28.938,1.732,0.258,3.131,23.882,13.816,11.222,3.322,3.456,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30909,30909,0,30909,532612.842,0.907,-0.032,-0.278,-0.315,0,0,0,0,0,9,0,91,55,1.183,96,0,300.370,30.910,121.813,272.813,-30.938,1.990,0.196,2.983,25.018,15.518,9.420,3.228,3.362,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30909,30909,0,30909,532617.808,0.904,-0.031,-0.289,-0.313,0,0,0,0,0,21,0,101,55,1.183,96,0,268.232,31.986,83.438,252.813,-32.750,2.451,0.021,2.668,26.746,16.454,6.084,3.126,3.260,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30909,30909,0,30909,532622.841,0.901,-0.030,-0.299,-0.312,0,0,0,0,0,25,0,105,55,1.183,96,0,241.232,33.888,54.438,234.375,-17.250,2.741,-0.180,2.202,29.286,17.050,0.130,3.018,3.150,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30937,30937,0,30937,532627.840,0.898,-0.029,-0.308,-0.312,0,0,0,0,0,37,0,141,55,1.183,96,0,218.464,34.900,50.813,212.438,3.875,3.060,-0.392,1.694,29.796,17.050,-6.288,2.902,3.032,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30937,30937,0,30937,532632.847,0.895,-0.030,-0.316,-0.312,0,0,0,0,0,49,0,180,55,1.183,96,0,204.307,36.773,73.625,188.313,29.313,3.307,-0.730,1.265,30.066,16.598,-13.146,2.778,2.906,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30937,30937,0,30937,532637.848,0.892,-0.033,-0.324,-0.313,0,0,0,0,0,62,0,187,55,1.183,96,0,206.525,39.217,109.438,163.375,63.125,3.366,-1.026,1.071,30.802,14.804,-19.236,2.644,2.768,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30937,30937,0,30937,532642.807,0.889,-0.038,-0.331,-0.315,0,0,0,0,0,59,0,209,55,1.183,96,0,219.653,40.538,145.375,131.813,98.688,3.386,-1.313,0.859,31.376,12.642,-22.340,2.506,2.624,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30942,30942,0,30942,532647.812,0.885,-0.046,-0.337,-0.318,0,0,0,0,0,69,0,216,55,1.183,96,0,255.643,41.465,194.188,100.688,132.313,3.172,-1.585,0.921,31.484,10.388,-24.904,2.362,2.474,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30942,30942,0,30942,532652.850,0.881,-0.057,-0.343,-0.320,0,0,0,0,0,54,0,219,55,1.183,96,0,291.368,40.877,242.750,67.125,146.500,2.894,-1.579,1.188,31.568,7.360,-24.904,2.212,2.318,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30952,30952,0,30952,532657.843,0.878,-0.069,-0.348,-0.322,0,0,0,0,0,43,0,234,55,1.183,96,0,313.632,39.057,276.375,33.188,144.500,2.558,-1.465,1.691,31.768,6.326,-21.822,2.060,2.156,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30952,30952,0,30952,532662.850,0.875,-0.082,-0.351,-0.322,0,0,0,0,0,41,0,243,55,1.183,96,0,306.134,36.525,279.813,-0.500,124.188,2.214,-1.318,2.244,32.152,5.820,-16.324,1.906,1.996,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30952,30952,0,30952,532667.848,0.873,-0.093,-0.353,-0.322,0,0,0,0,0,43,0,265,55,1.183,96,0,275.318,35.126,255.000,-32.938,98.438,1.960,-1.023,2.747,33.082,5.820,-10.274,1.752,1.832,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30984,30984,0,30984,532672.814,0.873,-0.103,-0.353,-0.322,0,0,0,0,0,58,0,268,55,1.183,96,0,221.843,34.343,200.625,-62.063,71.500,1.713,-0.665,3.181,33.518,6.016,-4.446,1.596,1.670,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30984,30984,0,30984,532677.811,0.873,-0.109,-0.351,-0.321,0,0,0,21,0,113,0,288,55,1.183,96,0,142.647,34.278,107.375,-86.313,37.000,1.472,-0.307,3.480,33.518,7.064,1.276,1.440,1.508,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30984,30984,0,30984,532682.851,0.873,-0.115,-0.347,-0.322,0,0,0,360,0,151,0,297,55,1.183,96,0,171.167,34.815,85.438,-127.813,75.250,0.470,-0.711,4.548,33.518,7.064,6.224,1.280,1.342,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30984,30984,0,30984,532687.832,0.870,-0.135,-0.339,-0.332,403,0,0,859,0,231,0,277,55,1.183,96,0,547.271,40.947,273.000,-260.125,396.625,0.444,1.689,7.311,36.042,8.046,17.688,1.122,1.176,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30984,30984,0,30984,532692.808,0.872,-0.114,-0.324,-0.350,921,0,0,1306,0,326,0,291,55,1.183,96,0,730.510,49.121,-682.813,-96.438,241.063,-1.449,1.569,3.951,36.042,2.528,33.278,0.958,1.004,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30984,30984,0,30984,532697.837,0.875,-0.084,-0.305,-0.367,1351,0,0,1623,0,462,0,299,55,1.183,96,0,894.609,36.884,-873.500,-116.813,153.875,-1.487,3.443,-0.919,8.620,13.368,33.278,0.776,0.812,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,30985,30985,0,30985,532702.808,0.876,-0.073,-0.295,-0.374,1736,0,0,1873,0,587,0,348,55,1.183,96,0,379.263,33.522,-355.313,-114.875,66.313,-1.479,1.732,-2.886,-33.358,2.528,2.142,0.574,0.580,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31001,31001,0,31001,532707.809,0.878,-0.074,-0.289,-0.375,1992,0,0,2053,0,671,0,464,55,1.183,96,0,131.537,34.508,-35.000,-124.563,23.688,-1.005,1.002,-0.834,-33.358,-0.642,-8.812,0.436,0.370,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31001,31001,0,31001,532712.851,0.879,-0.078,-0.285,-0.375,2202,0,0,2199,0,791,0,553,55,1.183,96,0,129.958,18.376,47.813,-119.438,18.375,-0.088,0.752,1.713,-16.112,-0.642,-8.812,0.424,0.254,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31016,31016,0,31016,532717.852,0.880,-0.076,-0.279,-0.377,2363,0,0,2298,0,906,0,615,55,1.183,96,0,162.669,9.329,-122.000,-100.875,37.438,0.099,1.869,2.381,1.780,5.852,7.044,0.472,0.244,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31016,31016,0,31016,532722.808,0.881,-0.066,-0.270,-0.383,2581,0,0,2517,0,1011,0,655,55,1.183,96,0,332.090,17.705,-308.188,-96.625,77.250,-0.199,2.180,1.418,1.780,14.734,9.654,0.520,0.284,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31016,31016,0,31016,532727.839,0.882,-0.055,-0.260,-0.390,2735,0,0,2683,0,1043,0,682,55,1.183,96,0,384.050,18.738,-360.375,-108.500,76.500,-1.215,0.166,0.292,-6.390,14.734,9.654,0.554,0.322,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31033,31033,0,31033,532732.807,0.882,-0.046,-0.248,-0.398,2863,0,0,2825,0,1063,0,757,55,1.183,96,0,396.179,9.783,-341.750,-154.313,127.875,-1.890,-2.062,-0.332,-6.390,-7.132,-2.002,0.588,0.356,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31033,31033,0,31033,532737.817,0.884,-0.041,-0.238,-0.400,2961,0,0,2905,0,1094,0,875,55,1.183,96,0,272.385,21.060,-213.938,-168.313,-9.750,-1.766,-0.828,-0.341,-5.774,-18.476,-8.296,0.632,0.392,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31033,31033,0,31033,532742.807,0.888,-0.041,-0.230,-0.396,3065,0,0,2997,0,1130,0,959,55,1.183,96,0,223.492,20.360,-52.563,-187.313,-110.000,-0.726,-0.246,0.101,-2.086,-18.476,-8.296,0.664,0.426,1.183,1.295,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,31049,31049,0,31049,532747.838,0.892,-0.041,-0.222,-0.391,3079,0,0,3063,0,1173,0,1063,55,1.183,96,0,226.711,9.851,-39.250,-186.438,-122.875,0.235,-1.025,2.128,-2.086,-6.688,-6.926,0.668,0.448,1.183,1.295,1,1088.000,1088.000,,0,0,0,7,255,0,250,0,0
