condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,36,36,0,27881.830,0.990,0.041,-0.082,0.108,856,40,0,1344,0,489,0,0,0,0.000,0,0,0.495,0.039,0.440,-0.160,-0.160,-0.164,-0.078,0.987,-0.036,-0.016,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,1010.000,0,0,0,7,255,0,250,0,0
baseline,36,36,0,27886.831,0.990,0.041,-0.082,0.108,849,45,0,1339,0,491,0,0,0,0.000,0,0,1.175,0.041,0.980,-0.100,-0.640,-0.159,-0.073,0.989,-0.038,-0.016,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,37,37,0,27891.831,0.990,0.041,-0.082,0.108,843,42,0,1348,0,493,0,0,0,0.000,0,0,0.349,0.038,0.300,0.080,-0.160,-0.146,-0.064,0.989,-0.038,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,37,37,0,27896.831,0.990,0.041,-0.082,0.108,845,45,0,1339,0,490,0,0,0,0.000,0,0,1.427,0.048,-1.160,0.140,0.820,-0.150,-0.072,0.987,0.048,-0.004,-0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,37,37,0,27901.831,0.990,0.041,-0.082,0.108,852,39,0,1351,0,498,0,0,0,0.000,0,0,0.460,0.049,-0.420,-0.100,-0.160,-0.168,-0.083,0.988,0.048,-0.012,-0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,27906.831,0.990,0.041,-0.082,0.108,848,43,0,1355,0,491,0,0,0,0.000,0,0,1.833,0.013,1.520,-0.220,-1.000,-0.156,-0.066,0.991,0.006,-0.012,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,27911.830,0.990,0.041,-0.082,0.108,852,39,0,1343,0,491,0,0,0,0.000,0,0,1.040,0.048,0.060,0.280,1.000,-0.141,-0.063,0.989,0.006,0.048,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,27916.831,0.990,0.041,-0.082,0.108,847,43,0,1356,0,492,0,0,0,0.000,0,0,1.522,0.048,-1.520,0.020,0.080,-0.167,-0.089,0.989,0.006,0.048,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,65,65,0,27921.831,0.990,0.041,-0.082,0.108,843,39,0,1335,0,493,0,0,0,0.000,0,0,1.790,0.069,1.160,-0.520,-1.260,-0.153,-0.061,0.992,0.050,0.048,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,65,65,0,27926.831,0.990,0.041,-0.082,0.107,851,44,0,1350,0,491,0,0,0,0.000,0,0,1.869,0.056,0.440,0.520,1.740,-0.147,-0.067,0.983,0.050,0.026,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,65,65,0,27931.831,0.990,0.041,-0.082,0.108,846,43,0,1347,0,493,0,0,0,0.000,0,0,1.968,0.056,-1.400,-0.100,-1.380,-0.170,-0.091,0.994,0.050,0.026,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,65,65,0,27936.831,0.990,0.041,-0.082,0.108,844,40,0,1335,0,491,0,0,0,0.000,0,0,1.673,0.082,1.520,-0.640,0.280,-0.141,-0.045,0.990,0.078,0.026,-0.032,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,83,83,0,27941.831,0.990,0.041,-0.082,0.108,847,44,0,1355,0,493,0,0,0,0.000,0,0,1.462,0.231,-0.660,1.060,0.760,-0.168,-0.098,0.981,-0.176,-0.150,-0.032,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
