condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,11,11,0,8925.828,0.231,0.321,-0.248,-0.884,2543,694,2365,2676,2659,2423,1300,2691,29,0.807,4,0,12.809,3.293,5.200,4.880,-10.640,-0.353,-0.156,0.926,-2.176,2.472,-1.644,0.696,1.046,0.383,0.771,2,NULL,NULL,1079.000,0,0,0,7,255,0,250,0,0
baseline,11,11,0,8930.828,0.231,0.322,-0.248,-0.884,2515,697,2395,2653,2659,2413,1305,2697,29,0.807,4,0,12.207,3.432,6.960,6.100,-7.960,-0.334,-0.150,0.923,-2.176,2.654,-1.766,0.732,1.092,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,11,11,0,8935.828,0.232,0.322,-0.248,-0.884,2493,701,2402,2648,2661,2415,1323,2701,29,0.807,4,0,10.739,3.512,7.160,5.980,-5.320,-0.342,-0.140,0.932,-2.300,2.654,-1.674,0.770,1.142,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,11,11,0,8940.828,0.232,0.322,-0.248,-0.884,2475,685,2413,2621,2670,2411,1349,2709,29,0.807,4,0,8.742,3.456,6.000,4.260,-4.720,-0.373,-0.141,0.945,-2.300,2.580,-1.674,0.802,1.184,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,51,51,0,8945.828,0.232,0.322,-0.249,-0.883,2439,695,2415,2585,2675,2408,1361,2724,29,0.807,4,0,11.316,3.399,7.520,5.360,-6.540,-0.368,-0.139,0.918,-2.232,2.564,-1.580,0.828,1.222,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,51,51,0,8950.828,0.233,0.322,-0.249,-0.883,2415,687,2444,2579,2687,2421,1369,2696,29,0.807,4,0,11.538,3.347,7.160,5.120,-7.460,-0.346,-0.130,0.932,-2.232,2.494,-1.580,0.850,1.256,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,52,52,0,8955.828,0.233,0.322,-0.249,-0.883,2393,689,2445,2545,2687,2411,1397,2714,29,0.807,4,0,10.355,3.422,7.940,4.140,-5.200,-0.344,-0.125,0.935,-2.366,2.472,-1.634,0.874,1.290,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,52,52,0,8960.828,0.233,0.322,-0.249,-0.883,2365,677,2463,2511,2698,2413,1413,2709,29,0.807,4,0,11.173,3.438,9.160,4.320,-4.720,-0.368,-0.146,0.919,-2.366,2.494,-1.634,0.894,1.320,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,59,59,0,8965.828,0.234,0.322,-0.249,-0.883,2345,679,2473,2494,2711,2405,1437,2728,29,0.807,4,0,12.269,3.373,9.480,4.320,-6.480,-0.365,-0.150,0.937,-2.194,2.562,-1.588,0.916,1.354,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,59,59,0,8970.828,0.234,0.322,-0.250,-0.883,2304,673,2501,2464,2725,2424,1445,2733,29,0.807,4,0,10.696,3.373,9.220,4.140,-3.500,-0.344,-0.123,0.932,-2.194,2.562,-1.588,0.938,1.386,0.383,0.771,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
