condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,45,45,0,272006.817,0.865,0.029,-0.234,-0.444,0,0,0,0,0,0,0,0,32,0.395,59,0,184.361,4.070,104.220,151.000,-18.060,-0.118,0.002,1.370,3.158,2.568,2.694,0.000,0.000,4.095,0.823,0,NULL,NULL,1010.000,0,0,0,7,255,0,250,0,0
baseline,45,45,0,272011.816,0.864,0.028,-0.241,-0.441,0,0,0,0,0,0,0,0,32,0.395,59,0,185.999,4.192,109.040,149.360,-19.940,-0.124,-0.044,1.401,3.252,2.646,2.694,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,272016.817,0.863,0.028,-0.249,-0.438,0,0,0,0,0,0,0,0,32,0.395,59,0,181.822,4.673,102.680,148.680,-20.260,-0.104,-0.060,1.393,3.780,2.748,2.640,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,272021.816,0.862,0.027,-0.256,-0.436,0,0,0,0,0,0,0,0,32,0.395,59,0,182.094,4.999,105.000,147.040,-22.640,-0.101,-0.059,1.394,4.176,2.748,2.602,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,272026.817,0.862,0.026,-0.263,-0.433,0,0,0,0,0,0,0,0,32,0.395,59,0,180.883,5.209,108.180,143.680,-19.280,-0.077,-0.063,1.402,4.368,2.838,2.528,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,272031.817,0.861,0.025,-0.271,-0.430,0,0,0,0,0,0,0,0,32,0.395,59,0,179.719,5.520,106.040,143.680,-20.260,-0.113,-0.091,1.388,4.734,2.838,2.406,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,272036.817,0.860,0.023,-0.278,-0.428,0,0,0,0,0,0,0,0,32,0.395,59,0,181.215,5.803,113.800,138.920,-24.280,-0.068,-0.014,1.476,4.922,3.074,2.406,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,47,47,0,272041.816,0.859,0.022,-0.285,-0.425,0,0,0,0,0,0,0,0,32,0.395,59,0,177.113,5.922,109.640,138.060,-16.960,-0.089,-0.099,1.469,5.032,3.122,2.724,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,272046.817,0.858,0.021,-0.292,-0.422,0,0,0,0,0,0,0,0,32,0.395,59,0,174.963,6.748,107.380,135.440,-27.160,-0.054,-0.001,1.534,5.608,3.754,2.866,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,272051.817,0.857,0.020,-0.299,-0.420,0,0,0,0,0,0,0,0,32,0.395,59,0,170.124,7.020,105.440,132.820,-13.540,-0.051,-0.032,1.509,5.766,4.004,2.760,0.000,0.000,4.095,0.823,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
