condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,160,160,0,160,9576.804,-0.556,0.206,-0.000,-0.805,0,0,0,0,0,59,0,0,25,0.000,4,0,50.474,8.243,-18.875,-27.250,-38.063,0.348,-0.016,0.977,-4.350,-6.290,-3.076,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,160,160,0,160,9581.803,-0.557,0.206,-0.006,-0.804,0,0,0,0,0,67,0,0,25,0.000,4,0,128.722,8.336,100.563,-63.000,49.875,0.360,-0.302,2.089,-4.350,-6.582,-2.692,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,160,160,0,160,9586.804,-0.558,0.204,-0.015,-0.804,0,0,0,41,0,84,0,0,25,0.000,4,0,228.159,12.585,133.250,-169.313,75.063,0.695,0.767,3.508,-7.346,-8.014,6.340,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,160,160,0,160,9591.803,-0.560,0.195,-0.012,-0.805,26,0,0,204,0,147,0,0,25,0.000,4,0,217.578,13.260,-178.688,-123.313,14.313,0.248,-0.190,1.835,-8.450,-8.014,6.340,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,160,160,0,160,9596.804,-0.567,0.185,-0.007,-0.802,30,0,0,396,0,176,0,0,25,0.000,4,0,312.819,12.057,-269.188,-110.313,115.000,0.543,0.774,0.247,-7.346,-8.108,5.066,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,160,160,0,160,9601.804,-0.574,0.178,-0.008,-0.799,188,0,0,531,0,207,0,0,25,0.000,4,0,233.826,10.243,-124.500,-116.938,159.688,0.049,1.121,0.141,4.750,-6.386,-6.448,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,9606.804,-0.578,0.173,-0.010,-0.797,471,0,0,672,0,215,0,0,25,0.000,4,0,163.273,11.847,-51.250,-113.000,106.125,-0.337,1.320,1.394,8.704,-4.798,-6.448,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,9611.803,-0.582,0.168,-0.010,-0.796,811,0,0,903,0,255,0,0,25,0.000,4,0,151.462,11.773,-83.625,-92.125,86.375,-0.467,1.090,1.903,8.704,-4.516,6.516,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,9616.804,-0.587,0.160,-0.006,-0.794,1072,0,0,1059,0,273,0,0,25,0.000,4,0,236.804,9.894,-206.813,-81.438,81.688,-0.475,0.580,1.573,5.648,-4.000,7.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,9621.804,-0.591,0.152,-0.001,-0.792,1463,0,0,1431,0,334,0,0,25,0.000,4,0,231.707,8.900,-209.875,-71.188,67.625,-0.545,0.583,0.572,5.222,-1.400,7.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,9626.804,-0.597,0.148,-0.002,-0.788,1769,0,0,0,0,317,0,0,25,0.000,4,0,194.328,3.454,-88.250,-84.813,150.938,-1.213,-0.344,0.344,2.258,1.784,-1.910,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,9631.803,-0.602,0.144,-0.004,-0.785,1975,0,0,0,0,325,0,0,25,0.000,4,0,175.582,11.771,-39.938,-89.188,145.875,-1.241,-0.554,0.011,-1.332,11.130,-3.592,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,9636.804,-0.604,0.138,-0.005,-0.785,2144,0,0,0,0,315,0,0,25,0.000,4,0,148.439,11.771,-71.688,-128.500,19.563,-1.041,-0.207,0.518,-1.332,11.130,-3.592,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,201,201,0,201,9641.804,-0.603,0.131,-0.007,-0.786,2281,0,0,0,0,330,0,0,25,0.000,4,0,147.465,9.265,-57.938,-133.188,-25.500,-0.691,0.297,0.718,-0.890,8.894,-2.440,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,226,226,0,226,9646.803,-0.601,0.125,-0.008,-0.789,2387,0,0,0,0,345,0,0,25,0.000,4,0,177.443,4.163,-59.938,-144.750,-83.313,-0.434,-0.166,1.242,-0.890,3.984,-0.816,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,226,226,0,226,9651.804,-0.598,0.117,-0.007,-0.793,2483,0,0,0,0,375,0,0,25,0.000,4,0,195.388,3.791,-94.125,-135.875,-104.188,0.037,-0.566,1.244,-3.170,1.822,1.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9656.804,-0.596,0.110,-0.007,-0.795,2547,0,0,0,0,412,0,0,25,0.000,4,0,179.210,8.003,-95.250,-129.625,-79.000,0.328,-0.840,1.172,-7.836,-1.282,1.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9661.803,-0.596,0.104,-0.007,-0.796,2605,0,0,0,0,451,0,0,25,0.000,4,0,148.194,8.384,-78.438,-123.750,-22.250,0.396,-0.503,1.134,-7.836,-2.922,-0.588,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9666.804,-0.597,0.098,-0.008,-0.796,2667,0,0,0,0,501,0,0,25,0.000,4,0,131.100,8.534,-66.688,-112.000,14.000,0.310,-0.458,1.139,-7.710,-3.612,-0.588,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9671.803,-0.599,0.093,-0.009,-0.795,2717,0,0,2831,0,542,0,0,25,0.000,4,0,123.127,7.876,-56.875,-101.688,39.813,0.111,-0.362,1.109,-6.996,-3.612,-0.210,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9676.804,-0.601,0.089,-0.010,-0.794,2757,0,0,2869,0,591,0,0,25,0.000,4,0,112.872,5.815,-47.188,-92.375,44.500,-0.068,-0.203,1.062,-5.484,-1.930,0.110,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9681.803,-0.602,0.085,-0.011,-0.794,2788,0,0,2903,0,643,0,0,25,0.000,4,0,102.815,3.467,-35.813,-86.438,42.625,-0.121,-0.074,0.972,-3.418,-0.572,0.110,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9686.804,-0.604,0.082,-0.013,-0.793,2811,0,0,2931,0,703,0,20,25,0.000,4,0,92.576,1.928,-16.938,-83.125,37.063,-0.154,0.101,0.993,-1.896,-0.340,0.088,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9691.803,-0.605,0.079,-0.015,-0.792,2829,0,0,2940,0,763,0,22,25,0.000,4,0,83.672,0.392,-6.688,-80.313,22.500,-0.175,0.181,1.092,-0.174,-0.340,0.088,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9696.804,-0.605,0.076,-0.017,-0.792,2845,0,0,2952,0,815,0,19,25,0.000,4,0,80.110,1.227,-10.813,-77.438,17.438,-0.146,-0.014,1.163,-0.174,-0.340,1.166,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,252,252,0,252,9701.803,-0.605,0.073,-0.018,-0.792,2871,0,0,2969,0,871,0,81,25,0.000,4,0,74.230,1.374,-21.000,-71.188,1.188,-0.098,0.232,1.104,0.502,-0.430,1.204,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,283,283,0,283,9706.804,-0.605,0.069,-0.019,-0.793,2879,0,0,2969,0,925,0,104,25,0.000,4,0,75.373,1.917,-28.438,-69.438,-7.125,-0.112,-0.084,1.059,-1.476,-0.216,1.204,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,283,283,0,283,9711.803,-0.605,0.066,-0.020,-0.793,2901,0,0,2979,0,1019,0,140,25,0.000,4,0,75.670,1.572,-31.438,-67.063,-15.500,-0.078,0.024,1.100,-1.058,-0.694,0.932,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,283,283,0,283,9716.804,-0.603,0.064,-0.021,-0.795,2917,0,0,2999,0,1085,0,213,25,0.000,4,0,72.260,1.572,0.375,-51.375,-50.813,0.082,0.127,1.281,-1.058,-0.694,0.932,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,283,283,0,283,9721.803,-0.601,0.062,-0.021,-0.797,2932,0,0,2989,0,1112,0,320,25,0.000,4,0,77.621,3.786,-17.750,-35.063,-66.938,0.124,0.109,1.291,-0.978,-2.628,2.544,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,283,283,0,283,9726.804,-0.599,0.060,-0.021,-0.798,2938,0,0,3003,0,1139,0,379,25,0.000,4,0,54.280,3.960,-15.875,-23.563,-46.250,0.226,0.224,0.983,-0.712,-2.950,2.544,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,283,283,0,283,9731.804,-0.599,0.059,-0.021,-0.798,2955,0,0,3017,0,1193,0,400,25,0.000,4,0,31.406,2.982,-6.250,-23.813,-19.500,0.049,0.228,0.964,0.252,-2.950,-0.358,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,313,313,0,313,9736.804,-0.598,0.058,-0.021,-0.799,2957,15,0,3015,0,1234,0,425,25,0.000,4,0,37.262,2.210,-18.000,-30.188,-12.375,-0.217,0.082,1.095,0.252,-2.166,-0.358,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,313,313,0,313,9741.803,-0.598,0.057,-0.021,-0.799,2971,25,0,3033,0,1299,0,487,25,0.000,4,0,41.716,1.297,-25.313,-20.500,-26.063,-0.306,0.049,1.086,-0.036,0.594,1.152,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,313,313,0,313,9746.804,-0.596,0.055,-0.020,-0.801,2984,71,0,3039,0,1353,0,549,25,0.000,4,0,57.017,1.297,-20.313,-15.813,-50.875,-0.170,0.185,1.012,-0.036,0.594,1.152,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,313,313,0,313,9751.803,-0.594,0.054,-0.020,-0.802,2997,95,0,3043,0,1397,0,601,25,0.000,4,0,61.094,1.095,-15.000,-14.188,-57.500,-0.044,0.237,1.042,0.956,-0.038,0.532,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,9756.804,-0.593,0.053,-0.020,-0.803,2997,101,0,3051,0,1446,0,667,25,0.000,4,0,50.221,1.769,-17.688,-12.938,-45.188,-0.021,0.210,1.048,0.956,-1.390,0.532,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,9761.804,-0.592,0.052,-0.019,-0.804,3003,111,0,3063,0,1497,0,729,25,0.000,4,0,41.334,1.681,-22.188,-11.813,-32.813,-0.078,0.150,1.027,0.782,-1.390,0.532,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,9766.804,-0.591,0.051,-0.019,-0.805,3023,148,8,3081,0,1563,0,800,25,0.000,4,0,40.051,0.980,-23.875,-10.188,-30.500,-0.123,0.109,0.997,0.420,-0.808,0.362,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,9771.804,-0.590,0.050,-0.019,-0.806,3035,188,47,3089,0,1606,0,863,25,0.000,4,0,38.223,0.635,-11.875,-15.063,-33.063,-0.083,0.092,1.013,0.224,-0.566,0.182,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,9776.803,-0.588,0.050,-0.018,-0.807,3043,213,80,3099,26,1643,0,889,25,0.000,4,0,39.586,0.575,-16.813,-4.438,-35.563,0.009,-0.005,1.008,-0.046,-0.566,0.092,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,351,351,0,351,9781.804,-0.588,0.049,-0.017,-0.807,3045,251,157,3113,57,1671,0,939,25,0.000,4,0,23.710,1.445,-16.000,-3.875,-17.063,0.006,-0.093,0.991,-1.194,-0.812,-0.054,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9786.803,-0.588,0.048,-0.017,-0.807,3054,279,203,3115,83,1708,0,980,29,0.000,5,0,17.093,1.733,-16.750,-2.500,2.313,-0.054,-0.067,0.970,-1.506,-0.812,-0.278,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9791.804,-0.588,0.048,-0.016,-0.807,3078,288,231,3131,105,1725,0,1010,29,0.000,5,0,15.991,1.563,-13.375,-1.875,8.563,-0.141,0.047,0.980,-1.506,-0.312,-0.278,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9796.805,-0.589,0.047,-0.016,-0.807,3087,313,265,3127,142,1757,0,1033,29,0.000,5,0,11.774,0.255,-11.000,-1.063,4.063,-0.161,0.092,1.000,-0.198,0.134,-0.090,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9801.804,-0.589,0.047,-0.016,-0.807,3092,347,302,3151,207,1781,0,1056,29,0.000,5,0,10.466,0.245,-9.688,-0.438,3.938,-0.104,0.017,0.991,-0.198,0.134,-0.054,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9806.804,-0.589,0.047,-0.015,-0.806,3095,375,344,3162,224,1801,0,1097,29,0.000,5,0,13.870,0.583,-7.063,-0.063,11.938,-0.104,-0.023,0.980,-0.580,0.004,-0.054,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9811.804,-0.590,0.047,-0.015,-0.806,3103,411,387,3176,267,1819,0,1131,29,0.000,5,0,15.315,0.583,-5.438,-0.375,14.313,-0.173,0.015,0.990,-0.580,0.004,-0.054,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9816.804,-0.590,0.047,-0.015,-0.806,3101,448,437,3163,301,1833,0,1110,29,0.000,5,0,7.749,0.643,-4.688,-0.750,6.125,-0.200,0.027,0.992,-0.382,0.516,0.028,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,376,376,0,376,9821.803,-0.590,0.046,-0.015,-0.806,3115,493,477,3181,333,1863,0,1163,29,0.000,5,0,5.116,0.646,-4.688,-1.250,-1.625,-0.171,0.008,0.986,-0.382,0.520,0.028,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,9826.804,-0.590,0.046,-0.015,-0.806,3121,522,509,3176,339,1875,0,1169,29,0.000,5,0,5.509,0.683,-4.063,-1.813,-3.250,-0.142,-0.008,0.983,-0.442,0.520,-0.018,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,9831.804,-0.590,0.046,-0.014,-0.806,3128,549,551,3183,357,1896,0,1191,29,0.000,5,0,4.691,0.699,-3.625,-1.875,-2.313,-0.142,-0.004,0.988,-0.632,0.296,-0.044,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,9836.804,-0.590,0.046,-0.014,-0.806,3131,557,569,3197,367,1917,0,1207,29,0.000,5,0,3.478,0.718,-2.438,-1.875,-1.625,-0.150,-0.012,0.965,-0.648,0.296,-0.090,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,9841.804,-0.590,0.046,-0.014,-0.806,3131,569,589,3195,382,1927,0,1239,29,0.000,5,0,3.732,0.793,0.938,-2.188,-2.875,-0.170,-0.010,0.955,-0.632,0.404,-0.256,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,9846.804,-0.589,0.046,-0.014,-0.806,3130,587,605,3197,407,1936,0,1259,29,0.000,5,0,8.030,0.849,3.438,-2.500,-6.813,-0.173,-0.003,0.976,-0.566,0.578,-0.256,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,9851.804,-0.589,0.046,-0.014,-0.807,3139,604,618,3195,412,1949,0,1269,29,0.000,5,0,11.580,0.817,3.813,-2.313,-10.688,-0.155,-0.007,0.979,-0.566,0.578,-0.116,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,459,459,0,459,9856.804,-0.589,0.046,-0.014,-0.807,3144,617,621,3209,431,1961,0,1279,29,0.000,5,0,12.014,0.749,4.750,-2.750,-10.688,-0.136,-0.003,0.974,-0.606,0.424,-0.116,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
