condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,27,27,0,194881.817,0.952,-0.143,-0.157,0.221,2445,370,1811,2863,1873,1879,596,2137,33,0.862,23,0,7.162,2.946,4.420,5.620,-0.420,-0.089,-0.028,0.998,2.022,-2.142,-0.886,0.000,0.000,0.762,0.707,3,NULL,NULL,1010.000,0,0,0,7,255,0,250,0,0
baseline,27,27,0,194886.816,0.952,-0.143,-0.157,0.221,2444,372,1815,2864,1889,1873,596,2137,33,0.862,23,0,6.982,2.900,4.000,5.500,-1.580,-0.097,-0.037,1.008,1.924,-2.170,-0.842,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,48,48,0,194891.817,0.952,-0.143,-0.157,0.221,2443,371,1816,2865,1876,1881,595,2137,33,0.862,23,0,6.538,2.909,2.960,5.080,-2.860,-0.084,-0.024,1.010,1.924,-2.182,-0.738,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,48,48,0,194896.817,0.952,-0.143,-0.156,0.221,2443,371,1815,2863,1877,1880,599,2137,33,0.862,23,0,6.154,2.971,3.080,5.140,-1.400,-0.063,0.001,0.994,2.016,-2.182,-0.738,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,48,48,0,194901.817,0.952,-0.143,-0.156,0.221,2443,371,1817,2863,1879,1881,601,2138,33,0.862,23,0,7.580,2.937,4.120,6.240,1.240,-0.073,-0.013,0.985,2.084,-2.070,-0.930,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,48,48,0,194906.816,0.952,-0.143,-0.156,0.221,2443,372,1818,2860,1879,1881,600,2138,33,0.862,23,0,7.028,2.937,3.320,6.180,-0.420,-0.100,-0.051,1.006,2.084,-2.070,-0.930,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,48,48,0,194911.817,0.952,-0.143,-0.156,0.221,2441,371,1819,2861,1879,1881,601,2138,33,0.862,23,0,6.125,2.932,2.720,4.400,-3.280,-0.086,-0.021,1.010,2.004,-2.140,-0.752,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,48,48,0,194916.816,0.952,-0.143,-0.156,0.221,2440,372,1821,2862,1881,1882,601,2139,33,0.862,23,0,7.266,2.932,4.720,5.440,-0.960,-0.070,0.001,0.984,2.004,-2.140,-0.752,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,194921.817,0.952,-0.143,-0.156,0.221,2440,371,1821,2862,1881,1883,601,2139,33,0.862,23,0,7.687,2.932,3.260,6.960,-0.120,-0.085,-0.042,1.002,2.004,-2.140,-0.820,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,194926.817,0.952,-0.143,-0.156,0.222,2441,373,1823,2861,1881,1884,601,2139,33,0.862,23,0,4.998,3.001,2.040,4.280,-1.580,-0.077,-0.015,1.013,2.112,-2.132,-0.820,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,194931.817,0.952,-0.143,-0.156,0.222,2440,373,1822,2861,1885,1883,601,2139,33,0.862,23,0,7.536,2.856,4.660,5.920,-0.180,-0.092,-0.019,0.982,1.900,-2.132,-0.820,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,63,63,0,194936.817,0.952,-0.143,-0.156,0.222,2441,373,1824,2861,1883,1885,601,2141,33,0.862,23,0,6.937,2.876,2.160,6.300,-1.940,-0.088,-0.035,1.014,1.930,-2.132,-0.728,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,194941.817,0.952,-0.143,-0.156,0.222,2439,372,1823,2861,1884,1885,602,2140,33,0.862,23,0,5.696,2.804,4.000,3.980,-0.780,-0.075,-0.005,0.996,1.930,-2.034,-0.880,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,194946.816,0.952,-0.143,-0.156,0.222,2439,373,1827,2860,1880,1885,602,2143,33,0.862,23,0,8.538,2.973,3.380,7.640,-1.760,-0.094,-0.048,0.994,1.930,-2.262,-0.874,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,194951.817,0.952,-0.143,-0.156,0.222,2439,373,1829,2859,1885,1887,605,2143,33,0.862,23,0,4.817,2.955,3.140,3.540,-0.900,-0.067,-0.001,1.017,2.124,-2.054,-0.874,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,194956.817,0.952,-0.143,-0.156,0.222,2432,374,1829,2861,1884,1887,603,2141,33,0.862,23,0,8.072,2.854,3.820,7.080,-0.660,-0.101,-0.047,0.977,1.774,-2.236,-0.874,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,194961.817,0.952,-0.143,-0.155,0.222,2429,374,1831,2859,1887,1889,605,2143,33,0.862,23,0,5.792,3.046,3.020,4.520,-2.000,-0.069,-0.003,1.020,2.238,-2.066,-0.702,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,194966.817,0.952,-0.143,-0.155,0.222,2429,375,1831,2861,1885,1887,604,2147,33,0.862,23,0,7.662,2.807,4.840,5.920,-0.480,-0.097,-0.044,0.977,1.716,-2.222,-1.010,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,194971.817,0.952,-0.143,-0.155,0.222,2429,373,1833,2859,1891,1887,607,2146,33,0.862,23,0,6.613,3.037,3.080,5.500,-2.000,-0.071,-0.002,1.021,2.226,-2.066,-0.672,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,95,95,0,194976.816,0.952,-0.143,-0.155,0.222,2429,368,1835,2859,1892,1891,605,2147,33,0.862,23,0,7.093,2.822,4.660,5.320,-0.540,-0.093,-0.033,0.987,1.816,-2.160,-0.920,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,112,112,0,194981.817,0.952,-0.142,-0.155,0.222,2428,375,1835,2857,1891,1889,607,2147,33,0.862,23,0,6.756,3.007,2.520,5.920,-2.060,-0.072,-0.005,1.017,2.188,-2.062,-0.692,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,112,112,0,194986.817,0.952,-0.142,-0.155,0.222,2425,373,1835,2859,1891,1887,611,2149,33,0.862,23,0,6.519,2.840,3.940,5.080,-1.080,-0.089,-0.033,0.987,1.844,-2.160,-0.920,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,143,143,0,194991.817,0.952,-0.142,-0.155,0.222,2424,374,1837,2857,1893,1887,611,2147,33,0.862,23,0,6.768,3.001,3.020,5.920,-1.280,-0.072,-0.017,1.005,2.104,-2.140,-0.806,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,143,143,0,194996.817,0.952,-0.142,-0.155,0.223,2425,375,1837,2857,1893,1891,612,2148,33,0.862,23,0,6.802,2.837,3.940,5.380,-1.340,-0.093,-0.026,0.994,1.862,-2.140,-0.850,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,143,143,0,195001.817,0.952,-0.142,-0.155,0.223,2421,373,1839,2855,1892,1887,613,2149,33,0.862,23,0,6.560,2.956,3.260,5.560,-1.220,-0.077,-0.018,1.004,2.052,-2.128,-0.806,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,143,143,0,195006.816,0.952,-0.142,-0.155,0.223,2424,375,1841,2857,1894,1891,612,2149,33,0.862,23,0,7.005,2.870,3.380,5.800,-2.000,-0.087,-0.023,0.999,1.932,-2.122,-0.826,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,143,143,0,195011.817,0.952,-0.142,-0.155,0.223,2420,373,1844,2855,1895,1891,613,2149,33,0.862,23,0,6.610,2.955,3.500,5.380,-1.580,-0.075,-0.018,1.003,2.052,-2.126,-0.818,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,143,143,0,195016.816,0.952,-0.142,-0.155,0.223,2419,373,1847,2855,1894,1891,613,2150,33,0.862,23,0,6.566,2.873,2.840,5.860,-0.840,-0.083,-0.034,0.998,1.932,-2.126,-0.826,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,159,159,0,195021.817,0.952,-0.142,-0.155,0.223,2421,375,1845,2855,1895,1893,613,2149,33,0.862,23,0,7.083,2.924,3.880,5.620,-1.880,-0.085,-0.010,1.003,2.008,-2.126,-0.818,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,159,159,0,195026.817,0.952,-0.142,-0.155,0.223,2414,374,1847,2855,1897,1891,617,2151,33,0.862,23,0,6.415,2.954,2.720,5.680,-1.220,-0.079,-0.031,0.998,1.956,-2.214,-0.856,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,159,159,0,195031.817,0.952,-0.142,-0.154,0.223,2413,375,1847,2855,1899,1892,617,2149,33,0.862,23,0,6.616,2.942,3.320,5.620,-1.080,-0.084,-0.032,0.995,1.956,-2.198,-0.866,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,159,159,0,195036.817,0.952,-0.142,-0.154,0.223,2411,375,1848,2855,1899,1893,618,2151,33,0.862,23,0,7.381,2.942,4.240,5.680,-2.060,-0.080,-0.009,1.002,1.956,-2.198,-0.866,0.000,0.000,0.762,0.707,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
