condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,30,30,0,1814766.820,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.566,0.232,-2.040,2.920,-0.160,0.003,0.009,1.001,-0.042,-0.228,-0.020,0.000,0.000,0.014,0.008,2,NULL,NULL,1014.000,1,0,0,7,255,,0,0,0
stim,30,30,0,1814771.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.736,0.231,-1.980,3.160,-0.220,0.001,0.002,1.003,-0.038,-0.228,-0.006,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,30,30,0,1814776.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.756,0.206,-2.280,2.980,-0.160,0.005,0.002,1.003,-0.038,-0.202,-0.004,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814781.822,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.663,0.206,-1.840,3.160,-0.220,0.000,0.011,1.000,-0.038,-0.202,-0.004,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814786.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.615,0.214,-2.040,2.980,-0.160,0.008,0.001,1.004,-0.072,-0.202,-0.002,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814791.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.816,0.214,-2.220,3.100,-0.160,-0.001,0.007,1.000,0.002,-0.214,-0.030,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814796.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.538,0.231,-1.900,2.980,-0.160,0.008,0.005,1.006,-0.086,-0.214,0.008,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814801.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.685,0.216,-1.980,3.100,-0.220,-0.001,0.007,0.998,0.002,-0.216,-0.038,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814806.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.684,0.232,-2.160,2.980,-0.160,0.008,0.001,1.004,-0.086,-0.216,0.008,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814811.820,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.718,0.216,-2.040,3.100,-0.220,-0.002,0.010,1.000,0.010,-0.216,-0.038,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814816.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.480,0.243,-1.980,2.860,-0.100,0.009,0.003,1.006,-0.098,-0.222,0.008,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,62,62,0,1814821.820,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.835,0.222,-2.040,3.240,-0.220,-0.002,0.005,1.001,0.004,-0.222,-0.018,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,78,78,0,1814826.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.575,0.236,-2.220,2.800,-0.100,0.008,0.006,1.002,-0.080,-0.222,-0.012,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,78,78,0,1814831.822,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.756,0.232,-1.780,3.300,-0.220,0.000,0.008,1.003,-0.002,-0.232,-0.012,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,94,94,0,1814836.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.658,0.243,-2.280,2.860,-0.040,0.005,0.002,1.001,-0.072,-0.232,-0.012,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,94,94,0,1814841.820,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.703,0.228,-1.780,3.240,-0.220,0.001,0.007,1.004,-0.014,-0.228,0.000,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,94,94,0,1814846.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.632,0.231,-2.160,2.920,-0.040,0.004,0.007,1.001,-0.040,-0.228,-0.020,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,94,94,0,1814851.821,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.765,0.231,-2.040,3.160,-0.160,0.002,0.003,1.000,-0.040,-0.228,-0.020,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,110,110,0,1814856.822,0.215,0.008,-0.006,0.977,0,0,0,0,0,0,0,0,7,0.010,158,0,3.480,0.243,-1.980,2.860,-0.100,0.004,0.009,1.003,-0.040,-0.240,-0.020,0.000,0.000,0.014,0.008,2,NULL,NULL,,1,0,0,7,255,,0,0,0
