condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,33,33,0,207094.146,0.992,0.007,0.003,-0.125,76,91,42,61,20,0,28,20,0,0.000,0,0,0.118,0.016,-0.020,-0.100,-0.060,-0.002,-0.021,1.007,-0.016,0.004,-0.048,0.000,0.000,0.000,0.000,0,NULL,NULL,1138.000,2,0,2,7,255,1138,150,0,0
pre_stim,33,33,0,207099.147,0.992,0.007,0.003,-0.125,44,68,76,39,37,2,60,10,0,0.000,0,0,0.057,0.000,0.040,-0.040,0.000,-0.003,-0.021,1.006,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,3,0
pre_stim,33,33,0,207104.146,0.992,0.007,0.003,-0.125,57,85,56,30,37,0,48,8,0,0.000,0,0,0.089,0.000,0.040,0.080,0.000,-0.003,-0.021,1.003,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,8,0
pre_stim,33,33,0,207109.146,0.992,0.007,0.003,-0.125,77,91,47,60,11,0,33,24,0,0.000,0,0,0.028,0.006,-0.020,0.020,0.000,-0.003,-0.020,1.002,-0.006,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,13,0
pre_stim,51,51,0,207114.145,0.992,0.007,0.003,-0.125,72,80,51,58,13,0,34,21,0,0.000,0,0,0.089,0.007,-0.080,-0.040,0.000,-0.003,-0.021,1.002,-0.006,0.004,-0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,18,0
pre_stim,51,51,0,207119.146,0.992,0.007,0.003,-0.125,37,61,75,35,40,0,61,8,0,0.000,0,0,0.172,0.004,-0.140,-0.100,0.000,-0.002,-0.021,1.004,0.000,0.004,-0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,23,0
pre_stim,51,51,0,207124.146,0.992,0.007,0.003,-0.125,77,97,53,61,15,0,37,21,0,0.000,0,0,0.082,0.004,-0.080,0.020,0.000,-0.003,-0.022,1.009,0.004,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,28,0
pre_stim,51,51,0,207129.145,0.992,0.007,0.003,-0.125,46,63,76,56,24,0,61,43,0,0.000,0,0,0.128,0.004,0.100,0.080,0.000,-0.003,-0.021,1.001,0.004,-0.002,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,33,0
pre_stim,51,51,0,207134.145,0.992,0.007,0.003,-0.125,45,57,80,33,36,0,69,27,0,0.000,0,0,0.028,0.003,-0.020,0.020,0.000,-0.003,-0.020,0.999,-0.002,-0.002,-0.026,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,38,0
pre_stim,51,51,0,207139.146,0.992,0.007,0.003,-0.125,51,67,85,33,41,0,71,11,0,0.000,0,0,0.172,0.002,-0.140,-0.100,0.000,-0.003,-0.021,1.004,-0.002,0.000,-0.026,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,43,0
pre_stim,64,64,0,207144.145,0.992,0.007,0.003,-0.125,83,87,51,39,23,0,30,11,0,0.000,0,0,0.128,0.000,-0.080,-0.100,0.000,-0.003,-0.021,1.007,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,48,0
pre_stim,64,64,0,207149.146,0.992,0.007,0.003,-0.125,41,51,77,59,19,0,63,41,0,0.000,0,0,0.045,0.000,0.040,0.020,0.000,-0.003,-0.022,1.001,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,53,0
pre_stim,79,79,0,207154.147,0.992,0.007,0.003,-0.125,78,89,51,63,11,0,30,23,0,0.000,0,0,0.108,0.000,0.100,-0.040,0.000,-0.003,-0.020,0.999,0.000,0.000,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,58,0
pre_stim,79,79,0,207159.146,0.992,0.007,0.003,-0.125,47,55,80,59,35,6,70,33,0,0.000,0,0,0.057,0.007,0.040,-0.040,0.000,-0.004,-0.021,1.002,-0.006,-0.004,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,63,0
pre_stim,79,79,0,207164.145,0.992,0.007,0.003,-0.125,73,91,48,43,34,0,37,21,0,0.000,0,0,0.057,0.007,0.040,-0.040,0.000,-0.003,-0.021,1.008,-0.006,0.004,-0.014,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,68,0
pre_stim,79,79,0,207169.146,0.992,0.007,0.003,-0.125,48,87,47,35,33,0,34,11,0,0.000,0,0,0.232,0.004,0.220,-0.040,0.060,-0.003,-0.022,1.007,0.000,-0.004,0.038,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,73,0
pre_stim,95,95,0,207174.146,0.992,0.007,0.003,-0.125,72,84,54,63,8,0,33,39,0,0.000,0,0,0.303,0.002,0.300,-0.040,0.000,-0.003,-0.021,1.000,0.000,-0.002,0.038,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,78,0
pre_stim,95,95,0,207179.146,0.992,0.007,0.003,-0.125,74,93,23,48,29,0,35,31,0,0.000,0,0,0.123,0.002,0.100,-0.040,-0.060,-0.003,-0.019,1.003,0.000,-0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,83,0
pre_stim,116,116,0,207184.147,0.992,0.007,0.003,-0.125,46,48,81,35,39,0,69,28,0,0.000,0,0,0.089,0.008,0.040,0.080,0.000,-0.004,-0.021,1.007,-0.008,0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,88,0
pre_stim,116,116,0,207189.146,0.992,0.007,0.003,-0.125,48,69,87,59,20,0,59,41,0,0.000,0,0,0.165,0.008,0.160,-0.040,0.000,-0.002,-0.021,1.006,-0.008,0.002,0.022,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,93,0
pre_stim,116,116,0,207194.146,0.992,0.007,0.003,-0.125,48,91,63,37,29,0,55,16,0,0.000,0,0,0.102,0.003,0.100,0.020,0.000,-0.002,-0.020,0.997,0.002,0.002,0.022,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,98,0
pre_stim,116,116,0,207199.146,0.992,0.007,0.003,-0.125,64,69,55,68,20,0,33,39,0,0.000,0,0,0.213,0.013,-0.200,-0.040,-0.060,-0.002,-0.020,1.002,0.006,0.012,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,103,0
pre_stim,116,116,0,207204.145,0.992,0.007,0.003,-0.125,42,69,77,28,37,4,60,20,0,0.000,0,0,0.268,0.012,-0.260,0.020,-0.060,-0.004,-0.021,1.011,0.002,0.012,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,108,0
pre_stim,116,116,0,207209.145,0.992,0.007,0.003,-0.125,45,72,76,61,18,0,54,37,0,0.000,0,0,0.028,0.008,-0.020,0.020,0.000,-0.004,-0.022,1.004,-0.006,-0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,113,0
pre_stim,149,149,0,207214.146,0.992,0.007,0.003,-0.125,83,84,53,36,11,0,26,6,0,0.000,0,0,0.045,0.008,-0.020,-0.040,0.000,-0.003,-0.021,0.998,-0.006,-0.006,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,118,0
pre_stim,149,149,0,207219.146,0.992,0.007,0.003,-0.125,72,67,80,69,22,0,45,40,0,0.000,0,0,0.082,0.006,-0.080,0.020,0.000,-0.002,-0.021,1.005,-0.004,-0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,123,0
pre_stim,150,150,0,207224.146,0.992,0.007,0.003,-0.125,73,69,86,61,13,0,51,40,0,0.000,0,0,0.045,0.013,0.040,0.020,0.000,-0.002,-0.022,1.008,0.012,-0.004,0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,128,0
pre_stim,150,150,0,207229.146,0.992,0.007,0.003,-0.125,55,89,57,31,29,0,45,9,0,0.000,0,0,0.102,0.012,0.100,0.020,0.000,-0.003,-0.020,1.001,0.012,-0.002,0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,133,0
pre_stim,150,150,0,207234.145,0.992,0.007,0.003,-0.125,56,87,46,35,36,4,57,6,0,0.000,0,0,0.141,0.008,0.100,-0.100,0.000,-0.003,-0.020,1.001,-0.002,0.008,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,138,0
pre_stim,150,150,0,207239.146,0.992,0.007,0.003,-0.125,81,92,56,73,21,0,39,39,0,0.000,0,0,0.028,0.008,-0.020,0.020,0.000,-0.003,-0.021,1.005,-0.002,0.008,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,143,0
pre_stim,182,182,0,207244.145,0.992,0.007,0.003,-0.125,46,55,77,39,35,3,61,28,0,0.000,0,0,0.045,0.004,0.040,0.020,0.000,-0.003,-0.021,1.006,0.000,0.004,0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,148,0
pre_stim,182,182,0,207249.146,0.992,0.007,0.003,-0.125,45,70,77,37,33,0,57,8,0,0.000,0,0,0.161,0.004,0.160,0.020,0.000,-0.003,-0.021,1.002,0.000,0.004,0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,153,0
pre_stim,182,182,0,207254.145,0.992,0.007,0.003,-0.125,71,88,57,67,13,0,27,39,0,0.000,0,0,0.108,0.004,0.100,-0.040,0.000,-0.003,-0.020,1.000,-0.002,0.004,-0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,158,0
pre_stim,182,182,0,207259.146,0.992,0.007,0.003,-0.125,51,68,75,60,25,0,59,38,0,0.000,0,0,0.102,0.004,-0.020,-0.100,0.000,-0.003,-0.021,1.004,-0.002,0.004,-0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,163,0
pre_stim,182,182,0,207264.147,0.992,0.007,0.003,-0.125,82,99,51,42,9,0,35,22,0,0.000,0,0,0.028,0.004,-0.020,0.020,0.000,-0.003,-0.022,1.006,-0.002,0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,168,0
pre_stim,182,182,0,207269.146,0.992,0.007,0.003,-0.125,55,87,47,29,39,0,46,11,0,0.000,0,0,0.179,0.010,0.160,0.080,0.000,-0.003,-0.022,1.001,0.000,-0.010,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,173,0
pre_stim,193,193,0,207274.147,0.992,0.007,0.003,-0.125,74,88,45,37,25,0,28,9,0,0.000,0,0,0.108,0.010,0.100,-0.040,0.000,-0.003,-0.020,1.000,-0.002,-0.010,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,178,0
pre_stim,193,193,0,207279.145,0.992,0.007,0.003,-0.125,75,59,91,61,20,0,42,42,0,0.000,0,0,0.089,0.006,-0.080,-0.040,0.000,-0.002,-0.021,1.005,0.004,-0.004,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,183,0
pre_stim,207,207,0,207284.147,0.992,0.007,0.003,-0.125,55,71,78,33,33,0,59,12,0,0.000,0,0,0.108,0.008,-0.080,-0.040,-0.060,-0.004,-0.021,1.006,-0.008,-0.002,0.014,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1138,150,188,0
