condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,14,14,0,348324.822,0.995,-0.092,-0.020,0.017,47,69,61,35,71,0,77,19,0,0.000,0,0,0.151,0.000,0.140,-0.040,-0.040,-0.018,0.072,1.000,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,1010.000,4,0,0,7,255,,0,0,0
stim,14,14,0,348329.823,0.995,-0.092,-0.020,0.017,87,91,53,43,43,11,43,11,0,0.000,0,0,0.085,0.006,0.080,0.020,0.020,-0.019,0.070,1.000,0.000,-0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,14,14,0,348334.821,0.995,-0.092,-0.020,0.017,87,71,71,72,24,0,42,45,0,0.000,0,0,0.092,0.006,0.080,-0.040,0.020,-0.019,0.072,1.000,-0.004,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,14,14,0,348339.823,0.995,-0.092,-0.020,0.017,83,91,55,43,42,1,57,13,0,0.000,0,0,0.085,0.004,0.080,0.020,0.020,-0.018,0.071,1.000,-0.004,-0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,14,14,0,348344.822,0.995,-0.092,-0.020,0.017,92,99,57,76,11,0,33,26,0,0.000,0,0,0.092,0.002,0.080,-0.040,0.020,-0.018,0.072,1.000,0.000,0.002,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,46,46,0,348349.823,0.995,-0.092,-0.020,0.017,55,63,85,70,23,0,51,42,0,0.000,0,0,0.092,0.002,0.080,-0.040,0.020,-0.019,0.072,1.000,0.000,0.002,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,46,46,0,348354.821,0.995,-0.092,-0.020,0.017,59,87,56,44,53,2,71,14,0,0.000,0,0,0.049,0.004,-0.040,0.020,0.020,-0.018,0.072,1.000,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,46,46,0,348359.823,0.995,-0.092,-0.020,0.017,55,74,85,49,19,0,73,41,0,0.000,0,0,0.130,0.004,0.080,0.020,-0.100,-0.018,0.072,1.000,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,46,46,0,348364.823,0.995,-0.092,-0.020,0.017,83,63,83,71,14,0,53,44,0,0.000,0,0,0.049,0.004,0.020,-0.040,0.020,-0.018,0.071,0.999,0.000,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,61,61,0,348369.823,0.995,-0.092,-0.020,0.017,51,70,85,38,39,0,71,22,0,0.000,0,0,0.049,0.004,0.020,0.020,-0.040,-0.018,0.071,1.000,0.004,-0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,61,61,0,348374.822,0.995,-0.092,-0.020,0.017,86,88,57,41,23,0,43,8,0,0.000,0,0,0.143,0.004,0.140,0.020,0.020,-0.019,0.071,0.999,0.004,-0.002,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,61,61,0,348379.823,0.995,-0.092,-0.020,0.017,55,69,87,51,24,0,68,46,0,0.000,0,0,0.049,0.002,0.020,0.020,-0.040,-0.018,0.071,1.000,0.000,-0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,61,61,0,348384.822,0.995,-0.092,-0.020,0.017,55,64,59,41,43,0,69,24,0,0.000,0,0,0.049,0.000,-0.040,0.020,0.020,-0.018,0.071,0.999,0.000,0.000,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,79,79,0,348389.823,0.995,-0.092,-0.020,0.017,73,61,67,81,26,0,45,48,0,0.000,0,0,0.092,0.000,0.080,0.020,-0.040,-0.019,0.072,1.000,0.000,0.000,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,79,79,0,348394.822,0.995,-0.092,-0.020,0.017,83,97,54,70,20,0,43,43,0,0.000,0,0,0.143,0.006,0.140,0.020,0.020,-0.019,0.072,0.999,-0.004,0.004,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,79,79,0,348399.823,0.995,-0.092,-0.020,0.017,76,69,85,71,18,0,45,45,0,0.000,0,0,0.092,0.006,0.080,-0.040,0.020,-0.018,0.072,1.000,-0.004,0.004,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
stim,79,79,0,348404.822,0.995,-0.092,-0.020,0.017,55,83,83,57,40,0,68,33,0,0.000,0,0,0.092,0.010,0.080,0.020,-0.040,-0.018,0.073,1.000,0.006,0.008,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,4,0,0,7,255,,0,0,0
