condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,2953978.375,0.601,-0.288,0.104,-0.738,1203,0,0,1719,0,687,111,120,32,0.000,1,1752,1,4.991,0.043,4.500,0.813,-2.000,0.430,0.129,0.867,-0.043,0.000,0.051,0.000,0.000,0.283,0.570,2,NULL,NULL,1042.000,2,0,3,7,255,,150,0,0
pre_stim,0,0,0,0,2953983.375,0.601,-0.288,0.104,-0.738,1188,0,0,1715,0,687,111,126,32,0.000,1,1752,1,2.245,0.132,-0.438,0.250,2.188,0.473,0.090,0.902,-0.043,0.125,0.211,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,,150,0,0
pre_stim,0,0,0,0,2953988.375,0.601,-0.288,0.104,-0.738,1196,0,0,1719,0,685,107,125,32,0.000,1,1752,1,3.865,0.051,3.750,0.563,-0.750,0.453,0.172,0.859,-0.043,-0.027,-0.156,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
pre_stim,0,0,0,0,2953993.375,0.601,-0.288,0.104,-0.738,1191,0,0,1717,0,681,107,119,32,0.000,1,1752,1,1.252,0.336,1.000,0.563,-0.500,0.457,0.090,0.902,0.336,0.004,0.125,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
pre_stim,0,0,0,0,2953998.374,0.601,-0.288,0.104,-0.738,1187,0,0,1715,0,681,102,120,32,0.000,1,1752,1,4.150,0.164,3.125,0.750,2.625,0.473,0.133,0.867,-0.164,0.004,-0.059,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
pre_stim,0,0,0,0,2954003.375,0.601,-0.288,0.104,-0.738,1181,0,0,1715,0,677,101,104,32,0.000,1,1752,1,4.028,0.028,1.438,-0.313,-3.750,0.445,0.129,0.887,-0.027,0.004,-0.008,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
pre_stim,3,3,0,3,2954008.375,0.601,-0.288,0.104,-0.738,1175,0,0,1710,0,675,87,107,32,0.000,1,1752,1,5.136,0.189,2.500,1.438,4.250,0.477,0.105,0.875,-0.027,0.188,-0.008,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
pre_stim,3,3,0,3,2954013.376,0.601,-0.288,0.104,-0.738,1161,0,0,1707,0,663,83,101,32,0.000,1,1752,1,5.547,0.101,1.563,-0.875,-5.250,0.434,0.148,0.887,-0.027,-0.098,-0.008,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
pre_stim,42,42,0,42,2954018.374,0.601,-0.288,0.103,-0.738,1144,0,0,1703,0,659,62,102,32,0.000,1,1752,1,5.536,0.216,1.938,1.375,5.000,0.473,0.102,0.891,0.141,0.164,0.008,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
pre_stim,42,42,0,42,2954023.375,0.601,-0.288,0.103,-0.738,1135,0,0,1693,0,649,63,85,32,0.000,1,1752,1,5.253,0.139,2.875,-0.438,-4.375,0.445,0.125,0.895,0.023,-0.137,0.043,0.000,0.000,0.283,0.570,2,NULL,NULL,,2,0,3,7,255,1042,150,0,0
