condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,5,5,0,5,2546938.375,-0.955,0.091,-0.177,-0.220,1317,871,2557,1673,2628,2554,1631,2758,34,0.000,1,1441,1,31.697,0.182,19.125,-16.813,-18.875,0.223,0.195,1.031,0.168,0.070,0.664,0.112,0.058,0.595,0.967,2,NULL,NULL,1042.000,2,0,1,7,255,1042,200,0,0
pre_stim,5,5,0,5,2546943.375,-0.955,0.091,-0.177,-0.220,1149,843,2585,1589,2638,2547,1645,2765,34,0.000,1,1441,1,34.014,0.418,21.500,-17.938,-19.313,0.195,0.102,1.012,-0.078,-0.410,0.664,0.112,0.060,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,12,12,0,12,2546948.376,-0.954,0.092,-0.178,-0.221,999,792,2602,1495,2651,2539,1650,2773,34,0.000,1,1441,1,34.448,0.182,21.500,-16.438,-21.313,0.223,0.199,1.012,0.168,0.070,0.492,0.112,0.060,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,12,12,0,12,2546953.375,-0.954,0.093,-0.179,-0.222,815,741,2603,1390,2671,2530,1655,2779,34,0.000,1,1441,1,32.206,0.743,18.313,-20.000,-17.375,0.191,0.090,1.031,-0.414,-0.617,0.449,0.112,0.062,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,27,27,0,27,2546958.375,-0.954,0.093,-0.180,-0.223,652,729,2635,1293,2677,2520,1681,2787,34,0.000,1,1441,1,31.107,0.421,18.750,-18.375,-16.688,0.285,0.180,1.016,0.184,-0.379,0.492,0.112,0.062,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,27,27,0,27,2546963.375,-0.953,0.093,-0.181,-0.224,519,699,2649,1193,2695,2507,1692,2792,34,0.000,1,1441,1,36.711,0.850,14.563,-24.688,-22.938,0.230,0.055,1.023,-0.406,-0.746,0.449,0.112,0.064,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,34,34,0,34,2546968.375,-0.953,0.094,-0.183,-0.224,405,681,2659,1097,2707,2501,1703,2797,34,0.000,1,1441,1,36.005,0.439,13.438,-25.875,-21.125,0.223,0.227,1.020,0.223,-0.379,0.617,0.112,0.064,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,34,34,0,34,2546973.375,-0.952,0.094,-0.184,-0.225,337,636,2671,1013,2716,2473,1715,2804,34,0.000,1,1441,1,35.308,0.919,9.000,-29.500,-17.188,0.203,0.090,1.020,-0.406,-0.824,0.379,0.112,0.066,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,42,42,0,42,2546978.374,-0.952,0.094,-0.185,-0.226,245,600,2671,956,2727,2451,1724,2808,34,0.000,1,1441,1,35.994,0.854,21.000,-22.000,-19.250,0.309,0.145,1.086,0.223,-0.824,0.629,0.112,0.066,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,42,42,0,42,2546983.376,-0.951,0.095,-0.186,-0.227,191,525,2711,901,2739,2429,1738,2795,34,0.000,1,1441,1,43.255,1.035,16.875,-28.750,-27.563,0.250,0.000,1.125,-0.559,-0.871,1.266,0.112,0.068,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,80,80,0,80,2546988.375,-0.951,0.094,-0.188,-0.229,149,447,2709,867,2747,2415,1748,2815,34,0.000,1,1441,1,56.075,1.207,-11.000,-35.563,-41.938,0.215,0.180,1.277,-0.836,-0.871,1.270,0.112,0.070,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,80,80,0,80,2546993.375,-0.950,0.093,-0.189,-0.231,77,398,2715,836,2761,2397,1757,2821,34,0.000,1,1441,1,57.340,0.892,-6.500,-40.750,-39.813,0.105,0.211,1.449,-0.855,-0.254,2.957,0.110,0.072,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,81,81,0,81,2546998.374,-0.949,0.094,-0.191,-0.232,51,343,2664,810,2769,2380,1763,2823,34,0.000,1,1441,1,61.428,1.609,30.063,-40.063,-35.563,0.113,0.332,1.430,-1.551,0.430,4.395,0.110,0.072,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,81,81,0,81,2547003.375,-0.948,0.096,-0.193,-0.233,0,295,2411,765,2778,2341,1771,2825,34,0.000,1,1441,1,75.073,2.101,54.500,-41.750,-30.375,0.113,0.336,1.285,-1.551,1.418,4.395,0.110,0.074,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,81,81,0,81,2547008.375,-0.947,0.099,-0.195,-0.234,0,187,2548,729,2786,2310,1779,2825,34,0.000,1,1441,0,84.942,1.847,65.938,-44.313,-30.063,0.172,0.328,1.094,-1.184,1.418,3.086,0.110,0.076,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,81,81,0,81,2547013.375,-0.946,0.101,-0.198,-0.235,0,141,2259,659,2776,2267,1783,2825,34,0.000,1,1441,0,78.084,1.326,57.125,-46.313,-26.250,0.184,0.227,1.023,-0.453,1.246,1.406,0.108,0.078,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,82,82,0,82,2547018.375,-0.945,0.102,-0.200,-0.236,0,87,2441,605,2805,2221,1787,2823,34,0.000,1,1441,0,69.066,0.566,34.125,-53.250,-27.750,0.172,0.176,1.070,-0.453,0.340,0.902,0.108,0.080,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,82,82,0,82,2547023.375,-0.945,0.102,-0.203,-0.237,0,25,2684,553,2811,2155,1791,2815,34,0.000,1,1441,0,71.248,1.030,18.063,-68.125,-10.438,0.098,0.266,1.098,-0.973,0.340,0.902,0.106,0.082,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,103,103,0,103,2547028.375,-0.944,0.102,-0.205,-0.237,0,25,2627,516,2815,2076,1799,2812,34,0.000,1,1441,0,54.028,1.060,19.938,-48.000,-14.750,0.293,0.086,1.266,-1.055,-0.105,1.164,0.104,0.084,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,103,103,0,103,2547033.375,-0.943,0.103,-0.208,-0.238,0,3,2517,459,2827,1997,1803,2812,34,0.000,1,1441,0,82.057,1.388,30.125,-71.625,-26.375,0.238,0.184,1.309,-1.293,-0.504,2.793,0.102,0.086,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,104,104,0,104,2547038.375,-0.942,0.104,-0.211,-0.239,0,0,2403,411,2831,1900,1807,2808,34,0.000,1,1441,0,85.253,1.388,37.938,-70.625,-29.000,0.180,0.242,1.219,-1.293,-0.504,2.793,0.102,0.090,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,104,104,0,104,2547043.375,-0.941,0.105,-0.215,-0.240,0,0,2441,313,2841,1803,1821,2799,34,0.000,1,1441,0,93.419,1.348,45.063,-80.125,-16.625,-0.008,0.340,1.184,-1.301,0.355,2.395,0.100,0.092,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,118,118,0,118,2547048.375,-0.940,0.105,-0.219,-0.239,0,0,2556,275,2845,1735,1823,2793,34,0.000,1,1441,0,100.695,2.861,23.875,-94.625,24.813,-0.055,0.363,0.922,-1.949,2.094,1.836,0.100,0.096,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,118,118,0,118,2547053.376,-0.940,0.105,-0.222,-0.238,0,0,0,243,2853,1636,1827,2787,34,0.000,1,1441,0,69.079,2.861,25.750,-59.563,23.688,0.297,0.313,1.215,-1.949,2.094,1.836,0.098,0.098,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,125,125,0,125,2547058.375,-0.939,0.106,-0.226,-0.237,0,0,0,180,2857,1559,1831,2777,34,0.000,1,1441,0,99.240,1.102,54.625,-82.563,6.938,0.297,0.383,1.184,-0.332,1.051,2.664,0.098,0.100,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,125,125,0,125,2547063.375,-0.938,0.108,-0.229,-0.238,0,0,0,133,2859,1443,1832,2767,34,0.000,1,1441,0,100.636,1.065,57.125,-82.625,-6.125,0.188,0.453,1.027,-0.172,1.051,2.664,0.098,0.102,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,136,136,0,136,2547068.374,-0.937,0.110,-0.233,-0.238,0,0,0,61,2861,1337,1834,2759,34,0.000,1,1441,0,95.288,2.237,47.813,-81.688,-11.000,0.160,0.504,1.059,-0.172,2.230,1.434,0.098,0.106,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,136,136,0,136,2547073.375,-0.935,0.110,-0.237,-0.238,0,0,0,17,2861,1209,1833,2729,34,0.000,1,1441,0,98.792,2.798,37.375,-91.375,3.688,0.055,0.480,1.059,-0.371,2.773,1.102,0.100,0.108,0.595,0.967,2,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,148,148,0,148,2547078.375,-0.935,0.110,-0.242,-0.236,0,0,0,0,2867,1087,1835,2725,34,0.000,1,1441,0,117.168,3.307,18.750,-105.313,47.813,-0.027,0.406,0.914,-1.426,2.984,1.066,0.100,0.112,0.595,0.967,3,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,148,148,0,148,2547083.375,-0.935,0.108,-0.245,-0.233,0,0,0,0,2864,954,1833,2701,34,0.000,1,1441,0,112.836,3.516,-1.563,-86.500,72.438,0.168,0.285,1.152,-1.859,2.984,1.066,0.102,0.116,0.595,0.967,3,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,186,186,0,186,2547088.375,-0.935,0.107,-0.249,-0.230,0,0,0,0,2867,837,1832,2685,34,0.000,1,1441,0,117.416,2.077,0.813,-96.938,66.250,0.414,0.141,1.293,-1.859,0.926,1.762,0.102,0.118,0.595,0.967,3,NULL,NULL,,2,0,1,7,255,1042,200,0,0
pre_stim,186,186,0,186,2547093.375,-0.934,0.106,-0.254,-0.228,0,0,0,0,2863,712,1834,2660,34,0.000,1,1441,0,117.255,2.020,26.188,-105.563,43.813,0.270,0.332,1.422,-1.859,0.789,3.406,0.102,0.122,0.595,0.967,3,NULL,NULL,,2,0,1,7,255,1042,200,0,0
