condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,23,23,0,23,1510863.375,-0.706,0.120,0.015,0.698,2787,489,0,3033,1293,2020,379,2105,41,0.000,1,1097,0,21.329,1.151,-11.188,-18.125,-1.125,-0.012,-0.008,1.004,1.074,-0.414,0.656,0.000,0.000,0.200,0.259,2,NULL,NULL,1042.000,2,0,2,7,255,1042,150,0,0
pre_stim,23,23,0,23,1510868.375,-0.705,0.121,0.014,0.699,2787,489,0,3033,1299,2023,381,2109,41,0.000,1,1097,0,29.831,0.927,-4.500,-24.813,15.938,-0.027,0.039,1.109,0.699,-0.609,0.656,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,23,23,0,23,1510873.375,-0.704,0.122,0.014,0.699,2787,489,0,3033,1301,2023,391,2117,41,0.000,1,1097,1,40.928,0.813,12.375,-23.438,31.188,-0.004,0.082,1.035,0.699,-0.414,0.348,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,24,24,0,24,1510878.375,-0.703,0.123,0.014,0.700,2787,491,0,3033,1305,2025,403,2119,41,0.000,1,1097,1,26.842,0.419,5.375,-14.313,22.063,0.070,0.297,1.027,0.215,-0.359,0.539,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,24,24,0,24,1510883.375,-0.703,0.123,0.014,0.700,2788,493,0,3033,1309,2024,405,2119,41,0.000,1,1097,1,20.665,0.376,11.250,-9.688,14.375,0.000,0.020,0.934,0.215,-0.309,0.348,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,24,24,0,24,1510888.375,-0.702,0.124,0.014,0.702,2788,495,0,3033,1311,2011,404,2123,41,0.000,1,1097,1,47.658,0.551,12.125,-14.500,43.750,-0.074,0.156,1.051,-0.457,-0.309,0.539,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,24,24,0,24,1510893.375,-0.700,0.124,0.014,0.703,2789,494,0,3035,1311,2025,405,2123,41,0.000,1,1097,1,43.865,0.551,7.188,-4.250,43.063,0.117,0.273,0.969,-0.457,-0.309,-0.035,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,24,24,0,24,1510898.375,-0.699,0.125,0.014,0.704,2789,493,0,3033,1311,2009,405,2122,41,0.000,1,1097,1,41.484,0.719,4.063,-6.625,40.750,-0.020,0.098,0.938,-0.457,-0.555,-0.035,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,38,38,0,38,1510903.375,-0.697,0.125,0.014,0.706,2789,495,0,3033,1315,2025,405,2123,41,0.000,1,1097,1,48.520,0.459,-0.938,-3.625,48.375,0.074,0.137,0.980,-0.313,0.336,-0.113,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
pre_stim,38,38,0,38,1510908.375,-0.696,0.125,0.014,0.707,2790,495,0,3035,1315,2024,407,2108,41,0.000,1,1097,1,41.735,0.454,-5.875,-0.750,41.313,0.109,0.129,0.953,-0.305,0.336,-0.355,0.000,0.000,0.200,0.259,2,NULL,NULL,,2,0,2,7,255,1042,150,0,0
