condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,32,32,0,257746.821,-0.759,-0.037,0.096,0.643,793,0,0,1359,0,263,0,279,56,0.000,105,0,1.964,0.241,-0.120,1.580,1.160,-0.243,0.042,0.971,0.178,-0.162,-0.138,0.000,0.000,0.203,0.029,2,NULL,NULL,1014.000,1,0,0,7,255,,0,0,0
stim,32,32,0,257751.821,-0.759,-0.037,0.096,0.643,799,0,0,1365,0,256,0,277,56,0.000,105,0,2.197,0.075,-0.420,1.640,1.400,-0.236,0.069,0.978,0.068,-0.032,-0.138,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,32,32,0,257756.821,-0.759,-0.037,0.096,0.643,794,0,0,1365,0,256,0,276,56,0.000,105,0,2.332,0.253,0.860,1.080,1.880,-0.235,0.047,0.974,0.242,-0.074,-0.154,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,32,32,0,257761.822,-0.759,-0.037,0.096,0.643,788,0,0,1361,0,265,0,281,56,0.000,105,0,2.738,0.109,-1.400,2.240,0.720,-0.241,0.063,0.972,0.080,-0.074,-0.154,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,32,32,0,257766.821,-0.759,-0.037,0.096,0.643,801,0,0,1356,0,264,0,284,56,0.000,105,0,2.820,0.206,0.980,0.660,2.560,-0.232,0.053,0.980,0.192,-0.074,-0.154,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,32,32,0,257771.821,-0.759,-0.037,0.096,0.643,791,0,0,1353,0,269,0,278,56,0.000,105,0,2.979,0.163,-1.580,2.500,0.360,-0.243,0.057,0.966,0.122,-0.108,-0.154,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,63,63,0,257776.821,-0.759,-0.037,0.096,0.643,797,0,0,1365,0,265,0,283,56,0.000,105,0,2.874,0.194,0.920,0.480,2.680,-0.233,0.053,0.981,0.192,-0.026,-0.104,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,63,63,0,257781.822,-0.759,-0.037,0.096,0.643,792,0,0,1355,0,265,0,281,56,0.000,105,0,2.979,0.165,-1.400,2.560,0.600,-0.238,0.057,0.968,0.136,-0.094,-0.198,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,63,63,0,257786.821,-0.759,-0.037,0.096,0.643,795,0,0,1367,0,263,0,279,56,0.000,105,0,2.292,0.217,0.560,0.600,2.140,-0.244,0.048,0.976,0.196,-0.094,-0.118,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
stim,63,63,0,257791.821,-0.759,-0.037,0.096,0.643,791,0,0,1355,0,268,0,280,56,0.000,105,0,2.740,0.165,-0.600,2.240,1.460,-0.228,0.062,0.975,0.136,-0.094,-0.154,0.000,0.000,0.203,0.029,2,NULL,NULL,,1,0,0,7,255,,0,0,0
