condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,3,3,0,3,5875829.380,-0.476,-0.007,-0.040,-0.878,1770,0,77,2349,0,620,0,479,1,0.000,0,2628,1,2.577,0.195,-1.875,0.250,1.750,0.039,0.043,1.012,0.195,-0.004,0.090,0.000,0.000,0.000,0.000,2,NULL,NULL,1118.000,2,0,1,7,255,1118,300,0,0
pre_stim,3,3,0,3,5875834.380,-0.476,-0.007,-0.040,-0.878,1783,0,74,2350,0,617,0,479,1,0.000,0,2628,1,0.996,0.215,-0.188,-0.875,-0.438,0.039,0.141,0.984,0.215,-0.004,-0.082,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,11,11,0,11,5875839.380,-0.476,-0.007,-0.040,-0.878,1791,0,75,2355,0,623,0,476,1,0.000,0,2628,1,0.676,0.438,0.063,-0.625,0.250,0.031,0.043,1.016,-0.281,0.336,0.090,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,19,19,0,19,5875844.380,-0.476,-0.007,-0.040,-0.878,1805,0,76,2365,0,625,0,479,1,0.000,0,2628,1,3.034,0.066,0.938,-0.875,2.750,0.047,0.090,1.000,0.059,0.031,0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,19,19,0,19,5875849.380,-0.476,-0.007,-0.040,-0.878,1815,0,79,2381,0,623,0,485,1,0.000,0,2628,1,2.578,0.180,2.188,-1.313,-0.375,0.039,0.078,1.016,-0.012,0.180,0.129,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,19,19,0,19,5875854.379,-0.477,-0.007,-0.040,-0.878,1839,0,77,2389,0,634,0,491,1,0.000,0,2628,1,4.763,0.180,3.250,-1.250,3.250,0.051,0.051,1.016,-0.012,0.180,0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,58,58,0,58,5875859.380,-0.477,-0.007,-0.040,-0.878,1845,0,81,2404,0,634,0,505,1,0.000,0,2628,1,4.519,0.212,4.188,-1.688,0.188,0.055,0.078,1.004,-0.113,0.180,0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,58,58,0,58,5875864.380,-0.477,-0.007,-0.040,-0.878,1851,0,77,2413,0,631,0,507,1,0.000,0,2628,1,4.874,0.260,4.500,-1.688,0.813,0.031,0.074,1.020,-0.113,0.234,0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,59,59,0,59,5875869.379,-0.477,-0.007,-0.040,-0.878,1863,0,85,2413,0,630,0,511,1,0.000,0,2628,1,5.725,0.047,4.875,-1.563,2.563,0.059,0.086,1.004,-0.043,0.020,0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
pre_stim,59,59,0,59,5875874.380,-0.477,-0.007,-0.041,-0.878,1856,0,77,2419,0,631,0,519,1,0.000,0,2628,1,4.790,0.049,4.438,-1.500,1.000,0.063,0.070,1.008,-0.043,0.023,0.105,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1118,300,0,0
