condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,1610464.379,0.586,0.015,0.238,0.775,0,0,0,0,55,0,199,77,28,0.000,0,923,0,264.432,5.226,-148.125,208.188,68.125,-0.035,0.109,1.277,-1.953,4.848,1.043,0.000,0.000,0.000,0.000,0,NULL,NULL,1118.000,2,0,2,7,255,,150,0,0
pre_stim,0,0,0,0,1610469.380,0.590,0.013,0.228,0.774,0,0,0,0,61,0,217,89,28,0.000,0,923,0,268.539,5.378,-151.750,208.313,75.438,-0.039,0.023,1.418,-2.328,4.848,1.453,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,0,0,0,0,1610474.380,0.595,0.011,0.217,0.773,0,0,0,0,55,0,229,121,28,0.000,0,923,0,272.652,5.914,-153.625,207.563,87.500,0.066,-0.031,1.508,-3.387,4.848,2.484,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,0,0,0,0,1610479.379,0.601,0.009,0.207,0.772,0,0,0,0,75,0,238,133,28,0.000,0,923,0,268.805,6.250,-145.125,207.375,90.500,0.063,-0.066,1.508,-4.309,4.527,3.520,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,0,0,0,0,1610484.379,0.605,0.007,0.196,0.771,0,0,0,0,81,0,244,143,28,0.000,0,923,0,268.752,6.246,-148.500,204.875,90.563,0.184,-0.137,1.590,-4.504,4.328,3.523,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,0,0,0,0,1610489.380,0.610,0.005,0.186,0.770,0,0,0,0,83,0,245,141,28,0.000,0,923,0,269.378,6.209,-149.375,202.750,95.625,0.301,-0.105,1.508,-5.234,3.340,4.215,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,17,17,0,17,1610494.379,0.615,0.003,0.176,0.769,0,0,0,0,85,0,243,151,28,0.000,0,923,0,265.571,5.488,-146.500,203.250,88.063,0.262,-0.117,1.449,-5.234,1.648,4.215,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,17,17,0,17,1610499.379,0.620,0.001,0.165,0.767,0,0,0,0,83,0,245,157,28,0.000,0,923,0,272.943,5.463,-160.250,203.125,86.938,0.477,-0.121,1.449,-5.234,1.563,4.164,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,21,21,0,21,1610504.379,0.624,-0.001,0.154,0.766,0,0,0,0,84,0,241,155,28,0.000,0,923,0,274.805,4.984,-161.313,206.938,81.688,0.305,-0.063,1.383,-4.973,0.332,3.637,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,21,21,0,21,1610509.380,0.628,-0.003,0.142,0.765,0,0,0,0,83,0,242,156,28,0.000,0,923,0,282.433,4.982,-171.750,210.688,76.688,0.434,-0.113,1.512,-4.930,-0.719,4.164,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,29,29,0,29,1610514.379,0.632,-0.005,0.131,0.764,0,0,0,0,83,0,238,149,28,0.000,0,923,0,285.654,4.138,-172.625,215.313,73.750,0.273,-0.070,1.531,-4.125,0.332,4.773,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,29,29,0,29,1610519.380,0.636,-0.006,0.119,0.763,0,0,0,0,83,0,237,155,28,0.000,0,923,0,290.951,4.071,-175.375,220.688,72.063,0.297,-0.043,1.637,-4.070,-0.086,4.871,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,36,36,0,36,1610524.379,0.639,-0.009,0.107,0.761,0,0,0,0,83,0,218,147,28,0.000,0,923,0,291.848,3.863,-171.563,225.500,69.938,0.172,-0.055,1.645,-3.848,0.344,5.969,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,36,36,0,36,1610529.379,0.643,-0.011,0.094,0.760,0,0,0,0,75,0,220,143,28,0.000,0,923,0,297.509,3.534,-173.500,230.313,73.250,0.184,0.043,1.680,-3.527,0.215,5.996,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,77,77,0,77,1610534.379,0.647,-0.013,0.082,0.758,0,0,0,0,55,0,215,151,28,0.000,0,923,0,296.967,2.777,-166.750,235.250,71.000,0.063,-0.020,1.664,-2.660,0.797,6.230,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,77,77,0,77,1610539.379,0.650,-0.016,0.069,0.756,0,0,0,0,45,0,197,141,28,0.000,0,923,0,304.301,2.501,-171.875,238.875,77.438,0.105,0.070,1.648,-2.492,0.215,6.277,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,77,77,0,77,1610544.379,0.654,-0.019,0.057,0.754,0,0,0,0,21,0,199,127,28,0.000,0,923,0,303.863,2.393,-165.250,243.875,74.500,-0.016,-0.016,1.672,-2.145,1.063,6.277,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,77,77,0,77,1610549.380,0.657,-0.022,0.044,0.752,0,0,0,0,19,0,191,125,28,0.000,0,923,0,311.983,1.671,-172.250,247.250,80.813,0.055,0.031,1.563,-1.664,0.152,6.277,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,78,78,0,78,1610554.379,0.661,-0.025,0.031,0.750,0,0,0,0,16,0,191,99,28,0.000,0,923,0,315.605,1.770,-171.313,253.500,77.438,-0.008,-0.016,1.656,-1.758,0.207,6.285,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,78,78,0,78,1610559.379,0.664,-0.028,0.018,0.747,0,0,0,0,11,0,190,90,28,0.000,0,923,0,323.857,1.608,-177.500,258.625,80.563,0.043,-0.031,1.516,-1.605,-0.086,5.422,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,78,78,0,78,1610564.378,0.667,-0.031,0.005,0.744,0,0,0,0,8,0,197,88,28,0.000,0,923,0,332.383,1.748,-182.688,266.750,77.125,0.051,-0.043,1.633,-1.617,-0.664,6.066,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,78,78,0,78,1610569.380,0.670,-0.034,-0.009,0.742,0,0,0,0,4,0,189,87,28,0.000,0,923,0,339.843,1.974,-186.250,273.563,77.250,0.047,-0.078,1.648,-1.617,-1.133,6.066,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,90,90,0,90,1610574.379,0.673,-0.038,-0.023,0.739,0,0,0,0,1,0,189,85,28,0.000,0,923,0,345.581,2.289,-188.688,280.250,72.688,0.090,-0.137,1.758,-1.762,-1.461,6.184,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,90,90,0,90,1610579.379,0.675,-0.041,-0.038,0.736,0,0,0,0,0,0,188,89,28,0.000,0,923,0,348.354,2.971,-187.688,284.563,71.750,0.059,-0.129,1.840,-1.855,-2.320,7.195,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,99,99,0,99,1610584.379,0.677,-0.045,-0.052,0.733,0,0,0,0,0,0,187,76,28,0.000,0,923,0,347.152,3.176,-185.625,285.500,67.438,0.145,-0.141,1.980,-1.855,-2.578,7.996,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,99,99,0,99,1610589.380,0.679,-0.048,-0.066,0.730,0,0,0,0,0,0,184,75,28,0.000,0,923,0,341.808,4.445,-178.375,285.188,60.688,0.137,-0.211,1.953,-1.855,-4.039,8.875,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,113,113,0,113,1610594.379,0.681,-0.052,-0.080,0.726,0,0,0,0,0,0,180,83,28,0.000,0,923,0,338.332,4.751,-177.313,281.938,59.500,0.211,-0.121,2.000,-1.805,-4.395,9.098,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,113,113,0,113,1610599.379,0.682,-0.056,-0.093,0.723,0,0,0,0,0,0,169,82,28,0.000,0,923,0,331.231,5.861,-171.875,278.688,50.063,0.301,-0.160,2.043,-1.250,-5.727,9.098,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
pre_stim,120,120,0,120,1610604.379,0.683,-0.060,-0.106,0.721,0,0,0,0,0,0,168,86,28,0.000,0,923,0,325.867,7.245,-167.938,275.813,43.750,0.313,-0.184,1.961,-1.250,-7.137,9.098,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,2,7,255,1118,150,0,0
