condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,31,31,0,31,2461569.380,0.027,0.013,0.026,0.999,1927,0,0,2045,0,2235,365,1780,50,0.992,1,1500,0,0.919,0.055,-0.750,-0.375,0.375,0.027,0.066,1.008,0.004,0.055,0.066,0.000,0.000,1.141,1.131,3,NULL,NULL,1118.000,2,0,2,7,255,1118,300,0,0
pre_stim,31,31,0,31,2461574.380,0.027,0.013,0.026,0.999,1919,0,0,2054,0,2246,364,1781,50,0.992,1,1500,0,1.444,0.085,-0.313,-0.313,-1.375,0.031,0.059,0.988,-0.047,0.070,-0.043,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,32,32,0,32,2461579.379,0.027,0.013,0.026,0.999,1932,0,0,2048,0,2220,363,1783,50,0.992,1,1500,0,2.502,0.072,1.438,0.438,2.000,0.039,0.078,1.004,-0.047,0.055,0.066,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,32,32,0,32,2461584.380,0.027,0.013,0.026,0.999,1913,0,0,2052,0,2247,366,1781,50,0.992,1,1500,0,2.087,0.047,-1.188,0.313,-1.688,-0.031,0.074,1.020,-0.047,0.004,0.066,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,32,32,0,32,2461589.380,0.027,0.013,0.026,0.999,1934,0,0,2059,0,2239,369,1783,50,0.992,1,1500,0,0.921,0.094,0.563,-0.625,0.375,0.125,0.047,0.965,-0.094,0.004,0.066,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,32,32,0,32,2461594.380,0.027,0.013,0.026,0.999,1920,0,0,2051,0,2260,365,1777,50,0.992,1,1500,0,2.052,0.590,1.125,0.313,1.688,-0.055,0.102,1.035,0.590,0.004,0.176,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,39,39,0,39,2461599.379,0.027,0.013,0.026,0.999,1902,0,0,2063,0,2239,362,1787,50,0.992,1,1500,0,3.735,0.316,-1.938,0.188,-3.188,0.055,0.047,0.988,-0.277,0.152,-0.105,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,39,39,0,39,2461604.380,0.028,0.013,0.026,0.999,1920,0,0,2055,0,2239,363,1777,50,0.992,1,1500,0,4.973,0.297,2.813,-0.563,4.063,0.074,0.078,0.980,-0.277,-0.105,-0.105,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,47,47,0,47,2461609.379,0.027,0.013,0.026,0.999,1930,0,0,2053,0,2239,363,1775,50,0.992,1,1500,0,4.634,0.279,-2.688,0.438,-3.750,-0.070,0.082,1.043,-0.277,-0.031,-0.105,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
pre_stim,47,47,0,47,2461614.380,0.027,0.013,0.026,0.999,1885,0,0,2057,0,2249,363,1783,50,0.992,1,1500,0,4.182,0.446,2.625,-0.188,3.250,0.145,0.055,0.941,-0.445,-0.031,-0.188,0.000,0.000,1.141,1.131,3,NULL,NULL,,2,0,2,7,255,1118,300,0,0
