condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,3312654.379,-0.223,0.020,0.017,-0.974,3132,0,0,0,0,412,45,936,32,0.000,0,2045,0,152.828,4.019,40.125,-145.375,-24.750,0.277,0.203,0.926,-2.469,-3.172,1.867,0.000,0.000,0.000,0.000,1,NULL,NULL,1118.000,2,0,3,7,255,1118,250,0,0
pre_stim,0,0,0,0,3312659.380,-0.222,0.015,0.016,-0.975,3153,0,0,0,0,597,55,1055,32,0.000,0,2045,0,127.962,3.332,6.250,-125.500,-24.188,0.219,-0.039,1.184,-2.469,-2.238,1.676,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,0,0,0,0,3312664.379,-0.222,0.010,0.014,-0.975,3171,0,0,0,0,793,59,1165,32,0.000,0,2045,0,112.957,2.121,27.938,-109.375,-4.000,0.074,0.008,1.434,-1.969,-0.789,1.676,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,0,0,0,0,3312669.380,-0.222,0.007,0.010,-0.975,3163,0,0,0,18,977,59,1269,32,0.000,0,2045,0,119.379,2.458,64.250,-100.250,8.563,0.281,0.090,1.344,-2.328,-0.789,3.313,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,5,5,0,5,3312674.379,-0.222,0.003,0.006,-0.975,3171,0,0,0,67,1179,77,1364,32,0.000,0,2045,0,109.130,2.022,69.875,-83.375,8.688,0.188,-0.039,1.055,-1.945,-0.551,3.313,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,5,5,0,5,3312679.380,-0.223,0.001,0.003,-0.975,3166,0,0,0,147,1337,81,1425,32,0.000,0,2045,0,102.564,2.564,61.438,-77.000,28.563,0.289,-0.004,1.074,-2.328,-1.074,0.703,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,19,19,0,19,3312684.379,-0.224,-0.002,-0.001,-0.975,3173,0,0,0,225,1467,99,1471,32,0.000,0,2045,0,92.136,2.490,61.438,-65.000,22.125,0.270,0.051,1.066,-2.246,-1.074,0.648,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,19,19,0,19,3312689.380,-0.225,-0.004,-0.004,-0.974,3171,0,0,0,332,1595,103,1556,32,0.000,0,2045,0,84.986,2.514,58.375,-58.438,20.000,0.184,0.070,1.020,-2.246,-1.129,0.648,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,28,28,0,28,3312694.380,-0.226,-0.006,-0.006,-0.974,3175,0,0,0,406,1741,115,1629,32,0.000,0,2045,0,73.186,2.629,46.125,-51.563,23.875,0.414,0.027,1.164,-2.246,-1.367,0.648,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,28,28,0,28,3312699.380,-0.227,-0.007,-0.009,-0.974,3163,1,0,0,471,1863,122,1724,32,0.000,0,2045,0,71.636,2.327,60.750,-31.750,20.813,0.141,-0.180,1.184,-2.035,-1.129,1.637,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,59,59,0,59,3312704.379,-0.228,-0.007,-0.012,-0.974,3165,0,0,0,535,1940,117,1798,32,0.000,0,2045,0,70.794,3.209,57.000,-29.938,29.438,0.336,-0.035,0.926,-3.117,-0.762,1.637,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,59,59,0,59,3312709.380,-0.229,-0.008,-0.014,-0.973,3157,0,0,0,580,1997,123,1846,32,0.000,0,2045,0,54.955,2.095,48.563,-15.375,20.625,0.117,0.059,1.078,-2.035,-0.496,0.777,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,60,60,0,60,3312714.379,-0.230,-0.008,-0.016,-0.973,3153,7,0,0,627,2083,149,1881,32,0.000,0,2045,0,62.120,1.647,51.938,-17.063,29.500,0.152,-0.051,1.039,-1.570,-0.496,0.359,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,60,60,0,60,3312719.382,-0.231,-0.008,-0.019,-0.973,3155,10,0,0,699,2093,159,1931,32,0.000,0,2045,0,59.899,0.767,51.688,-13.563,27.063,0.074,0.035,1.039,-0.766,-0.047,0.359,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,60,60,0,60,3312724.379,-0.233,-0.009,-0.021,-0.972,3145,9,0,0,733,2120,180,1961,32,0.000,0,2045,0,58.435,1.270,50.625,-12.625,26.313,0.176,0.066,0.969,-1.270,-0.047,0.355,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,60,60,0,60,3312729.380,-0.233,-0.009,-0.023,-0.972,3133,6,0,0,747,2135,180,1993,32,0.000,0,2045,0,49.381,0.636,44.125,-8.438,20.500,0.086,0.039,0.988,-0.633,-0.066,-0.137,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,85,85,0,85,3312734.379,-0.234,-0.009,-0.025,-0.972,3125,16,0,0,758,2169,179,2007,32,0.000,0,2045,0,50.074,0.679,43.688,-7.438,23.313,0.090,0.063,1.012,-0.633,-0.246,-0.137,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,85,85,0,85,3312739.380,-0.235,-0.008,-0.027,-0.972,3133,16,0,0,783,2195,182,2031,32,0.000,0,2045,0,48.293,0.636,42.438,-5.000,22.500,0.090,0.027,1.004,-0.633,-0.066,0.027,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,85,85,0,85,3312744.379,-0.236,-0.008,-0.028,-0.971,3097,11,0,0,805,2215,187,2029,32,0.000,0,2045,0,48.493,0.575,43.000,-1.375,22.375,0.070,0.063,1.012,-0.570,-0.070,0.109,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,85,85,0,85,3312749.380,-0.237,-0.008,-0.030,-0.971,3129,28,0,0,807,2220,219,2067,32,0.000,0,2045,0,45.816,0.551,40.250,-0.750,21.875,0.094,0.082,0.938,-0.547,-0.070,0.027,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,86,86,0,86,3312754.379,-0.238,-0.008,-0.032,-0.971,3117,39,0,0,801,2221,223,2069,32,0.000,0,2045,0,38.085,0.437,31.563,0.188,21.313,0.051,0.086,0.969,-0.395,-0.188,-0.277,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,86,86,0,86,3312759.380,-0.239,-0.007,-0.033,-0.970,3117,46,0,0,789,2233,239,2071,32,0.000,0,2045,0,37.833,0.612,29.688,0.813,23.438,0.094,0.098,0.988,-0.480,-0.379,-0.277,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,98,98,0,98,3312764.379,-0.240,-0.007,-0.034,-0.970,3123,77,0,0,782,2233,257,2079,32,0.000,0,2045,0,33.113,0.298,26.563,1.813,19.688,0.055,0.098,0.980,-0.168,-0.246,-0.152,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,98,98,0,98,3312769.380,-0.241,-0.007,-0.035,-0.970,3103,86,0,0,758,2237,267,2083,32,0.000,0,2045,0,32.847,0.298,24.500,2.375,21.750,0.051,0.094,0.984,-0.168,-0.246,-0.129,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,102,102,0,102,3312774.379,-0.242,-0.007,-0.036,-0.970,3109,91,0,0,743,2233,271,2078,32,0.342,1,2045,1,30.425,0.289,22.313,2.750,20.500,0.055,0.109,1.000,-0.152,-0.246,-0.129,0.000,0.000,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,102,102,0,102,3312779.380,-0.243,-0.006,-0.037,-0.969,3099,87,0,0,714,2236,275,2071,32,0.342,1,2045,1,29.975,0.245,21.813,2.750,20.375,0.020,0.121,0.996,-0.117,-0.215,-0.016,0.004,0.004,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,119,119,0,119,3312784.379,-0.244,-0.006,-0.038,-0.969,3093,88,0,0,695,2232,268,2085,32,0.342,1,2045,1,29.651,0.386,20.875,2.250,20.938,0.047,0.180,0.969,0.246,-0.297,-0.016,0.008,0.008,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,119,119,0,119,3312789.380,-0.244,-0.006,-0.039,-0.969,3099,106,0,0,679,2229,284,2075,32,0.342,1,2045,1,24.767,0.739,17.938,1.625,17.000,0.020,0.176,0.957,0.250,-0.695,-0.207,0.008,0.008,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,126,126,0,126,3312794.379,-0.245,-0.006,-0.039,-0.969,3098,111,0,0,660,2219,285,2071,32,0.342,1,2045,1,22.946,0.799,15.375,1.063,17.000,0.020,0.160,0.965,0.395,-0.695,-0.266,0.008,0.008,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,126,126,0,126,3312799.380,-0.246,-0.005,-0.040,-0.968,3083,125,0,0,653,2217,317,2071,32,0.342,1,2045,1,21.370,0.799,14.938,1.000,15.250,0.059,0.207,0.941,0.395,-0.695,-0.336,0.006,0.008,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,134,134,0,134,3312804.379,-0.246,-0.005,-0.041,-0.968,3087,147,0,0,658,2211,331,2056,32,0.342,1,2045,1,16.150,0.990,11.688,0.688,11.125,0.039,0.191,0.938,0.371,-0.918,-0.426,0.006,0.008,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,134,134,0,134,3312809.380,-0.247,-0.005,-0.041,-0.968,3091,163,0,0,665,2212,342,2067,32,0.342,1,2045,1,12.992,0.967,8.438,0.313,9.875,0.027,0.160,0.965,0.305,-0.918,-0.426,0.004,0.006,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,166,166,0,166,3312814.379,-0.247,-0.005,-0.042,-0.968,3082,189,0,0,680,2215,359,2063,32,0.342,1,2045,1,12.125,0.616,8.125,0.063,9.000,0.027,0.141,0.988,0.305,-0.535,-0.281,0.004,0.006,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,166,166,0,166,3312819.382,-0.247,-0.005,-0.042,-0.968,3087,211,0,0,701,2211,359,2073,32,0.342,1,2045,1,11.411,0.407,7.875,-0.375,8.250,0.016,0.109,1.004,0.230,-0.336,-0.055,0.004,0.006,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,167,167,0,167,3312824.379,-0.248,-0.005,-0.042,-0.968,3077,236,6,0,731,2214,362,2059,32,0.342,1,2045,1,12.097,0.231,8.563,-0.875,8.500,-0.008,0.090,1.020,0.230,0.004,0.051,0.006,0.004,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,167,167,0,167,3312829.380,-0.248,-0.005,-0.043,-0.968,3081,265,7,0,747,2205,364,2073,32,0.342,1,2045,1,13.940,0.274,9.688,-1.313,9.938,-0.004,0.109,0.996,0.258,0.094,0.051,0.006,0.004,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,167,167,0,167,3312834.379,-0.249,-0.005,-0.043,-0.968,3077,297,62,0,767,2213,365,2071,32,0.342,1,2045,1,13.568,0.300,8.438,-1.625,10.500,0.016,0.137,0.980,0.285,0.094,-0.004,0.008,0.004,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,167,167,0,167,3312839.380,-0.249,-0.005,-0.043,-0.968,3061,335,115,0,693,2219,384,2074,32,0.342,1,2045,1,12.326,0.364,6.813,-2.063,10.063,0.023,0.137,0.980,0.285,-0.227,-0.121,0.012,0.010,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
pre_stim,194,194,0,194,3312844.379,-0.249,-0.005,-0.044,-0.967,3048,361,167,0,809,2219,397,2087,32,0.342,1,2045,1,11.836,0.343,6.000,-2.313,9.938,0.020,0.137,0.984,0.258,-0.227,-0.121,0.018,0.016,0.623,0.670,2,NULL,NULL,,2,0,3,7,255,1118,250,0,0
