condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,11,11,0,11,1181364.379,0.573,-0.080,-0.109,-0.809,0,0,889,0,779,0,207,186,38,0.000,0,625,0,124.183,1.681,-49.313,-58.188,-98.000,-0.047,0.332,0.793,-0.773,-1.492,-1.184,0.000,0.000,0.000,0.000,0,NULL,NULL,1118.000,2,0,1,7,255,1118,150,0,0
pre_stim,11,11,0,11,1181369.378,0.577,-0.080,-0.106,-0.806,0,0,937,0,807,0,218,189,38,0.000,0,625,0,127.038,1.295,-53.875,-60.063,-98.125,-0.090,0.344,0.816,-0.734,-1.066,-1.188,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,42,42,0,42,1181374.379,0.581,-0.080,-0.103,-0.803,0,0,959,0,839,0,214,192,38,0.000,0,625,0,133.361,1.284,-58.500,-61.688,-102.750,-0.148,0.301,0.867,-0.715,-1.066,-1.188,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,42,42,0,42,1181379.380,0.585,-0.080,-0.100,-0.801,0,0,988,0,847,0,218,203,38,0.000,0,625,0,136.162,1.070,-64.000,-64.750,-101.250,0.016,0.234,0.898,-0.086,-1.066,-0.840,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,42,42,0,42,1181384.379,0.589,-0.080,-0.096,-0.798,0,0,1039,0,870,0,227,214,24,0.000,0,626,0,134.029,0.945,-63.875,-66.438,-97.313,-0.086,0.316,1.000,-0.086,-0.941,-0.715,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,42,42,0,42,1181389.380,0.593,-0.080,-0.093,-0.796,0,0,1070,0,911,0,230,212,24,0.000,0,626,0,135.821,0.943,-59.000,-65.125,-103.563,-0.160,0.262,1.027,0.063,-0.941,0.422,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,55,55,0,55,1181394.378,0.597,-0.081,-0.089,-0.793,0,0,1125,0,923,0,248,215,24,0.000,0,626,0,131.450,0.949,-60.375,-65.000,-97.000,0.059,0.223,0.969,0.121,-0.941,0.422,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,55,55,0,55,1181399.380,0.601,-0.081,-0.087,-0.791,0,0,1156,0,934,0,267,219,24,0.000,0,626,0,125.805,1.501,-54.938,-62.750,-94.188,-0.215,0.340,1.000,0.121,-1.496,0.461,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,55,55,0,55,1181404.380,0.605,-0.081,-0.083,-0.788,0,0,1189,0,952,0,279,227,24,0.000,0,626,0,128.586,0.431,-57.875,-61.250,-97.125,-0.039,0.227,1.008,0.121,-0.414,0.293,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1118,150,0,0
pre_stim,55,55,0,55,1181409.380,0.608,-0.081,-0.080,-0.786,0,0,1215,0,965,0,291,231,24,0.000,0,626,0,119.001,1.260,-54.000,-60.000,-87.438,-0.102,0.301,0.980,-0.184,-1.246,0.293,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1118,150,0,0
