condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,4,4,0,4,7185689.380,-0.969,0.041,-0.071,-0.234,2919,715,2309,2669,0,2019,605,2671,35,0.463,1,3524,1,3.215,0.254,1.938,-1.438,2.125,0.141,0.117,1.004,0.016,0.254,0.148,0.044,0.032,0.715,0.858,2,NULL,NULL,1118.000,2,0,2,7,255,1118,250,0,0
pre_stim,4,4,0,4,7185694.380,-0.969,0.041,-0.072,-0.234,2915,728,2319,2675,0,2038,614,2695,35,0.463,1,3524,1,2.901,0.254,1.813,-0.938,2.063,0.109,0.176,0.973,0.016,0.254,0.148,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,12,12,0,12,7185699.381,-0.969,0.041,-0.072,-0.234,2932,763,2355,2676,0,2056,630,2705,35,0.463,1,3524,1,4.871,0.328,1.438,-1.750,4.313,0.133,0.180,0.973,0.047,0.324,-0.070,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,12,12,0,12,7185704.380,-0.969,0.041,-0.072,-0.234,2941,797,2375,2679,0,2071,645,2716,35,0.463,1,3524,1,3.776,0.328,-1.938,-2.688,1.813,0.148,0.090,1.008,0.047,0.324,-0.070,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,58,58,0,58,7185709.378,-0.969,0.041,-0.072,-0.234,2937,851,2392,2683,0,2073,663,2719,35,0.463,1,3524,1,4.277,0.262,0.750,-0.438,4.188,0.184,0.168,0.961,0.262,0.008,-0.070,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,58,58,0,58,7185714.380,-0.969,0.041,-0.072,-0.234,2941,896,2405,2692,0,2074,674,2747,35,0.463,1,3524,1,5.263,0.561,-3.750,-1.500,3.375,0.121,0.074,1.035,-0.055,-0.559,0.156,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,58,58,0,58,7185719.379,-0.969,0.041,-0.072,-0.234,2943,943,2425,2693,0,2092,678,2739,35,0.463,1,3524,1,4.360,0.649,3.063,-0.500,3.063,0.211,0.063,1.031,0.316,-0.566,0.387,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,58,58,0,58,7185724.380,-0.969,0.041,-0.072,-0.234,2956,972,2445,2705,0,2104,684,2745,35,0.463,1,3524,1,4.871,0.584,4.500,0.438,1.813,0.141,0.141,0.988,0.141,-0.566,0.387,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,58,58,0,58,7185729.379,-0.969,0.041,-0.072,-0.233,2963,1013,2452,2713,0,2117,695,2745,35,0.463,1,3524,1,3.790,0.671,2.313,0.125,3.000,0.164,0.082,0.992,0.141,-0.656,0.031,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
pre_stim,58,58,0,58,7185734.380,-0.969,0.041,-0.072,-0.233,2961,1053,2469,2719,0,2121,699,2750,35,0.463,1,3524,1,5.391,0.147,4.125,1.375,3.188,0.168,0.184,0.980,0.141,-0.043,0.031,0.046,0.030,0.715,0.858,2,NULL,NULL,,2,0,2,7,255,1118,250,0,0
