condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_speedValid,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitPhase,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,79,79,0,79,22880.354,0.549,0.359,0.162,0.738,0,0,351,0,749,0,669,451,31,0.608,1,6,0,340.936,9.272,-132.938,-311.188,-41.563,0.258,0.176,1.441,6.199,5.281,4.434,0.096,0.080,1.229,1.200,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,79,22885.355,0.545,0.371,0.167,0.733,0,0,224,0,520,0,425,361,31,0.608,1,6,0,330.531,7.413,-88.750,-318.188,-11.438,0.305,-0.008,1.320,5.254,4.316,2.953,0.096,0.082,1.229,1.200,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,79,22890.327,0.542,0.383,0.173,0.728,0,0,159,0,327,0,170,282,31,0.608,1,6,0,334.270,6.349,-58.125,-328.813,15.500,0.445,0.121,1.215,4.070,4.273,2.340,0.096,0.084,1.229,1.200,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,79,22895.346,0.541,0.394,0.180,0.721,0,0,91,0,102,0,5,243,31,0.608,1,6,0,337.813,5.665,-6.688,-336.063,33.688,0.445,0.043,1.289,3.742,3.551,2.340,0.098,0.084,1.229,1.200,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,79,22900.328,0.541,0.404,0.189,0.713,0,0,16,0,0,0,0,181,31,0.608,1,6,0,373.600,5.972,38.000,-356.688,104.438,0.379,0.125,1.430,4.070,3.551,2.547,0.098,0.088,1.229,1.200,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,79,22905.348,0.544,0.415,0.197,0.702,0,0,0,0,0,0,0,119,31,0.608,1,6,0,393.415,7.682,24.938,-361.188,153.938,0.223,0.453,1.676,5.148,4.914,2.891,0.100,0.090,1.229,1.200,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,79,22910.329,0.546,0.427,0.203,0.692,0,0,0,0,0,0,0,45,31,0.608,1,6,0,393.490,11.900,-19.500,-348.813,181.063,-0.063,0.484,1.727,9.270,6.879,2.891,0.100,0.092,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79,79,0,79,22915.350,0.548,0.440,0.206,0.680,0,0,0,0,0,0,0,0,31,0.608,1,6,0,400.181,13.999,-64.000,-343.688,194.750,-0.266,0.699,1.563,10.203,9.535,0.973,0.102,0.096,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,22920.336,0.549,0.454,0.210,0.669,0,0,0,0,0,0,0,0,31,0.608,1,6,0,413.638,15.506,-98.250,-360.375,177.688,-0.465,0.813,1.391,11.879,9.672,-2.402,0.104,0.098,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,22925.349,0.550,0.468,0.213,0.658,0,0,0,0,0,0,0,0,31,0.608,1,6,0,430.446,16.458,-109.125,-374.563,181.875,-0.492,0.680,1.281,11.879,9.879,-5.672,0.104,0.100,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,22930.327,0.551,0.482,0.215,0.647,0,0,0,0,0,0,0,0,31,0.608,1,6,0,406.984,16.243,-110.500,-345.188,185.125,-0.488,0.441,1.281,10.918,9.938,-6.773,0.106,0.100,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,22935.352,0.552,0.495,0.214,0.636,0,0,0,0,0,0,0,0,31,0.608,1,6,0,404.461,14.906,-172.188,-298.500,211.750,-0.402,0.527,0.895,8.734,9.938,-6.867,0.108,0.102,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,136,136,0,136,22940.334,0.551,0.509,0.211,0.627,0,0,0,0,0,0,0,0,31,0.608,1,6,0,380.651,14.188,-229.438,-259.250,158.250,-0.156,0.625,0.605,8.074,7.395,-9.023,0.108,0.102,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,136,136,0,136,22945.356,0.548,0.521,0.207,0.621,0,0,0,0,0,0,0,0,31,0.608,1,6,0,314.892,12.515,-219.313,-208.438,87.250,-0.016,0.238,0.488,7.922,3.527,-9.023,0.110,0.104,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,136,136,0,136,22950.334,0.546,0.529,0.204,0.617,0,0,0,0,0,0,0,0,31,0.608,1,6,0,227.303,9.490,-167.438,-131.000,80.438,0.031,0.035,0.375,4.109,2.965,-8.023,0.112,0.104,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,136,136,0,136,22955.339,0.547,0.534,0.200,0.613,0,0,0,0,0,0,0,0,31,0.608,1,6,0,167.853,8.910,-115.250,-58.563,107.063,-0.023,0.215,0.258,2.988,2.465,-8.023,0.114,0.106,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,136,136,0,136,22960.336,0.549,0.537,0.195,0.610,0,0,0,0,0,0,0,0,31,0.608,1,6,0,150.492,9.921,-95.625,-4.313,116.125,-0.098,0.367,0.207,2.988,1.406,-9.355,0.114,0.108,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,136,136,0,136,22965.349,0.551,0.539,0.189,0.609,0,0,0,0,0,0,0,0,31,0.608,1,6,0,158.779,11.289,-101.813,45.563,113.000,-0.160,0.352,0.098,3.313,1.074,-10.738,0.116,0.110,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,22970.328,0.554,0.539,0.182,0.608,0,0,0,0,0,0,0,0,31,0.608,1,6,0,183.229,12.239,-100.750,96.313,118.938,-0.188,0.258,-0.035,3.313,0.699,-11.762,0.118,0.112,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,22975.348,0.558,0.538,0.173,0.608,0,0,0,0,0,0,0,0,31,0.608,1,6,0,209.864,12.473,-78.000,141.313,134.125,-0.254,0.191,-0.199,1.879,0.227,-12.328,0.120,0.114,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,22980.349,0.563,0.535,0.166,0.608,0,0,0,0,0,0,0,0,31,0.608,1,6,0,217.005,13.458,-39.938,158.938,142.250,-0.363,0.117,-0.359,0.430,-0.219,-13.449,0.122,0.118,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,22985.351,0.568,0.531,0.160,0.608,0,0,0,0,0,0,0,0,31,0.608,1,6,0,202.230,14.851,8.313,147.125,138.500,-0.449,0.082,-0.324,-1.098,-0.219,-14.809,0.124,0.120,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,22990.328,0.574,0.527,0.156,0.607,0,0,0,0,0,0,0,0,31,0.608,1,6,0,198.125,14.883,55.063,132.625,136.500,-0.453,0.012,-0.207,-1.336,0.660,-14.809,0.126,0.122,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,22995.347,0.581,0.521,0.153,0.606,0,0,0,0,0,0,0,0,31,0.608,1,6,0,225.712,14.374,87.563,145.438,148.750,-0.410,-0.035,0.012,-1.336,1.727,-14.207,0.128,0.124,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,23000.327,0.589,0.513,0.149,0.606,0,0,0,0,0,0,0,0,31,0.608,1,6,0,271.256,13.553,110.875,180.375,169.563,-0.457,0.012,-0.039,-0.738,2.988,-13.199,0.130,0.126,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,179,179,0,179,23005.349,0.598,0.505,0.145,0.605,0,0,0,0,0,0,0,0,31,0.608,1,6,0,283.747,13.568,135.250,179.938,172.750,-0.578,0.125,-0.129,-0.676,3.070,-13.199,0.130,0.128,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,207,207,0,207,23010.334,0.607,0.497,0.143,0.604,0,0,0,0,0,0,0,0,31,0.608,1,6,0,277.687,14.997,162.063,161.063,157.813,-0.688,0.145,0.035,-0.254,3.098,-14.672,0.132,0.132,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,207,207,0,207,23015.339,0.615,0.488,0.142,0.603,0,0,0,0,0,0,0,0,31,0.608,1,6,0,286.347,15.497,186.313,162.875,144.063,-0.789,0.141,0.246,0.461,4.969,-14.672,0.134,0.134,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,207,207,0,207,23020.356,0.623,0.478,0.142,0.603,0,0,0,0,0,0,0,0,31,0.608,1,6,0,285.804,15.647,196.063,166.750,124.250,-0.855,0.109,0.457,1.145,7.141,-13.875,0.136,0.138,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,207,207,0,207,23025.351,0.630,0.468,0.141,0.603,0,0,0,0,0,0,0,0,31,0.608,1,6,0,274.508,15.642,189.938,169.813,102.188,-0.895,0.035,0.621,1.477,9.094,-12.641,0.140,0.140,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,23030.331,0.636,0.459,0.141,0.604,0,0,0,0,0,0,0,0,31,0.608,1,6,0,259.206,15.573,172.375,175.938,80.750,-0.910,-0.012,0.766,1.535,10.566,-11.336,0.142,0.142,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,23035.351,0.641,0.450,0.139,0.606,0,0,0,0,0,0,0,0,31,0.608,1,6,0,244.635,15.462,148.375,185.438,58.688,-0.910,-0.027,0.824,1.535,11.652,-10.047,0.148,0.144,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,23040.332,0.645,0.441,0.137,0.609,0,0,0,0,0,0,0,0,31,0.608,1,6,0,231.259,15.206,124.000,192.438,32.750,-0.902,-0.008,0.816,1.551,11.887,-9.355,0.154,0.148,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,23045.342,0.648,0.433,0.134,0.612,0,0,0,0,0,0,0,0,31,0.608,1,6,0,223.426,15.129,101.938,198.750,5.125,-0.852,-0.004,0.805,1.676,11.887,-9.207,0.160,0.152,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,23050.336,0.650,0.425,0.131,0.617,0,0,0,0,0,0,0,0,31,0.608,1,6,0,223.371,14.512,85.125,205.563,-19.813,-0.785,-0.027,0.734,1.676,11.398,-8.824,0.168,0.158,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,224,224,0,224,23055.348,0.651,0.417,0.128,0.622,0,0,0,0,0,0,0,0,31,0.608,1,6,0,230.109,13.681,78.000,213.125,-38.000,-0.703,-0.094,0.664,1.391,10.477,-8.688,0.176,0.162,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,275,275,0,275,23060.335,0.652,0.408,0.124,0.627,0,0,0,0,0,0,0,0,31,0.608,1,6,0,240.829,12.632,80.500,221.938,-47.563,-0.633,-0.141,0.586,0.680,9.477,-8.324,0.184,0.170,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,275,275,0,275,23065.347,0.652,0.400,0.121,0.633,0,0,0,0,0,0,0,0,31,0.608,1,6,0,249.366,11.829,86.500,227.813,-52.938,-0.586,-0.133,0.574,0.238,8.496,-8.227,0.192,0.176,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,23070.331,0.653,0.390,0.118,0.638,0,0,0,0,0,0,0,0,31,0.608,1,6,0,261.185,11.291,95.000,236.250,-58.125,-0.563,-0.098,0.555,0.238,8.004,-7.961,0.198,0.184,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23075.338,0.653,0.381,0.115,0.644,0,0,0,0,0,0,0,0,31,0.608,1,6,0,271.262,11.016,104.438,241.375,-66.438,-0.543,-0.066,0.559,0.535,7.637,-7.922,0.204,0.190,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23080.341,0.654,0.370,0.112,0.650,0,0,0,0,0,0,0,0,31,0.608,1,6,0,288.183,10.774,117.500,252.375,-74.500,-0.504,-0.074,0.578,0.863,7.402,-7.781,0.210,0.198,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23085.353,0.654,0.359,0.109,0.657,0,0,0,0,0,0,0,0,31,0.608,1,6,0,299.749,10.216,130.375,257.938,-79.500,-0.473,-0.090,0.602,0.867,7.121,-7.273,0.216,0.204,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23090.327,0.654,0.347,0.107,0.663,0,0,0,0,0,0,0,0,31,0.608,1,6,0,314.762,9.691,145.125,267.813,-79.313,-0.441,-0.086,0.672,0.902,6.910,-6.734,0.226,0.212,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23095.347,0.655,0.335,0.104,0.670,0,0,0,0,0,0,0,0,31,0.608,1,6,0,326.083,9.141,158.625,274.438,-76.500,-0.438,-0.055,0.734,1.137,6.910,-5.875,0.238,0.220,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23100.328,0.655,0.322,0.102,0.676,0,0,0,0,0,0,0,0,31,0.608,1,6,0,333.149,8.870,169.313,276.375,-77.063,-0.453,-0.008,0.836,1.586,6.957,-5.270,0.250,0.228,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23105.348,0.655,0.308,0.100,0.682,0,0,0,0,0,0,0,0,31,0.608,1,6,0,343.030,8.799,176.750,282.375,-81.813,-0.445,0.000,0.887,2.254,7.285,-4.391,0.264,0.238,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23110.329,0.655,0.295,0.099,0.689,0,0,0,0,0,0,0,0,31,0.608,1,6,0,345.122,8.523,184.625,277.125,-90.688,-0.406,-0.016,0.941,2.332,7.285,-3.758,0.278,0.248,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23115.349,0.654,0.281,0.098,0.695,0,0,0,0,0,0,0,0,31,0.608,1,6,0,356.003,7.919,194.938,282.875,-93.375,-0.348,-0.035,0.961,2.332,6.992,-2.895,0.292,0.258,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23120.329,0.654,0.267,0.097,0.701,0,0,0,0,0,0,0,0,31,0.608,1,6,0,354.778,7.120,205.250,273.188,-95.438,-0.324,-0.004,0.984,2.289,6.352,-2.262,0.306,0.270,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,298,298,0,298,23125.354,0.653,0.252,0.096,0.708,0,0,0,0,0,0,0,0,31,0.608,1,6,0,370.880,6.677,221.500,282.375,-93.563,-0.266,0.004,1.117,2.289,5.988,-1.867,0.320,0.282,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,321,321,0,321,23130.331,0.653,0.236,0.096,0.713,0,0,0,0,0,0,0,0,31,0.608,1,6,0,377.545,6.121,235.063,281.500,-89.688,-0.270,0.039,1.180,2.430,5.609,-0.316,0.336,0.296,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,321,321,0,321,23135.351,0.652,0.221,0.096,0.719,0,0,0,0,0,0,0,0,31,0.608,1,6,0,374.695,6.183,242.438,271.250,-89.688,-0.313,0.031,1.313,2.574,5.609,0.371,0.350,0.312,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,321,321,0,321,23140.331,0.650,0.206,0.098,0.724,0,0,0,0,0,0,0,0,31,0.608,1,6,0,365.283,6.823,247.563,249.438,-99.625,-0.375,0.043,1.395,2.633,6.066,1.680,0.366,0.330,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,321,321,0,321,23145.343,0.649,0.191,0.099,0.730,0,0,0,0,0,0,0,0,31,0.608,1,6,0,370.298,7.484,248.250,252.750,-107.750,-0.340,0.031,1.660,2.574,6.570,2.492,0.382,0.346,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,342,342,0,342,23150.333,0.647,0.176,0.099,0.735,0,0,0,0,0,0,0,0,31,0.608,1,6,0,377.443,8.797,236.500,275.188,-103.938,-0.273,0.031,1.867,2.492,6.570,5.293,0.396,0.364,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,342,342,0,342,23155.346,0.646,0.160,0.097,0.740,0,0,0,0,0,0,0,0,31,0.608,1,6,0,372.340,9.894,209.563,293.813,-91.625,-0.270,0.059,1.934,2.242,5.973,7.563,0.414,0.384,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,342,342,0,342,23160.327,0.644,0.147,0.096,0.745,0,0,0,0,0,0,0,0,31,0.608,1,6,0,338.111,10.415,177.313,272.813,-91.938,-0.332,0.090,1.945,2.230,5.758,8.387,0.432,0.404,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,342,342,0,342,23165.348,0.642,0.134,0.093,0.750,0,0,0,0,0,0,0,0,31,0.608,1,6,0,326.314,10.474,143.938,275.000,-100.688,-0.352,0.102,2.000,2.180,5.602,8.578,0.452,0.424,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23170.335,0.639,0.121,0.088,0.754,0,0,0,0,0,0,0,0,31,0.608,1,6,0,325.359,10.457,119.313,280.125,-114.688,-0.340,0.105,1.863,2.113,5.594,8.578,0.472,0.446,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23175.348,0.636,0.109,0.084,0.759,0,0,0,0,0,0,0,0,31,0.608,1,6,0,322.243,9.608,112.125,273.563,-128.188,-0.285,0.078,1.754,1.887,4.918,8.035,0.494,0.468,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23180.348,0.632,0.096,0.080,0.765,0,0,0,0,0,0,0,0,31,0.608,1,6,0,326.516,8.249,120.688,272.688,-133.000,-0.223,0.082,1.707,1.305,3.926,7.137,0.516,0.492,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23185.351,0.628,0.084,0.076,0.769,0,0,0,0,0,0,0,0,31,0.608,1,6,0,326.876,7.767,128.500,269.438,-133.188,-0.164,0.121,1.789,1.016,2.891,7.137,0.540,0.516,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23190.329,0.625,0.071,0.073,0.774,0,0,0,0,0,0,0,0,31,0.608,1,6,0,326.291,8.013,127.000,271.500,-128.938,-0.129,0.156,1.832,1.004,1.934,7.711,0.564,0.542,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23195.346,0.621,0.059,0.069,0.778,0,0,0,0,0,0,0,0,31,0.608,1,6,0,323.080,8.299,122.875,272.000,-123.688,-0.094,0.238,1.820,1.016,1.117,8.160,0.590,0.570,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23200.327,0.617,0.046,0.065,0.783,0,0,0,0,0,0,0,0,31,0.608,1,6,0,323.628,8.320,129.063,270.063,-123.063,-0.039,0.289,1.871,1.414,0.230,8.195,0.618,0.598,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23205.344,0.614,0.034,0.062,0.786,0,0,0,0,0,0,0,0,31,0.608,1,6,0,318.552,8.810,124.125,267.625,-120.188,0.047,0.336,1.977,1.414,-0.832,8.656,0.648,0.628,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23210.329,0.610,0.022,0.058,0.790,0,0,0,0,0,0,0,0,31,0.608,1,6,0,313.363,9.984,115.313,268.938,-112.125,0.145,0.367,2.008,1.316,-2.188,9.652,0.678,0.660,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,381,381,0,381,23215.346,0.607,0.010,0.055,0.793,0,0,0,0,0,0,0,0,31,0.608,1,6,0,304.602,10.362,110.813,265.875,-99.063,0.246,0.387,1.953,1.043,-3.621,9.652,0.708,0.688,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,411,411,0,411,23220.335,0.604,-0.001,0.051,0.795,0,0,0,0,0,0,0,0,31,0.608,1,6,0,295.334,10.515,115.375,259.125,-82.250,0.320,0.422,1.977,0.719,-4.992,9.227,0.736,0.718,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,411,411,0,411,23225.350,0.602,-0.013,0.048,0.797,0,0,0,0,0,0,0,0,31,0.608,1,6,0,292.668,11.133,114.438,261.500,-64.625,0.375,0.441,2.086,0.535,-6.207,9.227,0.760,0.742,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,411,411,0,411,23230.327,0.600,-0.025,0.044,0.798,0,0,0,0,0,0,0,0,31,0.608,1,6,0,288.750,12.102,111.000,262.938,-43.813,0.406,0.422,2.066,0.090,-7.305,9.648,0.782,0.762,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,411,411,0,411,23235.348,0.599,-0.037,0.041,0.799,0,0,0,0,0,0,0,0,31,0.608,1,6,0,277.522,12.484,109.000,254.188,-22.938,0.395,0.477,2.074,-0.234,-7.891,9.672,0.796,0.778,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,438,438,0,438,23240.334,0.598,-0.048,0.038,0.799,0,0,0,0,0,0,0,0,31,0.608,1,6,0,269.104,12.760,102.625,248.688,-6.313,0.363,0.570,2.152,-0.234,-8.320,9.672,0.806,0.790,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,438,438,0,438,23245.356,0.598,-0.059,0.034,0.798,0,0,0,0,0,0,0,0,31,0.608,1,6,0,265.944,13.643,92.313,249.375,4.063,0.340,0.609,2.184,0.285,-8.781,10.438,0.812,0.796,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,438,438,0,438,23250.331,0.598,-0.070,0.031,0.798,0,0,0,0,0,0,0,0,31,0.608,1,6,0,255.452,13.712,79.625,242.563,8.875,0.301,0.633,2.031,0.402,-8.883,10.438,0.818,0.802,1.229,1.200,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
