condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
stim,15,15,0,2185894.422,-0.641,0.138,-0.135,-0.743,2894,0,0,0,0,309,27,111,38,0.000,313,1,2.778,0.040,1.140,2.220,1.220,-0.301,0.069,0.948,0.038,-0.014,-0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,1198.000,2,0,3,7,255,1089,150,0,0
stim,15,15,0,2185899.420,-0.641,0.138,-0.135,-0.743,2918,0,0,0,0,313,28,117,38,0.000,313,1,2.864,0.073,1.700,2.220,0.620,-0.303,0.066,0.948,0.020,0.070,-0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,1089,150,0,0
stim,63,63,0,2185904.420,-0.641,0.138,-0.135,-0.743,2919,0,0,0,0,315,27,121,38,0.000,313,1,2.836,0.071,1.500,2.400,0.180,-0.294,0.069,0.950,0.012,0.070,-0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,1089,150,0,0
stim,63,63,0,2185909.422,-0.641,0.138,-0.135,-0.743,2923,0,0,0,0,312,27,121,38,0.000,313,1,2.666,0.013,0.340,2.520,0.800,-0.284,0.075,0.955,0.012,0.004,-0.002,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185914.422,-0.641,0.138,-0.135,-0.742,2864,0,0,0,0,313,28,118,38,0.000,313,1,2.842,0.059,-0.320,2.340,1.580,-0.289,0.072,0.952,0.032,-0.050,0.000,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185919.420,-0.642,0.138,-0.135,-0.742,2919,0,0,0,0,311,35,122,38,0.000,313,1,2.410,0.059,0.720,2.020,1.100,-0.305,0.067,0.952,0.032,-0.050,0.010,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185924.420,-0.642,0.138,-0.135,-0.742,2897,0,0,0,0,311,26,114,38,0.000,313,1,2.982,0.104,2.240,1.960,0.180,-0.308,0.065,0.948,-0.004,0.104,0.012,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185929.420,-0.642,0.138,-0.135,-0.742,2906,0,0,0,0,315,28,123,38,0.000,313,1,2.981,0.104,0.960,2.820,-0.120,-0.289,0.068,0.947,-0.004,0.104,0.012,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185934.420,-0.642,0.138,-0.135,-0.742,2915,0,0,0,0,325,37,116,38,0.000,313,1,3.093,0.038,-0.500,2.340,1.960,-0.275,0.080,0.955,-0.002,-0.038,-0.012,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185939.422,-0.642,0.138,-0.135,-0.742,2905,0,0,0,0,324,29,120,38,0.000,313,1,3.030,0.074,1.620,1.840,1.780,-0.313,0.074,0.952,0.064,-0.038,-0.012,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185944.420,-0.642,0.138,-0.135,-0.742,2911,0,0,0,0,311,26,125,38,0.000,313,1,3.433,0.134,1.200,3.000,-1.160,-0.304,0.054,0.946,0.064,0.118,-0.012,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185949.420,-0.642,0.138,-0.135,-0.742,2921,0,0,0,0,325,26,118,38,0.000,313,1,2.461,0.134,-0.020,1.780,1.700,-0.272,0.082,0.955,0.064,0.118,-0.016,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185954.420,-0.642,0.138,-0.135,-0.742,2909,0,0,0,0,316,35,117,38,0.000,313,1,3.649,0.151,2.000,2.480,1.780,-0.308,0.077,0.945,0.094,0.118,-0.016,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185959.420,-0.642,0.138,-0.135,-0.742,2921,0,0,0,0,313,37,110,38,0.000,313,1,2.951,0.108,-0.080,2.900,-0.540,-0.300,0.053,0.955,0.094,0.054,-0.008,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185964.420,-0.642,0.138,-0.135,-0.742,2933,0,0,0,0,327,27,120,38,0.000,313,1,2.548,0.108,1.760,1.380,1.220,-0.285,0.085,0.951,0.094,0.054,-0.008,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,83,83,0,2185969.422,-0.642,0.138,-0.135,-0.742,2936,0,0,0,0,327,28,122,38,0.000,313,1,3.983,0.074,-0.140,3.560,1.780,-0.299,0.062,0.944,-0.050,0.054,-0.018,0.000,0.000,0.709,0.973,2,NULL,NULL,,2,0,3,7,255,,150,0,0
stim,10,10,0,2185974.420,-0.642,0.138,-0.135,-0.742,2893,0,0,0,0,311,27,115,38,0.000,313,1,2.718,0.059,2.300,1.180,-0.840,-0.301,0.074,0.962,0.052,0.028,-0.018,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,10,10,0,2185979.420,-0.642,0.138,-0.135,-0.742,2897,0,0,0,0,311,27,115,38,0.000,313,1,4.161,0.028,-1.060,3.200,2.440,-0.280,0.067,0.934,-0.002,0.028,-0.050,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,28,28,0,2185984.422,-0.642,0.138,-0.135,-0.742,2920,0,0,0,0,328,31,119,38,0.000,313,1,3.846,0.059,3.340,1.740,-0.780,-0.318,0.076,0.966,0.052,0.028,0.130,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,28,28,0,2185989.423,-0.642,0.138,-0.135,-0.742,2893,0,0,0,0,312,25,115,38,0.000,313,1,3.895,0.084,-2.220,2.660,1.780,-0.269,0.064,0.939,-0.002,-0.084,-0.184,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,35,35,0,2185994.420,-0.642,0.138,-0.135,-0.742,2875,0,0,0,0,310,29,125,38,0.000,313,1,4.645,0.180,4.200,1.980,0.120,-0.322,0.072,0.955,0.054,0.172,0.122,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,35,35,0,2185999.420,-0.642,0.138,-0.135,-0.742,2912,0,0,0,0,319,27,116,38,0.000,313,1,4.047,0.207,-2.640,2.840,1.160,-0.269,0.076,0.952,0.054,-0.200,-0.062,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,36,36,0,2186004.420,-0.642,0.138,-0.135,-0.742,2899,0,0,0,0,311,27,118,38,0.000,313,1,4.426,0.250,3.960,1.940,0.380,-0.321,0.051,0.944,0.054,0.244,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,36,36,0,2186009.420,-0.642,0.138,-0.135,-0.742,2912,0,0,0,0,327,27,115,38,0.000,313,1,3.252,0.248,-1.520,2.500,1.420,-0.273,0.100,0.960,0.056,-0.242,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,74,74,0,2186014.420,-0.642,0.138,-0.135,-0.742,2933,0,0,0,0,317,36,119,38,0.000,313,1,3.226,0.293,1.940,2.560,-0.300,-0.314,0.032,0.936,-0.138,0.258,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186019.424,-0.642,0.138,-0.135,-0.742,2893,0,0,0,0,312,26,114,38,0.000,313,1,3.099,0.341,0.800,1.940,2.280,-0.282,0.103,0.965,0.284,-0.188,0.050,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186024.420,-0.642,0.138,-0.135,-0.742,2897,0,0,0,0,313,26,112,38,0.000,313,1,2.971,0.209,0.360,2.860,-0.720,-0.305,0.051,0.940,-0.150,0.146,-0.078,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186029.420,-0.642,0.138,-0.135,-0.742,2919,0,0,0,0,317,26,117,38,0.000,313,1,3.169,0.078,1.400,2.000,2.020,-0.289,0.073,0.955,0.038,-0.068,0.020,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186034.420,-0.642,0.138,-0.135,-0.742,2924,0,0,0,0,317,33,121,38,0.000,313,1,2.748,0.035,0.660,2.620,0.500,-0.296,0.070,0.948,0.026,0.024,-0.018,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186039.422,-0.642,0.138,-0.135,-0.742,2902,0,0,0,0,327,33,121,38,0.000,313,1,2.657,0.045,1.280,2.260,0.560,-0.299,0.078,0.954,0.038,0.024,0.020,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186044.420,-0.642,0.138,-0.135,-0.742,2915,0,0,0,0,327,33,119,38,0.000,313,1,2.840,0.035,0.180,2.380,1.540,-0.289,0.057,0.944,0.026,0.024,-0.018,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186049.420,-0.642,0.138,-0.135,-0.742,2894,0,0,0,0,311,26,111,38,0.000,313,1,3.104,0.033,1.880,2.440,0.380,-0.301,0.070,0.953,0.022,0.024,0.036,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186054.420,-0.642,0.138,-0.135,-0.742,2931,0,0,0,0,314,35,117,38,0.000,313,1,2.632,0.031,0.780,2.260,1.100,-0.295,0.088,0.954,0.022,-0.022,0.036,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,90,90,0,2186059.420,-0.642,0.138,-0.135,-0.742,2906,0,0,0,0,325,33,115,38,0.000,313,1,2.599,0.033,0.100,2.380,1.040,-0.293,0.053,0.942,0.022,0.024,0.036,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,107,107,0,2186064.421,-0.642,0.138,-0.135,-0.742,2917,0,0,0,0,311,27,125,38,0.000,313,1,3.028,0.065,1.800,2.320,0.740,-0.295,0.061,0.950,-0.064,0.012,-0.008,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,122,122,0,2186069.420,-0.642,0.138,-0.135,-0.742,2933,0,0,0,0,313,36,119,38,0.000,313,1,2.788,0.065,1.260,2.200,1.160,-0.300,0.092,0.958,-0.064,0.012,-0.008,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,122,122,0,2186074.420,-0.642,0.138,-0.135,-0.742,2895,0,0,0,0,311,27,116,38,0.000,313,1,2.573,0.010,0.160,2.260,1.220,-0.293,0.068,0.951,-0.006,0.008,-0.006,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,122,122,0,2186079.420,-0.642,0.138,-0.135,-0.742,2895,0,0,0,0,311,27,112,38,0.000,313,1,2.623,0.010,0.960,2.380,0.540,-0.295,0.053,0.943,-0.006,0.008,-0.006,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,122,122,0,2186084.420,-0.642,0.138,-0.135,-0.742,2918,0,0,0,0,327,28,123,38,0.000,313,1,3.016,0.007,1.740,2.260,0.980,-0.295,0.073,0.952,-0.006,-0.004,-0.006,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,122,122,0,2186089.422,-0.642,0.138,-0.135,-0.742,2917,0,0,0,0,313,30,110,38,0.000,313,1,2.749,0.050,0.900,2.260,1.280,-0.296,0.083,0.957,0.050,-0.004,0.014,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,122,122,0,2186094.420,-0.642,0.138,-0.135,-0.742,2920,0,0,0,0,311,26,114,38,0.000,313,1,2.574,0.050,0.400,2.320,1.040,-0.295,0.064,0.947,0.050,-0.004,0.014,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,122,122,0,2186099.420,-0.642,0.138,-0.135,-0.742,2911,0,0,0,0,317,35,116,38,0.000,313,1,2.595,0.040,1.080,2.260,0.680,-0.298,0.063,0.947,-0.036,0.018,-0.026,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,171,171,0,2186104.420,-0.642,0.138,-0.135,-0.742,2919,0,0,0,0,311,28,119,38,0.000,313,1,2.845,0.040,1.560,2.280,0.680,-0.293,0.071,0.952,-0.036,0.018,-0.026,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,171,171,0,2186109.420,-0.642,0.138,-0.135,-0.742,2932,0,0,0,0,313,29,123,38,0.000,313,1,2.804,0.034,0.840,2.280,1.400,-0.292,0.072,0.955,0.024,-0.024,0.010,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,186,186,0,2186114.421,-0.643,0.138,-0.135,-0.742,2904,0,0,0,0,313,29,121,38,0.000,313,1,2.793,0.034,0.540,2.280,1.520,-0.297,0.069,0.949,0.024,-0.024,0.010,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186119.421,-0.643,0.138,-0.135,-0.742,2898,0,0,0,0,317,27,115,38,0.000,313,1,2.637,0.045,1.080,2.340,0.560,-0.300,0.072,0.948,0.034,0.030,-0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186124.420,-0.643,0.138,-0.135,-0.742,2895,0,0,0,0,311,27,114,38,0.000,313,1,2.831,0.038,1.500,2.400,0.060,-0.292,0.071,0.951,0.024,0.030,-0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186129.420,-0.643,0.138,-0.135,-0.742,2923,0,0,0,0,323,28,119,38,0.000,313,1,2.758,0.038,1.020,2.220,1.280,-0.289,0.067,0.955,0.024,-0.030,-0.002,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186134.420,-0.643,0.138,-0.135,-0.742,2929,0,0,0,0,317,37,119,38,0.000,313,1,3.133,0.031,0.540,2.280,2.080,-0.297,0.067,0.951,-0.006,-0.030,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186139.422,-0.643,0.138,-0.135,-0.742,2901,0,0,0,0,312,29,120,38,0.000,313,1,2.667,0.023,0.840,2.280,1.100,-0.305,0.072,0.948,-0.006,0.022,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186144.420,-0.643,0.138,-0.135,-0.742,2929,0,0,0,0,308,13,118,38,0.000,313,1,2.809,0.049,1.440,2.400,-0.240,-0.296,0.074,0.949,0.044,0.022,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186149.420,-0.643,0.138,-0.135,-0.742,2919,0,0,0,0,327,30,119,38,0.000,313,1,2.733,0.045,1.380,2.340,0.300,-0.286,0.070,0.954,0.044,0.008,0.002,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186154.420,-0.643,0.138,-0.135,-0.741,2931,0,0,0,0,323,30,116,38,0.000,313,1,3.129,0.056,0.780,2.360,1.900,-0.289,0.067,0.953,0.006,-0.056,0.002,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,202,202,0,2186159.420,-0.643,0.138,-0.135,-0.741,2912,0,0,0,0,319,30,118,38,0.000,313,1,3.198,0.056,0.600,2.300,2.140,-0.301,0.071,0.949,0.006,-0.056,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,218,218,0,2186164.420,-0.643,0.138,-0.135,-0.741,2916,0,0,0,0,327,30,120,38,0.000,313,1,2.728,0.071,1.020,2.420,0.740,-0.305,0.072,0.948,0.030,0.064,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,218,218,0,2186169.420,-0.643,0.138,-0.135,-0.741,2905,0,0,0,0,313,28,115,38,0.000,313,1,2.798,0.071,1.400,2.420,-0.120,-0.293,0.070,0.950,0.030,0.064,0.004,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,218,218,0,2186174.420,-0.643,0.138,-0.135,-0.741,2909,0,0,0,0,313,27,115,38,0.000,313,1,2.664,0.023,1.080,2.300,0.800,-0.287,0.068,0.953,0.018,-0.014,-0.006,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,218,218,0,2186179.420,-0.643,0.138,-0.135,-0.741,2898,0,0,0,0,311,28,116,38,0.000,313,1,3.055,0.020,0.660,2.300,1.900,-0.293,0.070,0.951,0.012,-0.016,-0.006,0.000,0.000,0.709,0.973,2,NULL,NULL,,1,0,1,7,255,,250,0,0
