condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,111,111,0,111,49995.362,0.997,-0.007,-0.074,-0.008,1300,382,2120,1684,2103,1817,969,2431,24,0.942,9,0,9.956,0.082,-4.688,-3.625,-8.000,-0.145,-0.012,0.988,0.070,0.031,0.027,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,50000.362,0.997,-0.007,-0.074,-0.007,1253,375,2127,1661,2105,1810,973,2429,24,0.942,9,0,11.285,0.051,-1.313,-3.750,-10.563,-0.152,-0.020,0.984,-0.008,-0.051,0.000,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,50005.362,0.997,-0.006,-0.074,-0.007,1215,363,2127,1627,2107,1800,975,2431,24,0.942,9,0,9.756,0.064,-3.750,-3.313,-8.375,-0.145,-0.020,0.984,0.047,-0.031,-0.031,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,50010.361,0.997,-0.006,-0.074,-0.007,1181,328,2132,1608,2102,1797,975,2437,24,0.942,9,0,10.110,0.064,-1.375,-3.688,-9.313,-0.141,-0.016,0.996,0.047,-0.031,-0.031,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,111,111,0,111,50015.362,0.997,-0.006,-0.074,-0.006,1143,287,2135,1565,2119,1785,978,2437,24,0.942,9,0,8.983,0.050,-4.000,-3.063,-7.438,-0.145,-0.020,0.988,0.047,-0.016,-0.004,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,155,155,0,155,50020.362,0.997,-0.006,-0.074,-0.006,1114,251,2136,1525,2115,1769,979,2429,24,0.942,9,0,9.058,0.035,-2.688,-3.438,-7.938,-0.148,-0.020,0.988,0.031,-0.016,-0.004,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,155,155,0,155,50025.362,0.997,-0.006,-0.074,-0.006,1083,247,2139,1495,2123,1767,981,2440,24,0.942,9,0,9.696,0.054,-3.625,-2.750,-8.563,-0.145,-0.023,0.988,0.031,-0.035,-0.027,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,155,155,0,155,50030.362,0.997,-0.006,-0.073,-0.005,1053,247,2142,1479,2119,1748,987,2430,24,0.942,9,0,8.510,0.065,-2.875,-3.125,-7.375,-0.141,-0.020,0.984,0.047,-0.035,-0.027,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,155,155,0,155,50035.362,0.997,-0.005,-0.073,-0.005,1019,252,2152,1453,2118,1736,993,2431,24,0.942,9,0,9.991,0.066,-3.500,-2.563,-9.000,-0.137,-0.012,0.988,0.059,-0.012,-0.027,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,155,155,0,155,50040.361,0.997,-0.005,-0.073,-0.005,995,251,2155,1428,2129,1725,995,2440,24,0.942,9,0,7.283,0.081,-3.250,-2.688,-5.938,-0.141,-0.023,0.984,0.059,-0.012,-0.055,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,50045.362,0.997,-0.005,-0.073,-0.004,975,254,2157,1418,2135,1721,1001,2438,24,0.942,9,0,8.334,0.087,-3.563,-2.625,-7.063,-0.148,-0.012,0.988,0.047,0.070,-0.020,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,50050.361,0.997,-0.005,-0.073,-0.004,955,255,2167,1397,2125,1711,1001,2428,24,0.942,9,0,8.823,0.061,-3.875,-2.375,-7.563,-0.145,-0.020,0.984,0.012,-0.012,-0.059,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,156,156,0,156,50055.362,0.997,-0.005,-0.073,-0.004,935,252,2168,1381,2138,1710,1005,2447,24,0.942,9,0,7.595,0.062,-3.188,-2.625,-6.375,-0.141,-0.020,0.984,0.012,0.016,-0.059,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,50060.362,0.997,-0.005,-0.073,-0.004,922,250,2171,1359,2123,1703,1008,2431,24,0.942,9,0,8.025,0.085,-3.250,-2.563,-6.875,-0.137,-0.020,0.984,0.055,0.016,-0.063,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,50065.362,0.997,-0.004,-0.072,-0.003,909,243,2193,1341,2137,1700,1013,2449,24,0.942,9,0,6.446,0.096,-3.000,-2.375,-5.188,-0.141,-0.035,0.980,0.059,0.016,-0.074,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,50070.361,0.997,-0.004,-0.072,-0.003,888,247,2185,1334,2131,1691,1020,2431,24,0.942,9,0,5.696,0.113,-2.500,-2.438,-4.500,-0.145,-0.027,0.988,0.059,-0.063,-0.074,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,177,177,0,177,50075.362,0.997,-0.004,-0.072,-0.003,873,241,2185,1319,2139,1694,1029,2431,24,0.942,9,0,6.779,0.098,-2.875,-2.313,-5.688,-0.141,-0.027,0.984,0.047,-0.063,-0.059,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,50080.362,0.997,-0.004,-0.072,-0.003,855,244,2188,1305,2143,1680,1039,2432,24,0.942,9,0,5.865,0.095,-2.813,-2.125,-4.688,-0.137,-0.027,0.980,0.047,-0.059,-0.059,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,50085.362,0.997,-0.004,-0.072,-0.003,845,243,2190,1303,2141,1687,1049,2451,24,0.942,9,0,4.978,0.085,-1.875,-2.063,-4.125,-0.145,-0.020,0.988,0.047,-0.039,-0.059,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,50090.362,0.997,-0.004,-0.072,-0.002,837,242,2205,1295,2149,1687,1053,2439,24,0.942,9,0,5.340,0.090,-2.125,-1.938,-4.500,-0.137,-0.023,0.988,0.086,0.000,-0.027,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,50095.362,0.997,-0.004,-0.072,-0.002,819,231,2204,1291,2149,1685,1061,2444,24,0.942,9,0,4.989,0.090,-2.813,-1.563,-3.813,-0.129,-0.039,0.980,0.086,0.000,-0.027,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,50100.361,0.997,-0.004,-0.072,-0.002,814,235,2207,1293,2147,1679,1059,2443,24,0.942,9,0,3.690,0.236,-2.375,-1.313,-2.500,-0.133,-0.039,0.973,0.105,-0.176,-0.117,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,204,204,0,204,50105.362,0.997,-0.003,-0.072,-0.002,813,237,2206,1288,2153,1683,1061,2449,24,0.942,9,0,2.925,0.263,-1.625,-1.063,-2.188,-0.133,-0.035,0.973,0.105,-0.176,-0.164,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50110.362,0.997,-0.003,-0.072,-0.002,819,245,2207,1290,2150,1687,1059,2447,24,0.942,9,0,2.346,0.268,-1.375,-0.875,-1.688,-0.129,-0.043,0.973,0.105,-0.176,-0.172,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50115.362,0.997,-0.003,-0.072,-0.002,829,247,2204,1302,2153,1679,1065,2449,24,0.942,9,0,1.464,0.312,-1.250,-0.438,-0.625,-0.129,-0.051,0.969,0.133,-0.211,-0.188,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50120.362,0.997,-0.003,-0.072,-0.002,835,247,2214,1303,2150,1685,1056,2444,24,0.942,9,0,0.815,0.312,-0.813,0.000,-0.063,-0.129,-0.039,0.973,0.133,-0.211,-0.188,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50125.362,0.997,-0.003,-0.072,-0.002,859,247,2203,1303,2153,1693,1065,2445,24,0.942,9,0,0.906,0.271,-0.813,0.313,0.250,-0.133,-0.039,0.977,0.117,-0.156,-0.188,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50130.361,0.997,-0.003,-0.072,-0.002,873,253,2207,1323,2147,1703,1064,2445,24,0.942,9,0,2.141,0.241,-1.750,0.625,1.063,-0.137,-0.047,0.980,0.113,-0.156,-0.145,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50135.362,0.997,-0.003,-0.072,-0.002,889,253,2217,1331,2148,1699,1065,2452,24,0.942,9,0,2.948,0.240,-2.500,0.938,1.250,-0.141,-0.043,0.977,0.082,-0.188,-0.125,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50140.361,0.997,-0.003,-0.072,-0.002,909,253,2223,1341,2153,1709,1064,2445,24,0.942,9,0,2.919,0.231,-2.563,1.250,0.625,-0.137,-0.035,0.977,0.051,-0.188,-0.125,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,253,253,0,253,50145.362,0.997,-0.003,-0.072,-0.002,926,263,2217,1355,2148,1719,1066,2444,24,0.942,9,0,3.275,0.164,-2.750,1.688,0.563,-0.133,-0.027,0.984,0.051,-0.094,-0.125,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,50150.361,0.997,-0.003,-0.072,-0.002,958,262,2210,1371,2151,1717,1070,2457,24,0.942,9,0,4.445,0.142,-3.563,2.000,1.750,-0.129,-0.023,0.988,0.129,-0.008,-0.059,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,50155.362,0.997,-0.002,-0.072,-0.002,979,265,2213,1384,2152,1722,1035,2445,24,0.942,9,0,5.644,0.133,-4.313,2.063,3.000,-0.141,-0.031,0.988,0.129,-0.008,-0.031,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,50160.362,0.997,-0.002,-0.072,-0.002,1001,267,2215,1416,2151,1734,1071,2451,24,0.942,9,0,5.656,0.063,-4.125,2.000,3.313,-0.148,-0.027,0.984,0.055,0.008,-0.031,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,276,276,0,276,50165.362,0.997,-0.002,-0.072,-0.003,1032,292,2215,1431,2152,1751,1066,2457,24,0.942,9,0,4.816,0.042,-3.250,2.000,2.938,-0.145,-0.012,0.984,-0.012,0.008,-0.039,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,277,277,0,277,50170.361,0.997,-0.002,-0.072,-0.003,1059,309,2213,1455,2151,1755,1065,2457,24,0.942,9,0,4.624,0.139,-3.000,1.938,2.938,-0.141,-0.008,0.992,-0.012,0.133,-0.039,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,277,277,0,277,50175.362,0.997,-0.002,-0.072,-0.003,1096,331,2221,1469,2153,1758,1067,2459,24,0.942,9,0,5.403,0.149,-3.500,2.063,3.563,-0.133,-0.020,0.996,0.055,0.133,0.039,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,50180.362,0.997,-0.002,-0.072,-0.003,1135,343,2222,1493,2157,1769,1067,2455,24,0.942,9,0,6.658,0.111,-3.500,2.125,5.250,-0.137,-0.031,0.980,0.086,0.059,0.039,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,50185.362,0.997,-0.002,-0.072,-0.003,1159,365,2223,1519,2153,1781,1071,2457,24,0.942,9,0,6.827,0.123,-2.563,2.188,5.938,-0.145,-0.035,0.977,0.086,-0.047,-0.074,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,50190.361,0.997,-0.002,-0.073,-0.004,1181,381,2218,1548,2152,1783,1065,2461,24,0.942,9,0,6.152,0.101,-1.500,2.313,5.500,-0.145,-0.035,0.980,0.016,-0.066,-0.074,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,297,297,0,297,50195.362,0.997,-0.001,-0.073,-0.004,1211,389,2217,1565,2161,1802,1069,2457,24,0.942,9,0,6.353,0.095,-1.438,2.438,5.688,-0.137,-0.035,0.988,0.016,-0.070,-0.063,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,320,320,0,320,50200.362,0.997,-0.001,-0.073,-0.004,1255,401,2215,1603,2152,1809,1061,2465,24,0.942,9,0,7.497,0.127,-2.063,2.688,6.688,-0.133,-0.035,0.988,0.105,-0.070,-0.012,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,320,320,0,320,50205.362,0.997,-0.001,-0.073,-0.005,1289,404,2217,1612,2157,1815,1067,2466,24,0.942,9,0,8.750,0.127,-2.375,2.813,7.938,-0.141,-0.027,0.984,0.105,-0.070,-0.012,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,320,320,0,320,50210.362,0.997,-0.001,-0.073,-0.005,1319,413,2219,1631,2148,1827,1061,2469,24,0.942,9,0,8.711,0.071,-2.063,2.938,7.938,-0.145,-0.027,0.980,0.059,-0.004,-0.039,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,320,320,0,320,50215.362,0.997,-0.001,-0.073,-0.005,1356,422,2215,1655,2155,1832,1067,2459,24,0.942,9,0,8.713,0.075,-1.813,2.938,8.000,-0.141,-0.031,0.984,0.059,-0.004,-0.047,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50220.361,0.997,-0.001,-0.073,-0.006,1397,436,2207,1688,2151,1845,1063,2459,24,0.942,9,0,9.167,0.075,-2.125,3.063,8.375,-0.145,-0.035,0.984,0.047,-0.035,-0.047,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50225.362,0.997,-0.001,-0.073,-0.006,1429,439,2202,1707,2142,1844,1055,2463,24,0.942,9,0,9.595,0.093,-2.313,3.188,8.750,-0.137,-0.035,0.984,0.059,-0.055,-0.047,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50230.362,0.997,-0.001,-0.074,-0.006,1479,440,2201,1746,2151,1846,1051,2462,24,0.942,9,0,10.207,0.137,-2.375,3.438,9.313,-0.133,-0.039,0.977,0.109,-0.059,-0.059,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50235.362,0.997,-0.001,-0.074,-0.007,1524,469,2197,1760,2157,1863,1052,2461,24,0.942,9,0,11.885,0.173,-2.188,3.563,11.125,-0.137,-0.047,0.980,0.109,-0.109,-0.078,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50240.361,0.997,-0.001,-0.074,-0.007,1560,488,2190,1803,2139,1869,1048,2469,24,0.942,9,0,12.299,0.208,-2.875,3.875,11.313,-0.148,-0.047,0.984,0.094,-0.168,-0.078,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50245.362,0.997,-0.001,-0.074,-0.008,1621,502,2189,1831,2145,1881,1047,2470,24,0.942,9,0,12.477,0.190,-3.688,3.938,11.250,-0.145,-0.047,0.977,0.023,-0.172,-0.078,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50250.361,0.997,-0.000,-0.074,-0.008,1651,509,2171,1877,2133,1885,1041,2471,24,0.942,9,0,12.838,0.201,-3.125,3.938,11.813,-0.145,-0.043,0.977,0.023,-0.172,-0.102,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,358,358,0,358,50255.362,0.997,-0.000,-0.074,-0.009,1701,531,2165,1895,2135,1896,1024,2467,24,0.942,9,0,12.785,0.189,-2.438,4.063,11.875,-0.141,-0.047,0.988,0.031,-0.156,-0.102,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,379,379,0,379,50260.362,0.997,-0.000,-0.075,-0.009,1727,537,2155,1927,2123,1899,1013,2459,24,0.942,9,0,14.002,0.163,-2.375,4.063,13.188,-0.141,-0.039,0.992,0.098,-0.129,-0.020,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,379,379,0,379,50265.362,0.997,-0.000,-0.075,-0.010,1773,543,2143,1961,2118,1911,1012,2459,24,0.942,9,0,15.110,0.137,-2.438,4.188,14.313,-0.148,-0.027,0.996,0.098,-0.094,0.020,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,379,379,0,379,50270.361,0.997,-0.000,-0.075,-0.011,1815,552,2147,1990,2114,1925,1003,2459,24,0.942,9,0,14.723,0.083,-2.813,4.250,13.813,-0.156,-0.023,0.996,0.039,0.031,0.066,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,379,379,0,379,50275.362,0.997,-0.000,-0.075,-0.011,1845,555,2132,2017,2101,1929,995,2463,24,0.942,9,0,14.275,0.083,-3.188,4.438,13.188,-0.148,-0.027,0.992,0.039,0.031,0.066,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,379,379,0,379,50280.361,0.997,0.000,-0.075,-0.012,1883,559,2117,2055,2097,1919,988,2455,24,0.942,9,0,14.589,0.059,-2.938,4.688,13.500,-0.141,-0.035,0.988,0.039,0.008,0.043,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,379,379,0,379,50285.362,0.997,0.000,-0.076,-0.013,1916,563,2103,2077,2083,1933,979,2457,24,0.942,9,0,15.550,0.111,-2.563,4.813,14.563,-0.141,-0.031,0.988,0.109,-0.020,-0.008,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,50290.361,0.997,0.000,-0.076,-0.013,1951,567,2089,2092,2071,1936,959,2459,24,0.942,9,0,16.533,0.136,-1.688,4.938,15.688,-0.141,-0.027,0.988,0.133,-0.020,-0.020,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,50295.362,0.997,0.000,-0.076,-0.014,1977,583,2069,2119,2063,1944,942,2449,24,0.942,9,0,17.049,0.139,-1.563,5.313,16.125,-0.141,-0.031,0.992,0.137,-0.020,-0.020,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,409,409,0,409,50300.362,0.997,0.000,-0.076,-0.015,2017,581,2039,2149,2027,1939,933,2441,24,0.942,9,0,17.591,0.154,-2.625,5.688,16.438,-0.141,-0.043,0.996,0.148,-0.020,0.035,0.000,0.000,1.728,2.355,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
