condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,2367,2367,0,219099.823,0.995,-0.092,-0.020,0.010,55,63,79,37,19,0,62,33,0,0.000,0,0,0.000,0.004,0.000,0.000,0.000,-0.019,0.072,1.000,-0.004,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2367,2367,0,219104.822,0.995,-0.092,-0.020,0.010,51,71,90,43,47,0,76,43,0,0.000,0,0,0.000,0.004,0.000,0.000,0.000,-0.018,0.073,1.000,0.000,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2383,2383,0,219109.823,0.995,-0.092,-0.020,0.010,76,97,55,42,41,0,59,20,0,0.000,0,0,0.100,0.004,0.060,0.000,-0.080,-0.018,0.073,1.000,0.000,-0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2383,2383,0,219114.822,0.995,-0.092,-0.020,0.010,60,91,58,41,48,7,67,24,0,0.000,0,0,0.120,0.002,0.120,0.000,0.000,-0.019,0.074,1.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2415,2415,0,219119.823,0.995,-0.092,-0.020,0.010,89,111,71,73,28,0,55,30,0,0.000,0,0,0.085,0.006,0.060,-0.060,0.000,-0.018,0.074,1.000,0.000,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2415,2415,0,219124.821,0.995,-0.092,-0.020,0.010,81,71,61,73,23,0,43,47,0,0.000,0,0,0.085,0.007,0.060,-0.060,0.000,-0.019,0.073,1.000,-0.004,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2415,2415,0,219129.823,0.995,-0.092,-0.020,0.010,51,63,83,41,37,0,68,33,0,0.000,0,0,0.060,0.008,-0.060,0.000,0.000,-0.017,0.074,1.000,0.006,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2415,2415,0,219134.821,0.995,-0.092,-0.020,0.010,69,103,59,46,33,3,55,21,0,0.000,0,0,0.060,0.008,0.000,0.000,-0.060,-0.017,0.071,0.999,0.008,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2415,2415,0,219139.823,0.995,-0.092,-0.020,0.010,76,77,71,75,23,0,47,45,0,0.000,0,0,0.000,0.010,0.000,0.000,0.000,-0.020,0.072,0.999,0.008,-0.006,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2415,2415,0,219144.821,0.995,-0.092,-0.020,0.010,61,79,89,77,21,0,69,55,0,0.000,0,0,0.120,0.007,0.120,0.000,0.000,-0.018,0.073,1.000,0.004,-0.006,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219149.823,0.995,-0.092,-0.020,0.010,87,89,50,69,13,7,37,45,0,0.000,0,0,0.190,0.010,0.180,-0.060,0.000,-0.019,0.073,1.000,-0.010,-0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219154.821,0.995,-0.092,-0.020,0.010,57,73,76,39,42,0,63,20,0,0.000,0,0,0.060,0.002,0.060,0.000,0.000,-0.018,0.075,0.999,0.000,-0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219159.823,0.995,-0.092,-0.020,0.010,56,73,91,63,20,0,48,45,0,0.000,0,0,0.060,0.002,-0.060,0.000,0.000,-0.018,0.073,1.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219164.822,0.995,-0.092,-0.020,0.010,85,99,60,57,39,5,37,24,0,0.000,0,0,0.085,0.006,-0.060,0.060,0.000,-0.019,0.074,1.000,0.000,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219169.823,0.995,-0.092,-0.020,0.010,93,99,43,46,21,0,18,21,0,0.000,0,0,0.000,0.002,0.000,0.000,0.000,-0.018,0.073,1.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219174.821,0.995,-0.092,-0.020,0.010,85,93,58,45,45,0,61,19,0,0.000,0,0,0.180,0.004,0.180,0.000,0.000,-0.019,0.073,1.000,-0.004,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219179.823,0.995,-0.092,-0.020,0.010,61,84,76,41,45,9,71,12,0,0.000,0,0,0.120,0.004,0.120,0.000,0.000,-0.019,0.073,1.000,-0.004,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219184.822,0.995,-0.092,-0.020,0.010,55,97,56,42,46,7,67,24,0,0.000,0,0,0.085,0.004,0.060,-0.060,0.000,-0.019,0.073,1.000,-0.004,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219189.823,0.995,-0.092,-0.020,0.010,59,93,77,39,37,0,63,15,0,0.000,0,0,0.060,0.004,0.000,-0.060,0.000,-0.019,0.073,1.000,-0.004,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2448,2448,0,219194.822,0.995,-0.092,-0.020,0.010,91,103,57,83,24,0,41,47,0,0.000,0,0,0.060,0.004,0.000,-0.060,0.000,-0.018,0.072,1.000,-0.004,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2463,2463,0,219199.823,0.995,-0.092,-0.020,0.010,84,95,55,71,45,2,41,30,0,0.000,0,0,0.000,0.004,0.000,0.000,0.000,-0.017,0.073,1.000,0.004,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2463,2463,0,219204.821,0.995,-0.092,-0.020,0.010,88,103,53,67,42,0,40,21,0,0.000,0,0,0.120,0.009,0.120,0.000,0.000,-0.018,0.072,1.000,0.004,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2479,2479,0,219209.823,0.995,-0.092,-0.020,0.010,56,75,91,45,38,0,73,35,0,0.000,0,0,0.120,0.002,0.120,0.000,0.000,-0.018,0.073,1.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2479,2479,0,219214.823,0.995,-0.092,-0.020,0.010,56,101,54,39,43,9,60,18,0,0.000,0,0,0.060,0.002,0.060,0.000,0.000,-0.018,0.073,1.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2495,2495,0,219219.823,0.995,-0.092,-0.020,0.010,83,85,59,64,21,0,33,27,0,0.000,0,0,0.060,0.002,0.000,-0.060,0.000,-0.018,0.073,0.999,0.000,0.002,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2495,2495,0,219224.823,0.995,-0.092,-0.020,0.010,54,99,86,36,51,9,74,20,0,0.000,0,0,0.060,0.002,0.060,0.000,0.000,-0.018,0.075,1.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,2527,2527,0,219229.823,0.995,-0.092,-0.020,0.010,55,85,59,49,42,3,67,11,0,0.000,0,0,0.060,0.012,0.060,0.000,0.000,-0.019,0.074,0.999,0.000,0.012,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
