condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,7071,7071,0,20882.828,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.040,0.020,-0.002,0.050,1.001,0.002,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7071,7071,0,20887.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.040,0.020,-0.002,0.050,1.001,-0.002,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7089,7089,0,20892.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.040,0.020,-0.002,0.050,1.003,-0.002,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7089,7089,0,20897.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.040,0.020,-0.001,0.049,1.001,-0.002,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7089,7089,0,20902.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.007,0.020,0.020,0.020,0.000,0.049,1.002,0.006,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7089,7089,0,20907.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.007,-0.040,0.020,0.020,-0.001,0.050,1.002,0.006,-0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7105,7105,0,20912.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.008,0.020,0.020,-0.040,-0.001,0.050,1.002,0.006,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7105,7105,0,20917.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.006,0.020,0.020,0.020,-0.001,0.049,1.001,0.002,0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7135,7135,0,20922.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.004,-0.040,-0.040,-0.040,-0.002,0.049,1.002,0.002,-0.004,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7135,7135,0,20927.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.020,-0.040,0.020,-0.001,0.051,1.002,0.002,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7135,7135,0,20932.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.020,-0.040,0.020,-0.001,0.049,1.002,0.002,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7135,7135,0,20937.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,0.020,-0.040,0.020,-0.001,0.049,1.002,0.002,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7135,7135,0,20942.828,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.004,-0.040,0.020,0.020,-0.001,0.050,1.002,0.002,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7151,7151,0,20947.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.002,-0.040,0.020,-0.040,-0.002,0.050,1.002,0.002,0.000,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7151,7151,0,20952.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.069,0.002,-0.040,-0.040,-0.040,-0.002,0.050,1.002,-0.002,0.000,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20957.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.040,0.020,-0.003,0.049,1.002,-0.002,0.000,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20962.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.035,0.002,0.020,0.020,0.020,-0.001,0.050,1.002,-0.002,0.000,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20967.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.002,0.020,-0.040,0.020,-0.002,0.050,1.002,-0.002,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20972.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.006,0.020,-0.040,-0.040,-0.001,0.050,1.002,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20977.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.006,-0.040,0.020,0.020,-0.002,0.049,1.003,-0.002,0.006,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20982.828,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.010,0.020,0.020,-0.040,-0.002,0.049,1.002,-0.002,-0.010,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20987.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.010,0.080,-0.040,0.020,0.000,0.052,1.002,-0.002,-0.010,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7167,7167,0,20992.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.170,0.023,-0.160,-0.040,-0.040,0.000,0.053,1.000,0.012,0.020,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7183,7183,0,20997.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.023,-0.040,0.020,0.020,-0.002,0.043,1.002,0.012,0.020,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7183,7183,0,21002.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.462,0.034,0.460,-0.040,0.020,-0.001,0.057,1.002,0.002,0.034,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7199,7199,0,21007.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.589,0.020,-0.580,0.020,-0.100,-0.002,0.052,1.000,-0.002,0.020,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7199,7199,0,21012.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.286,0.020,0.280,-0.040,-0.040,-0.002,0.042,1.004,-0.002,0.020,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7199,7199,0,21017.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.205,0.020,0.200,-0.040,0.020,0.000,0.054,1.000,-0.002,0.020,-0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7199,7199,0,21022.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.284,0.034,-0.280,-0.040,0.020,-0.001,0.053,1.003,0.002,0.034,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7247,7247,0,21027.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.316,0.034,0.280,-0.040,0.140,-0.002,0.042,1.001,0.002,0.034,-0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7247,7247,0,21032.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.378,0.050,-0.340,-0.040,-0.160,-0.003,0.044,1.001,-0.002,-0.050,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7247,7247,0,21037.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.897,0.050,0.700,0.020,0.560,0.000,0.076,1.000,-0.002,-0.050,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7247,7247,0,21042.828,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,1.090,0.051,-0.760,-0.040,-0.780,-0.004,0.003,1.005,-0.012,-0.050,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7247,7247,0,21047.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.708,0.256,0.340,-0.040,0.620,0.003,0.103,0.998,0.016,0.256,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7247,7247,0,21052.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.294,0.363,0.280,-0.040,0.080,-0.006,0.012,1.004,-0.022,-0.362,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7264,7264,0,21057.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.835,0.120,-0.580,-0.040,-0.600,-0.001,0.062,1.001,0.002,0.120,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7264,7264,0,21062.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.773,0.118,0.460,-0.040,0.620,0.000,0.062,1.001,0.002,0.118,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7264,7264,0,21067.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.434,0.118,-0.100,-0.040,-0.420,-0.002,0.026,1.003,0.002,0.118,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7264,7264,0,21072.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.237,0.119,-0.220,-0.040,0.080,0.000,0.079,1.000,0.012,0.118,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7264,7264,0,21077.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.583,0.222,0.520,-0.040,0.260,-0.004,0.026,1.002,-0.008,-0.222,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7264,7264,0,21082.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.581,0.056,-0.400,-0.040,-0.420,-0.002,0.055,1.002,-0.002,0.056,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7279,7279,0,21087.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.605,0.056,0.340,0.020,0.500,0.000,0.063,1.001,-0.002,0.056,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7279,7279,0,21092.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.422,0.056,-0.220,0.020,-0.360,-0.003,0.026,1.003,-0.002,0.056,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7279,7279,0,21097.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.216,0.131,0.080,0.020,0.200,0.000,0.073,1.000,0.012,0.130,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7279,7279,0,21102.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.202,0.123,0.140,-0.040,0.140,-0.003,0.037,1.002,-0.012,-0.122,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7297,7297,0,21107.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.457,0.013,-0.280,0.020,-0.360,0.000,0.049,1.001,0.012,-0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7297,7297,0,21112.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.472,0.008,0.280,0.020,0.380,-0.001,0.060,1.002,0.006,-0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7311,7311,0,21117.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.323,0.008,-0.160,0.020,-0.280,-0.003,0.035,1.003,0.006,-0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7311,7311,0,21122.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.096,0.020,0.020,0.080,0.000,0.065,1.001,0.006,0.096,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7343,7343,0,21127.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.199,0.107,0.140,0.020,0.140,-0.003,0.039,1.002,-0.016,-0.106,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7343,7343,0,21132.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.242,0.014,-0.100,0.020,-0.220,0.000,0.050,1.002,0.012,0.008,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7343,7343,0,21137.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.162,0.010,0.080,0.020,0.140,-0.001,0.058,1.001,0.006,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7343,7343,0,21142.828,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.170,0.010,-0.040,-0.040,-0.160,-0.002,0.037,1.003,0.006,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7343,7343,0,21147.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.078,-0.100,-0.040,0.020,0.000,0.063,1.002,0.006,0.078,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7343,7343,0,21152.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.162,0.061,0.080,0.020,0.140,-0.002,0.043,1.002,-0.008,-0.060,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7359,7359,0,21157.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.227,0.017,-0.160,0.020,-0.160,0.000,0.051,1.001,0.012,0.012,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7359,7359,0,21162.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.162,0.017,0.080,0.020,0.140,0.000,0.057,1.001,0.012,0.012,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7359,7359,0,21167.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.147,0.017,-0.100,-0.040,-0.100,-0.003,0.039,1.003,0.012,0.012,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7359,7359,0,21172.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.058,-0.040,0.020,0.020,-0.001,0.056,1.001,0.006,0.058,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7375,7375,0,21177.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.057,0.020,-0.040,0.080,-0.003,0.044,1.002,-0.012,-0.056,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7375,7375,0,21182.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.016,-0.040,0.020,-0.100,-0.002,0.048,1.002,-0.002,-0.016,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7375,7375,0,21187.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.143,0.018,0.020,0.020,0.140,-0.002,0.055,1.002,-0.008,-0.016,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7375,7375,0,21192.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.016,-0.040,0.020,-0.040,-0.001,0.043,1.003,-0.002,-0.016,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7375,7375,0,21197.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.048,-0.040,0.020,-0.040,-0.001,0.056,1.003,0.002,0.048,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7391,7391,0,21202.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.025,0.080,0.020,0.020,0.000,0.047,1.003,0.006,-0.024,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7391,7391,0,21207.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.166,0.007,0.020,-0.040,-0.160,-0.003,0.049,1.001,0.006,-0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7391,7391,0,21212.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.004,0.080,0.020,0.080,-0.001,0.052,1.001,0.002,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7391,7391,0,21217.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.004,-0.040,-0.040,0.020,-0.002,0.046,1.001,-0.002,-0.004,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7407,7407,0,21222.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.026,-0.040,0.020,0.020,-0.001,0.056,1.001,0.002,0.026,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7407,7407,0,21227.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.010,0.020,-0.040,0.080,-0.002,0.049,1.003,-0.002,-0.010,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7440,7440,0,21232.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.115,0.012,-0.040,-0.040,-0.100,0.000,0.048,1.001,0.006,-0.010,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7440,7440,0,21237.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.049,0.010,0.020,0.020,-0.040,-0.001,0.050,1.002,0.002,-0.010,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7440,7440,0,21242.828,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.014,-0.040,-0.040,0.020,-0.002,0.047,1.002,0.002,-0.014,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7440,7440,0,21247.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.110,0.002,-0.100,-0.040,0.020,0.000,0.054,1.002,0.002,0.000,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7440,7440,0,21252.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.092,0.012,0.020,-0.040,0.080,0.000,0.050,1.003,0.012,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,7440,7440,0,21257.827,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.104,0.012,0.020,0.020,-0.100,-0.002,0.047,1.003,0.012,0.000,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
