condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,161984,161984,0,341488.412,-0.994,-0.103,0.027,-0.000,2837,152,810,2735,503,1485,646,1307,49,1.108,129,0,21.541,1.050,8.380,-14.600,13.440,-0.353,-0.212,0.880,-1.050,-0.022,-0.454,0.008,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341493.412,-0.994,-0.103,0.026,0.000,2790,265,919,2724,567,1449,645,1293,49,1.108,129,0,26.637,1.052,1.480,-16.060,21.200,-0.311,-0.237,0.932,-1.050,-0.058,-0.454,0.006,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341498.412,-0.994,-0.103,0.026,0.002,2763,332,982,2685,569,1501,667,1299,49,1.108,129,0,35.708,0.527,-0.900,-15.940,31.940,-0.296,-0.191,0.987,-0.524,-0.058,-0.026,0.006,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341503.412,-0.994,-0.102,0.025,0.003,2720,325,1171,2672,651,1437,665,1213,49,1.108,129,0,38.682,0.406,7.880,-17.160,33.760,-0.243,-0.175,1.043,-0.260,0.312,0.348,0.006,0.006,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341508.412,-0.995,-0.101,0.024,0.005,2685,364,1231,2649,683,1403,669,1203,49,1.108,129,0,42.013,0.525,17.960,-17.400,33.760,-0.223,-0.188,1.035,0.374,0.368,0.606,0.006,0.006,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341513.413,-0.995,-0.099,0.024,0.006,2659,411,1273,2615,743,1449,681,1287,49,1.108,129,0,41.723,0.649,28.160,-16.360,26.080,-0.199,-0.248,1.008,0.534,0.368,0.606,0.008,0.006,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341518.412,-0.995,-0.098,0.023,0.006,2618,435,1303,2567,799,1379,699,1290,49,1.108,129,0,40.222,0.751,35.240,-13.560,13.860,-0.168,-0.263,0.982,0.692,-0.292,0.412,0.010,0.008,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341523.412,-0.995,-0.096,0.023,0.006,2603,419,1318,2525,781,1403,687,1253,49,1.108,129,0,40.257,0.751,37.800,-13.020,4.720,-0.201,-0.214,0.950,0.692,-0.292,0.130,0.010,0.008,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,161984,161984,0,341528.412,-0.995,-0.095,0.022,0.005,2553,430,1370,2501,693,1401,719,1273,49,1.108,129,0,36.466,0.611,34.920,-10.140,-2.740,-0.208,-0.229,0.932,0.498,-0.354,-0.188,0.012,0.006,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341533.412,-0.995,-0.093,0.022,0.005,2531,444,1464,2451,855,1397,715,1252,49,1.108,129,0,35.311,0.459,33.900,-7.820,-6.040,-0.209,-0.217,0.947,0.392,-0.238,-0.188,0.012,0.006,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341538.412,-0.996,-0.092,0.021,0.004,2500,471,1455,2410,915,1391,737,1274,49,1.108,129,0,38.270,0.443,35.780,-12.160,-6.040,-0.229,-0.203,0.972,0.374,-0.238,-0.188,0.014,0.006,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341543.412,-0.996,-0.090,0.020,0.004,2450,502,1477,2351,931,1417,768,1270,49,1.108,129,0,43.701,0.260,41.340,-12.580,-6.520,-0.239,-0.189,0.981,0.248,-0.078,0.066,0.014,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341548.412,-0.996,-0.088,0.020,0.003,2381,495,1469,2291,921,1469,751,1239,49,1.108,129,0,48.506,0.178,46.460,-13.920,-0.720,-0.241,-0.224,0.975,0.160,-0.078,0.156,0.016,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341553.412,-0.996,-0.086,0.019,0.003,2316,574,1511,2233,919,1455,764,1181,49,1.108,129,0,53.883,0.364,51.160,-14.180,9.220,-0.246,-0.298,0.946,0.114,-0.346,0.156,0.016,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341558.412,-0.996,-0.083,0.019,0.003,2221,483,1596,2185,917,1402,784,1261,49,1.108,129,0,55.586,0.947,53.600,-8.560,11.980,-0.203,-0.266,0.923,0.114,-0.940,0.036,0.016,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341563.412,-0.997,-0.081,0.019,0.003,2137,553,1673,2149,931,1387,782,1291,49,1.108,129,0,55.161,0.984,54.340,-2.200,9.220,-0.217,-0.215,0.961,0.290,-0.940,-0.048,0.018,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162014,162014,0,341568.412,-0.997,-0.079,0.018,0.002,2037,486,1715,2111,959,1324,844,1336,49,1.108,129,0,50.677,0.517,48.240,-6.540,-14.080,-0.258,0.165,1.023,0.290,-0.428,-0.048,0.018,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162046,162046,0,341573.412,-0.997,-0.078,0.017,0.001,1970,492,1771,2080,1070,1338,885,1383,49,1.108,129,0,45.392,3.318,34.320,-17.780,-23.800,-0.399,0.267,1.077,0.012,3.318,0.016,0.018,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162046,162046,0,341578.412,-0.997,-0.077,0.016,-0.001,1853,471,1763,2063,1095,1320,885,1379,49,1.108,129,0,43.514,4.519,16.680,-27.720,-29.100,-0.363,0.357,1.036,-0.996,4.408,0.092,0.020,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162046,162046,0,341583.412,-0.997,-0.076,0.015,-0.001,1758,414,1800,2031,1077,1275,937,1333,49,1.108,129,0,36.325,4.574,18.020,-31.380,3.180,-0.444,-0.009,0.944,-1.222,4.408,0.092,0.022,0.004,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162046,162046,0,341588.412,-0.997,-0.076,0.014,0.000,1600,377,1765,1995,1041,1269,944,1411,49,1.108,129,0,37.486,2.318,-6.420,-33.740,15.020,-0.407,-0.223,0.910,-1.750,1.520,0.002,0.024,0.008,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162046,162046,0,341593.412,-0.997,-0.077,0.012,0.001,1437,440,1809,1955,1126,1335,935,1457,49,1.108,129,0,36.975,1.755,-11.600,-28.000,21.180,-0.255,-0.142,0.916,-1.750,0.130,-0.078,0.026,0.010,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162046,162046,0,341598.412,-0.997,-0.077,0.011,0.002,1307,419,1879,1895,1149,1387,939,1486,49,1.108,129,0,34.535,0.336,-10.520,-26.780,19.100,-0.195,-0.135,1.020,-0.310,0.130,-0.078,0.028,0.010,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162109,162109,0,341603.412,-0.997,-0.077,0.010,0.003,1195,427,1865,1796,1165,1342,952,1522,49,1.108,129,0,29.400,0.562,-4.720,-28.000,7.620,-0.203,-0.081,1.051,0.446,0.342,0.332,0.026,0.006,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162109,162109,0,341608.412,-0.997,-0.077,0.009,0.003,1071,411,1869,1640,1258,1355,967,1599,49,1.108,129,0,29.341,1.024,0.540,-29.040,-4.160,-0.234,0.027,1.073,0.446,0.922,0.554,0.024,0.002,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162109,162109,0,341613.412,-0.997,-0.077,0.007,0.002,909,393,1897,1497,1323,1328,991,1577,49,1.108,129,0,40.043,2.009,-7.940,-37.400,-11.900,-0.312,0.160,1.072,0.162,2.002,0.612,0.024,0.012,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162109,162109,0,341618.412,-0.997,-0.079,0.005,0.002,793,354,1865,1421,1447,1384,1003,1472,49,1.108,129,0,74.837,2.096,-49.200,-54.320,-15.140,-0.515,-0.070,1.193,-0.622,2.002,0.666,0.028,0.020,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162109,162109,0,341623.412,-0.997,-0.083,0.002,0.001,669,245,1892,1367,1351,1381,1003,1501,49,1.108,129,0,116.439,1.706,-82.280,-68.540,-45.720,-0.381,-0.182,1.265,-0.980,1.396,2.550,0.032,0.028,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162109,162109,0,341628.412,-0.996,-0.084,-0.001,0.001,532,255,1989,1289,1431,1321,1007,1592,49,1.108,129,0,70.871,1.097,-30.460,-62.920,-11.660,-0.353,-0.276,1.298,-0.980,0.492,3.108,0.036,0.032,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162110,162110,0,341633.412,-0.996,-0.084,-0.004,0.001,464,161,2027,1194,1425,1255,1039,1620,49,1.108,129,0,57.554,1.037,2.860,-57.300,-4.580,-0.389,-0.377,1.344,-0.980,-0.340,3.524,0.040,0.036,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162110,162110,0,341638.412,-0.996,-0.084,-0.007,0.001,465,8,2109,1100,1487,1335,1043,1655,49,1.108,129,0,66.107,0.908,15.340,-61.300,-19.420,-0.331,-0.306,1.344,-0.708,-0.568,3.958,0.044,0.038,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162110,162110,0,341643.412,-0.997,-0.082,-0.009,-0.001,416,21,2084,1044,1621,1297,1061,1584,49,1.108,129,0,79.824,0.791,38.240,-63.620,-29.360,-0.302,-0.179,1.341,-0.550,-0.568,3.958,0.050,0.042,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162110,162110,0,341648.412,-0.997,-0.080,-0.013,-0.003,407,0,2101,936,1613,1199,1075,1555,49,1.108,129,0,98.270,0.767,55.380,-68.680,-43.280,-0.293,-0.073,1.281,-0.470,0.606,3.658,0.056,0.048,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162110,162110,0,341653.412,-0.997,-0.078,-0.016,-0.005,407,0,2120,811,1609,1066,1111,1685,49,1.108,129,0,107.801,1.060,56.180,-73.800,-54.940,-0.313,-0.114,1.227,-0.470,0.950,2.896,0.064,0.056,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162110,162110,0,341658.412,-0.997,-0.077,-0.020,-0.009,408,0,2144,728,1693,1247,1121,1721,49,1.108,129,0,117.014,1.280,44.280,-77.720,-75.440,-0.349,-0.253,1.237,-0.858,0.950,2.852,0.070,0.064,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162141,162141,0,341663.412,-0.997,-0.077,-0.024,-0.013,401,0,2125,645,1575,1297,1111,1671,49,1.108,129,0,138.336,1.357,21.380,-86.620,-105.720,-0.408,-0.339,1.297,-1.300,-0.390,2.852,0.078,0.072,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162141,162141,0,341668.412,-0.996,-0.078,-0.029,-0.018,391,0,2151,580,1511,1103,1115,4095,49,1.108,129,0,167.886,2.077,0.380,-97.180,-136.900,-0.445,-0.330,1.378,-1.918,-0.796,3.646,0.084,0.078,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162141,162141,0,341673.412,-0.996,-0.081,-0.034,-0.024,397,1,2149,518,1559,1069,1119,4095,49,1.108,129,0,195.286,2.426,-20.980,-113.840,-157.280,-0.514,-0.360,1.537,-2.292,-0.796,4.444,0.086,0.082,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162141,162141,0,341678.412,-0.995,-0.084,-0.041,-0.031,406,0,2157,484,1567,1023,1133,4095,49,1.108,129,0,228.540,3.032,-52.160,-135.880,-176.200,-0.524,-0.453,1.704,-2.926,-0.796,6.076,0.088,0.086,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162141,162141,0,341683.412,-0.994,-0.089,-0.048,-0.038,413,0,2089,429,1594,1070,1164,4095,49,1.108,129,0,256.424,3.148,-60.700,-156.260,-194.040,-0.459,-0.638,1.872,-2.926,-1.162,7.814,0.090,0.090,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162141,162141,0,341688.412,-0.993,-0.091,-0.056,-0.047,408,0,2088,405,1502,1115,1164,1713,49,1.108,129,0,292.407,3.995,-21.200,-173.140,-234.680,-0.488,-0.821,1.954,-3.088,-2.534,9.642,0.094,0.094,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162192,162192,0,341693.412,-0.992,-0.093,-0.067,-0.060,419,0,2043,379,1451,1176,1171,1659,49,1.108,129,0,382.068,4.834,20.620,-207.820,-319.940,-0.649,-0.809,2.007,-3.470,-3.366,10.744,0.100,0.100,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162192,162192,0,341698.412,-0.989,-0.094,-0.079,-0.077,407,0,2012,365,1517,955,1163,1427,49,1.108,129,0,471.608,6.479,52.540,-248.160,-397.580,-0.780,-0.537,1.905,-5.536,-3.366,10.744,0.104,0.106,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162192,162192,0,341703.412,-0.987,-0.094,-0.093,-0.094,415,0,2063,342,1515,853,1188,1480,49,1.108,129,0,501.055,7.127,72.320,-273.000,-413.880,-0.939,-0.339,1.861,-7.108,-0.514,9.686,0.110,0.114,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162192,162192,0,341708.412,-0.984,-0.096,-0.107,-0.109,421,0,1981,329,1636,651,1184,1407,49,1.108,129,0,499.491,9.052,38.920,-301.140,-396.600,-1.184,-0.313,1.961,-8.864,1.836,9.282,0.112,0.118,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162192,162192,0,341713.414,-0.980,-0.097,-0.123,-0.124,409,0,1959,287,1779,673,1196,1277,49,1.108,129,0,488.249,12.066,40.640,-327.140,-360.160,-1.397,-0.194,2.022,-11.648,3.150,9.142,0.114,0.124,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162192,162192,0,341718.412,-0.976,-0.097,-0.138,-0.135,409,0,1940,270,1573,567,1179,1127,49,1.108,129,0,450.898,14.890,71.100,-333.740,-294.740,-1.619,-0.198,2.112,-13.916,5.296,9.282,0.116,0.130,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162223,162223,0,341723.412,-0.973,-0.096,-0.154,-0.142,405,0,1895,243,1547,379,1177,1019,49,1.108,129,0,402.853,17.719,95.880,-333.680,-204.340,-1.734,-0.269,2.157,-16.562,6.298,9.172,0.118,0.138,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162223,162223,0,341728.412,-0.970,-0.093,-0.170,-0.145,407,0,1780,188,1531,377,1184,867,49,1.108,129,0,372.742,19.478,115.840,-344.540,-82.520,-1.707,-0.539,2.141,-18.432,6.298,9.172,0.122,0.150,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341733.412,-0.968,-0.090,-0.186,-0.142,405,0,1716,168,1445,319,1191,875,49,1.108,129,0,395.229,18.802,125.840,-373.840,24.780,-1.381,-0.825,2.016,-18.432,3.714,8.828,0.138,0.170,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341738.412,-0.966,-0.087,-0.203,-0.135,411,0,1567,137,1389,343,1187,809,49,1.108,129,0,414.957,17.947,109.220,-379.660,126.960,-0.993,-1.140,1.951,-17.946,-0.228,7.912,0.158,0.196,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341743.412,-0.963,-0.087,-0.218,-0.128,411,0,1509,117,1381,279,1182,839,49,1.108,129,0,402.643,16.979,50.380,-379.220,125.600,-0.814,-1.614,2.183,-16.360,-4.542,7.912,0.192,0.232,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341748.412,-0.960,-0.088,-0.235,-0.126,409,0,1400,108,1301,266,1147,4095,49,1.108,129,0,396.494,18.548,37.440,-394.360,16.900,-0.593,-1.782,2.501,-16.162,-9.100,10.622,0.230,0.272,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341753.412,-0.955,-0.089,-0.252,-0.129,409,0,1255,105,1021,87,1117,4095,49,1.108,129,0,408.722,18.842,32.680,-390.940,-114.680,-0.769,-1.784,2.830,-16.360,-9.348,13.906,0.282,0.324,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341758.412,-0.950,-0.085,-0.269,-0.136,397,0,971,79,855,72,1051,4095,49,1.108,129,0,454.049,21.146,134.600,-383.380,-202.640,-0.814,-0.924,3.035,-18.968,-9.348,15.880,0.336,0.378,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341763.412,-0.944,-0.073,-0.290,-0.138,405,0,853,57,656,39,948,4095,49,1.108,129,0,556.117,18.986,327.780,-432.520,-121.460,-0.664,-0.490,2.166,-18.968,-0.820,15.880,0.400,0.442,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162224,162224,0,341768.412,-0.939,-0.059,-0.310,-0.135,404,0,713,33,415,66,925,4095,49,1.108,129,0,582.587,14.591,387.420,-434.840,15.080,-0.792,-0.840,1.335,-14.568,-0.820,7.514,0.468,0.510,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162285,162285,0,341773.412,-0.934,-0.051,-0.329,-0.129,407,0,732,3,297,55,883,4095,49,1.108,129,0,493.473,14.817,253.680,-416.220,76.960,-0.509,-1.139,1.167,-14.292,-3.908,-0.956,0.542,0.584,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162285,162285,0,341778.412,-0.929,-0.051,-0.344,-0.125,413,0,669,5,273,51,821,4095,49,1.108,129,0,393.254,16.340,43.540,-386.240,59.760,-0.382,-1.909,1.426,-14.292,-7.920,-0.956,0.614,0.656,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162285,162285,0,341783.412,-0.924,-0.051,-0.358,-0.121,417,0,627,0,249,105,759,3511,49,1.108,129,0,349.073,14.930,47.260,-340.220,62.200,0.243,-1.055,1.403,-12.288,-8.480,0.880,0.696,0.738,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162285,162285,0,341788.412,-0.920,-0.055,-0.371,-0.117,407,0,610,0,125,109,702,3444,49,1.108,129,0,333.322,15.001,-28.200,-319.400,91.060,0.111,-0.909,2.214,-12.374,-8.480,3.320,0.774,0.820,1.098,1.175,3,0,0,0,7,255,0,250,0,0
baseline,162285,162285,0,341793.412,-0.914,-0.059,-0.385,-0.116,410,0,325,0,18,44,621,4095,49,1.108,129,0,351.408,14.888,-47.380,-348.020,11.160,-0.223,-1.376,2.649,-12.374,-8.278,9.296,0.870,0.914,1.098,1.175,3,0,0,0,7,255,0,250,0,0
