condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,208559,208559,0,274727.087,0.078,-0.426,0.001,0.901,2420,503,1804,2536,1141,722,1066,1320,49,1.182,110,0,53.790,0.427,-43.100,-17.760,-26.840,-0.734,0.101,0.662,-0.408,-0.126,-0.212,0.006,0.002,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208559,208559,0,274732.087,0.078,-0.425,-0.001,0.902,2314,494,1819,2505,1159,715,1063,1442,49,1.182,110,0,50.142,0.427,-39.440,-16.180,-26.400,-0.745,0.073,0.658,-0.408,-0.126,0.032,0.006,0.004,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208592,208592,0,274737.087,0.078,-0.425,-0.003,0.902,2283,485,1833,2437,1167,687,1085,1343,49,1.182,110,0,45.020,0.461,-36.560,-14.720,-21.760,-0.751,0.068,0.675,-0.446,0.118,0.064,0.006,0.004,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208592,208592,0,274742.087,0.077,-0.424,-0.005,0.902,2232,471,1834,2387,1184,671,1081,1341,49,1.182,110,0,37.772,0.468,-30.640,-12.400,-18.280,-0.751,0.065,0.687,-0.450,0.128,0.218,0.008,0.006,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208592,208592,0,274747.088,0.077,-0.424,-0.006,0.903,2219,454,1861,2363,1197,662,1109,1323,49,1.182,110,0,30.011,0.536,-25.340,-11.360,-11.380,-0.742,0.078,0.684,-0.520,0.128,0.218,0.008,0.006,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208592,208592,0,274752.087,0.077,-0.423,-0.007,0.903,2174,461,1869,2329,1202,640,1099,1312,49,1.182,110,0,23.658,0.536,-20.380,-7.380,-9.480,-0.735,0.052,0.664,-0.520,0.128,0.210,0.008,0.008,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208592,208592,0,274757.087,0.078,-0.423,-0.008,0.903,2176,458,1884,2345,1207,633,1109,1309,49,1.182,110,0,21.320,0.478,-19.600,-6.660,-5.100,-0.734,0.054,0.658,-0.442,0.182,0.024,0.008,0.010,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208592,208592,0,274762.087,0.078,-0.422,-0.008,0.903,2211,457,1878,2352,1209,619,1106,1275,49,1.182,110,0,18.925,0.478,-16.840,-4.100,-7.600,-0.722,0.061,0.667,-0.442,0.182,-0.026,0.008,0.012,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208607,208607,0,274767.087,0.078,-0.422,-0.009,0.903,2215,451,1895,2365,1211,615,1109,1274,49,1.182,110,0,17.942,0.432,-16.120,-5.560,-5.580,-0.750,0.045,0.645,-0.392,0.182,-0.026,0.008,0.012,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208607,208607,0,274772.087,0.078,-0.422,-0.010,0.903,2233,459,1900,2407,1207,600,1100,1258,49,1.182,110,0,17.884,0.312,-16.360,-5.620,-4.540,-0.741,0.071,0.658,-0.302,0.080,0.010,0.010,0.014,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208607,208607,0,274777.087,0.078,-0.422,-0.010,0.903,2267,471,1902,2426,1221,602,1111,1243,49,1.182,110,0,14.913,0.266,-13.800,-3.600,-4.360,-0.753,0.075,0.665,-0.266,-0.010,0.034,0.010,0.016,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208607,208607,0,274782.087,0.078,-0.421,-0.011,0.903,2288,470,1909,2458,1208,599,1094,1213,49,1.182,110,0,12.400,0.266,-11.660,-4.100,-1.000,-0.780,0.058,0.651,-0.266,-0.010,0.170,0.012,0.018,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208624,208624,0,274787.087,0.078,-0.421,-0.011,0.904,2304,477,1923,2471,1209,620,1096,1209,49,1.182,110,0,12.195,0.174,-11.040,-4.580,2.420,-0.769,0.059,0.656,-0.114,0.132,0.226,0.012,0.020,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208624,208624,0,274792.087,0.079,-0.421,-0.011,0.904,2349,479,1928,2509,1199,635,1097,1189,49,1.182,110,0,9.587,0.174,-8.360,-3.540,3.080,-0.746,0.072,0.674,-0.114,0.132,0.226,0.014,0.020,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208624,208624,0,274797.087,0.079,-0.421,-0.012,0.904,2368,485,1935,2522,1203,632,1087,1196,49,1.182,110,0,6.150,0.353,-4.820,-2.260,3.080,-0.746,0.064,0.671,-0.352,0.032,0.174,0.014,0.022,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208624,208624,0,274802.087,0.079,-0.421,-0.012,0.904,2397,480,1933,2541,1196,634,1081,1183,49,1.182,110,0,4.168,0.353,-2.500,-1.280,3.080,-0.758,0.052,0.655,-0.352,0.032,0.154,0.016,0.022,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208624,208624,0,274807.087,0.079,-0.421,-0.012,0.904,2441,491,1959,2587,1197,631,1093,1191,49,1.182,110,0,2.673,0.252,-1.420,-0.680,2.160,-0.765,0.053,0.646,-0.176,0.180,0.140,0.016,0.024,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208624,208624,0,274812.087,0.079,-0.421,-0.012,0.904,2431,493,1936,2585,1196,656,1079,1191,49,1.182,110,0,0.913,0.190,-0.800,0.000,0.440,-0.769,0.061,0.648,-0.060,0.180,0.140,0.016,0.024,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208655,208655,0,274817.087,0.079,-0.421,-0.012,0.904,2452,495,1944,2596,1205,661,1085,1192,49,1.182,110,0,1.589,0.123,-1.040,-0.380,-1.140,-0.776,0.072,0.647,-0.046,0.114,0.176,0.016,0.024,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208655,208655,0,274822.087,0.079,-0.421,-0.012,0.904,2413,505,1955,2618,1210,666,1085,1203,49,1.182,110,0,3.945,0.031,-3.060,-1.720,-1.800,-0.786,0.079,0.636,0.024,0.020,0.232,0.016,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208655,208655,0,274827.087,0.079,-0.421,-0.012,0.904,2441,537,1967,2596,1225,672,1083,1199,49,1.182,110,0,7.648,0.186,-6.600,-3.480,-1.680,-0.786,0.088,0.626,0.184,-0.026,0.232,0.018,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208655,208655,0,274832.087,0.079,-0.420,-0.012,0.904,2392,536,1957,2583,1235,680,1080,1200,49,1.182,110,0,11.697,0.239,-10.260,-5.320,-1.800,-0.778,0.099,0.630,0.212,-0.110,0.176,0.018,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208688,208688,0,274837.087,0.079,-0.420,-0.013,0.904,2363,534,1963,2569,1246,697,1096,1220,49,1.182,110,0,13.705,0.317,-11.480,-6.840,-3.040,-0.764,0.097,0.641,0.212,-0.236,0.150,0.018,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208688,208688,0,274842.087,0.079,-0.420,-0.013,0.904,2293,519,1967,2509,1257,694,1080,1245,49,1.182,110,0,14.948,0.257,-11.360,-7.940,-5.600,-0.747,0.096,0.653,0.050,-0.252,0.112,0.018,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208688,208688,0,274847.089,0.079,-0.419,-0.014,0.904,2227,511,1982,2473,1277,716,1093,1275,49,1.182,110,0,15.882,0.288,-10.380,-7.760,-9.180,-0.733,0.085,0.650,-0.140,-0.252,0.062,0.018,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208688,208688,0,274852.087,0.079,-0.419,-0.014,0.904,2143,509,1977,2413,1290,731,1085,1352,49,1.182,110,0,18.160,0.274,-10.380,-5.860,-13.700,-0.734,0.057,0.643,-0.190,-0.198,-0.068,0.018,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208688,208688,0,274857.087,0.078,-0.419,-0.015,0.905,2077,507,1984,2352,1307,751,1094,4095,49,1.182,110,0,21.223,0.202,-11.240,-5.380,-17.180,-0.748,0.050,0.654,-0.190,0.070,-0.068,0.018,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208688,208688,0,274862.087,0.078,-0.418,-0.016,0.905,1991,505,1993,2283,1309,735,1085,4095,49,1.182,110,0,21.838,0.225,-11.360,-6.340,-17.540,-0.763,0.049,0.654,-0.184,0.130,0.052,0.020,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208706,208706,0,274867.087,0.077,-0.418,-0.016,0.905,1919,481,1993,2223,1339,755,1085,4095,49,1.182,110,0,21.731,0.166,-11.100,-5.920,-17.720,-0.775,0.045,0.656,-0.086,0.142,0.168,0.020,0.024,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208706,208706,0,274872.087,0.077,-0.418,-0.017,0.905,1815,463,1997,2144,1343,757,1088,4095,49,1.182,110,0,19.993,0.144,-10.860,-6.540,-15.460,-0.773,0.053,0.655,-0.022,0.142,0.246,0.020,0.024,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208707,208707,0,274877.087,0.077,-0.418,-0.018,0.905,1739,472,2007,2091,1379,766,1101,4095,49,1.182,110,0,18.369,0.170,-11.100,-6.280,-13.220,-0.767,0.042,0.648,-0.010,0.170,0.246,0.020,0.024,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208707,208707,0,274882.087,0.076,-0.417,-0.018,0.905,1643,447,1994,2011,1387,777,1087,4095,49,1.182,110,0,19.384,0.172,-13.360,-6.780,-12.300,-0.751,0.030,0.653,-0.010,0.172,0.152,0.020,0.026,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208719,208719,0,274887.087,0.076,-0.417,-0.019,0.906,1551,442,2013,1951,1413,791,1098,4095,49,1.182,110,0,20.892,0.290,-14.840,-7.380,-12.720,-0.745,0.018,0.646,-0.150,0.248,0.060,0.020,0.028,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208719,208719,0,274892.087,0.076,-0.416,-0.020,0.906,1465,427,2015,1897,1413,791,1091,4095,49,1.182,110,0,22.900,0.318,-16.720,-7.560,-13.700,-0.742,0.022,0.658,-0.150,0.280,0.028,0.018,0.030,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208719,208719,0,274897.087,0.076,-0.416,-0.021,0.906,1419,419,2010,1852,1436,806,1095,4095,49,1.182,110,0,23.384,0.337,-17.520,-7.800,-13.380,-0.748,0.024,0.658,-0.188,0.280,0.028,0.016,0.032,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208719,208719,0,274902.087,0.076,-0.416,-0.022,0.906,1327,411,2015,1805,1446,808,1095,4095,49,1.182,110,0,23.650,0.313,-18.800,-7.080,-12.480,-0.751,0.023,0.654,-0.188,0.250,0.064,0.014,0.036,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208735,208735,0,274907.087,0.076,-0.415,-0.023,0.906,1267,404,2025,1785,1461,817,1099,4095,49,1.182,110,0,24.409,0.281,-20.740,-6.780,-10.940,-0.751,0.019,0.649,-0.128,0.250,0.064,0.012,0.040,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208735,208735,0,274912.087,0.076,-0.415,-0.024,0.906,1232,399,2015,1773,1471,827,1100,4095,49,1.182,110,0,26.418,0.292,-23.680,-6.960,-9.420,-0.754,0.015,0.644,-0.094,0.276,0.036,0.010,0.044,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208751,208751,0,274917.087,0.076,-0.415,-0.025,0.906,1169,399,2026,1762,1483,841,1105,4095,49,1.182,110,0,29.730,0.298,-27.580,-7.140,-8.500,-0.756,0.015,0.637,-0.032,0.296,0.026,0.006,0.048,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208751,208751,0,274922.087,0.076,-0.414,-0.027,0.907,1131,395,2023,1767,1484,838,1099,4095,49,1.182,110,0,34.027,0.299,-32.280,-7.500,-7.720,-0.754,0.018,0.634,0.044,0.296,-0.006,0.004,0.054,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208751,208751,0,274927.087,0.077,-0.414,-0.028,0.907,1096,397,2024,1763,1509,855,1113,1738,49,1.182,110,0,39.188,0.268,-37.780,-7.880,-6.800,-0.754,0.014,0.634,0.064,0.260,-0.036,0.006,0.058,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208751,208751,0,274932.087,0.077,-0.413,-0.030,0.907,1067,395,2031,1757,1502,828,1097,1747,49,1.182,110,0,44.598,0.258,-43.340,-8.720,-5.880,-0.756,0.017,0.639,0.064,0.250,-0.036,0.008,0.064,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208783,208783,0,274937.087,0.078,-0.413,-0.032,0.907,987,395,2031,1759,1522,861,1109,1781,49,1.182,110,0,50.645,0.214,-49.440,-10.260,-3.920,-0.765,0.025,0.639,0.072,0.202,0.002,0.012,0.068,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208783,208783,0,274942.087,0.079,-0.412,-0.034,0.907,905,395,2042,1757,1541,863,1112,1391,49,1.182,110,0,55.883,0.184,-54.740,-11.220,-0.760,-0.777,0.038,0.648,0.148,0.110,0.070,0.014,0.072,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208783,208783,0,274947.088,0.080,-0.411,-0.036,0.907,863,391,2043,1742,1543,888,1113,1401,49,1.182,110,0,59.253,0.197,-57.620,-12.220,6.440,-0.817,0.067,0.681,0.192,-0.044,0.224,0.018,0.076,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208783,208783,0,274952.087,0.082,-0.411,-0.038,0.907,823,397,2055,1748,1551,879,1113,1417,49,1.182,110,0,61.187,0.323,-56.820,-13.620,18.160,-0.835,0.048,0.684,0.280,-0.162,0.726,0.020,0.078,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208783,208783,0,274957.087,0.084,-0.410,-0.040,0.907,781,403,2055,1763,1569,890,1109,1444,49,1.182,110,0,66.247,0.391,-57.440,-15.940,28.900,-0.809,0.005,0.650,0.356,-0.162,0.726,0.022,0.082,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208783,208783,0,274962.087,0.087,-0.409,-0.042,0.907,751,403,2058,1758,1571,885,1117,1451,49,1.182,110,0,72.034,0.440,-60.240,-19.300,34.460,-0.789,-0.006,0.656,0.356,0.258,0.468,0.024,0.084,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208803,208803,0,274967.087,0.089,-0.408,-0.043,0.908,682,410,2077,1758,1583,903,1131,1453,49,1.182,110,0,74.588,0.326,-60.740,-23.800,36.160,-0.775,0.018,0.684,0.200,0.258,0.434,0.028,0.086,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208803,208803,0,274972.087,0.092,-0.407,-0.045,0.908,645,415,2073,1751,1595,888,1129,1467,49,1.182,110,0,75.172,0.037,-59.760,-26.120,37.380,-0.760,0.019,0.677,-0.022,0.030,0.358,0.030,0.088,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208804,208804,0,274977.087,0.094,-0.406,-0.046,0.908,586,419,2088,1751,1613,901,1133,1469,49,1.182,110,0,75.165,0.052,-59.880,-24.720,38.120,-0.742,0.009,0.673,-0.042,0.030,0.278,0.032,0.090,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208804,208804,0,274982.087,0.097,-0.404,-0.048,0.908,547,422,2077,1712,1613,893,1131,1482,49,1.182,110,0,73.646,0.145,-58.900,-23.320,37.560,-0.748,-0.002,0.692,-0.120,0.082,0.278,0.036,0.092,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208805,208805,0,274987.087,0.099,-0.403,-0.050,0.908,480,421,2096,1707,1627,903,1134,1487,49,1.182,110,0,70.794,0.226,-56.700,-23.560,35.240,-0.750,-0.021,0.684,-0.164,0.156,0.258,0.038,0.096,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208805,208805,0,274992.087,0.102,-0.402,-0.051,0.908,457,416,2107,1685,1640,888,1135,1493,49,1.182,110,0,69.875,0.381,-56.040,-24.180,34.020,-0.767,-0.023,0.684,-0.164,0.344,0.288,0.042,0.100,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208837,208837,0,274997.087,0.104,-0.401,-0.052,0.909,423,421,2119,1651,1655,905,1150,1488,49,1.182,110,0,69.036,0.347,-53.720,-25.760,34.880,-0.778,-0.018,0.696,-0.044,0.344,0.376,0.046,0.104,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208837,208837,0,275002.087,0.106,-0.400,-0.054,0.909,347,425,2134,1606,1670,899,1165,1470,49,1.182,110,0,68.007,0.329,-49.860,-27.720,37.020,-0.777,-0.016,0.702,-0.042,0.326,0.534,0.050,0.110,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208837,208837,0,275007.087,0.109,-0.398,-0.055,0.909,262,424,2140,1560,1681,890,1181,1505,49,1.182,110,0,65.310,0.329,-44.980,-29.600,36.960,-0.765,-0.026,0.720,-0.042,0.326,0.568,0.056,0.118,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208837,208837,0,275012.087,0.111,-0.397,-0.056,0.909,149,407,2155,1491,1685,877,1181,1499,49,1.182,110,0,59.351,0.423,-38.580,-30.220,33.480,-0.749,-0.059,0.724,-0.246,0.344,0.568,0.064,0.126,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208837,208837,0,275017.087,0.112,-0.396,-0.056,0.910,75,397,2163,1390,1707,872,1211,1525,49,1.182,110,0,47.358,0.765,-27.220,-30.460,23.960,-0.723,-0.093,0.767,-0.428,0.634,0.600,0.072,0.136,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208837,208837,0,275022.087,0.113,-0.395,-0.056,0.910,27,412,2169,1295,1707,840,1209,1558,49,1.182,110,0,31.460,1.215,-10.320,-27.840,10.400,-0.694,-0.093,0.790,-0.950,0.758,0.570,0.082,0.148,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208866,208866,0,275027.087,0.113,-0.394,-0.056,0.911,0,365,2184,1203,1735,823,1237,1585,49,1.182,110,0,22.707,1.274,4.460,-22.160,2.160,-0.700,-0.097,0.752,-0.962,0.836,0.570,0.096,0.162,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208866,208866,0,275032.087,0.113,-0.393,-0.055,0.911,0,363,2195,1069,1765,805,1245,1597,49,1.182,110,0,24.555,1.364,19.040,-13.680,-7.300,-0.687,-0.063,0.779,-1.134,0.758,0.442,0.108,0.176,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208902,208902,0,275037.087,0.112,-0.393,-0.054,0.911,0,339,2194,911,1771,789,1257,1587,49,1.182,110,0,33.432,1.081,28.680,-9.580,-14.260,-0.727,-0.036,0.722,-0.962,0.492,0.358,0.124,0.190,1.354,1.430,3,0,0,0,7,255,0,250,0,0
baseline,208902,208902,0,275042.087,0.110,-0.392,-0.053,0.912,0,304,2204,691,1775,761,1268,1619,49,1.182,110,0,37.063,0.586,31.000,-8.480,-18.460,-0.739,0.005,0.703,-0.406,0.422,0.340,0.138,0.206,1.354,1.430,3,0,0,0,7,255,0,250,0,0
