condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,5982,5982,0,60973.799,0.994,0.019,0.110,-0.003,48,63,83,43,26,0,62,43,0,0.000,0,0,0.028,0.007,-0.020,-0.020,0.000,0.007,-0.048,1.001,0.006,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,5982,5982,0,60978.797,0.994,0.019,0.110,-0.003,75,88,57,41,51,31,44,16,0,0.000,0,0,0.066,0.004,-0.020,-0.020,-0.060,0.007,-0.049,1.000,0.002,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,5998,5998,0,60983.797,0.994,0.019,0.110,-0.003,81,91,53,43,47,9,48,18,0,0.000,0,0,0.045,0.008,0.040,-0.020,0.000,0.006,-0.049,0.999,0.002,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,5998,5998,0,61048.797,0.994,0.019,0.110,-0.003,79,91,55,63,45,19,41,27,0,0.000,0,0,0.108,0.006,0.100,0.040,0.000,0.007,-0.047,1.000,0.006,-0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61058.797,0.994,0.019,0.110,-0.003,72,83,55,73,43,26,39,26,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.006,-0.048,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61063.797,0.994,0.019,0.110,-0.003,51,59,88,41,37,22,73,35,0,0.000,0,0,0.057,0.003,0.040,0.040,0.000,0.007,-0.049,1.000,0.002,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61068.797,0.994,0.019,0.110,-0.003,48,93,79,40,52,21,69,19,0,0.000,0,0,0.045,0.004,0.040,-0.020,0.000,0.007,-0.048,1.000,0.002,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61073.799,0.994,0.019,0.110,-0.003,73,91,61,43,52,19,71,19,0,0.000,0,0,0.045,0.004,0.040,-0.020,0.000,0.006,-0.048,1.001,0.002,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6013,6013,0,61078.797,0.994,0.019,0.110,-0.003,91,103,61,61,21,0,41,44,0,0.000,0,0,0.057,0.003,0.040,0.040,0.000,0.007,-0.047,1.001,0.002,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6077,6077,0,61083.797,0.994,0.019,0.110,-0.003,74,93,59,61,37,26,49,45,0,0.000,0,0,0.082,0.007,0.040,0.040,-0.060,0.006,-0.047,1.000,-0.004,0.006,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6077,6077,0,61088.797,0.994,0.019,0.110,-0.003,77,104,55,37,43,5,51,8,0,0.000,0,0,0.045,0.006,0.040,-0.020,0.000,0.007,-0.048,1.000,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6078,6078,0,61093.797,0.994,0.019,0.110,-0.003,43,63,80,60,31,12,69,47,0,0.000,0,0,0.066,0.003,-0.020,-0.020,-0.060,0.007,-0.048,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6078,6078,0,61098.797,0.994,0.019,0.110,-0.003,77,91,57,70,55,26,49,21,0,0.000,0,0,0.066,0.004,-0.020,-0.020,-0.060,0.006,-0.048,1.000,0.002,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6078,6078,0,61103.797,0.994,0.019,0.110,-0.003,85,100,47,29,44,9,48,3,0,0.000,0,0,0.082,0.004,-0.080,-0.020,0.000,0.007,-0.048,1.001,0.002,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6078,6078,0,61108.797,0.994,0.019,0.110,-0.003,51,67,90,43,39,11,71,43,0,0.000,0,0,0.028,0.006,-0.020,-0.020,0.000,0.007,-0.047,1.002,0.006,0.002,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61113.797,0.994,0.019,0.110,-0.003,72,86,58,56,44,21,39,20,0,0.000,0,0,0.045,0.006,0.040,-0.020,0.000,0.007,-0.049,1.001,0.006,0.002,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61118.797,0.994,0.019,0.110,-0.003,69,69,56,61,26,0,41,43,0,0.000,0,0,0.057,0.006,0.040,0.040,0.000,0.006,-0.048,1.000,0.006,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61123.798,0.994,0.019,0.110,-0.003,47,64,86,42,30,3,71,36,0,0.000,0,0,0.045,0.006,0.040,-0.020,0.000,0.006,-0.048,1.000,-0.004,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61128.797,0.994,0.019,0.110,-0.003,43,68,61,38,55,26,71,20,0,0.000,0,0,0.045,0.004,0.040,-0.020,0.000,0.006,-0.048,1.001,-0.004,-0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6094,6094,0,61133.797,0.994,0.019,0.110,-0.003,95,107,51,44,44,30,70,11,0,0.000,0,0,0.045,0.004,0.040,-0.020,0.000,0.007,-0.048,1.001,-0.004,-0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6110,6110,0,61138.797,0.994,0.019,0.110,-0.003,71,59,69,71,39,9,49,44,0,0.000,0,0,0.089,0.003,0.040,-0.080,0.000,0.007,-0.048,1.000,0.002,-0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6110,6110,0,61143.797,0.994,0.019,0.110,-0.003,59,87,61,39,55,25,71,18,0,0.000,0,0,0.045,0.003,0.040,-0.020,0.000,0.007,-0.048,1.001,0.002,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6110,6110,0,61148.797,0.994,0.019,0.110,-0.003,73,104,57,31,43,3,57,25,0,0.000,0,0,0.045,0.007,0.040,-0.020,0.000,0.007,-0.048,1.000,0.006,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6110,6110,0,61153.797,0.994,0.019,0.110,-0.003,53,91,81,39,43,9,67,13,0,0.000,0,0,0.082,0.004,0.040,0.040,0.060,0.007,-0.049,1.001,0.002,-0.004,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6110,6110,0,61158.797,0.994,0.019,0.110,-0.003,75,87,53,61,38,8,39,25,0,0.000,0,0,0.075,0.004,0.040,-0.020,-0.060,0.006,-0.048,1.000,0.002,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61163.797,0.994,0.019,0.110,-0.003,71,86,59,59,43,23,42,26,0,0.000,0,0,0.045,0.008,0.040,-0.020,0.000,0.008,-0.049,1.000,0.002,-0.008,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61168.797,0.994,0.019,0.110,-0.003,55,89,75,43,47,18,69,20,0,0.000,0,0,0.045,0.004,0.040,-0.020,0.000,0.006,-0.048,1.000,-0.004,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61173.799,0.994,0.019,0.110,-0.003,51,72,88,46,29,0,69,37,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.007,-0.048,1.001,0.002,-0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6157,6157,0,61178.797,0.994,0.019,0.110,-0.003,104,111,0,77,38,12,31,38,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.007,-0.047,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6190,6190,0,61183.797,0.994,0.019,0.110,-0.003,71,91,55,55,45,19,43,21,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.006,-0.048,1.001,0.002,-0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6190,6190,0,61188.797,0.994,0.019,0.110,-0.003,88,77,87,62,29,13,25,53,0,0.000,0,0,0.045,0.006,-0.020,0.040,0.000,0.007,-0.047,1.000,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6190,6190,0,61193.797,0.994,0.019,0.110,-0.003,75,88,67,44,55,25,50,21,0,0.000,0,0,0.057,0.003,0.040,0.040,0.000,0.007,-0.049,1.001,0.002,-0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6190,6190,0,61198.797,0.994,0.019,0.110,-0.003,74,88,61,39,52,25,69,19,0,0.000,0,0,0.075,0.003,0.040,-0.020,0.060,0.006,-0.048,1.001,0.002,-0.002,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61203.797,0.994,0.019,0.110,-0.003,73,64,75,62,25,2,39,45,0,0.000,0,0,0.028,0.009,-0.020,-0.020,0.000,0.006,-0.049,1.001,-0.004,-0.008,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61208.797,0.994,0.019,0.110,-0.003,81,88,56,69,46,24,43,22,0,0.000,0,0,0.028,0.006,-0.020,-0.020,0.000,0.007,-0.048,1.000,-0.004,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61213.797,0.994,0.019,0.110,-0.003,77,87,51,66,43,20,40,27,0,0.000,0,0,0.028,0.006,-0.020,-0.020,0.000,0.006,-0.048,1.000,-0.004,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61218.797,0.994,0.019,0.110,-0.003,69,92,55,41,53,22,60,19,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.007,-0.047,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61223.798,0.994,0.019,0.110,-0.003,73,87,61,35,52,19,73,19,0,0.000,0,0,0.028,0.006,-0.020,-0.020,0.000,0.007,-0.047,1.000,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6206,6206,0,61228.797,0.994,0.019,0.110,-0.003,38,100,57,31,55,23,44,15,0,0.000,0,0,0.045,0.008,-0.020,0.040,0.000,0.007,-0.048,1.000,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6222,6222,0,61258.797,0.994,0.019,0.110,-0.003,75,88,59,71,49,24,40,23,0,0.000,0,0,0.102,0.004,-0.080,-0.020,-0.060,0.006,-0.048,1.000,0.002,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61263.797,0.994,0.019,0.110,-0.003,61,61,55,59,23,0,37,41,0,0.000,0,0,0.075,0.004,-0.020,0.040,0.060,0.006,-0.047,1.000,-0.004,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61268.797,0.994,0.019,0.110,-0.003,64,69,57,71,26,0,39,49,0,0.000,0,0,0.075,0.004,0.040,-0.020,0.060,0.006,-0.048,1.000,-0.004,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61273.798,0.994,0.019,0.110,-0.003,72,63,56,59,22,0,39,41,0,0.000,0,0,0.057,0.007,0.040,0.040,0.000,0.007,-0.047,1.000,-0.004,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6253,6253,0,61278.797,0.994,0.019,0.110,-0.003,77,90,60,47,56,24,50,19,0,0.000,0,0,0.075,0.006,-0.020,0.040,-0.060,0.007,-0.047,1.000,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6286,6286,0,61283.797,0.994,0.019,0.110,-0.003,75,83,86,61,22,0,63,43,0,0.000,0,0,0.066,0.006,-0.020,-0.020,-0.060,0.007,-0.048,1.001,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6286,6286,0,61288.797,0.994,0.019,0.110,-0.003,57,69,84,62,41,11,70,51,0,0.000,0,0,0.045,0.003,0.040,-0.020,0.000,0.006,-0.048,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6286,6286,0,61293.797,0.994,0.019,0.110,-0.003,94,87,10,74,18,0,53,50,0,0.000,0,0,0.057,0.003,0.040,0.040,0.000,0.007,-0.046,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6286,6286,0,61298.797,0.994,0.019,0.110,-0.003,53,73,87,51,33,9,72,39,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.007,-0.048,1.000,0.002,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6286,6286,0,61303.797,0.994,0.019,0.110,-0.003,75,91,56,43,51,22,43,21,0,0.000,0,0,0.045,0.004,-0.020,0.040,0.000,0.007,-0.048,1.000,0.002,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61333.797,0.994,0.019,0.110,-0.003,81,87,85,67,38,16,51,43,0,0.000,0,0,0.045,0.006,-0.020,0.040,0.000,0.007,-0.047,1.001,0.006,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61338.797,0.994,0.019,0.110,-0.003,79,71,59,63,38,23,47,40,0,0.000,0,0,0.045,0.006,-0.020,0.040,0.000,0.006,-0.048,1.000,0.006,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6303,6303,0,61343.797,0.994,0.019,0.110,-0.003,71,93,55,55,48,21,45,19,0,0.000,0,0,0.028,0.006,-0.020,-0.020,0.000,0.007,-0.047,1.000,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6318,6318,0,61373.798,0.994,0.019,0.110,-0.003,75,87,55,39,51,25,60,11,0,0.000,0,0,0.066,0.002,-0.020,-0.020,0.060,0.007,-0.048,1.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6318,6318,0,61378.797,0.994,0.019,0.110,-0.003,72,89,67,65,35,8,47,43,0,0.000,0,0,0.075,0.003,-0.020,0.040,-0.060,0.007,-0.047,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6373,6373,0,61383.797,0.994,0.019,0.110,-0.003,93,85,84,54,37,6,61,37,0,0.000,0,0,0.075,0.003,0.040,-0.020,-0.060,0.006,-0.048,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6373,6373,0,61388.797,0.994,0.019,0.110,-0.003,54,69,90,69,39,13,75,50,0,0.000,0,0,0.045,0.003,-0.020,0.040,0.000,0.007,-0.048,1.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61393.797,0.994,0.019,0.110,-0.003,73,83,75,43,31,9,61,41,0,0.000,0,0,0.082,0.004,-0.080,-0.020,0.000,0.006,-0.048,1.000,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61398.797,0.994,0.019,0.110,-0.003,45,63,81,59,23,1,39,40,0,0.000,0,0,0.075,0.004,-0.020,0.040,-0.060,0.006,-0.047,1.000,-0.004,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61403.797,0.994,0.019,0.110,-0.003,77,75,53,67,24,9,37,41,0,0.000,0,0,0.028,0.007,-0.020,-0.020,0.000,0.006,-0.047,1.000,-0.004,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61408.797,0.994,0.019,0.110,-0.003,77,89,59,45,55,24,69,18,0,0.000,0,0,0.045,0.007,-0.020,0.040,0.000,0.007,-0.048,1.000,-0.004,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6404,6404,0,61413.797,0.994,0.019,0.110,-0.003,71,64,57,59,29,1,43,40,0,0.000,0,0,0.089,0.007,0.040,-0.080,0.000,0.006,-0.047,1.000,-0.004,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6414,6414,0,61443.797,0.994,0.019,0.110,-0.003,55,68,91,49,39,7,75,45,0,0.000,0,0,0.066,0.006,-0.020,-0.020,0.060,0.006,-0.048,1.001,-0.004,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6414,6414,0,61448.797,0.994,0.019,0.110,-0.003,52,71,85,43,37,0,64,37,0,0.000,0,0,0.045,0.004,0.040,-0.020,0.000,0.006,-0.047,1.000,-0.004,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6430,6430,0,61453.797,0.994,0.019,0.110,-0.003,73,69,83,63,23,0,40,43,0,0.000,0,0,0.075,0.007,0.040,-0.020,0.060,0.007,-0.047,1.000,-0.004,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6430,6430,0,61458.797,0.994,0.019,0.110,-0.003,73,89,53,69,45,22,39,25,0,0.000,0,0,0.066,0.006,-0.020,-0.020,-0.060,0.007,-0.049,1.000,0.002,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6430,6430,0,61463.797,0.994,0.019,0.110,-0.003,63,72,52,63,30,0,37,49,0,0.000,0,0,0.028,0.003,-0.020,-0.020,0.000,0.005,-0.048,1.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6430,6430,0,61468.798,0.994,0.019,0.110,-0.003,71,62,61,69,31,1,43,42,0,0.000,0,0,0.066,0.004,-0.020,-0.020,-0.060,0.006,-0.047,1.000,-0.004,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6430,6430,0,61473.797,0.994,0.019,0.110,-0.003,49,71,87,37,45,0,61,21,0,0.000,0,0,0.082,0.004,-0.080,-0.020,0.000,0.006,-0.048,1.000,-0.004,0.002,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6430,6430,0,61478.797,0.994,0.019,0.110,-0.003,105,111,48,73,0,0,41,36,0,0.000,0,0,0.089,0.006,-0.080,0.040,0.000,0.007,-0.048,1.000,-0.004,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61483.797,0.994,0.019,0.110,-0.003,99,109,54,45,29,5,39,21,0,0.000,0,0,0.108,0.004,0.100,0.040,0.000,0.007,-0.048,1.001,0.002,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61488.797,0.994,0.019,0.110,-0.003,55,94,91,39,64,39,79,26,0,0.000,0,0,0.066,0.003,-0.020,-0.020,-0.060,0.007,-0.047,1.001,0.002,0.002,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61493.797,0.994,0.019,0.110,-0.003,115,105,48,75,37,4,39,25,0,0.000,0,0,0.066,0.006,-0.020,-0.020,-0.060,0.007,-0.047,1.000,0.002,0.006,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6478,6478,0,61498.799,0.994,0.019,0.110,-0.003,103,77,76,71,26,5,42,43,0,0.000,0,0,0.045,0.008,0.040,-0.020,0.000,0.008,-0.048,1.000,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6494,6494,0,61533.797,0.994,0.019,0.110,-0.003,77,105,59,54,59,24,67,27,0,0.000,0,0,0.082,0.003,0.040,0.040,-0.060,0.007,-0.046,0.999,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6494,6494,0,61538.797,0.994,0.019,0.110,-0.003,75,88,59,63,37,25,47,43,0,0.000,0,0,0.066,0.002,-0.020,-0.020,-0.060,0.007,-0.048,1.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6494,6494,0,61543.797,0.994,0.019,0.110,-0.003,43,85,87,38,53,4,67,18,0,0.000,0,0,0.028,0.002,-0.020,-0.020,0.000,0.006,-0.049,1.001,0.002,0.000,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6494,6494,0,61548.797,0.994,0.019,0.110,-0.003,77,87,54,61,42,18,43,23,0,0.000,0,0,0.118,0.004,0.100,-0.020,-0.060,0.006,-0.047,0.999,-0.004,0.000,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6494,6494,0,61553.797,0.994,0.019,0.110,-0.003,47,72,83,69,28,1,49,43,0,0.000,0,0,0.045,0.006,-0.020,0.040,0.000,0.007,-0.048,1.001,-0.004,-0.004,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6510,6510,0,61558.797,0.994,0.019,0.110,-0.003,69,86,55,43,48,22,43,18,0,0.000,0,0,0.075,0.002,0.040,-0.020,-0.060,0.007,-0.048,1.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6510,6510,0,61563.797,0.994,0.019,0.110,-0.003,68,71,53,60,22,0,41,41,0,0.000,0,0,0.089,0.002,-0.080,0.040,0.000,0.006,-0.048,1.001,0.002,0.000,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6510,6510,0,61568.797,0.994,0.019,0.110,-0.003,73,86,53,59,45,20,44,14,0,0.000,0,0,0.118,0.004,0.100,-0.020,-0.060,0.006,-0.047,1.000,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6510,6510,0,61573.798,0.994,0.019,0.110,-0.003,51,68,85,46,31,2,64,43,0,0.000,0,0,0.113,0.007,-0.080,-0.080,0.000,0.007,-0.047,1.001,-0.004,0.006,0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6510,6510,0,61578.797,0.994,0.019,0.110,-0.003,73,73,83,68,27,0,43,40,0,0.000,0,0,0.028,0.008,-0.020,-0.020,0.000,0.008,-0.048,1.000,0.006,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6573,6573,0,61583.797,0.994,0.019,0.110,-0.003,75,88,72,63,42,14,62,9,0,0.000,0,0,0.057,0.012,0.040,0.040,0.000,0.006,-0.047,1.001,0.006,0.010,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6573,6573,0,61588.797,0.994,0.019,0.110,-0.003,56,69,89,40,35,2,74,38,0,0.000,0,0,0.113,0.006,-0.080,-0.080,0.000,0.007,-0.048,1.001,0.006,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6573,6573,0,61593.797,0.994,0.019,0.110,-0.003,77,95,61,39,51,21,61,20,0,0.000,0,0,0.128,0.007,-0.080,0.100,0.000,0.007,-0.049,1.000,0.006,-0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6573,6573,0,61598.797,0.994,0.019,0.110,-0.003,63,71,55,59,22,0,35,42,0,0.000,0,0,0.075,0.007,0.040,-0.020,-0.060,0.003,-0.046,0.998,0.006,-0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6573,6573,0,61603.797,0.994,0.019,0.110,-0.003,70,67,56,63,26,0,39,43,0,0.000,0,0,0.102,0.007,-0.020,-0.080,-0.060,0.006,-0.047,1.000,-0.004,0.006,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6573,6573,0,61608.797,0.994,0.019,0.110,-0.003,73,91,58,47,47,20,43,20,0,0.000,0,0,0.118,0.007,-0.020,0.100,0.060,0.009,-0.047,1.000,-0.004,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,6606,6606,0,61613.797,0.994,0.019,0.110,-0.003,64,73,56,67,28,0,37,41,0,0.000,0,0,0.057,0.007,0.040,0.040,0.000,0.006,-0.046,0.999,-0.004,0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
