condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,3823,3823,0,23803.824,0.991,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,1.924,0.265,1.720,-0.060,0.860,0.002,0.078,0.998,0.020,0.264,-0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3823,3823,0,23808.826,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,1.323,0.259,-1.020,0.060,-0.840,-0.004,0.014,1.004,-0.018,-0.258,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3823,3823,0,23813.824,0.991,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.806,0.266,0.320,0.000,0.740,0.002,0.104,0.997,0.030,0.264,-0.018,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23818.825,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.618,0.359,-0.300,0.000,-0.540,-0.004,-0.008,1.006,-0.032,-0.358,0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23823.824,0.991,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.453,0.477,0.320,0.000,0.320,0.003,0.099,0.998,0.030,0.476,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23828.825,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.190,0.225,-0.180,0.000,-0.060,-0.002,0.027,1.001,-0.018,-0.224,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23833.824,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.618,0.020,-0.540,0.000,-0.300,0.000,0.048,1.005,0.002,-0.020,-0.010,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23838.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,1.079,0.020,0.920,-0.060,0.560,0.000,0.074,1.000,0.002,-0.020,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23843.824,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.722,0.020,-0.540,0.000,-0.480,-0.003,0.017,1.003,0.002,-0.020,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23848.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.268,0.232,-0.240,0.000,-0.120,0.002,0.080,1.000,0.006,0.232,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3839,3839,0,23853.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.943,0.074,0.800,0.000,0.500,-0.001,0.043,1.002,-0.004,-0.074,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3855,3855,0,23858.825,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.782,0.074,-0.660,0.000,-0.420,-0.001,0.042,1.002,-0.004,-0.074,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3855,3855,0,23863.824,0.991,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.368,0.074,0.260,0.000,0.260,0.001,0.071,1.000,-0.004,-0.074,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,23868.825,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.286,0.076,0.260,0.000,-0.120,-0.003,0.025,1.003,-0.004,-0.076,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,23873.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.513,0.181,-0.480,0.000,-0.180,0.001,0.069,1.001,0.016,0.180,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,23878.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.515,0.008,0.440,-0.060,0.260,0.000,0.050,1.001,0.006,-0.006,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,23883.824,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.469,0.008,-0.300,0.000,-0.360,0.000,0.039,1.002,0.006,-0.006,0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3888,3888,0,23888.825,0.991,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.260,0.008,0.000,0.000,0.260,0.001,0.071,0.999,0.006,-0.006,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3888,3888,0,23893.824,0.992,-0.125,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.120,0.114,0.120,0.000,0.000,-0.002,0.032,1.002,0.002,-0.114,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3906,3906,0,23898.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.216,0.091,-0.120,0.000,-0.180,0.000,0.060,1.001,0.010,0.090,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3906,3906,0,23903.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.269,0.050,0.200,0.000,0.180,0.000,0.056,1.001,0.006,0.050,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23908.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.216,0.050,-0.120,0.000,-0.180,-0.001,0.039,1.002,0.006,0.050,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23913.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.134,0.050,0.120,0.000,0.060,0.000,0.063,1.000,0.006,0.050,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23918.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.060,0.054,0.060,0.000,0.000,0.000,0.045,1.001,0.002,-0.054,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23923.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.384,0.012,-0.300,0.000,-0.240,0.000,0.049,1.001,0.002,-0.012,-0.006,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23928.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.425,0.012,0.380,-0.060,0.180,0.000,0.055,1.001,0.002,-0.012,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23933.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.012,-0.060,0.000,-0.060,-0.001,0.045,1.002,0.000,-0.012,-0.002,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23938.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.134,0.046,-0.120,-0.060,0.000,0.001,0.060,1.001,0.006,0.046,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3937,3937,0,23943.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.180,0.037,0.120,0.060,0.120,-0.001,0.047,1.001,-0.008,-0.036,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3938,3938,0,23948.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.134,0.013,-0.120,0.000,-0.060,-0.001,0.052,1.002,-0.004,0.012,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3938,3938,0,23953.824,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.147,0.013,0.060,-0.060,0.120,0.000,0.055,1.002,-0.004,0.012,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
baseline,3951,3951,0,23958.825,0.992,-0.126,-0.034,-0.001,0,0,0,0,0,0,0,0,0,0.000,0,0,0.085,0.013,0.060,0.000,-0.060,-0.001,0.045,1.001,-0.004,0.012,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,0,0,0,7,255,0,250,0,0
