condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,2831,2831,0,161362.411,-0.983,0.032,-0.011,-0.180,0,0,1773,0,1462,518,1437,1721,35,0.258,46,0,94.300,2.876,5.220,-93.220,13.240,-0.271,0.250,1.373,-2.128,1.934,3.716,0.734,0.100,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2831,2831,0,161367.411,-0.983,0.031,-0.015,-0.180,0,0,1716,0,1456,444,1439,1677,35,0.258,46,0,100.616,2.817,-9.540,-99.140,14.280,-0.194,0.291,1.351,-1.578,2.334,3.716,0.746,0.100,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2831,2831,0,161372.412,-0.983,0.029,-0.020,-0.179,0,0,1694,0,1505,407,1448,1661,35,0.258,46,0,109.184,2.475,-23.460,-104.460,21.420,-0.140,0.280,1.307,-0.824,2.334,3.560,0.756,0.102,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2831,2831,0,161377.411,-0.983,0.026,-0.024,-0.178,0,0,1660,0,1507,369,1459,1621,35,0.258,46,0,119.970,2.449,-33.720,-109.400,35.880,-0.141,0.188,1.253,-0.824,2.306,3.118,0.766,0.102,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2848,2848,0,161382.411,-0.984,0.024,-0.029,-0.176,0,0,1611,0,1519,315,1453,1548,35,0.258,46,0,130.386,1.783,-38.300,-114.700,48.760,-0.195,0.027,1.198,-0.856,1.564,2.526,0.776,0.104,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2848,2848,0,161387.412,-0.984,0.021,-0.033,-0.174,0,0,1549,0,1499,240,1461,1515,35,0.258,46,0,135.021,1.998,-38.960,-119.100,50.280,-0.237,-0.107,1.156,-1.966,0.356,1.852,0.786,0.104,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2848,2848,0,161392.411,-0.984,0.019,-0.039,-0.172,0,0,1509,0,1487,137,1459,1446,35,0.258,46,0,133.017,2.949,-29.020,-123.000,41.500,-0.274,-0.190,1.145,-2.876,-0.652,1.336,0.796,0.106,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2848,2848,0,161397.411,-0.984,0.017,-0.044,-0.171,0,0,1485,0,1488,103,1461,1389,35,0.258,46,0,134.275,3.637,-13.140,-128.740,35.820,-0.295,-0.120,1.188,-3.578,-0.652,1.336,0.808,0.106,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2866,2866,0,161402.411,-0.984,0.016,-0.050,-0.169,0,0,1447,0,4095,77,1465,1259,35,0.258,46,0,140.233,3.610,-7.340,-135.760,34.360,-0.254,0.065,1.271,-3.578,-0.478,1.522,0.820,0.106,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2866,2866,0,161407.411,-0.984,0.015,-0.056,-0.168,0,0,1391,0,1392,61,1453,1162,35,0.258,46,0,144.318,3.135,1.740,-142.240,24.340,-0.211,0.237,1.390,-2.918,1.146,2.406,0.832,0.108,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2866,2866,0,161412.411,-0.984,0.013,-0.062,-0.168,0,0,1331,0,1359,45,1441,1123,35,0.258,46,0,147.775,3.474,-8.760,-147.060,11.580,-0.152,0.399,1.438,-2.254,2.644,3.624,0.842,0.108,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2866,2866,0,161417.411,-0.983,0.011,-0.068,-0.167,0,0,1267,0,1262,46,1402,1069,35,0.258,46,0,153.416,4.036,-11.740,-152.800,7.120,-0.237,0.287,1.557,-2.254,3.348,4.166,0.852,0.108,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2880,2880,0,161422.411,-0.983,0.010,-0.075,-0.167,0,0,1227,0,1224,37,1391,985,35,0.258,46,0,157.581,4.550,-8.140,-157.000,10.800,-0.266,0.286,1.658,-2.878,3.524,5.126,0.862,0.108,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2880,2880,0,161427.411,-0.982,0.008,-0.082,-0.168,0,0,1161,0,1159,33,1363,941,35,0.258,46,0,165.906,4.958,-19.120,-164.400,-11.480,-0.324,0.261,1.736,-3.488,3.524,5.994,0.872,0.110,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2895,2895,0,161432.411,-0.982,0.005,-0.089,-0.168,0,0,1095,0,1091,28,1323,843,35,0.258,46,0,179.841,5.658,-43.060,-174.160,-12.520,-0.377,0.163,1.755,-4.426,3.524,6.534,0.882,0.110,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2895,2895,0,161437.411,-0.981,0.001,-0.097,-0.170,0,0,1005,0,986,36,1298,760,35,0.258,46,0,194.909,5.712,-50.320,-185.500,-32.360,-0.280,0.383,1.753,-4.426,3.610,6.574,0.892,0.110,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2895,2895,0,161442.411,-0.980,-0.003,-0.105,-0.171,0,0,902,0,895,22,1255,679,35,0.258,46,0,208.728,6.376,-67.220,-195.100,-31.380,-0.235,0.463,1.697,-4.068,4.910,6.534,0.902,0.112,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2895,2895,0,161447.411,-0.978,-0.007,-0.113,-0.173,0,0,809,0,813,22,1180,573,35,0.258,46,0,218.092,6.659,-55.940,-206.380,-42.920,-0.141,0.651,1.709,-3.492,5.670,6.326,0.912,0.112,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2911,2911,0,161452.411,-0.977,-0.011,-0.121,-0.174,0,0,719,0,739,16,1139,523,35,0.258,46,0,223.906,7.615,-69.360,-212.180,-17.400,-0.078,0.748,1.728,-2.260,7.272,6.326,0.922,0.112,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2911,2911,0,161457.411,-0.976,-0.015,-0.130,-0.175,0,0,643,0,615,13,1063,502,35,0.258,46,0,216.820,8.467,-45.800,-211.440,-14.360,-0.153,0.860,1.827,-2.260,8.160,6.538,0.932,0.114,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2944,2944,0,161462.411,-0.975,-0.019,-0.139,-0.175,0,0,571,0,523,14,1002,411,35,0.258,46,0,220.056,9.932,-62.700,-210.900,3.840,-0.099,0.924,1.919,-2.188,9.688,7.164,0.942,0.114,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2944,2944,0,161467.411,-0.973,-0.025,-0.147,-0.175,0,0,480,0,412,8,923,349,35,0.258,46,0,233.486,9.981,-90.600,-215.180,2.180,-0.128,0.801,1.857,-2.400,9.688,7.176,0.952,0.116,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2944,2944,0,161472.413,-0.972,-0.032,-0.156,-0.175,0,0,463,0,392,6,815,331,35,0.258,46,0,259.862,9.865,-117.100,-231.780,9.700,-0.064,0.705,1.712,-2.540,9.532,7.176,0.962,0.116,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2944,2944,0,161477.411,-0.970,-0.039,-0.165,-0.174,0,0,413,0,524,16,728,297,35,0.258,46,0,277.124,8.919,-130.820,-242.020,33.320,0.032,0.583,1.583,-2.540,8.550,5.824,0.972,0.116,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2944,2944,0,161482.411,-0.968,-0.046,-0.175,-0.173,0,0,303,0,89,1,659,270,35,0.258,46,0,275.496,7.777,-110.620,-247.460,49.240,0.080,0.625,1.457,-1.968,7.524,4.766,0.982,0.116,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2944,2944,0,161487.411,-0.967,-0.053,-0.185,-0.169,0,0,267,0,16,5,547,247,35,0.258,46,0,290.316,7.640,-87.480,-264.180,82.700,0.079,0.692,1.462,-1.328,7.524,3.596,0.992,0.116,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2959,2959,0,161492.411,-0.965,-0.059,-0.196,-0.164,0,0,203,0,6,0,445,225,35,0.258,46,0,314.196,8.471,-85.660,-280.120,113.640,0.065,0.717,1.584,-1.328,8.366,3.596,1.002,0.116,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2959,2959,0,161497.411,-0.963,-0.066,-0.207,-0.159,0,0,111,0,0,9,392,247,35,0.258,46,0,326.769,9.334,-93.540,-286.340,126.640,-0.003,0.673,1.585,-2.104,9.094,3.774,1.012,0.116,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2959,2959,0,161502.411,-0.961,-0.075,-0.217,-0.154,0,0,95,0,0,11,295,253,35,0.258,46,0,335.944,9.486,-116.060,-285.980,132.680,0.038,0.686,1.457,-2.602,9.122,3.774,1.020,0.118,4.095,0.556,3,0,0,0,7,255,0,250,0,0
baseline,2959,2959,0,161507.411,-0.959,-0.083,-0.228,-0.149,0,0,53,0,0,12,167,236,35,0.258,46,0,338.820,9.486,-122.280,-289.820,125.900,0.155,0.729,1.288,-2.602,9.122,2.550,1.030,0.118,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,2975,2975,0,161512.411,-0.956,-0.090,-0.239,-0.143,0,0,60,0,247,2,90,181,35,0.258,46,0,330.472,9.205,-105.060,-288.600,122.000,0.176,0.741,1.306,-1.234,9.122,1.332,1.038,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,2975,2975,0,161517.411,-0.954,-0.097,-0.250,-0.136,0,0,43,0,541,8,51,163,35,0.258,46,0,336.838,9.163,-81.140,-285.660,158.980,0.169,0.621,1.263,-1.234,9.080,1.318,1.046,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,2975,2975,0,161522.411,-0.951,-0.105,-0.260,-0.127,0,0,37,0,0,1,13,150,35,0.258,46,0,366.258,8.585,-75.400,-293.480,205.740,0.057,0.436,1.284,-1.780,8.398,0.856,1.054,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,2975,2975,0,161527.411,-0.949,-0.114,-0.270,-0.118,0,0,22,0,0,4,0,143,35,0.258,46,0,378.340,8.585,-125.760,-280.780,220.200,0.256,0.787,1.211,-1.780,8.398,0.470,1.064,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,2997,2997,0,161532.411,-0.946,-0.126,-0.279,-0.112,0,0,13,0,0,0,0,148,35,0.258,46,0,366.263,10.108,-195.820,-253.020,178.280,0.469,1.348,0.958,-0.966,10.062,0.140,1.072,0.122,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,2997,2997,0,161537.411,-0.942,-0.140,-0.285,-0.107,0,0,13,0,0,0,0,144,35,0.258,46,0,392.093,14.305,-286.340,-211.640,164.180,0.440,1.380,0.620,3.356,13.906,-2.024,1.082,0.122,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,3010,3010,0,161542.411,-0.938,-0.161,-0.289,-0.103,0,0,0,2,671,0,0,133,35,0.258,46,0,501.489,14.305,-419.520,-175.800,211.160,0.226,0.662,0.176,3.356,13.906,-5.340,1.090,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,3010,3010,0,161547.411,-0.933,-0.187,-0.290,-0.097,0,0,0,0,465,0,0,125,35,0.258,46,0,626.672,7.238,-530.900,-155.840,294.240,0.226,-0.056,-0.329,3.804,6.158,-8.770,1.098,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,3039,3039,0,161552.411,-0.928,-0.214,-0.291,-0.091,0,0,0,0,297,0,0,118,35,0.258,46,0,629.462,4.418,-542.020,-130.820,292.100,0.462,-0.364,-0.831,3.804,-2.246,-10.746,1.108,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,3039,3039,0,161557.411,-0.924,-0.234,-0.290,-0.086,0,0,0,0,796,0,0,115,35,0.258,46,0,489.741,10.317,-419.520,-83.580,238.460,0.428,-0.389,-1.046,7.246,-7.344,-11.838,1.116,0.120,4.095,0.556,4,0,0,0,7,255,0,250,0,0
baseline,3039,3039,0,161562.411,-0.922,-0.244,-0.289,-0.078,0,0,0,0,685,0,0,109,35,0.258,46,0,288.128,11.764,-171.600,-46.480,226.740,0.053,-0.171,-1.785,7.920,-8.698,-13.176,1.126,0.120,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3039,3039,0,161567.411,-0.924,-0.242,-0.289,-0.067,0,0,5,0,990,0,0,93,35,0.258,46,0,267.391,11.764,118.680,-55.560,233.080,-0.033,0.083,-0.741,7.920,-8.698,-15.440,1.136,0.122,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3039,3039,0,161572.411,-0.927,-0.236,-0.287,-0.052,0,0,0,0,1049,0,0,88,35,0.258,46,0,379.443,5.210,247.540,-21.940,286.740,-0.137,0.339,-0.023,4.150,-3.150,-15.440,1.146,0.122,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3039,3039,0,161577.411,-0.930,-0.229,-0.285,-0.036,0,0,6,0,697,0,0,85,35,0.258,46,0,416.355,2.523,285.320,-7.100,303.140,-0.499,0.377,0.584,0.326,2.502,-12.066,1.156,0.124,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3059,3059,0,161582.411,-0.933,-0.223,-0.283,-0.024,0,0,6,0,725,0,0,83,35,0.258,46,0,321.323,7.826,207.500,-0.640,245.340,-0.846,0.317,1.138,-5.756,5.302,-9.838,1.164,0.124,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3059,3059,0,161587.411,-0.934,-0.221,-0.280,-0.016,0,0,4,0,877,0,0,78,35,0.258,46,0,204.468,13.289,102.520,34.160,173.580,-0.864,0.282,1.174,-11.672,6.354,-7.374,1.174,0.124,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3059,3059,0,161592.411,-0.936,-0.221,-0.275,-0.011,0,0,4,0,803,0,0,76,35,0.258,46,0,149.841,13.289,45.500,90.300,110.580,-0.717,0.261,0.726,-11.672,6.354,-7.374,1.182,0.126,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3059,3059,0,161597.411,-0.938,-0.219,-0.270,-0.009,0,0,3,0,816,0,0,70,35,0.258,46,0,143.716,9.727,56.680,112.780,68.720,-0.517,0.193,0.260,-8.696,4.358,-9.224,1.192,0.126,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3059,3059,0,161602.411,-0.940,-0.216,-0.265,-0.007,0,0,3,0,595,0,0,63,35,0.258,46,0,137.025,5.204,93.000,90.860,43.260,-0.403,0.013,0.180,-4.806,1.996,-10.490,1.200,0.128,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3059,3059,0,161607.411,-0.941,-0.212,-0.262,-0.005,0,0,5,0,469,0,0,65,35,0.258,46,0,137.413,3.956,115.460,67.180,32.220,-0.316,-0.199,0.323,-3.952,0.178,-10.490,1.210,0.130,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3071,3071,0,161612.411,-0.943,-0.207,-0.260,-0.003,0,0,0,0,436,0,0,59,35,0.258,46,0,133.751,4.090,114.780,59.240,34.720,-0.274,-0.307,0.413,-3.952,-1.054,-8.110,1.220,0.132,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3071,3071,0,161617.411,-0.945,-0.204,-0.257,-0.001,0,0,1,0,469,0,0,60,35,0.258,46,0,124.929,4.285,102.880,60.460,36.980,-0.241,-0.304,0.399,-3.952,-1.656,-6.788,1.230,0.132,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3091,3091,0,161622.411,-0.946,-0.200,-0.254,0.001,0,0,0,0,1433,0,0,56,35,0.258,46,0,124.546,4.109,95.920,67.900,41.240,-0.212,-0.222,0.323,-3.760,-1.656,-6.788,1.240,0.132,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3091,3091,0,161627.411,-0.948,-0.197,-0.250,0.004,0,0,5,0,2385,0,0,59,35,0.258,46,0,132.982,3.285,102.020,73.340,43.560,-0.223,-0.134,0.264,-3.040,-1.246,-7.450,1.254,0.134,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3091,3091,0,161632.411,-0.950,-0.192,-0.247,0.006,0,0,9,0,2808,0,0,68,35,0.258,46,0,148.954,3.047,121.260,76.880,39.660,-0.250,-0.113,0.267,-2.960,-0.724,-8.270,1.266,0.136,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3091,3091,0,161637.411,-0.952,-0.186,-0.243,0.008,0,0,3,0,3003,0,0,61,35,0.258,46,0,167.404,3.047,143.960,79.260,31.900,-0.259,-0.161,0.329,-2.960,-0.724,-8.270,1.280,0.138,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3104,3104,0,161642.411,-0.954,-0.180,-0.239,0.010,0,0,8,0,3056,0,0,68,35,0.258,46,0,180.564,3.447,159.940,80.060,24.760,-0.244,-0.217,0.410,-3.344,-0.836,-7.776,1.292,0.140,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3104,3104,0,161647.411,-0.956,-0.174,-0.236,0.012,0,0,0,0,3129,0,0,72,35,0.258,46,0,184.502,3.756,165.140,80.300,17.940,-0.215,-0.244,0.511,-3.606,-1.050,-6.838,1.306,0.144,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3136,3136,0,161652.411,-0.958,-0.167,-0.232,0.013,0,0,0,0,3080,0,0,59,35,0.258,46,0,182.028,3.756,161.540,82.740,13.900,-0.159,-0.247,0.579,-3.606,-1.050,-5.778,1.316,0.144,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3136,3136,0,161657.411,-0.960,-0.161,-0.228,0.015,0,0,2,0,3037,0,0,59,35,0.258,46,0,182.829,3.699,158.980,88.840,16.100,-0.098,-0.253,0.574,-3.572,-0.960,-4.944,1.330,0.146,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3136,3136,0,161662.411,-0.962,-0.154,-0.224,0.017,0,0,4,0,3001,0,0,69,35,0.258,46,0,188.772,3.127,162.320,93.540,23.180,-0.072,-0.270,0.542,-2.976,-0.960,-4.754,1.340,0.148,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3136,3136,0,161667.411,-0.964,-0.147,-0.220,0.019,0,0,8,0,2969,0,0,69,35,0.258,46,0,198.733,2.874,171.360,95.620,31.420,-0.076,-0.279,0.551,-2.580,-1.266,-4.674,1.354,0.150,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3136,3136,0,161672.412,-0.966,-0.140,-0.215,0.022,0,0,12,0,2939,0,0,67,35,0.258,46,0,209.201,2.939,181.620,96.900,37.280,-0.098,-0.281,0.594,-2.580,-1.408,-4.648,1.364,0.150,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3136,3136,0,161677.411,-0.968,-0.133,-0.210,0.025,0,0,8,0,3015,0,0,67,35,0.258,46,0,217.707,3.221,190.460,98.060,38.800,-0.120,-0.286,0.660,-2.888,-1.426,-4.348,1.378,0.152,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3151,3151,0,161682.411,-0.970,-0.125,-0.206,0.028,0,0,5,0,3063,0,0,69,35,0.258,46,0,224.882,3.589,196.820,101.720,38.560,-0.139,-0.307,0.736,-3.292,-1.430,-3.842,1.388,0.154,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3151,3151,0,161687.411,-0.972,-0.117,-0.201,0.030,0,0,8,0,3117,0,0,69,35,0.258,46,0,225.863,3.963,197.000,104.280,36.480,-0.175,-0.274,0.854,-3.696,-1.430,-3.178,1.400,0.156,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3151,3151,0,161692.411,-0.974,-0.110,-0.196,0.033,0,0,11,0,3123,0,0,73,35,0.258,46,0,218.519,4.558,187.900,107.160,31.000,-0.179,-0.237,0.963,-4.404,-1.176,-2.342,1.410,0.156,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3151,3151,0,161697.411,-0.976,-0.102,-0.191,0.035,0,0,9,0,3110,0,0,59,35,0.258,46,0,211.644,4.558,177.340,112.040,28.120,-0.160,-0.268,0.931,-4.404,-1.176,-1.540,1.420,0.158,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3151,3151,0,161702.411,-0.977,-0.096,-0.185,0.037,0,0,12,0,3092,0,0,69,35,0.258,46,0,207.057,4.537,172.400,111.420,27.140,-0.128,-0.332,0.907,-4.374,-1.206,-1.466,1.428,0.160,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3151,3151,0,161707.411,-0.979,-0.089,-0.180,0.039,0,0,7,0,3096,0,0,68,35,0.258,46,0,204.580,4.341,168.440,111.860,31.120,-0.106,-0.413,0.916,-3.874,-1.958,-1.466,1.438,0.162,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3167,3167,0,161712.411,-0.980,-0.082,-0.175,0.042,0,0,9,0,3108,0,0,68,35,0.258,46,0,200.500,4.550,161.840,111.620,39.360,-0.075,-0.475,0.928,-3.564,-2.828,-1.120,1.446,0.164,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3167,3167,0,161717.411,-0.982,-0.077,-0.169,0.045,0,0,7,0,3101,0,0,63,35,0.258,46,0,205.695,4.720,156.280,120.760,57.480,0.025,-0.547,0.958,-3.176,-3.492,-0.776,1.454,0.168,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3184,3184,0,161722.411,-0.983,-0.071,-0.163,0.049,0,0,10,0,3103,0,0,75,35,0.258,46,0,212.771,4.485,151.040,126.020,81.100,-0.075,-0.450,0.879,-2.738,-3.552,-0.776,1.460,0.170,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3184,3184,0,161727.411,-0.984,-0.066,-0.158,0.053,0,0,7,0,3148,0,0,69,35,0.258,46,0,194.715,4.485,142.300,106.180,79.940,-0.185,-0.352,0.918,-2.738,-3.552,-1.238,1.468,0.172,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3200,3200,0,161732.411,-0.985,-0.061,-0.154,0.057,0,0,9,0,3133,0,0,70,35,0.258,46,0,171.367,4.741,128.280,92.820,65.540,-0.232,-0.306,1.001,-3.832,-2.792,-1.238,1.474,0.174,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3200,3200,0,161737.411,-0.985,-0.056,-0.149,0.060,0,0,8,0,3177,0,0,71,35,0.258,46,0,164.035,4.741,120.400,96.540,55.600,-0.168,-0.361,1.011,-3.832,-2.792,-0.768,1.482,0.176,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3200,3200,0,161742.411,-0.986,-0.052,-0.144,0.062,0,0,17,0,3172,0,0,67,35,0.258,46,0,162.276,4.765,113.560,101.420,56.140,-0.107,-0.386,0.989,-3.736,-2.958,-0.388,1.486,0.180,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3200,3200,0,161747.411,-0.987,-0.048,-0.139,0.065,0,0,5,0,3183,0,0,61,35,0.258,46,0,161.032,4.384,107.640,103.060,61.020,-0.084,-0.415,0.956,-2.962,-3.232,-0.388,1.492,0.182,4.095,0.556,0,0,0,0,7,255,0,250,0,0
baseline,3200,3200,0,161752.411,-0.988,-0.045,-0.134,0.069,0,0,5,0,3189,0,0,75,35,0.258,46,0,161.500,4.370,102.340,104.100,69.080,-0.092,-0.456,0.945,-2.504,-3.582,-0.558,1.498,0.184,4.095,0.556,0,0,0,0,7,255,0,250,0,0
