condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,208047,208047,0,364693.442,-0.948,0.084,-0.008,-0.306,3295,119,0,4040,0,1312,0,996,55,0.272,135,0,90.572,1.584,-78.940,22.840,-38.080,-0.086,-0.222,0.919,1.508,-0.486,1.196,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208047,208047,0,364698.441,-0.949,0.081,-0.006,-0.306,3301,122,0,4057,0,1295,0,979,55,0.272,135,0,73.088,2.028,-68.260,18.140,-18.800,-0.092,-0.302,0.788,1.246,-1.600,-0.834,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208047,208047,0,364703.441,-0.949,0.079,-0.005,-0.305,3311,196,0,4069,0,1307,1,1049,55,0.272,135,0,56.873,2.155,-56.060,8.620,-4.180,-0.157,-0.375,0.752,0.376,-2.122,-1.902,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208047,208047,0,364708.441,-0.949,0.077,-0.004,-0.305,3317,213,0,4085,0,1304,0,968,55,0.272,135,0,47.195,2.225,-46.840,5.580,1.500,-0.273,-0.434,0.749,-0.582,-2.148,-1.902,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208079,208079,0,364713.441,-0.950,0.075,-0.003,-0.304,3307,213,126,4075,0,1289,24,981,55,0.272,135,0,41.975,2.778,-41.480,6.420,0.340,-0.359,-0.442,0.729,-1.762,-2.148,-1.480,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208079,208079,0,364718.441,-0.950,0.074,-0.002,-0.304,3310,118,121,4083,0,1269,21,985,55,0.272,135,0,36.124,3.032,-35.300,5.200,-5.640,-0.391,-0.425,0.702,-2.496,-1.722,-1.480,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208079,208079,0,364723.441,-0.950,0.072,-0.002,-0.305,3311,209,128,4095,0,1211,24,981,55,0.272,135,0,27.842,2.850,-24.680,3.440,-12.420,-0.360,-0.382,0.703,-2.496,-1.376,-1.540,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208079,208079,0,364728.441,-0.950,0.071,-0.001,-0.305,3321,274,174,4087,0,1260,33,985,55,0.272,135,0,17.912,2.530,-11.740,1.540,-13.440,-0.318,-0.318,0.782,-2.240,-1.176,-1.540,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208111,208111,0,364733.442,-0.950,0.071,-0.001,-0.305,3306,273,176,4083,0,1307,37,994,55,0.272,135,0,10.209,1.621,-2.660,0.560,-9.840,-0.300,-0.313,0.840,-1.308,-0.958,-1.204,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
baseline,208111,208111,0,364738.441,-0.950,0.070,-0.001,-0.305,3304,293,199,4088,0,1323,40,1015,55,0.272,135,0,5.505,1.289,0.040,-2.120,-5.080,-0.315,-0.258,0.948,-0.932,-0.890,-0.732,0.000,0.000,0.223,0.099,1,0,0,0,7,255,0,250,0,0
